,기준분기코드,상권코드,상권코드명,총직장인구수
712,3,2110923,방배역 1번,210
713,3,2110922,내방역 1번,224
714,3,2110921,서울프랑스학교,522
715,3,2110920,방배역 2번(백석예술대학교),359
716,3,2110919,내방역 8번,1539
717,3,2110918,방배역 3번,682
718,3,2110917,서초소방서,1505
719,3,2110916,내방역 4번,1152
720,3,2110915,서래초등학교,2807
721,3,2110914,내방역 6번,146
722,3,2110913,방현초등학교(방배119안전센터),3305
723,3,2110912,방배동사이길,210
724,3,2110911,방배배수지체육공원,29
725,3,2110910,내방역 5번,614
726,3,2110909,남태령역(서울전자고등학교),132
727,3,2110908,구반포역,1525
728,3,2110907,방배초등학교,878
729,3,2110906,서문여고,683
730,3,2110905,방배노인종합복지관(이수중학교),287
731,3,2110904,이수역 5번,835
732,3,2110903,방배아이파크아파트,7222
733,3,2110902,사당역 4번,1201
734,3,2110901,인헌고등학교(인헌중학교),262
735,3,2110900,낙성대역 1번(관악구민 종합체육센터),457
736,3,2110899,낙성대역 5번(관악중학교),690
737,3,2110898,청림동주민센터(상도중학교),66
738,3,2110897,서울대입구역 8번,219
739,3,2110896,관악우성아파트,202
740,3,2110895,샤로수길,1796
741,3,2110894,관악동부센트레빌아파트(은천로35라길),20
742,3,2110893,관악소방서(문영여고),353
743,3,2110892,관악구 중앙길,709
744,3,2110891,구암초등학교,47
745,3,2110890,봉천역 1번(관악초등학교),261
746,3,2110889,봉천역 6번,376
747,3,2110888,청룡동주민센터,94
748,3,2110887,서울산업정보학교(서울삼성초등학교),19
749,3,2110886,관악해태어린이공원,188
750,3,2110885,영락고등학교,340
751,3,2110884,봉천역 4번(봉천110안전센터),372
752,3,2110883,은천초등학교(은천교앞),212
753,3,2110882,신성초등학교,733
754,3,2110881,구립대학경로당(관악산샘말공원),1601
755,3,2110880,신림역 1번,995
756,3,2110879,신림현대아파트,17
757,3,2110878,미림여고,368
758,3,2110877,신림역 8번,319
759,3,2110876,서원동주민센터(신관중학교),49
760,3,2110875,보라매동주민센터(당곡고등학교),16
761,3,2110874,원신초등학교(구세군관악영문교회),46
762,3,2110873,당곡중학교,343
763,3,2110872,신림초등학교,277
764,3,2110871,신원동주민센터,159
765,3,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",1026
766,3,2110868,남부초등학교,232
767,3,2110867,국제신학대학원대학교(남서울중학교),202
768,3,2110866,난우중학교,171
769,3,2110865,남강고등학교(남강중학교),336
770,3,2110864,신림우방아파트,236
771,3,2110863,난우초등학교,319
772,3,2110862,난곡초등학교(난곡동벽화마을),84
773,3,2110861,관악구신사동주민센터,1182
774,3,2110860,호림박물관(성보고등학교),410
775,3,2110859,난향초등학교,182
776,3,2110858,신대방역 1번,66
777,3,2110857,미성동주민센터,431
778,3,2110856,미성초등학교,538
779,3,2110855,신대방역 2번,429
780,3,2110854,조원동주민센터,55
781,3,2110853,KT구로지사,213
782,3,2110852,이수역 9번,198
783,3,2110851,경문고등학교(동작동성당),485
784,3,2110850,사당역 10번,969
785,3,2110849,이수역 10번,220
786,3,2110848,양지어린이공원,486
787,3,2110847,예술인마을,460
788,3,2110846,남성역 1번,535
789,3,2110845,사당종합체육관,119
790,3,2110844,흑석2치안센터,7
791,3,2110843,사당5동주민센터,181
792,3,2110842,흑리단길,43
793,3,2110841,중대부중,88
794,3,2110840,중앙대학교,165
795,3,2110839,숭실대입구역 4번,187
796,3,2110838,상도1동주민센터앞,131
797,3,2110837,숭실대입구역 1번,373
798,3,2110836,상도역 5번,3057
799,3,2110835,상도역 1번,285
800,3,2110834,동작구자원봉사센터,38
801,3,2110833,상도역 2번,266
802,3,2110832,노량진초등학교,377
803,3,2110831,상도4동주민센터,72
804,3,2110830,상도초등학교,281
805,3,2110829,장승배기역 5번,536
806,3,2110828,노량진역 6번,3010
807,3,2110827,NH농협은행 상도동지점,262
808,3,2110826,장승배기역 4번,366
809,3,2110825,신대방삼거리역 1번,316
810,3,2110824,대방역 3번,296
811,3,2110823,신대방삼거리역 3번,472
812,3,2110822,신대방삼거리역 4번(대림초등학교),311
813,3,2110821,보라매역 2번,595
814,3,2110820,성남고등학교,3101
815,3,2110819,신대방역 4번,510
816,3,2110818,신대방역 3번,20
817,3,2110817,대방역 4번,286
818,3,2110816,대방역 6번,521
819,3,2110815,공군호텔,2240
820,3,2110814,서울지방병무청,673
821,3,2110813,보라매역 6번,286
822,3,2110812,신길6동주민센터,363
823,3,2110811,보라매역 4번,187
824,3,2110810,영신초등학교,395
825,3,2110809,장훈고등학교,112
826,3,2110808,신길역 1번,67
827,3,2110807,신길역 3번,102
828,3,2110806,서울시립영등포장애인복지관,76
829,3,2110805,신길새마을금고신길4동지점,45
830,3,2110804,신풍역 1번,312
831,3,2110803,신길2동우편취급국,304
832,3,2110802,신길동홍어거리,336
833,3,2110800,영등포동성당,227
834,3,2110799,영등포본동주민센터,119
835,3,2110798,신풍역 2번,53
836,3,2110797,KT대방빌딩,52
837,3,2110796,한림대학교한강성심병원,87
838,3,2110795,도림초등학교,533
839,3,2110794,영동초등학교,632
840,3,2110792,영등포역 2번,3400
841,3,2110791,신풍역 3번,25
842,3,2110790,대림1동주민센터,739
843,3,2110789,대림성모병원,491
844,3,2110788,영등포시장역 3번,28
845,3,2110787,신길3동주민센터,171
846,3,2110786,당산역 8번,271
847,3,2110785,영등포푸르지오아파트,161
848,3,2110784,신대림초등학교,76
849,3,2110783,영등포시장역 1번,292
850,3,2110782,영등포시장역 4번,127
851,3,2110781,대림한신아파트,182
852,3,2110780,신길대성유니드아파트,223
853,3,2110779,대림갑을명가아파트,33
854,3,2110778,구로디지털단지역 4번,1615
855,3,2110777,구로세무서,282
856,3,2110776,도신초등학교,168
857,3,2110775,대동초등학교,61
858,3,2110774,당산반도유보라팰리스아파트,472
859,3,2110773,당산역 13번,272
860,3,2110772,신우어린이공원,94
861,3,2110771,대림역 11번,955
862,3,2110770,영등포구청역 6번,263
863,3,2110769,대림차이나타운(대림역 12번),18
864,3,2110768,도림2동유수지내체육시설,294
865,3,2110767,도림동주민센터,34
866,3,2110766,대림역 5번,360
867,3,2110765,문래동사거리,889
868,3,2110764,문래역 3번,541
869,3,2110763,영등포구청역 2번,480
870,3,2110762,선유도역 1번,3139
871,3,2110761,문래동남성맨션,180
872,3,2110760,선유도역 6번,1792
873,3,2110759,문래예술촌(문래창작촌),4221
874,3,2110758,문래소공원,296
875,3,2110757,양평역 2번,1501
876,3,2110756,문래중학교,275
877,3,2110755,동일여자고등학교,199
878,3,2110754,삼성산자연공원(서울금천초등학교),199
879,3,2110753,시흥동 은행나무사거리,617
880,3,2110752,한울중학교,269
881,3,2110751,난곡중학교,730
882,3,2110750,시흥4동주민센터(서울신흥초등학교),397
883,3,2110749,금산초등학교(금천고등학교),448
884,3,2110748,백산초등학교,102
885,3,2110747,석수역 1번 출입구,823
886,3,2110746,금천금빛공원(은행나무사거리서측),70
887,3,2110745,독산동정훈단지,251
888,3,2110744,독산동성당,531
889,3,2110743,시흥초등학교(시흥1동우체국),191
890,3,2110742,KT금천빌딩(금천구시설관리공단),426
891,3,2110741,독산2동주민센터,444
892,3,2110740,금천해태공원,650
893,3,2110739,시흥3동 우편취급국,1558
894,3,2110738,문성초등학교,249
895,3,2110737,금천세무서,506
896,3,2110736,독산119안전센터,450
897,3,2110735,말미고개,520
898,3,2110734,금천파출소,92
899,3,2110733,금천어울림복지센터,374
900,3,2110732,가산초등학교(세일중학교),338
901,3,2110731,금천구청역 1번 출입구,1041
902,3,2110730,서울축산농협 독산역지점(독산파출소),660
903,3,2110729,가산동우체국,151
904,3,2110728,두산초등학교,4560
905,3,2110727,독산역 1번 출입구,659
906,3,2110726,금천철쭉어린이공원(금하마을),222
907,3,2110725,가산동주민센터,85
908,3,2110724,금천구립가산도서관,366
909,3,2110723,가산디지털단지역 1번 출입구,286
910,3,2110722,G타워,1221
911,3,2110721,가리봉파출소,215
912,3,2110720,대림역 2번,158
913,3,2110719,영서중학교,52
914,3,2110718,한국SGI본부,1614
915,3,2110717,남구로역 2번,570
916,3,2110716,구로나눔길,666
917,3,2110715,구로구민회관,93
918,3,2110714,구로4동주민센터,271
919,3,2110713,구로보건소,2668
920,3,2110712,남구로역 5번,233
921,3,2110711,구로초등학교,818
922,3,2110710,남구로역 3번,606
923,3,2110709,구로119안전센터,162
924,3,2110708,화원어린이공원,64
925,3,2110707,구로창업지원센터,1045
926,3,2110706,그라운드 고척,410
927,3,2110705,고산초등학교,33
928,3,2110704,고척중학교,62
929,3,2110703,개봉역,569
930,3,2110702,개봉초등학교,131
931,3,2110701,고척동성당,567
932,3,2110700,고척초등학교,3249
933,3,2110699,덕의초등학교,150
934,3,2110698,개웅초등학교(개웅중학교),279
935,3,2110697,개봉3동주민센터,244
936,3,2110696,오류동역 1번,2453
937,3,2110695,개봉1동주민센터,546
938,3,2110694,세곡초등학교,445
939,3,2110693,오류동역 4번,17
940,3,2110692,큰굴다리,233
941,3,2110691,개봉중학교,395
942,3,2110690,오류2동버들시장,625
943,3,2110689,오류동역 3번,259
944,3,2110688,오류지구대,171
945,3,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",21
946,3,2110686,수궁동주민센터,490
947,3,2110685,금강수목원아파트,181
948,3,2110684,서울공연예술고등학교,157
949,3,2110683,오류고등학교,185
950,3,2110682,온수역 8번,137
951,3,2110681,온수역 1번,152
952,3,2110680,온수역 5번(온수산업단지),1184
953,3,2110679,염창역 2번,578
954,3,2110678,염창무학아파트,242
955,3,2110677,등촌역 1번,410
956,3,2110676,등촌역 7번,237
957,3,2110675,화곡4동주민센터,289
958,3,2110674,강서구청가양동별관,491
959,3,2110673,뜸부기어린이공원,253
960,3,2110672,백석중학교,155
961,3,2110671,등촌1동주민센터,5012
962,3,2110670,신곡초등학교,527
963,3,2110669,화곡보람2차아파트,80
964,3,2110668,화곡2동주민센터,471
965,3,2110667,가양역 10번,177
966,3,2110666,KC대학교,257
967,3,2110665,곰달래도서관,469
968,3,2110664,강서구청옆,111
969,3,2110663,우장산롯데캐슬아파트앞,316
970,3,2110662,까치산역 1번,1480
971,3,2110661,강서새말어린이공원,126
972,3,2110660,등촌3동주민센터,4614
973,3,2110659,화곡역 4번,867
974,3,2110658,화곡초등학교,253
975,3,2110657,양천향교역 5번,3180
976,3,2110656,까치산역 3번,838
977,3,2110655,발산역 5번,587
978,3,2110654,까치산역 4번,1021
979,3,2110653,화곡역 2번,910
980,3,2110652,양천향교역 2번,643
981,3,2110651,화원중학교,377
982,3,2110650,우장산힐스테이트,146
983,3,2110649,우장산역 1번,366
984,3,2110648,양천향교역 7번,13
985,3,2110647,화곡역 5번,890
986,3,2110646,푸른들청소년도서관,782
987,3,2110645,우장산역 4번,794
988,3,2110644,신광명마을,333
989,3,2110643,강서구다솔마을,653
990,3,2110642,정곡초등학교,193
991,3,2110641,공항고등학교,345
992,3,2110640,방화역 1번,1019
993,3,2110639,신방화역 8번,523
994,3,2110638,신방화역 2번,372
995,3,2110637,송정역 2번,540
996,3,2110636,방화역 2번,152
997,3,2110635,공항시장역 3번,1482
998,3,2110634,송정역 3번,664
999,3,2110633,개화산역 1번,115
1000,3,2110632,방화역 3번,1075
1001,3,2110631,방화초등학교,359
1002,3,2110630,공항시장역 1번,1472
1003,3,2110629,송정역 4번,190
1004,3,2110628,신목동역,496
1005,3,2110627,신정롯데캐슬아파트,512
1006,3,2110626,양화초등학교,652
1007,3,2110625,신정2동주민센터,726
1008,3,2110624,목동문화체육센터,382
1009,3,2110623,갈산공원,118
1010,3,2110622,달마을공원,458
1011,3,2110621,목동역 5번,111
1012,3,2110620,목동보건지소,451
1013,3,2110619,목4동주민센터,311
1014,3,2110618,강서고등학교,193
1015,3,2110617,등촌역 4번,274
1016,3,2110616,양목초등학교,161
1017,3,2110615,신서초등학교,87
1018,3,2110614,목동로데오거리,596
1019,3,2110613,신정네거리역 4번,80
1020,3,2110612,신정역 5번,644
1021,3,2110611,신정역 1번,316
1022,3,2110610,계남근린공원,126
1023,3,2110609,신정네거리역 2번,1377
1024,3,2110608,신월2동주민센터,873
1025,3,2110607,금빛새마을금고본점,53
1026,3,2110606,신한은행 신월동지점,521
1027,3,2110605,목동센트럴아이파크앞,155
1028,3,2110604,신월4동주민센터,637
1029,3,2110603,지향초등학교,205
1030,3,2110602,신월시영아파트중문,644
1031,3,2110601,신월1동우편취급국,1200
1032,3,2110600,신월7동주민센터,350
1033,3,2110599,신월1파출소,378
1034,3,2110598,신월문화체육센터,428
1035,3,2110597,신월1동주민센터,517
1036,3,2110596,서서울호수공원,417
1037,3,2110595,메디힐병원,731
1038,3,2110594,신월중학교,453
1039,3,2110593,신월3동주민센터,304
1040,3,2110592,서울금융고등학교,449
1041,3,2110591,충정로역 6번,627
1042,3,2110590,만리재,97
1043,3,2110589,애오개역 3번,58
1044,3,2110588,한겨레신문사,169
1045,3,2110587,공덕동주민센터,238
1046,3,2110586,서울서부지방법원,1461
1047,3,2110585,마포경찰서,918
1048,3,2110584,아현역 4번,49
1049,3,2110583,공덕래미안3차아파트,316
1050,3,2110582,이대역 5번,59
1051,3,2110581,염리초등학교,16
1052,3,2110580,양원초등학교,78
1053,3,2110579,마포역 4번,758
1054,3,2110578,대흥역 2번,2091
1055,3,2110577,용강동주민센터,145
1056,3,2110576,대흥역 3번,1605
1057,3,2110575,대흥동주민센터,206
1058,3,2110574,서강대학교,173
1059,3,2110573,신촌역 6번,33
1060,3,2110572,서강대역 1번,470
1061,3,2110571,신수동주민센터,635
1062,3,2110570,KB국민은행 서강지점,61
1063,3,2110569,홍대땡땡거리,358
1064,3,2110568,광흥창역 1번,67
1065,3,2110567,광흥창역 6번,91
1066,3,2110566,경의선책거리,1690
1067,3,2110565,홍익대,107
1068,3,2110564,홍대입구역 3번,471
1069,3,2110563,상수역 3번,355
1070,3,2110562,연트럴파크(연남동주민센터),426
1071,3,2110561,상수역 4번,395
1072,3,2110560,마포FM,292
1073,3,2110559,성산중학교,757
1074,3,2110558,경성고등학교,2338
1075,3,2110557,홍대부속여중고앞,760
1076,3,2110556,절두산순교성지,176
1077,3,2110555,홍익지구대,335
1078,3,2110554,망원역 1번,1499
1079,3,2110553,가좌역 2번,257
1080,3,2110552,성미산체육관,646
1081,3,2110551,성서초등학교,803
1082,3,2110550,합정역 8번,1578
1083,3,2110549,새터산,283
1084,3,2110548,마포구청역 4번,795
1085,3,2110547,KB국민은행 망원동지점,284
1086,3,2110546,양화대교북단,684
1087,3,2110545,마포구청역 1번,880
1088,3,2110544,망리단길,1203
1089,3,2110543,중암중학교,38
1090,3,2110542,마포구청역 7번,4013
1091,3,2110541,동교초등학교,377
1092,3,2110540,망원나들목체육관,288
1093,3,2110539,미근동,2792
1094,3,2110538,충정로역 3번,284
1095,3,2110537,충정로현대아파트,1514
1096,3,2110536,돈의문센트레빌아파트입구,141
1097,3,2110535,영천시장입구,797
1098,3,2110534,경기대학교,134
1099,3,2110533,충정로역 7번,22
1100,3,2110532,아현역 2번,330
1101,3,2110531,홍지문,141
1102,3,2110530,아현역 1번,36
1103,3,2110529,홍제3동주민센터,136
1104,3,2110528,서울여자간호대학교,309
1105,3,2110527,홍제역 2번,177
1106,3,2110526,봉원사,241
1107,3,2110525,홍은종합사회복지관,61
1108,3,2110524,연희세브란스병원,55
1109,3,2110523,홍제성원아파트,25
1110,3,2110522,홍제역 3번,8
1111,3,2110521,홍제역 4번,63
1112,3,2110520,경의중앙 신촌역,78
1113,3,2110519,서대문구보건소별관,470
1114,3,2110518,서대문구청,117
1115,3,2110517,서대문소방서,1051
1116,3,2110516,정원여중,114
1117,3,2110515,홍은중학교,399
1118,3,2110514,서대문우체국,86
1119,3,2110513,연희파출소,457
1120,3,2110512,연희지하차도,357
1121,3,2110511,연희초등학교,3766
1122,3,2110510,홍연시장,99
1123,3,2110509,연희대우아파트앞,691
1124,3,2110508,서연중학교,1028
1125,3,2110507,명지대학교,1537
1126,3,2110506,연희임광아파트,110
1127,3,2110505,홍남교남측,14
1128,3,2110504,명지전문대,139
1129,3,2110503,명지대학교교회,230
1130,3,2110502,남가좌파출소,290
1131,3,2110501,연희어린이공원,214
1132,3,2110500,남가좌동현대아파트,74
1133,3,2110499,연가초등학교,282
1134,3,2110498,증산역 1번,222
1135,3,2110497,가좌역 3번,299
1136,3,2110496,모래내우체국,611
1137,3,2110495,북가좌2동주민센터,501
1138,3,2110494,증산3교남측,31
1139,3,2110493,북가좌초등학교,892
1140,3,2110492,하나고등학교,247
1141,3,2110491,불광중학교,195
1142,3,2110490,녹번동근린공원,307
1143,3,2110489,불광역 3번,35
1144,3,2110488,우리은행응암동지점,171
1145,3,2110487,불광역 8번,63
1146,3,2110486,은평구청,629
1147,3,2110485,연신내우체국,1259
1148,3,2110484,역촌역 3번,500
1149,3,2110483,연천초등학교,147
1150,3,2110482,연신초등학교,45
1151,3,2110481,불광역 7번,193
1152,3,2110480,연신내역 3번,117
1153,3,2110479,연신내역 2번,304
1154,3,2110478,응암1동주민센터,359
1155,3,2110477,은평세무서,434
1156,3,2110476,역촌역 2번,56
1157,3,2110475,백련산해모로아파트,241
1158,3,2110474,세명컴퓨터고등학교,196
1159,3,2110473,구산역 1번,436
1160,3,2110472,연신내역 4번,336
1161,3,2110471,응암동우체국,258
1162,3,2110470,신진과학기술고등학교,127
1163,3,2110469,응암정보도서관,340
1164,3,2110468,응암역 3번,1129
1165,3,2110467,은평요양병원,487
1166,3,2110466,구산역 2번,87
1167,3,2110465,연신내역 7번,229
1168,3,2110464,연신내역 5번,301
1169,3,2110463,응암3동주민센터,123
1170,3,2110462,갈현건영아파트,354
1171,3,2110461,새절역 2번,39
1172,3,2110460,구산역 4번,969
1173,3,2110459,응암역 2번,547
1174,3,2110458,선일여고,404
1175,3,2110457,예일여고,484
1176,3,2110456,구산보건지소,966
1177,3,2110455,역촌노인복지관,678
1178,3,2110454,선정중학교,481
1179,3,2110453,신사1동주민센터,515
1180,3,2110452,새절역 3번,420
1181,3,2110451,증산역 4번,1296
1182,3,2110450,시립서북병원,1576
1183,3,2110449,증산역 3번,717
1184,3,2110448,상신초등학교입구,120
1185,3,2110447,구산초등학교,12
1186,3,2110446,내를건너서숲으로도서관,375
1187,3,2110445,덕산중학교,61
1188,3,2110444,수색성당,170
1189,3,2110443,수색역 1번,14
1190,3,2110442,화랑대철도공원,76
1191,3,2110441,영신여고,172
1192,3,2110440,상계3동4동주민센터,49
1193,3,2110439,당고개역 5번,63
1194,3,2110438,경춘선숲길 우측,230
1195,3,2110437,당고개역 2번,116
1196,3,2110436,상계제일중학교,93
1197,3,2110435,서울과학기술대,73
1198,3,2110434,태릉입구역 4번,121
1199,3,2110433,공릉역 2번,401
1200,3,2110432,대진고등학교,894
1201,3,2110431,상계역,124
1202,3,2110430,중계초등학교,307
1203,3,2110429,공릉동 국수거리,2074
1204,3,2110428,상계5동주민센터,491
1205,3,2110427,노원 을지대학교병원,363
1206,3,2110426,상계2동주민센터,337
1207,3,2110425,계상초등학교,130
1208,3,2110424,상계초등학교,388
1209,3,2110423,석계역 2번,280
1210,3,2110422,노원역 9번,277
1211,3,2110421,석계역 1번,249
1212,3,2110420,광운대역 1번,814
1213,3,2110419,수락산디자인거리,789
1214,3,2110418,광운대학교 남단,100
1215,3,2110417,월계역 3번,26
1216,3,2110416,노원초등학교,468
1217,3,2110415,수락산역 4번,635
1218,3,2110414,장석교회,61
1219,3,2110413,누원고등학교,54
1220,3,2110412,창동중학교,25
1221,3,2110411,도봉역 3번,413
1222,3,2110410,방학역 2번,957
1223,3,2110409,창동역 2번,3957
1224,3,2110408,가인초등학교,359
1225,3,2110407,도봉역 2번,562
1226,3,2110406,도봉산역 1번,659
1227,3,2110405,방학역 1번,1123
1228,3,2110404,신창초등학교,520
1229,3,2110403,방학1동주민센터,316
1230,3,2110402,도봉구 정병원,471
1231,3,2110401,도봉구민회관,243
1232,3,2110400,도봉구보건소,191
1233,3,2110399,창2동주민센터,852
1234,3,2110398,쌍문2동우체국,474
1235,3,2110397,도봉산입구,469
1236,3,2110396,쌍문역1번(쌍리단길),259
1237,3,2110395,신한은행 방학동지점,163
1238,3,2110394,방학중학교,193
1239,3,2110393,국민은행방학지점,49
1240,3,2110392,발바닥공원,43
1241,3,2110391,샘말어린이공원,373
1242,3,2110390,방학초등학교,225
1243,3,2110389,한일병원,209
1244,3,2110388,도봉우체국,35
1245,3,2110387,쌍문초등학교,335
1246,3,2110386,연산군묘,124
1247,3,2110385,효문고등학교,37
1248,3,2110384,문이교,248
1249,3,2110383,덕성여대시반거리,33
1250,3,2110382,솔밭공원역 1번,32
1251,3,2110381,번동주공2단지,171
1252,3,2110380,강북문화정보도서관,48
1253,3,2110379,KT&G 북부지사,12
1254,3,2110378,송중동주민센터,23
1255,3,2110377,미아사거리역 3번,21
1256,3,2110376,수송초등학교,224
1257,3,2110375,서울북부고용노동지청,178
1258,3,2110374,송중초등학교,491
1259,3,2110373,수유역 2번,891
1260,3,2110372,강북중학교,188
1261,3,2110371,삼양입구사거리,49
1262,3,2110370,도봉세무서,367
1263,3,2110369,성신여대운정그린캠퍼스,518
1264,3,2110368,송천초등학교,196
1265,3,2110367,강북구청,1943
1266,3,2110366,광산사거리,91
1267,3,2110365,미아역 5번,341
1268,3,2110364,미아역 8번,146
1269,3,2110363,송천동주민센터,19
1270,3,2110362,우이천 계성교,205
1271,3,2110361,삼양사거리역 1번,101
1272,3,2110360,수유초등학교,321
1273,3,2110359,수유시장옆,117
1274,3,2110358,인수동 우편취급국,558
1275,3,2110357,가오리역 1번,725
1276,3,2110356,덕수교,228
1277,3,2110355,삼양사거리역 2번,306
1278,3,2110354,삼각산119안전센터,22
1279,3,2110353,수유동우체국,187
1280,3,2110352,수유1동주민센터,305
1281,3,2110351,수유북부시장옆,214
1282,3,2110350,가오리역 2번,148
1283,3,2110349,화계역 2번,83
1284,3,2110348,강북문화예술회관,343
1285,3,2110347,구세군강북종합사회복지관,38
1286,3,2110346,4.19민주묘지역 2번,96
1287,3,2110345,솔밭공원역 2번,117
1288,3,2110344,화계중학교,12
1289,3,2110343,무너미어린이공원,100
1290,3,2110342,국립재활원,59
1291,3,2110341,북한산우이역 2번,492
1292,3,2110340,인수중학교,176
1293,3,2110339,국립4.19민주묘지,26
1294,3,2110338,인수초등학교,190
1295,3,2110337,아카데미하우스,512
1296,3,2110336,석관고등학교,94
1297,3,2110335,석계역 7번,249
1298,3,2110334,석관중앙교회,170
1299,3,2110333,돌곶이역 5번,988
1300,3,2110332,돌곶이역 3번,164
1301,3,2110331,돌곶이역 8번,436
1302,3,2110330,돌곶이역 1번,220
1303,3,2110329,우리은행체육관,53
1304,3,2110328,상월곡역 3번,250
1305,3,2110327,상월곡역 2번,104
1306,3,2110326,장위동성당,84
1307,3,2110325,장곡초등학교,62
1308,3,2110324,월곡역 4번,99
1309,3,2110323,상월곡역 1번,109
1310,3,2110322,장위1동주민센터,237
1311,3,2110321,동덕여대,43
1312,3,2110320,KB국민은행 종암동지점,72
1313,3,2110319,종암동주민센터,277
1314,3,2110318,KT월곡지사,148
1315,3,2110317,종암중학교,412
1316,3,2110316,숭곡초등학교,439
1317,3,2110315,종암아이파크2차,124
1318,3,2110314,종암경찰서,953
1319,3,2110313,안암역 3번,2079
1320,3,2110312,안암역 2번,175
1321,3,2110311,종암아이파크2차후문,49
1322,3,2110310,길음역 10번,45
1323,3,2110309,대광초등학교,354
1324,3,2110308,길음역 8번,174
1325,3,2110307,길음역 7번,158
1326,3,2110306,미아초등학교,291
1327,3,2110305,보문역 5번,883
1328,3,2110304,보문역 4번,248
1329,3,2110303,성신여대입구역 1번,138
1330,3,2110302,보문역 8번,3818
1331,3,2110301,성신여대입구역 7번,484
1332,3,2110300,삼선동주민센터,2735
1333,3,2110299,정릉역 1번,372
1334,3,2110298,솔숲어린이공원,77
1335,3,2110297,경동고등학교,654
1336,3,2110296,성신여대입구역 4번,77
1337,3,2110295,정릉우체국,679
1338,3,2110294,서경대학교,391
1339,3,2110293,삼선중학교,1730
1340,3,2110292,정릉역 2번,43
1341,3,2110291,한성대입구역 3번,345
1342,3,2110290,북한산보국문역 1번,96
1343,3,2110289,북한산보국문역 2번,144
1344,3,2110288,동구여중,216
1345,3,2110287,정릉3동주민센터,70
1346,3,2110286,한성대입구역 5번,978
1347,3,2110285,홍대부중,814
1348,3,2110284,정릉북한산국립공원입구,644
1349,3,2110283,성북초등학교앞,203
1350,3,2110282,국민대학교앞,1403
1351,3,2110281,길상사,13811
1352,3,2110280,북정마을,78
1353,3,2110279,신내역 2번,9
1354,3,2110278,망우본동주민센터,279
1355,3,2110277,러스크서울병원,178
1356,3,2110276,신내IC북측,39
1357,3,2110275,하나은행 망우동지점,63
1358,3,2110274,서일대학교,552
1359,3,2110273,장스여성병원,610
1360,3,2110272,신내1동주민센터,471
1361,3,2110271,신내역 1번,97
1362,3,2110270,혜원여고,168
1363,3,2110269,용마문화복지센터,169
1364,3,2110268,망우3동주민센터,60
1365,3,2110267,망우역 2번,139
1366,3,2110266,면목동우체국,225
1367,3,2110265,망우역 1번,198
1368,3,2110264,면목역 2번,358
1369,3,2110263,면목역 1번,128
1370,3,2110262,상봉역 3번,1532
1371,3,2110261,사가정역 4번,167
1372,3,2110260,면목역 3번,126
1373,3,2110259,사가정역 1번,543
1374,3,2110258,면동초등학교,260
1375,3,2110257,상봉역 7번,397
1376,3,2110256,면목2동체육관,477
1377,3,2110255,상봉역 4번,327
1378,3,2110254,오거리공원,257
1379,3,2110253,중곡초등학교,181
1380,3,2110252,장안제일시장,712
1381,3,2110251,장안중학교,147
1382,3,2110250,화랑대역 7번,111
1383,3,2110249,중화역 1번,783
1384,3,2110248,먹골파출소,85
1385,3,2110247,먹골역 1번,377
1386,3,2110246,월드순복음교회,431
1387,3,2110245,KB국민은행 중화동지점,108
1388,3,2110244,중화역 4번,250
1389,3,2110243,중랑노인종합복지관,317
1390,3,2110242,면목5동주민센터,164
1391,3,2110241,먹골역 5번,415
1392,3,2110240,태릉시장 특화거리,97
1393,3,2110238,배꽃어린이공원,66
1394,3,2110237,메가박스 상봉,274
1395,3,2110236,신묵초등학교,1015
1396,3,2110235,세화어린이공원,17
1397,3,2110234,중랑역 4번,96
1398,3,2110233,중랑역 1번,142
1399,3,2110232,동대부고,579
1400,3,2110231,장안교,11
1401,3,2110230,장안현대홈타운1차아파트,161
1402,3,2110229,장평중학교,1339
1403,3,2110228,장안근린공원,1992
1404,3,2110227,답십리공원,216
1405,3,2110226,장안1동주민센터,1882
1406,3,2110225,촬영소사거리,330
1407,3,2110224,외대앞역 2번,95
1408,3,2110223,군자초등학교,94
1409,3,2110222,회기역 2번,20
1410,3,2110221,의릉,95
1411,3,2110220,외대앞역 1번,190
1412,3,2110219,삼육보건대학교,249
1413,3,2110218,답십리사거리,158
1414,3,2110217,자동차부품상가,503
1415,3,2110216,전농중학교,208
1416,3,2110215,회기역 1번,28
1417,3,2110214,경희대후문,86
1418,3,2110213,청량초등학교,124
1419,3,2110212,답십리초등학교,204
1420,3,2110211,전곡마을마당공원,626
1421,3,2110210,서울시립대,341
1422,3,2110209,답십리 장령당공원,81
1423,3,2110208,시조사삼거리,75
1424,3,2110207,시립대앞사거리,50
1425,3,2110206,텃골근린공원,81
1426,3,2110205,경희대삼거리,82
1427,3,2110204,간데메공원,411
1428,3,2110203,떡전교사거리,99
1429,3,2110202,전농1동주민센터(전농시장),111
1430,3,2110201,전농119안전센터,27
1431,3,2110200,동대문경찰서,74
1432,3,2110199,홍릉시장,65
1433,3,2110198,동대문중앙새마을금고본점,67
1434,3,2110197,세종대왕기념관교차로,67
1435,3,2110196,홍릉근린공원,23
1436,3,2110195,동대문구청,221
