,상권코드,상권코드명,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
486,2110831,상도4동주민센터,10027,134484,57554,69061,108610,45933
487,2111005,삼전역 3번,330203,5815140,2396483,2696214,5593390,2135375
488,2110167,용마초등학교,25106,166644,88739,104821,152865,61583
489,2110156,군자역 5번,684133,9534967,3768449,4391133,9190066,4049819
490,2111025,경찰병원역 3번,478379,15341989,5774152,6291585,11779811,3874623
491,2111038,보인중학교,705754,12843868,5310774,6128947,11003378,4016706
492,2110823,신대방삼거리역 3번,41685,1817203,769260,889442,1463731,288123
493,2110720,대림역 2번,1517483,16123589,8052595,8525404,15208014,7032859
494,2110686,수궁동주민센터,9318,105564,47320,59123,88311,36965
495,2110713,구로보건소,5540816,37035130,15335267,17368561,34339559,11049549
496,2110691,개봉중학교,20662,152740,75598,86277,135900,55189
497,2110772,신우어린이공원,5754,114335,55738,63038,93837,35515
498,2110808,신길역 1번,2087266,25628258,8554573,9445351,21454418,7964732
499,2110605,목동센트럴아이파크앞,14149,122521,67225,79813,121881,48071
500,2110768,도림2동유수지내체육시설,10534,227215,96955,110839,187639,78118
501,2110839,숭실대입구역 4번,340602,6471188,2974096,3251221,5634960,2768974
502,2110703,개봉역,2855645,42245315,17984102,20181979,38826999,14366041
503,2111036,투구봉어린이공원,700749,12789313,5284859,6096005,10962451,3999188
504,2111014,송파나루역 2번,174877,3899909,2089148,2353542,4577116,1595075
505,2110915,서래초등학교,3637,105509,54545,66719,90430,33218
506,2110714,구로4동주민센터,35669,228621,149355,169623,205612,69241
507,2110603,지향초등학교,13321,119096,53415,73286,96703,38759
508,2110765,문래동사거리,8564744,94732018,48028316,54742461,105713546,43299099
509,2110951,신사은행나무공원,16843,171232,98802,126462,209058,80163
510,2110682,온수역 8번,577651,7935202,2773447,3106912,6064953,2713423
511,2110617,등촌역 4번,30948,263606,142530,170596,242523,104318
512,2110912,방배동사이길,3898,117303,60856,74883,101380,38063
513,2110125,사근동살곶이상점가,368038,4955100,2174789,2590993,4234277,1819396
514,2110856,미성초등학교,36147,243822,121044,145063,213021,88295
515,2110828,노량진역 6번,31843,252692,123412,154086,244012,112052
516,2110961,언주역 3번,1160678,65504814,20163208,23760119,56228686,14427846
517,2110809,장훈고등학교,29611,176905,85943,101746,157661,66328
518,2110666,KC대학교,14467,158769,79638,90012,135864,57039
519,2111019,한성백제역 3번,83612,2148231,1022218,1211361,2068275,670619
520,2110658,화곡초등학교,18025,185030,85709,99610,146816,60715
521,2110672,백석중학교,8930,74786,40544,52932,78925,35075
522,2110654,까치산역 4번,3732124,55585820,20581518,23386121,47604291,19626475
523,2110673,뜸부기어린이공원,24664,206844,96328,111289,162949,68012
524,2110645,우장산역 4번,1222644,27982005,12201813,14272366,23754007,9231432
525,2110762,선유도역 1번,486784,14313396,4708918,5587067,12787431,3525937
526,2110659,화곡역 4번,18796,155334,81450,99139,154004,65852
527,2110595,메디힐병원,19115,152910,67337,88769,117593,47109
528,2110664,강서구청옆,26954,248960,122093,139118,222957,94632
529,2110207,시립대앞사거리,34494,248692,132554,148179,203787,91707
530,2110665,곰달래도서관,11457,98446,45938,53376,80695,36367
531,2110708,화원어린이공원,23585,148614,82029,97799,138591,50781
532,2110668,화곡2동주민센터,13574,139156,65573,78588,114261,50740
533,2110606,신한은행 신월동지점,30510,241750,115570,134210,201703,77666
534,2110662,까치산역 1번,3731492,55584782,20591089,23401031,47632581,19640794
535,2110620,목동보건지소,14375,169092,76461,94882,140374,65892
536,2110701,고척동성당,13823,147906,76941,92598,135748,55720
537,2110542,마포구청역 7번,1298148,25592859,10388144,11469269,21267537,7890812
538,2110090,한국폴리텍대학서울정수캠퍼스,8636,114290,65487,78774,106567,44027
539,2110614,목동로데오거리,1603286,32393034,13474951,15752265,32461449,12746411
540,2110656,까치산역 3번,3735579,55575396,20576879,23380665,47610863,19629577
541,2110987,영동대교남단,16271,101578,42462,54028,101037,39305
542,2111029,오금역 4번,1332599,35894795,12859885,14265918,27327791,9615999
543,2110611,신정역 1번,405889,6513081,1921563,2049580,4208621,1949886
544,2110763,영등포구청역 2번,1754957,48543815,18841713,21222057,44156178,13717074
545,2110859,난향초등학교,8821,70920,34168,42478,55274,21383
546,2110685,금강수목원아파트,7291,90281,37286,48169,65680,25347
547,2110212,답십리초등학교,1530735,30762844,11288241,12750012,25582225,8845001
548,2110979,청담초등학교,12462,137716,61249,78258,134491,51160
549,2110816,대방역 6번,3278869,53965376,19439680,21323284,45480028,16428305
550,2110872,신림초등학교,58992,917665,374971,409845,716803,298921
551,2110740,금천해태공원,28988,199102,112842,134836,201013,72490
552,2110857,미성동주민센터,17740,159393,90647,113268,156382,56976
553,2110748,백산초등학교,20537,180236,94634,113198,165382,63658
554,2110747,석수역 1번 출입구,1251200,21292739,7015497,8113825,17125302,6284874
555,2110741,독산2동주민센터,28677,187682,96592,114015,180758,75477
556,2111044,남천초등학교,12167,104043,56577,72085,91638,37574
557,2110465,연신내역 7번,4554999,69157444,31333303,35952617,63946497,26236592
558,2110446,내를건너서숲으로도서관,3962,47487,20684,33180,37567,16872
559,2110052,장충초등학교,639324,15242536,5916276,6597393,12844870,4532346
560,2110049,장충단 고개,2665753,63614746,31064134,33792717,59728806,21165657
561,2110639,신방화역 8번,1377323,18735872,8083304,9372294,16478054,6813706
562,2110109,금호삼성래미안아파트,9126,131586,79069,97521,131556,49443
563,2110683,오류고등학교,4348,83571,31077,47618,53687,19505
564,2110592,서울금융고등학교,18340,159947,73594,89843,111339,42014
565,2110681,온수역 1번,577174,7933835,2774328,3107328,6062209,2713097
566,2110688,오류지구대,12331,111616,60911,67943,102936,43666
567,2110610,계남근린공원,1458353,18910389,7623608,8668321,17148296,6371135
568,2110635,공항시장역 3번,2263955,33891466,14710392,16905051,30171518,11948134
569,2110634,송정역 3번,884517,15174135,6634609,7544827,13708793,5140794
570,2110638,신방화역 2번,891560,13793835,5552924,6452580,11445771,4658565
571,2110630,공항시장역 1번,501812,5024700,2580516,2976763,5110945,2182131
572,2110608,신월2동주민센터,16731,131082,59564,71338,106657,45545
573,2110627,신정롯데캐슬아파트,322129,9044086,4807226,5606900,10451034,3840186
574,2110895,샤로수길,13340,125766,73237,97910,156519,68018
575,2110794,영동초등학교,7277,105483,46137,50337,92876,36591
576,2110651,화원중학교,14052,114541,51066,59120,87074,36114
577,2110551,성서초등학교,993107,21770994,12728449,15092423,24777152,8787474
578,2110547,KB국민은행 망원동지점,1299478,25599872,10398828,11484101,21282705,7894820
579,2110800,영등포동성당,541505,16118766,8750885,9874794,16216073,4566393
580,2110807,신길역 3번,2090488,25651726,8566450,9460586,21479406,7976653
581,2110283,성북초등학교앞,2303,72038,37569,46071,51024,19034
582,2110792,영등포역 2번,3611785,61561401,44042189,53168780,90635725,29600221
583,2110785,영등포푸르지오아파트,6713,120134,57817,65843,104244,45072
584,2110458,선일여고,2450,44761,19660,29193,33334,13108
585,2110675,화곡4동주민센터,16119,138613,62458,78734,116207,52386
586,2110694,세곡초등학교,20507,153506,76631,89273,135350,54888
587,2110696,오류동역 1번,24265,170225,88386,104287,159330,65595
588,2110544,망리단길,997524,21820759,12755021,15123054,24833860,8813633
589,2110715,구로구민회관,15965,162363,78174,91501,131073,45716
590,2110718,한국SGI본부,12284,190905,82749,94156,155405,63213
591,2110733,금천어울림복지센터,1453347,23096113,8712871,9754312,19025177,6298959
592,2110727,독산역 1번 출입구,1170086,36001643,9713954,11254219,30261351,8685841
593,2110731,금천구청역 1번 출입구,1450053,23091397,8722660,9771245,19060161,6311511
594,2110735,말미고개,32623,202307,97818,114137,181960,74460
595,2110819,신대방역 4번,3851521,51555435,19065855,21834500,43221479,20180113
596,2110495,북가좌2동주민센터,318467,4412657,1721774,1951353,3649403,1651623
597,2110496,모래내우체국,15594,143267,77546,94126,133177,55842
598,2110549,새터산,11888,113648,61731,75389,117051,49104
599,2110552,성미산체육관,13657,128495,69326,84149,129013,52646
600,2110837,숭실대입구역 1번,339247,6431457,2958098,3235085,5618290,2761817
601,2110836,상도역 5번,1064307,20779001,9180979,10050854,17649704,7464280
602,2110513,연희파출소,10778,149319,95594,114878,141866,56681
603,2110892,관악구 중앙길,1685160,19136356,9202573,10357841,19100305,9563168
604,2110896,관악우성아파트,27168,286038,146777,173167,261373,114223
605,2110897,서울대입구역 8번,1684526,19062392,9162126,10328320,19067010,9537507
606,2110485,연신내우체국,402974,6056848,2307083,2523277,4586490,1912849
607,2110916,내방역 4번,845949,28134652,10130532,11716779,24637304,7411751
608,2110464,연신내역 5번,4563120,69189891,31357078,35983791,64009873,26272288
609,2110455,역촌노인복지관,24960,176548,87799,104409,161667,74197
610,2110456,구산보건지소,17722,142982,67445,81795,112827,50621
611,2110137,성수초등학교,14281,101780,43921,54054,97966,32926
612,2110717,남구로역 2번,2386700,34442586,10005003,11231444,29093591,8411465
613,2110622,달마을공원,16244,180069,100789,118532,177767,76806
614,2110711,구로초등학교,27688,208701,109261,129725,187252,69217
615,2110802,신길동홍어거리,25603,168649,85219,101388,147021,60866
616,2110710,남구로역 3번,2388860,34445890,10034470,11261594,29087480,8411628
617,2110712,남구로역 5번,2388799,34445583,10040905,11269508,29092305,8413578
618,2110728,두산초등학교,1169818,36010965,9715013,11256055,30267379,8686442
619,2110671,등촌1동주민센터,500750,13730672,5209111,6103752,12497539,3614522
620,2110676,등촌역 7번,951287,19286511,8659192,9899342,17322059,6073519
621,2110463,응암3동주민센터,413124,5777282,2348289,2652331,4748209,2128032
622,2110752,한울중학교,23120,153140,78035,86802,120932,48078
623,2110766,대림역 5번,1515454,16118895,8046266,8516858,15201587,7031896
624,2110744,독산동성당,16173,102256,53681,60078,92188,35313
625,2110444,수색성당,2299092,58609774,16884868,19422294,51798551,15369755
626,2110736,독산119안전센터,34570,233473,131772,161105,272556,102957
627,2110737,금천세무서,36120,239102,101146,119008,203583,81730
628,2110738,문성초등학교,43210,296125,138029,164017,280596,106632
629,2110024,혜회동주민센터,511199,6353082,3346479,3713373,5834314,2625345
630,2110776,도신초등학교,10060,108195,52433,57916,83804,31992
631,2110767,도림동주민센터,8565975,94797568,48056909,54767992,105758875,43323385
632,2110546,양화대교북단,4355,43218,24424,26435,43327,18353
633,2110550,합정역 8번,3622020,66410894,36497631,43703478,89945312,38856738
634,2110803,신길2동우편취급국,22618,152675,80622,95046,135290,56828
635,2110260,면목역 3번,1942755,30728990,11523887,13548958,25393674,9812701
636,2110787,신길3동주민센터,15633,166964,84165,99562,146229,58978
637,2110804,신풍역 1번,1730925,22101243,8624376,9583285,18113811,6837511
638,2110812,신길6동주민센터,1064015,19284562,7534041,8570982,16534354,5582495
639,2110781,대림한신아파트,18029,121105,66506,73758,105110,41924
640,2110210,서울시립대,35857,223819,119551,138528,197091,92324
641,2110789,대림성모병원,18481,162716,92546,102428,146019,59479
642,2110855,신대방역 2번,3872833,51645111,19097024,21869687,43289780,20208861
643,2110270,혜원여고,17924,146857,69668,87733,122807,44628
644,2110014,경복고등학교,2285,70888,35339,52307,41660,12617
645,2110778,구로디지털단지역 4번,6624360,118610516,38426287,44381676,109456935,40895165
646,2110864,신림우방아파트,5422,65308,25285,30361,49006,24558
647,2110468,응암역 3번,14245,100873,65081,77543,101677,39684
648,2110459,응암역 2번,1987508,32736738,13233355,14807073,29280359,11682488
649,2110448,상신초등학교입구,14527,115765,53579,62243,87226,38839
650,2110450,시립서북병원,13540,113050,50570,59607,81561,34038
651,2110453,신사1동주민센터,2377271,38324242,15462863,17322152,33864991,13751098
652,2110891,구암초등학교,13983,196875,94031,123265,171190,71418
653,2110506,연희임광아파트,32132,215129,156181,185932,278875,126418
654,2110452,새절역 3번,404572,5709028,2296111,2594134,4676301,2102198
655,2110128,성원중학교,5132,49904,26157,32148,49339,18060
656,2110512,연희지하차도,12950,159432,96230,110317,138950,52754
657,2110519,서대문구보건소별관,8217,134303,75331,91504,119565,49584
658,2110535,영천시장입구,28087,279630,143318,171343,216909,79434
659,2110538,충정로역 3번,294569,7373518,2762083,3030323,6360787,2164848
660,2110012,성곡미술관,217159,9431564,5472087,6204513,8908300,2824851
661,2110016,평창동동측,2010,26384,14474,16200,20603,7996
662,2110005,세검정,9466,122321,70281,90742,122976,44996
663,2110451,증산역 4번,309702,4353870,1685425,1907627,3588518,1626308
664,2110130,답십리역 6번,1891407,35604765,13398402,15264158,29710763,10619754
665,2110261,사가정역 4번,2421395,37635013,15187163,17299762,33105839,12907281
666,2110309,대광초등학교,1797269,35566566,19312531,21109614,32340170,9200876
667,2110018,중앙고등학교,5,26855,17197,21152,21159,4766
668,2110266,면목동우체국,1855662,29450953,12329209,14146500,27195719,10237010
669,2110021,성균관대학교,15525,124515,79691,89383,118009,67017
670,2110242,면목5동주민센터,15318,110875,46982,56925,89044,34342
671,2110302,보문역 8번,857333,16564997,6725277,7322578,13414690,5595753
672,2110471,응암동우체국,408298,5750375,2333726,2629021,4721510,2115440
673,2110449,증산역 3번,312312,4369596,1693052,1915245,3598456,1628534
674,2110498,증산역 1번,319231,4422515,1732541,1962345,3654148,1652266
675,2110815,공군호텔,1220854,28577157,10994416,12007249,24212238,8538672
676,2110820,성남고등학교,32447,722238,360276,414172,599030,211209
677,2110817,대방역 4번,3281815,54014621,19460528,21342791,45503702,16436027
678,2110824,대방역 3번,1212351,28567078,10997581,12017531,24227397,8545376
679,2110558,경성고등학교,17444,173850,94691,119581,175092,73031
680,2110509,연희대우아파트앞,8168722,84374970,71542849,92309919,164075526,83092471
681,2110469,응암정보도서관,20218,192683,113103,136555,156916,58104
682,2110503,명지대학교교회,19402,224222,129330,173850,192983,84071
683,2110484,역촌역 3번,404422,7790907,3404272,3666872,6847569,2668584
684,2110490,녹번동근린공원,35355,276685,156631,195538,289602,120682
685,2110473,구산역 1번,773158,14290931,5893298,6545940,9980877,3610478
686,2110472,연신내역 4번,4572102,69241967,31390403,36022958,64058480,26291087
687,2110584,아현역 4번,928266,18384204,8587111,10077151,16022560,6021760
688,2110571,신수동주민센터,150843,3940052,1727958,1806892,3246864,1187970
689,2110480,연신내역 3번,4569616,69233556,31382878,36010744,64022877,26270101
690,2110572,서강대역 1번,99028,3793369,2032937,2288171,3607909,1647364
691,2110829,장승배기역 5번,1214376,19343310,8515667,9357467,16025188,6337378
692,2110847,예술인마을,15689,82858,34646,37980,56117,26418
693,2110885,영락고등학교,8999,92158,41133,48037,79203,40913
694,2110832,노량진초등학교,3751727,71524853,35668966,37849652,72880539,36160976
695,2110830,상도초등학교,17318,182114,91778,110702,174439,74464
696,2110827,NH농협은행 상도동지점,17486,157728,94247,109784,169926,71199
697,2110877,신림역 8번,8046302,117543582,47265097,54563007,114818787,54382135
698,2110589,애오개역 3번,631585,13853316,5176304,5818071,11314398,3551430
699,2110590,만리재,9488,131193,65471,75585,108187,52131
700,2110873,당곡중학교,62987,1075951,540619,626106,1054399,344849
701,2110879,신림현대아파트,153913,1907660,955035,1090016,1821165,717937
702,2110013,체부동홍종문가옥,207605,9450674,5514707,6265741,8956552,2849367
703,2110821,보라매역 2번,1101288,21032902,8270349,9413952,17936183,5847031
704,2110886,관악해태어린이공원,25619,204341,102124,115745,184733,102871
705,2110813,보라매역 6번,1047874,18846049,7320661,8308881,16149126,5483237
706,2110810,영신초등학교,24692,158039,75592,87167,132707,55595
707,2110528,서울여자간호대학교,9325,132929,69683,81412,107151,43399
708,2110001,이북5도청사,3144,47335,28922,35843,41810,15511
709,2110587,공덕동주민센터,12916,173924,83771,99922,150980,67740
710,2110068,남영역 1번,1216053,38893695,15512699,17710467,34205531,11464911
711,2110586,서울서부지방법원,9673,143062,66974,74460,117609,46622
712,2110588,한겨레신문사,11994,168421,83183,94891,138841,64222
713,2110840,중앙대학교,10316,161056,105383,127152,179413,85276
714,2110060,효창공원앞역 6번,657010,18324071,7454842,8315756,15567641,5093388
715,2110533,충정로역 7번,1195259,25509589,11239739,12977464,22176973,8112803
716,2110069,숙대입구,228366,6671058,3318696,3779318,6675825,2654213
717,2110846,남성역 1번,1072396,21659652,8833622,9592301,17361088,6998768
718,2110848,양지어린이공원,3556,65478,38537,42589,57810,21283
719,2110338,인수초등학교,6715,62861,39266,44863,53602,18664
720,2110902,사당역 4번,39012,190337,88437,104012,167987,87614
721,2110850,사당역 10번,6092554,106061742,54288017,61662025,126331067,57536032
722,2110064,효창공원앞역 2번,653696,18312697,7458516,8304703,15530973,5080936
723,2110237,메가박스 상봉,820756,10752542,4676792,5336996,9430486,3353011
724,2110273,장스여성병원,27474,209086,120795,144927,208961,70970
725,2110334,석관중앙교회,15504,91821,46966,57969,81876,33160
726,2110445,덕산중학교,13757,117676,53252,61189,84335,35704
727,2110265,망우역 1번,1062100,14447199,7188591,8025032,13188290,4222846
728,2110486,은평구청,29571,302054,141406,169753,255617,104038
729,2110333,돌곶이역 5번,1062051,17494027,7083231,7812664,14134815,5265623
730,2110027,혜화역 1번,1628726,48577707,37976080,46464627,68884697,30649164
731,2110313,안암역 3번,285932,4503226,2811071,3011983,4973162,2638290
732,2110017,정독도서관,3,43076,28969,34010,34720,6867
733,2110443,수색역 1번,166591,5196145,1674685,2002223,4201387,992941
734,2110203,떡전교사거리,28844,209490,107981,118557,157116,68976
735,2110252,장안제일시장,19541,131863,56244,68518,113284,44441
736,2110521,홍제역 4번,1652313,34704657,16032493,17927707,29447447,10708449
737,2110142,화양사거리,21485,161743,80807,94930,159382,67895
738,2110215,회기역 1번,2543253,44703615,24754733,27460158,44755224,20235140
739,2110006,부암동주민센터,1883,35677,30928,37374,38431,11652
740,2110457,예일여고,782036,14383554,5938703,6594901,10053787,3640978
741,2110274,서일대학교,12979,156960,74127,95166,117242,44180
742,2110197,세종대왕기념관교차로,184768,3988494,1792375,1943184,3415577,1628905
743,2110222,회기역 2번,2531657,44654106,24713698,27412741,44703821,20209537
744,2110213,청량초등학교,2533013,44710215,24766442,27470230,44746590,20220580
745,2110286,한성대입구역 5번,511187,6343567,3337177,3721614,5843991,2620097
746,2110841,중대부중,13597,182980,107149,131764,187155,82866
747,2110063,효창공원앞역 5번,657508,18337464,7465638,8322819,15572936,5090838
748,2110061,효창동주민센터,654139,18277376,7430438,8279970,15507203,5073258
749,2110269,용마문화복지센터,14928,162678,77912,103310,122337,44918
750,2110067,배문고등학교,10451,150988,90220,100472,144033,62170
751,2110066,서울역 15번,5022365,139181815,76724374,83629550,145682194,47172937
752,2110532,아현역 2번,1194792,25514390,11246586,12984914,22172189,8110190
753,2110922,내방역 1번,844741,28127208,10127416,11714230,24635865,7410642
754,2110904,이수역 5번,1220174,25913110,13091279,15464378,29186378,11937924
755,2110907,방배초등학교,1210546,25875976,13055127,15422711,29115851,11907005
756,2110084,경리단길북측,5552,88042,53517,62186,85155,35150
757,2110085,경리단길남측,2160254,15727528,11688545,15734986,30130256,16073297
758,2110253,중곡초등학교,585417,8299815,2911520,3220735,6009607,2710788
759,2110031,창신역 1번,398380,7391042,2403065,2663586,4486606,1841631
760,2110081,해방촌 남동측,6912,112007,66741,84108,122798,51011
761,2110080,해방촌예술마을,4818,107301,57800,75131,107533,44104
762,2110079,후암동주민센터,4401,105108,56775,66605,96427,37317
763,2110074,서울역 12번,5029017,139229582,76743269,83638896,145703484,47179160
764,2110077,삼광초등학교,16337,192804,93652,106977,163263,68037
765,2110849,이수역 10번,1200388,25799798,13016140,15368821,29059862,11889318
766,2110292,정릉역 2번,247600,5274121,2699465,3006709,4708766,1490705
767,2110289,북한산보국문역 2번,292366,7202503,3282899,3754251,6333755,2291793
768,2110123,마장역 3번,630340,14344149,6264021,6718135,11978102,4164086
769,2110355,삼양사거리역 2번,473443,10162515,4384020,4852227,8228877,2834092
770,2110284,정릉북한산국립공원입구,5242,48191,28112,31133,44605,17829
771,2110339,국립4.19민주묘지,8475,70278,44081,49199,62913,23293
772,2110022,경신고등학교,10500,192051,104229,111497,120542,45934
773,2110285,홍대부중,1995,52716,28735,35550,38985,14106
774,2110135,성동세무서,2945,36408,15182,18937,30168,8388
775,2110042,남산골공원옆,2899,17743,8394,7996,17181,8863
776,2111047,마천1치안센터,908275,12010687,4533761,5164686,8800195,3232991
777,2110196,홍릉근린공원,13776,116576,55482,63670,96422,41663
778,2110527,홍제역 2번,1660122,34761248,16062184,17965532,29500535,10730396
779,2110277,러스크서울병원,13281,97219,51495,57591,80510,26240
780,2110314,종암경찰서,30110,224972,119538,140261,205525,85935
781,2110522,홍제역 3번,1655199,34675916,16015463,17911210,29433889,10706323
782,2110263,면목역 1번,1944030,30740059,11529699,13558266,25404608,9816184
783,2110516,정원여중,11800,165071,90240,106068,137201,54887
784,2110199,홍릉시장,10176,82717,50996,60367,73090,27904
785,2110228,장안근린공원,20261,203647,100437,123446,197189,75436
786,2110632,방화역 3번,1496954,24715963,9910235,11036759,19612582,7455307
787,2110493,북가좌초등학교,2296424,58537970,16866977,19402993,51746990,15358412
788,2110201,전농119안전센터,41891,289926,183766,215376,302478,110732
789,2110487,불광역 8번,2056735,40454180,21793728,25394976,39676961,13729546
790,2110510,홍연시장,10405,111059,60028,69153,92793,41942
791,2110035,동묘앞역 2번,3346224,60420804,44119399,50716809,58059005,16631299
792,2110282,국민대학교앞,11729,158552,113789,121887,137813,60187
793,2110428,상계5동주민센터,2333201,39119324,15119331,16410498,30457426,13235303
794,2110399,창2동주민센터,11187,130211,66109,75319,109205,40501
795,2110411,도봉역 3번,1084874,11540870,5684011,6420182,9194791,3021065
796,2110441,영신여고,2996,42583,16389,19644,22361,9903
797,2110255,상봉역 4번,740262,8856958,3916669,4299314,8430491,3597753
798,2110276,신내IC북측,1366,17163,7278,10112,16803,6106
799,2110387,쌍문초등학교,5762,101692,49562,58663,82071,37081
800,2110384,문이교,186634,3053728,1495407,1655525,2317111,800329
801,2110247,먹골역 1번,1214230,18826224,8077093,9070784,17283001,6628140
802,2110422,노원역 9번,4110143,64644937,38976244,46132497,76956117,30409919
803,2110326,장위동성당,8734,85560,45886,55108,80233,32227
804,2110324,월곡역 4번,456452,7889804,3298194,3603194,6387899,2676129
805,2110157,자양동우체국,9549,109414,49466,59942,94565,38019
806,2110352,수유1동주민센터,345431,6657132,3442099,3672235,5218633,1674340
807,2110363,송천동주민센터,157686,2966562,1720209,1880973,2536757,749933
808,2110370,도봉세무서,28699,193448,99671,116268,155434,59006
809,2110002,독립문역 1번,1020339,14731731,8049243,8881832,10959536,3478605
810,2110227,답십리공원,19907,195962,98014,121251,189240,71057
811,2110642,정곡초등학교,1486,16826,8157,10449,12459,4693
812,2110502,남가좌파출소,20503,212400,129239,153116,205664,94378
813,2110028,이화달팽이길,14078,116033,65238,81059,106539,44001
814,2110507,명지대학교,26012,265329,156399,197776,243592,109700
815,2110033,창신역 4번,1939323,32181126,27155810,32211399,30131708,9246821
816,2110254,오거리공원,584275,8312824,2916077,3225540,6009997,2706390
817,2110311,종암아이파크2차후문,8196,81692,36947,38866,53025,21984
818,2110232,동대부고,10561,123365,53869,71752,106233,41511
819,2110019,창덕궁,2013502,66689331,63695955,69638860,93886888,30683466
820,2110257,상봉역 7번,726402,8806831,3909162,4290985,8396138,3580821
821,2110377,미아사거리역 3번,2560748,51490819,24372414,29214793,51915261,18637511
822,2110214,경희대후문,15013,91915,64476,72756,93524,41125
823,2110306,미아초등학교,19524,181335,85664,115428,176229,74790
824,2110318,KT월곡지사,29551,218695,121912,143629,206579,79449
825,2110531,홍지문,4877,115870,76390,86459,104503,35041
826,2110470,신진과학기술고등학교,1984083,32729286,13243762,14824773,29307621,11691460
827,2110037,신설동역 12번,1844259,35762557,19427410,21234751,32508638,9264281
828,2110192,동의보감타워,1013293,28041976,28696992,30144794,23526614,5617793
829,2110640,방화역 1번,841358,13580847,5695038,6407403,10577898,4231813
830,2110319,종암동주민센터,32395,230613,124780,146818,213242,88140
831,2110354,삼각산119안전센터,468669,10147789,4371247,4835493,8213270,2830604
832,2110020,서울국제고등학교,1754,79702,48227,48915,58762,25798
833,2110321,동덕여대,8204,78533,51239,61821,86380,35712
834,2110447,구산초등학교,14234,129950,61315,73081,97398,40661
835,2110996,대치2동주민센터,8751,157636,84401,124820,187491,112259
836,2110299,정릉역 1번,259225,5333683,2701952,3007808,4697504,1482542
837,2110489,불광역 3번,2050192,40419272,21768721,25364174,39639687,13715808
838,2110251,장안중학교,2153452,30113698,12205146,13686575,26697622,10736484
839,2110478,응암1동주민센터,17051,166663,94824,115745,157599,62728
840,2110308,길음역 8번,49084,342804,176475,206277,286057,106370
841,2110278,망우본동주민센터,10078,110427,47585,66358,80111,27074
842,2110335,석계역 7번,3056512,39928990,18427955,20931769,39769341,16161157
843,2110336,석관고등학교,11598,64526,33809,41733,60588,22825
844,2110440,상계3동4동주민센터,1484751,23610427,10007274,10867055,18233576,7666584
845,2110112,행당역 2번,762582,15922076,6106305,6664150,12293974,4631463
846,2110466,구산역 2번,1163621,21978331,9232147,10127387,16721349,6237956
847,2110250,화랑대역 7번,289210,5722114,1901834,2075297,3772962,1652085
848,2110432,대진고등학교,11616,108866,58648,70343,98120,47088
849,2110442,화랑대철도공원,5365,85995,53320,53625,65854,26677
850,2110414,장석교회,18833,149304,68009,86168,111297,44251
851,2110010,평창동서측,3971,56894,29861,40628,48926,18504
852,2110272,신내1동주민센터,18024,178924,93668,118761,172030,64395
853,2110316,숭곡초등학교,32567,276577,174426,206853,273370,93568
854,2110382,솔밭공원역 1번,186099,3059824,1499983,1665836,2327173,803795
855,2110003,세검정초등학교,8215,143945,91608,109788,132494,47452
856,2110477,은평세무서,408954,7859164,3436029,3701887,6892648,2685491
857,2110221,의릉,9840,51054,28221,35593,49041,21789
858,2110310,길음역 10번,1990265,44666949,18911771,20852539,38298007,15223913
859,2110417,월계역 3번,862397,11610646,5694750,6401377,9255081,3163531
860,2110462,갈현건영아파트,12130,92879,40617,48593,68018,29317
861,2110953,학동근린공원,797892,50192091,13789475,16377786,41202878,10454958
862,2110429,공릉동 국수거리,2598170,29955874,14083533,15923647,28355993,11608002
863,2110983,국립국악고등학교,5873,164400,69633,88842,150003,54773
864,2110491,불광중학교,394237,5978690,2267735,2474632,4528272,1889650
865,2110420,광운대역 1번,1578528,16948227,7654122,8310173,13607927,5623542
866,2110190,고대앞사거리,297386,4553908,2845780,3051564,5030542,2666521
867,2110301,성신여대입구역 7번,465805,9051991,5062543,5741834,9930780,4518203
868,2110329,우리은행체육관,18537,177728,82716,98486,140624,52545
869,2110454,선정중학교,14182,138361,64815,83764,108570,44967
870,2110105,금동어린이공원,7526,127324,79281,96260,130947,48567
871,2110984,포이초등학교(개포목련어린이공원),3935,75534,33094,39686,62756,23666
872,2110899,낙성대역 5번(관악중학교),1974392,35010787,14057961,15580847,31413206,15307584
873,2110901,인헌고등학교(인헌중학교),6172,88275,40513,47562,71668,34339
874,2110943,법제교육센터(버들어린이공원),7371,151383,62390,74152,127548,44041
875,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),9005,157574,68505,79128,150536,38535
876,2110876,서원동주민센터(신관중학교),67702,982593,409732,450553,798263,340314
877,2110920,방배역 2번(백석예술대학교),1164454,34015203,15865274,18489735,32332341,11681330
878,2110913,방현초등학교(방배119안전센터),6608,71333,31201,48662,53057,20005
879,2110732,가산초등학교(세일중학교),38993,316231,118797,133792,249353,90840
880,2110893,관악소방서(문영여고),5806,76438,38224,55009,80660,30423
881,2110900,낙성대역 1번(관악구민 종합체육센터),1976667,35030937,14065271,15589660,31419095,15311983
882,2110328,상월곡역 3번,179547,2868096,1085544,1130659,1991295,861842
883,2110371,삼양입구사거리,2566001,51461274,24330629,29151898,51816752,18597679
884,2110481,불광역 7번,2051396,40400905,21754067,25351616,39614015,13704323
