,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구,cluster
207,2120028,39462,27493.0,11969.0,4704.0,5165.0,5376.0,5587.0,6661.0,6256.0,5713.0,88.0,229.0,16984.0,7460.0,12789.0,1912.0,15501.0,18172.0,266.0,8465.0,10347.0,7100.0,4639.0,2853.0,2176001244,1512803816,663197428,236194976,302762788,301924454,297645207,374276391,367610573,295586855,7984303.0,7522101.0,804015849.0,387432947.0,774620121.0,194425923.0,748776227,869193293,12378617.0,372633043.0,489792150.0,378524920.0,228380107.0,136260683.0,36,1166611,601867,564744,66069,248643,287613,254089,169401,140795,97079,256924,262632,257560,221896,70520,173067,189421,193869,193302,185952,117973,113028,12797.0,166.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167808,4123778,2158248,2505439,4540330,1215052,0
208,2120027,4555,3839.0,716.0,100.0,974.0,918.0,929.0,918.0,470.0,246.0,0.0,11.0,2854.0,471.0,1141.0,78.0,2014.0,2116.0,100.0,1467.0,1444.0,649.0,302.0,168.0,88932589,70484492,18448097,7791186,16433135,14625267,15117812,16517092,12207312,6240785,0.0,279856.0,54084940.0,9442336.0,22735488.0,2389969.0,40455960,34965189,1270546.0,27974390.0,25215012.0,12240895.0,4779938.0,3940370.0,13,564655,267820,296837,45428,103374,117013,109722,87296,101825,71799,121832,116936,113056,98311,42721,82308,88935,90986,89813,87416,67773,57425,18097.0,46.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56113,1329288,930562,1083294,1623531,450683,4
209,2120026,17397,16221.0,1176.0,2791.0,3198.0,3417.0,3804.0,3011.0,995.0,181.0,0.0,424.0,12524.0,966.0,3273.0,210.0,5312.0,6480.0,3.0,2605.0,4187.0,2932.0,1473.0,589.0,992107823,897943402,94164421,141418999,168187102,189646251,211934310,186756740,80970669,13193752,0.0,17192171.0,621090378.0,64453195.0,259918677.0,29453402.0,236341500,243068128,183716.0,73559284.0,141643549.0,124141595.0,88046243.0,51835239.0,15,783906,432108,351799,27445,153729,225081,190846,112225,74580,38291,185389,184687,185399,148853,41288,124987,140619,143696,143355,131794,56796,42659,30610.0,59.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351900,5351359,2481674,2945154,5787377,1763361,2
210,2120023,24288,19347.0,4881.0,3145.0,3715.0,3896.0,3909.0,4682.0,2596.0,2285.0,43.0,60.0,11015.0,2333.0,9427.0,1410.0,7371.0,9834.0,36.0,3137.0,5953.0,4398.0,2547.0,1138.0,2453678122,1926350667,526615011,318634514,349731879,377769262,413798014,466416998,283733664,242881347,18004753.0,712444.0,918426113.0,248935702.0,1036283653.0,231315457.0,717856688,778897188,1794045.0,228272981.0,480867421.0,399931314.0,255136851.0,130751264.0,15,403206,208654,194552,18413,74878,105351,98273,64144,42149,21063,90706,96675,94035,79522,21205,62630,70554,71842,72336,66877,33541,25427,10242.0,47.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255082,5938142,2463065,2895872,5884684,1531317,2
211,2120022,3513,2843.0,670.0,463.0,546.0,596.0,536.0,702.0,435.0,235.0,61.0,0.0,116.0,179.0,954.0,2203.0,1687.0,1172.0,5.0,566.0,1097.0,707.0,383.0,100.0,366494536,273452434,93042102,47297504,30098147,31519899,90461113,74075771,43208316,49833786,3243774.0,0.0,35410269.0,47079598.0,95118621.0,185642274.0,167545596,88785191,124013.0,52479229.0,114162212.0,51799461.0,26258533.0,11507339.0,6,393518,207723,185795,21959,73242,102258,84730,61334,49995,25652,85510,93963,92083,74994,21316,57534,64240,65326,66201,63282,42486,34450,5197.0,45.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170973,3591979,1770567,2094806,3655162,937166,2
212,2120021,18342,18054.0,288.0,3022.0,3752.0,3676.0,3902.0,3702.0,134.0,154.0,30.0,150.0,15546.0,411.0,1195.0,856.0,8289.0,6870.0,26.0,2485.0,5077.0,4130.0,2375.0,1070.0,511923874,503081450,8842424,72635843,108320780,104414194,111412464,106298169,5035401,3807023,1276812.0,1918966.0,404946916.0,9419271.0,39168385.0,51386501.0,182969712,161535189,596950.0,41087142.0,104703311.0,119023519.0,62318054.0,16775927.0,7,436051,233489,202562,19788,82139,115898,110134,68209,39883,26369,112636,98582,99595,76778,22093,69679,79394,80404,80143,74161,29815,22456,24117.0,53.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157648,3557799,1575333,1852685,3425844,859026,2
213,2120020,24981,23100.0,1881.0,3760.0,4397.0,5054.0,4887.0,5002.0,898.0,983.0,6.0,29.0,18397.0,2128.0,4124.0,297.0,8770.0,11677.0,162.0,4768.0,6664.0,5237.0,2587.0,1030.0,762927434,709002574,53924860,114969147,132637205,153780321,146845780,160770121,26985572,26939288,2122787.0,453823.0,553654014.0,66100492.0,124069593.0,16526725.0,207750479,297539058,4349838.0,105566187.0,167625732.0,135691044.0,68739378.0,23317357.0,13,69060,34797,34261,7456,10516,16039,16517,10951,7580,5161,17432,16003,15434,11492,3538,10834,12187,12430,12321,11377,5527,4385,10375.0,31.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131992,3426086,1491088,1758997,3268815,805229,2
214,2120019,3147,3047.0,100.0,477.0,505.0,467.0,920.0,678.0,44.0,56.0,0.0,74.0,2564.0,137.0,335.0,37.0,1151.0,1087.0,17.0,370.0,887.0,664.0,223.0,77.0,146034337,137626421,8407916,22192635,26986662,25772037,33552890,29122197,3447232,4960684,0.0,1990267.0,116680199.0,5760587.0,17966305.0,3636979.0,29958986,38160638,160262.0,8084087.0,19309320.0,21331486.0,11944385.0,7290081.0,6,254474,129289,125185,26181,36370,61488,62758,40053,27623,28812,64446,53718,51427,39950,16122,40112,44703,45305,45086,41374,20429,17464,5958.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148445,4501342,1610260,1908779,3977867,964956,2
215,2120018,1817,1789.0,14.0,362.0,311.0,385.0,398.0,333.0,14.0,14.0,0.0,7.0,1699.0,22.0,75.0,7.0,435.0,1146.0,7.0,428.0,421.0,421.0,258.0,51.0,39283628,38651749,469290,6692000,6769599,9504044,7504943,8181163,469290,469290,0.0,107161.0,35980122.0,687307.0,2113652.0,339958.0,11658343,19647356,55428.0,5742334.0,7678617.0,8639368.0,6887845.0,2357535.0,7,318529,161184,157346,24639,44333,73179,69902,52486,53991,47830,70338,58308,57254,56393,28404,47186,50240,51026,50616,48612,36829,34020,2187.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,219648,4877970,2554439,2768391,4949241,1509769,2
216,2120017,16298,10469.0,5738.0,1547.0,2093.0,1820.0,2276.0,2733.0,3279.0,2459.0,273.0,91.0,6646.0,3825.0,3825.0,1638.0,10381.0,5644.0,94.0,5735.0,5828.0,2054.0,923.0,1390.0,586949066,340569763,244558318,43658121,44705188,57497608,75752986,118955860,123326226,121232092,14476833.0,1820985.0,212326879.0,131839330.0,157196551.0,69288488.0,378380603,185624049,3507761.0,196820673.0,231884100.0,64246321.0,24117462.0,43428334.0,5,633953,307095,326857,31781,133713,112167,101247,105387,149659,127991,130826,99004,99401,106384,70346,89764,93474,93538,92354,90530,88310,85982,626.0,49.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333491,2746055,2297728,2470365,2549285,861678,2
