,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
0,3,발달상권,2120110,목동역 8번출구,71,,6.0,,,,,,,
1,3,전통시장,2130104,전곡시장,6,,1.0,,,,,,,
2,3,골목상권,2110957,언북중학교,7,,,4.0,,,,,,
3,3,골목상권,2110435,서울과학기술대,2,,,,,,,,,
4,3,골목상권,2110055,황학동벼룩시장,5,,1.0,,,,,,,
5,3,골목상권,2110958,역삼역 4번,4,,,,,,,,,
6,3,골목상권,2111052,암사역 3번(천호동자전거거리),10,1.0,,,,,,,,
7,3,전통시장,2130277,조원동 펭귄시장(신림중앙시장),2,,,,,,,,,
8,3,골목상권,2110797,KT대방빌딩,8,,,,,,,,,
9,3,전통시장,2130296,남부종합시장,1,,,,,1.0,,,,
10,3,골목상권,2110367,강북구청,13,1.0,1.0,,,,,,,
11,3,전통시장,2130133,우이골목시장(우이시장),4,,,,,,,,,
12,3,골목상권,2110332,돌곶이역 3번,2,,,,,,,,,
13,3,골목상권,2110328,상월곡역 3번,5,2.0,,,,,,,,
14,3,전통시장,2130109,묵1동도깨비시장,3,,,,,,,,,
15,3,골목상권,2110233,중랑역 1번,13,,,,,1.0,,,,
16,3,골목상권,2110047,다산성곽길,4,1.0,,,,,,,,
17,3,전통시장,2130008,종오지하쇼핑센터,2,,,,,,,,,
18,3,골목상권,2110008,배화여자대학교(박노수미술관),11,,,1.0,,,,,,
19,3,전통시장,2130017,동대문상가C동,1,,,,,,,,,
20,3,발달상권,2120082,상계백병원,24,1.0,1.0,,,,,,,
21,3,골목상권,2110751,난곡중학교,3,,,,,,,,,
22,3,골목상권,2110133,서울교통공사,2,1.0,,,,,,,,
23,3,골목상권,2110160,광진경찰서,2,1.0,,,,,,,,
24,3,골목상권,2110524,연희세브란스병원,4,,,,,,,,,
25,3,골목상권,2110217,자동차부품상가,1,,,,,,,,,
26,3,전통시장,2130090,청량리종합시장,9,,,,,,,,,
27,3,골목상권,2110417,월계역 3번,3,,,,,,,,,
28,3,골목상권,2110341,북한산우이역 2번,13,,,1.0,,,,,,
29,3,골목상권,2110971,선정릉역 4번,1,,1.0,,,,,,,
30,3,전통시장,2130009,마전교지하쇼핑센터(구 한일상가),2,,,,,1.0,,,,
31,3,골목상권,2110616,양목초등학교,1,,,,,,,,,
32,3,전통시장,2130001,통인시장,2,,1.0,,,,,,,
33,3,골목상권,2111024,경찰병원역 4번(건너말공원),1,,,,,,,,,
34,3,골목상권,2110343,무너미어린이공원,11,,,,,,,,,
35,3,전통시장,2130021,신설종합시장,1,,,,,1.0,,,,
36,3,골목상권,2110894,관악동부센트레빌아파트(은천로35라길),1,,,,,,,,,
37,3,골목상권,2110231,장안교,2,,,,,,,,,
38,3,전통시장,2130028,을지입구지하상가(을지로지하보도쇼핑센터),1,,,,,,,,,
39,3,전통시장,2130039,청계6가 지하도상가,1,,,,,,,,,
40,3,골목상권,2110148,어린이대공원역 3번,1,,,,,,,,,
41,3,전통시장,2130237,박미시장(기능상실),1,1.0,,,,,,,,
42,3,골목상권,2110975,매봉역 1번,12,,,,,,,,,
43,3,전통시장,2130184,마포농수산물시장,5,,,,,1.0,,,,
44,3,골목상권,2110038,경향신문사,6,2.0,,,,,,,,
45,3,골목상권,2110292,정릉역 2번,12,3.0,1.0,,,,,,,
46,3,골목상권,2110442,화랑대철도공원,2,,,,,,,,,
47,3,전통시장,2130098,회기시장,12,1.0,2.0,,,,,,,
48,3,골목상권,2110232,동대부고,11,,,,,,,,,
49,3,골목상권,2110019,창덕궁,10,,,,,,,,,
50,3,골목상권,2110021,성균관대학교,9,,,1.0,,,,,,
51,3,골목상권,2110433,공릉역 2번,5,,,,,,,,,
52,3,골목상권,2110608,신월2동주민센터,8,1.0,,,,,,,,
53,3,골목상권,2111022,석촌중학교(방이육교),1,,,,,,,,,
54,3,골목상권,2110790,대림1동주민센터,16,2.0,,,,,,,,
55,3,전통시장,2130194,용강동 상점가,7,,1.0,,,,,,,
56,3,골목상권,2110495,북가좌2동주민센터,22,1.0,,,,,,,,
57,3,골목상권,2110340,인수중학교,5,,,,,,,,,
58,3,골목상권,2110539,미근동,9,2.0,1.0,,,,,,,
59,3,골목상권,2110346,4.19민주묘지역 2번,12,,,1.0,,,,,,
60,3,골목상권,2110312,안암역 2번,8,,1.0,1.0,,,,,,
61,3,발달상권,2120059,구삼강변맛길,24,2.0,1.0,,,1.0,,,,
62,3,골목상권,2110101,옥정중학교,6,,,,,,,,,
63,3,골목상권,2110104,신금호역 4번,6,,,,,,,,,
64,3,골목상권,2110049,장충단 고개,5,,,,,,,,,
65,3,골목상권,2110107,금호사거리,7,,,,,,,,,
66,3,골목상권,2111035,오금공원(오주중학교),3,,,,,,,,,
67,3,발달상권,2120236,장지역(가든파이브),39,2.0,2.0,,,,,,,
68,3,골목상권,2111033,문정동성당,8,,,,,,,,,
69,3,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),13,1.0,,,,,,,,
70,3,골목상권,2110968,강남구청역 2번,3,,,,,,,,,
71,3,골목상권,2110822,신대방삼거리역 4번(대림초등학교),5,,,,,,,,,
72,3,전통시장,2130263,신노량진시장(기능상실),3,,,,,,,,,
73,3,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),14,1.0,1.0,,,,,,,
74,3,발달상권,2120177,신논현역 1번,8,2.0,,,,,,,,
75,3,골목상권,2110662,까치산역 1번,24,1.0,,,,,,,,
76,3,골목상권,2110602,신월시영아파트중문,9,,1.0,,,,,,,
77,3,발달상권,2120108,신정네거리역,66,1.0,3.0,,,,,,,
78,3,골목상권,2110703,개봉역,31,,1.0,,,,,,,
79,3,전통시장,2130210,목2동시장,26,1.0,1.0,,,,,,,
80,3,발달상권,2120112,등촌역,46,1.0,5.0,,,,,,,
81,3,골목상권,2110474,세명컴퓨터고등학교,11,1.0,,,,1.0,,,,
82,3,전통시장,2130161,증산종합시장,2,,,,,1.0,,,,
83,3,골목상권,2110480,연신내역 3번,5,,,,,,,,,
84,3,골목상권,2110939,양재역 8번(양재동우체국),23,,,1.0,,,,,,
85,3,골목상권,2110733,금천어울림복지센터,4,,,,,,,,,
86,3,골목상권,2110727,독산역 1번 출입구,5,,,,,,,,,
87,3,골목상권,2110624,목동문화체육센터,3,1.0,,,,,,,,
88,3,골목상권,2110459,응암역 2번,9,,1.0,,,,,,,
89,3,골목상권,2110482,연신초등학교,3,1.0,,,,,,,,
90,3,골목상권,2110303,성신여대입구역 1번,7,1.0,,,,,,,,
91,3,골목상권,2111001,아래방죽마을공원(율현초등학교),10,,,,,,,,,
92,3,골목상권,2110876,서원동주민센터(신관중학교),7,1.0,,,,,,,,
93,3,전통시장,2130226,고척프라자,5,,,,,,,,,
94,3,골목상권,2110585,마포경찰서,7,1.0,,,,,,,,
95,3,골목상권,2110439,당고개역 5번,9,1.0,,,,,,,,
96,3,골목상권,2110407,도봉역 2번,37,2.0,,,,,,,,
97,3,골목상권,2110408,가인초등학교,14,,1.0,,,,,,,
98,3,골목상권,2110213,청량초등학교,11,,1.0,2.0,,,,,,
99,3,골목상권,2110214,경희대후문,13,1.0,,7.0,,,,,,
100,3,골목상권,2110026,종로5가역 4번,4,2.0,,,,,,,,
101,3,골목상권,2110025,충신시장옆,6,1.0,,,,,,,,
102,3,골목상권,2110198,동대문중앙새마을금고본점,3,,,,,,,,,
103,3,전통시장,2130095,청량리전통시장,15,,,,,,,,,
104,3,골목상권,2110206,텃골근린공원,8,1.0,,,,,,,,
105,3,골목상권,2110390,방학초등학교,16,1.0,1.0,,,,,,,
106,3,골목상권,2110006,부암동주민센터,4,1.0,,,,,,,,
107,3,골목상권,2110220,외대앞역 1번,27,,,,,,,,,
108,3,골목상권,2110226,장안1동주민센터,23,2.0,1.0,,,,,,,
109,3,골목상권,2111030,방이역 2번,8,1.0,,,,,,,,
110,3,관광특구,1001496,강남 마이스 관광특구,34,1.0,8.0,,1.0,,,,,
111,3,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",75,4.0,5.0,,,,,,,
112,3,골목상권,2110424,상계초등학교,14,,,,,,,,,
113,3,전통시장,2130287,삼성동 시장(삼성동시장),4,,,,,,,,,
114,3,골목상권,2110862,난곡초등학교(난곡동벽화마을),12,,,,,,,,,
115,3,골목상권,2110891,구암초등학교,8,,,,,,,,,
116,3,골목상권,2110864,신림우방아파트,3,,,,,,,,,
117,3,골목상권,2110855,신대방역 2번,35,,,,,,,,,
118,3,전통시장,2130255,영등포전통시장,9,,,,,,,,,
119,3,골목상권,2110766,대림역 5번,5,,,,,,,,,
120,3,발달상권,2120142,대림역,57,2.0,5.0,,,,,,,
121,3,골목상권,2110812,신길6동주민센터,10,,,,,,,,,
122,3,골목상권,2110787,신길3동주민센터,18,1.0,1.0,,,,,,,
123,3,전통시장,2130256,신동시장,3,,,,,,,,,
124,3,골목상권,2110757,양평역 2번,9,,1.0,,,,,,,
125,3,골목상권,2110590,만리재,13,,,,,,,,,
126,3,발달상권,2120106,마포역,45,1.0,9.0,,,,,,,
127,3,골목상권,2110544,망리단길,41,1.0,,,,,,,,
128,3,발달상권,2120104,연남동(홍대),66,1.0,4.0,1.0,,,,,,
129,3,골목상권,2110577,용강동주민센터,12,2.0,,,,,,,,
130,3,골목상권,2110883,은천초등학교(은천교앞),17,,,,,,,,,
131,3,골목상권,2110517,서대문소방서,6,,,,,,,,,
132,3,골목상권,2110552,성미산체육관,11,2.0,,,,,,,,
133,3,발달상권,2120093,연희동,37,,4.0,,,,,,,
134,3,전통시장,2130193,신수시장,3,,,,,,,,,
135,3,골목상권,2110542,마포구청역 7번,18,2.0,,,,,,,,
136,3,골목상권,2110500,남가좌동현대아파트,7,,,,,,,,,
137,3,골목상권,2110507,명지대학교,15,2.0,1.0,,,,,,,
138,3,전통시장,2130242,대림중앙 골목형상점가,3,,,,,,,,,
139,3,골목상권,2110566,경의선책거리,24,2.0,3.0,1.0,,,,,,
140,3,전통시장,2130135,수유중앙골목시장(수유중앙시장),5,,,,,,,,,
141,3,전통시장,2130139,강북종합전통시장(강북종합골목시장),13,,,,,,,,,
142,3,골목상권,2110339,국립4.19민주묘지,11,,,,,,,,,
143,3,발달상권,2120004,종로구청,31,3.0,2.0,1.0,,,,,,
144,3,골목상권,2110378,송중동주민센터,10,,,,,,,,,
145,3,전통시장,2130128,돌곶이시장(석관황금시장),3,,,,,,,,,
146,3,골목상권,2110320,KB국민은행 종암동지점,4,,1.0,,,,,,,
147,3,골목상권,2110325,장곡초등학교,9,1.0,,,,,,,,
148,3,골목상권,2110290,북한산보국문역 1번,3,,,,,,,,,
149,3,골목상권,2110282,국민대학교앞,11,1.0,,,,,,,,
150,3,골목상권,2110319,종암동주민센터,25,3.0,1.0,,,,,,,
151,3,골목상권,2110258,면동초등학교,14,2.0,1.0,,,,,,,
152,3,골목상권,2110267,망우역 2번,16,,,,,,,,,
153,3,골목상권,2110240,태릉시장 특화거리,12,,,,,,,,,
154,3,골목상권,2110245,KB국민은행 중화동지점,4,,1.0,,,,,,,
155,3,골목상권,2110658,화곡초등학교,22,2.0,,,,,,,,
156,3,골목상권,2110242,면목5동주민센터,16,1.0,,,,2.0,,,,
157,3,골목상권,2110169,성동초등학교,13,,,,,,,,,
158,3,골목상권,2110154,광진정말공원,20,,,,,,,,,
159,3,발달상권,2120058,구의사거리,23,,2.0,,,,,,,
160,3,골목상권,2110168,대원고등학교,5,1.0,,,,,,,,
161,3,발달상권,2120056,구의역,63,,4.0,,,,,,,
162,3,골목상권,2110149,세종대학교,5,,,,,,,,,
163,3,전통시장,2130112,사가정시장,20,,,,,,,,,
164,3,골목상권,2110138,송정체육공원,19,,,,,,,,,
165,3,골목상권,2110135,성동세무서,14,1.0,,,,,,,,
166,3,골목상권,2110124,뚝섬역교차로,4,,1.0,,,,,,,
167,3,골목상권,2110142,화양사거리,24,,1.0,,,,,,,
168,3,전통시장,2130061,이태원시장,2,,,,,,,,,
169,3,골목상권,2110074,서울역 12번,32,1.0,1.0,,,,,,,
170,3,골목상권,2110079,후암동주민센터,25,3.0,1.0,,,2.0,,,,
171,3,골목상권,2110166,구의1동주민센터,8,1.0,1.0,,,,,,,
172,3,발달상권,2120029,을지로2가,22,,2.0,,,,,,,
173,3,골목상권,2110017,정독도서관,5,,,,,,,,,
174,3,발달상권,2120006,종각역,118,1.0,11.0,,,,,,,
175,3,전통시장,2130086,서울약령시장,134,1.0,1.0,,,,,,,
176,3,발달상권,2120221,봉은사역,33,2.0,6.0,,,,,,,
177,3,골목상권,2110095,한강진역 3번,11,5.0,,,,,,,,
178,3,골목상권,2110515,홍은중학교,10,1.0,,,,,,,,
179,3,관광특구,1001491,이태원 관광특구,63,5.0,6.0,,,3.0,,,,
180,3,골목상권,2111078,굽은다리역 4번,19,1.0,,,,,,,,
181,3,골목상권,2111057,천호공원(해공체육문화센터),20,,,,,,,,,
182,3,골목상권,2111049,천호지구대(천호동자전거거리),7,,,,,,,,,
183,3,전통시장,2130318,로데오거리상점가,37,1.0,1.0,,,,,,,
184,3,골목상권,2111053,성내천어린이공원(하니사랑길),11,,,1.0,,,,,,
185,3,발달상권,2120243,천호역,128,2.0,5.0,,,,,,,
186,3,골목상권,2111073,둔촌동역 1번(한산중학교),20,1.0,,,,,,,,
187,3,발달상권,2120227,잠실역,128,1.0,18.0,,,,,,,
188,3,골목상권,2110973,강남구청역 4번,10,,,,,,,,,
189,3,골목상권,2110382,솔밭공원역 1번,13,,,,,,,,,
190,3,골목상권,2111023,문정역 1번,7,,1.0,,,,,,,
191,3,전통시장,2130174,연희사러가,2,,,,,,,,,
192,3,골목상권,2110532,아현역 2번,17,2.0,2.0,,,,,,,
193,3,골목상권,2111012,석촌역 6번,13,3.0,,,,,,,,
194,3,발달상권,2120226,석촌고분역,53,1.0,3.0,,,,,,,
195,3,골목상권,2110934,우면주공아파트,17,,,,,,,,,
196,3,발달상권,2120183,양재천카페거리,5,,1.0,,,,,,,
197,3,발달상권,2120216,경기고교사거리(경기고교앞사거리),31,,4.0,,,,,,,
198,3,골목상권,2110903,방배아이파크아파트,10,,,,,,,,,
199,3,발달상권,2120161,방배동가구거리(사당동가구거리),7,,,,,,,,,
200,3,골목상권,2110927,잠원역,13,,,,,,,,,
201,3,골목상권,2110842,흑리단길,11,,1.0,,,,,,,
202,3,발달상권,2120152,신대방삼거리역,64,,2.0,,,,,,,
203,3,발달상권,2120155,총신대학교,7,,,,,,,,,
204,3,골목상권,2110848,양지어린이공원,10,,,,,,,,,
205,3,골목상권,2110825,신대방삼거리역 1번,26,,,,,,,,,
206,3,골목상권,2110836,상도역 5번,33,,,,,,,,,
207,3,골목상권,2110694,세곡초등학교,22,2.0,,,,,,,,
208,3,발달상권,2120189,강남역,380,7.0,24.0,,,,,,,
209,3,전통시장,2130238,은행나무시장,14,,,,,,,,,
210,3,골목상권,2110702,개봉초등학교,6,,,,,,,,,
211,3,골목상권,2110655,발산역 5번,14,,,,,,,,,
212,3,골목상권,2110666,KC대학교,3,,,,,,,,,
213,3,골목상권,2110670,신곡초등학교,24,,,,,,,,,
214,3,골목상권,2110449,증산역 3번,26,3.0,,,,,,,,
215,3,골목상권,2110465,연신내역 7번,10,,,,,,,,,
216,3,전통시장,2130223,고척근린시장,17,1.0,,,,,,,,
217,3,골목상권,2110450,시립서북병원,20,,,,,,,,,
218,3,골목상권,2110425,계상초등학교,14,1.0,,,,,,,,
219,3,골목상권,2110114,왕십리파출소,6,1.0,,,,,,,,
220,3,골목상권,2110072,열정도,1,,,,,1.0,,,,
221,3,골목상권,2110121,한양대역 4번,2,,1.0,,,,,,,
222,3,골목상권,2110801,신풍역 6번(신길6동공영주차장),1,,,,,,,,,
223,3,골목상권,2110573,신촌역 6번,1,,,,,,,,,
224,3,골목상권,2110546,양화대교북단,1,,,,,,,,,
225,3,골목상권,2110538,충정로역 3번,3,,,,,,,,,
226,3,골목상권,2110126,서울숲역 1번,3,1.0,,,,,,,,
227,3,전통시장,2130298,강남터미널지하도상점가2구역,2,,,,,,,,,
228,3,전통시장,2130103,이경시장,2,,,,,,,,,
229,3,골목상권,2110414,장석교회,5,,,,,,,,,
230,3,골목상권,2110197,세종대왕기념관교차로,3,,,,,,,,,
231,3,골목상권,2110574,서강대학교,5,,,1.0,,,,,,
232,3,골목상권,2110051,한양공고앞 교차로,2,,,,,,,,,
233,3,골목상권,2110131,성수동카페거리,5,,1.0,,,,,,,
234,3,골목상권,2110106,금북초등학교,2,,,,,,,,,
235,3,전통시장,2130311,새마을시장,17,,2.0,,,,,,,
236,3,골목상권,2110402,도봉구 정병원,11,,,,,,,,,
237,3,전통시장,2130200,"신월7동 골목시장(약수시장, 우성상가)",5,,,,,,,,,
238,3,전통시장,2130306,강남언주로,4,,,,,,,,,
239,3,골목상권,2110976,언북초등학교,2,1.0,,,,,,,,
240,3,골목상권,2110807,신길역 3번,1,,,,,,,,,
241,3,전통시장,2130180,포방터시장,8,,,,,,,,,
242,3,골목상권,2110238,배꽃어린이공원,1,,,,,,,,,
243,3,골목상권,2110143,뚝섬유원지역 1번,2,,,,,,,,,
244,3,골목상권,2110173,구남초등학교,3,,,,,,,,,
245,3,골목상권,2110123,마장역 3번,10,1.0,,,,,,,,
246,3,골목상권,2110090,한국폴리텍대학서울정수캠퍼스,8,7.0,,,,,,,,
247,3,골목상권,2110725,가산동주민센터,10,1.0,,,,,,,,
248,3,골목상권,2110701,고척동성당,8,,,,,,,,,
249,3,골목상권,2110637,송정역 2번,5,1.0,,,,,,,,
250,3,골목상권,2110461,새절역 2번,7,,,,,,,,,
251,3,전통시장,2130160,수일시장,6,,,,,,,,,
252,3,골목상권,2110440,상계3동4동주민센터,6,,1.0,,,,,,,
253,3,골목상권,2110186,종암초등학교,2,,,,,,,,,
254,3,골목상권,2110388,도봉우체국,3,,,,,,,,,
255,3,골목상권,2110989,대치동아우편취급국,1,1.0,,,,,,,,
256,3,골목상권,2110182,용두희망어린이공원,13,,,,,,,,,
257,3,골목상권,2110789,대림성모병원,27,,2.0,,,,,,,
258,3,골목상권,2110548,마포구청역 4번,7,,,,,,,,,
259,3,골목상권,2110570,KB국민은행 서강지점,7,,1.0,,,,,,,
260,3,골목상권,2110575,대흥동주민센터,6,1.0,,,,,,,,
261,3,골목상권,2110887,서울산업정보학교(서울삼성초등학교),12,1.0,,,,,,,,
262,3,골목상권,2110803,신길2동우편취급국,7,1.0,,,,,,,,
263,3,골목상권,2110508,서연중학교,10,,,,,,,,,
264,3,골목상권,2110493,북가좌초등학교,2,,,,,,,,,
265,3,골목상권,2110568,광흥창역 1번,7,,,,,,,,,
266,3,골목상권,2110381,번동주공2단지,5,,,,,,,,,
267,3,골목상권,2110326,장위동성당,14,,,,,,,,,
268,3,전통시장,2130136,수유재래시장,1,,,,,,,,,
269,3,골목상권,2110061,효창동주민센터,16,,,1.0,,,,,,
270,3,골목상권,2110588,한겨레신문사,6,,1.0,,,,,,,
271,3,골목상권,2110040,중구회현체육센터(정화예술대남산캠퍼스),9,,,2.0,,,,,,
272,3,골목상권,2110177,동의초등학교,1,,,,,,,,,
273,3,골목상권,2110116,청계천박물관,11,3.0,1.0,,,,,,,
274,3,골목상권,2111008,석촌고분역 3번,9,,,,,,,,,
275,3,골목상권,2111040,거여초등학교,4,,,,,,,,,
276,3,골목상권,2110434,태릉입구역 4번,4,,1.0,,,,,,,
277,3,골목상권,2110004,대신고등학교,8,,,,,,,,,
278,3,골목상권,2110910,내방역 5번,5,,,,,,,,,
279,3,전통시장,2130272,사당시장,4,,,,,1.0,,,,
280,3,골목상권,2110737,금천세무서,7,1.0,1.0,,,,,,,
281,3,전통시장,2130222,오류시장,11,,,,,,,,,
282,3,골목상권,2110663,우장산롯데캐슬아파트앞,5,,,,,,,,,
283,3,골목상권,2110466,구산역 2번,7,,,,,,,,,
284,3,골목상권,2110468,응암역 3번,23,2.0,,,,,,,,
285,3,골목상권,2110227,답십리공원,8,,,,,,,,,
286,3,골목상권,2110598,신월문화체육센터,17,2.0,,,,,,,,
287,3,전통시장,2130203,서서울 골목형상점가,9,,1.0,,,,,,,
288,3,골목상권,2110097,한남초등학교,10,3.0,1.0,,,,,,,
289,3,골목상권,2110098,서울독일학교,7,3.0,,,,,,,,
290,3,골목상권,2110648,양천향교역 7번,21,,1.0,,,,,,,
291,3,골목상권,2110426,상계2동주민센터,26,1.0,,,,,,,,
292,3,골목상권,2110406,도봉산역 1번,11,,,,,,,,,
293,3,골목상권,2110396,쌍문역1번(쌍리단길),20,,,,,,,,,
294,3,골목상권,2110420,광운대역 1번,18,1.0,,1.0,,,,,,
295,3,골목상권,2110994,개포고등학교,18,1.0,,,,,,,,
296,3,골목상권,2110012,성곡미술관,11,2.0,,,,,,,,
297,3,골목상권,2110478,응암1동주민센터,10,1.0,,,,,,,,
298,3,골목상권,2110191,고려대역 6번,9,,,1.0,,,,,,
299,3,전통시장,2130094,청량리청과물시장,12,,2.0,,,,,,,
300,3,골목상권,2110215,회기역 1번,8,1.0,,,,,,,,
301,3,골목상권,2110619,목4동주민센터,1,,,,,,,,,
302,3,골목상권,2110612,신정역 5번,13,1.0,,,,,,,,
303,3,골목상권,2110031,창신역 1번,12,,,,,,,,,
304,3,골목상권,2110022,경신고등학교,9,,,2.0,,,,,,
305,3,골목상권,2110024,혜회동주민센터,9,2.0,,,,,,,,
306,3,전통시장,2130018,동대문문구완구거리(동대문문구완구시장),13,,,,,,,,,
307,3,골목상권,2110403,방학1동주민센터,10,2.0,,,,,,,,
308,3,골목상권,2110397,도봉산입구,27,2.0,1.0,,,,,,,
309,3,발달상권,2120151,보라매공원,39,1.0,6.0,,,,,,,
310,3,골목상권,2110992,도곡초등학교,3,3.0,,,,,,,,
311,3,전통시장,2130206,신정3동 골목시장,5,,,,,,,,,
312,3,골목상권,2110972,강남세브란스병원미래의학연구센터,2,,,1.0,,,,,,
313,3,발달상권,2120210,선릉역,150,1.0,11.0,,,,,,,
314,3,전통시장,2130278,미성동 도깨비시장 골목형상점가,12,,,,,,,,,
315,3,골목상권,2110856,미성초등학교,27,1.0,2.0,,,,,,,
316,3,골목상권,2110759,문래예술촌(문래창작촌),34,3.0,2.0,,,,,,,
317,3,골목상권,2110868,남부초등학교,5,,,,,,,,,
318,3,골목상권,2110802,신길동홍어거리,6,,1.0,,,,,,,
319,3,골목상권,2110794,영동초등학교,8,1.0,,,,,,,,
320,3,골목상권,2110549,새터산,16,,,,,,,,,
321,3,전통시장,2130186,망원시장,12,1.0,,,,,,,,
322,3,발달상권,2120100,망원역,41,,3.0,,,,,,,
323,3,발달상권,2120102,서교동(홍대),50,2.0,6.0,,,,,,,
324,3,골목상권,2110562,연트럴파크(연남동주민센터),10,,,,,,,,,
325,3,골목상권,2110512,연희지하차도,5,1.0,,,,,,,,
326,3,골목상권,2110572,서강대역 1번,37,,,,,,,,,
327,3,골목상권,2110509,연희대우아파트앞,16,,,,,,,,,
328,3,골목상권,2110569,홍대땡땡거리,10,,,,,,,,,
329,3,전통시장,2130172,모래내시장(서중시장),19,,1.0,,,1.0,,,,
330,3,골목상권,2110504,명지전문대,1,,,,,,,,,
331,3,골목상권,2110526,봉원사,17,,,1.0,,,,,,
332,3,골목상권,2110366,광산사거리,9,,,,,,,,,
333,3,골목상권,2110352,수유1동주민센터,31,3.0,,,,,,,,
334,3,골목상권,2110354,삼각산119안전센터,11,,,,,,,,,
335,3,골목상권,2110379,KT&G 북부지사,5,,,,,,,,,
336,3,전통시장,2130182,영천시장,25,,1.0,,,,,,,
337,3,골목상권,2110349,화계역 2번,6,,,,,,,,,
338,3,발달상권,2120075,월곡역,33,1.0,1.0,,,,,,,
339,3,전통시장,2130117,정릉시장,22,,1.0,,,,,,,
340,3,골목상권,2110305,보문역 5번,18,2.0,1.0,,,,,,,
341,3,전통시장,2130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",45,,,,,4.0,,,,
342,3,골목상권,2110270,혜원여고,10,1.0,1.0,,,2.0,,,,
343,3,골목상권,2110151,자양한강도서관,13,,,,,,,,,
344,3,골목상권,2110157,자양동우체국,12,1.0,1.0,,,,,,,
345,3,골목상권,2110102,옥수역 6번,16,1.0,,,,,,,,
346,3,골목상권,2110115,상왕십리역 3번,20,1.0,,,,,,,,
347,3,골목상권,2110660,등촌3동주민센터,51,2.0,,,,,13.0,,,
348,3,발달상권,2120054,어린이대공원역,38,1.0,1.0,,,,,,,
349,3,골목상권,2110054,청구역 3번,5,1.0,,,,,,,,
350,3,전통시장,2130055,"황학시장(서울중앙시장, 신중앙시장)",6,1.0,,,,,,,,
351,3,발달상권,2120053,건대입구역(건대),85,1.0,4.0,,1.0,,,,,
352,3,전통시장,2130070,뚝섬역상점가,16,1.0,2.0,,,,,,,
353,3,전통시장,2130036,중부시장(신중부시장),18,,2.0,,,1.0,,,,
354,3,발달상권,2120037,동대문역사문화공원역,125,2.0,5.0,1.0,,,,,,
355,3,골목상권,2110041,남산케이블카,12,1.0,,1.0,,,,,,
356,3,전통시장,2130022,숭례문수입상가(남대문시장),3,1.0,2.0,,,,,,,
357,3,발달상권,2120041,신용산역(용산역),90,8.0,11.0,,,,,,,
358,3,골목상권,2110058,성심여자고등학교,14,,,,,1.0,,,,
359,3,골목상권,2110167,용마초등학교,22,,1.0,,,,,,,
360,3,골목상권,2110995,봉은사역 4번,5,,,,,,,,,
361,3,발달상권,2120014,종로5가역,94,2.0,3.0,,,,,,,
362,3,발달상권,2120015,종로6가,35,,,,,,,,,
363,3,전통시장,2130056,용산용문시장,20,,,,,1.0,,,,
364,3,골목상권,2110066,서울역 15번,12,2.0,,,,,,,,
365,3,골목상권,2110254,오거리공원,19,1.0,,,,,,,,
366,3,전통시장,2130051,동화동 골목형상점가,16,,,,,,,,,
367,3,골목상권,2110039,회현역 1번,5,,,,,,,,,
368,3,골목상권,2111068,강동성심병원,9,,1.0,1.0,,,,,,
369,3,전통시장,2130326,고덕 골목형상점가,11,,,,,,,,,
370,3,발달상권,2120230,송파사거리(송파역),59,,5.0,,,,,,,
371,3,골목상권,2111041,거여역 8번,1,,,,,,,,,
372,3,발달상권,2120247,굽은다리역,48,1.0,5.0,,,,,,,
373,3,골목상권,2110387,쌍문초등학교,23,,,,,,,,,
374,3,골목상권,2110218,답십리사거리,21,,,,,,,,,
375,3,발달상권,2120066,장한평역(장한평),94,1.0,9.0,,,1.0,,,,
376,3,골목상권,2110820,성남고등학교,15,1.0,,,,,,,,
377,3,골목상권,2110955,논현초등학교,12,,,,,,,,,
378,3,골목상권,2110230,장안현대홈타운1차아파트,10,,,,,,,,,
379,3,발달상권,2120184,포이사거리(삼호물산),70,1.0,9.0,,,,,,,
380,3,골목상권,2110913,방현초등학교(방배119안전센터),21,,,,,,,,,
381,3,발달상권,2120164,내방역,75,2.0,6.0,3.0,,,,,,
382,3,발달상권,2120215,포스코사거리,92,,17.0,,,,,,,
383,3,골목상권,2110912,방배동사이길,15,1.0,2.0,,,,,,,
384,3,발달상권,2120156,"총신대입구역(이수, 총신대)",142,2.0,7.0,,,,,,,
385,3,골목상권,2110834,동작구자원봉사센터,5,,,,,,,,,
386,3,골목상권,2110935,한전아트센터,6,,,,,,,,,
387,3,골목상권,2110819,신대방역 4번,30,1.0,1.0,1.0,,,,,,
388,3,골목상권,2110824,대방역 3번,8,,,,,,,,,
389,3,골목상권,2110850,사당역 10번,31,1.0,1.0,,,,,,,
390,3,골목상권,2110852,이수역 9번,5,2.0,,,,,,,,
391,3,골목상권,2110827,NH농협은행 상도동지점,14,,1.0,,,,,,,
392,3,발달상권,2120154,장승배기역,52,3.0,2.0,,,1.0,,,,
