,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
392,1,발달상권,2120247,굽은다리역,48,1.0,5.0,,,,,,,
393,1,골목상권,2110387,쌍문초등학교,23,,,,,,,,,
394,1,골목상권,2110218,답십리사거리,21,,,,,,,,,
395,1,발달상권,2120066,장한평역(장한평),94,1.0,9.0,,,1.0,,,,
396,1,골목상권,2110820,성남고등학교,15,1.0,,,,,,,,
397,1,골목상권,2110955,논현초등학교,12,,,,,,,,,
398,1,골목상권,2110230,장안현대홈타운1차아파트,10,,,,,,,,,
399,1,발달상권,2120184,포이사거리(삼호물산),70,1.0,9.0,,,,,,,
400,1,골목상권,2110913,방현초등학교(방배119안전센터),21,,,,,,,,,
401,1,발달상권,2120164,내방역,75,2.0,6.0,3.0,,,,,,
402,1,발달상권,2120215,포스코사거리,92,,17.0,,,,,,,
403,1,골목상권,2110912,방배동사이길,15,1.0,2.0,,,,,,,
404,1,발달상권,2120156,"총신대입구역(이수, 총신대)",142,2.0,7.0,,,,,,,
405,1,골목상권,2110834,동작구자원봉사센터,5,,,,,,,,,
406,1,골목상권,2110935,한전아트센터,6,,,,,,,,,
407,1,골목상권,2110819,신대방역 4번,30,1.0,1.0,1.0,,,,,,
408,1,골목상권,2110824,대방역 3번,8,,,,,,,,,
409,1,골목상권,2110850,사당역 10번,31,1.0,1.0,,,,,,,
410,1,골목상권,2110852,이수역 9번,5,2.0,,,,,,,,
411,1,골목상권,2110827,NH농협은행 상도동지점,14,,1.0,,,,,,,
412,1,발달상권,2120154,장승배기역,52,3.0,2.0,,,1.0,,,,
413,1,골목상권,2110828,노량진역 6번,23,2.0,1.0,,,,,,,
414,1,발달상권,2120153,노량진역(노량진),73,2.0,6.0,,,,,,,
415,1,골목상권,2110747,석수역 1번 출입구,11,,,,,,,,,
416,1,골목상권,2110749,금산초등학교(금천고등학교),19,,,,,,,,,
417,1,발달상권,2120190,강남을지병원,72,,3.0,,,,,,,
418,1,발달상권,2120169,서초역,52,5.0,8.0,,,,,,,
419,1,골목상권,2110738,문성초등학교,20,2.0,1.0,,,,,,,
420,1,골목상권,2110735,말미고개,13,,1.0,,,,,,,
421,1,골목상권,2110691,개봉중학교,17,,,,,,,,,
422,1,골목상권,2110721,가리봉파출소,14,,,,,,,,,
423,1,전통시장,2130230,가리봉시장,5,,,,,,,,,
424,1,발달상권,2120131,가산디지털단지,212,7.0,25.0,,,,,,,
425,1,골목상권,2110653,화곡역 2번,10,1.0,,,,,,,,
426,1,골목상권,2110652,양천향교역 2번,16,1.0,,,,,,,,
427,1,골목상권,2110700,고척초등학교,16,1.0,,,,,,,,
428,1,발달상권,2120120,화곡역,88,,3.0,,,,,,,
429,1,골목상권,2110646,푸른들청소년도서관,22,2.0,,,,,,,,
430,1,전통시장,2130219,까치산시장,29,,3.0,,,,,,,
431,1,골목상권,2110632,방화역 3번,15,,,,,,,,,
432,1,골목상권,2110659,화곡역 4번,18,1.0,,,,,,,,
433,1,골목상권,2110604,신월4동주민센터,12,2.0,,,,,,,,
434,1,전통시장,2130204,경창시장,10,,,,,,,,,
435,1,발달상권,2120109,서울남부지방법원,33,1.0,1.0,,,,,,,
436,1,골목상권,2110597,신월1동주민센터,16,2.0,2.0,,,,,,,
437,1,전통시장,2130163,응암오거리상점가,15,,1.0,,,,,,,
438,1,골목상권,2110469,응암정보도서관,48,2.0,1.0,,,,,,,
439,1,전통시장,2130208,목동깨비시장(목3동시장),28,,1.0,,,,,,,
440,1,골목상권,2110485,연신내우체국,9,2.0,,,,,,,,
441,1,골목상권,2110471,응암동우체국,22,2.0,,,,,,,,
442,1,발달상권,2120091,본서부병원,56,1.0,2.0,,,,,,,
443,1,전통시장,2130167,연신내상점가(연빛거리),40,,1.0,,,,,,,
444,1,골목상권,2110278,망우본동주민센터,36,5.0,,,,1.0,,,,
445,1,골목상권,2111009,송파책박물관,1,,,,,,,,,
446,1,골목상권,2110870,신림주공2단지(광신고등학교),2,,,,,,,,,
447,1,골목상권,2110368,송천초등학교,1,,,,,,,,,
448,1,전통시장,2130123,꿈의숲 장곡 골목형상점가,4,,,,,,,,,
449,1,골목상권,2110011,청운초등학교,1,,,,,,,,,
450,1,전통시장,2130275,강남골목시장,1,,,,,,,,,
451,1,골목상권,2110799,영등포본동주민센터,1,,,,,,,,,
452,1,골목상권,2111055,선사초등학교,1,,,,,,,,,
453,1,골목상권,2110915,서래초등학교,1,,,,,,,,,
454,1,골목상권,2110884,봉천역 4번(봉천110안전센터),2,,,,,,,,,
455,1,전통시장,2130005,세운상가가동,1,,,,,,,,,
456,1,전통시장,2130080,자양종합시장(기능상실),2,,,,,1.0,,,,
457,1,전통시장,2130260,신대방1동골목상권,6,,,,,,,,,
458,1,전통시장,2130233,남문시장,2,,,,,,,,,
459,1,전통시장,2130032,인현시장,1,,,,,,,,,
460,1,전통시장,2130044,에리어식스(벨포스트),1,,,,,,,,,
461,1,골목상권,2110156,군자역 5번,3,1.0,,,,,,,,
462,1,골목상권,2110592,서울금융고등학교,4,,,,,,,,,
463,1,골목상권,2110444,수색성당,7,,,,,,,,,
464,1,골목상권,2110436,상계제일중학교,8,,1.0,,,,,,,
465,1,골목상권,2110427,노원 을지대학교병원,4,,,,,,,,,
466,1,전통시장,2130091,청량종합도매시장,4,,,,,,,,,
467,1,골목상권,2110607,금빛새마을금고본점,4,,,,,,,,,
468,1,골목상권,2110951,신사은행나무공원,1,,,,,,,,,
469,1,전통시장,2130231,독산동 우시장,4,,,,,,,,,
470,1,골목상권,2110916,내방역 4번,5,,,,,1.0,,,,
471,1,골목상권,2110391,샘말어린이공원,12,,,,,,,,,
472,1,골목상권,2110165,국립정신건강센터,8,,,,,,,,,
473,1,전통시장,2130176,유진상가,3,,,,,,,,,
474,1,전통시장,2130134,"솔샘시장(미아6,7동골목시장)",6,,,,,,,,,
475,1,전통시장,2130141,강북북부골목시장,5,,,,,,,,,
476,1,골목상권,2110301,성신여대입구역 7번,8,,,,,,,,,
477,1,전통시장,2130115,우림골목시장,23,,2.0,,,1.0,,,,
478,1,골목상권,2110253,중곡초등학교,10,,,,,,,,,
479,1,전통시장,2130057,만리시장,2,,,,,1.0,,,,
480,1,골목상권,2110962,도산공원북측,1,,,,,,,,,
481,1,골목상권,2110631,방화초등학교,2,,,,,,,,,
482,1,전통시장,2130144,백운시장,5,,,,,,,,,
483,1,전통시장,2130100,답십리시장,7,,,,,,,,,
484,1,골목상권,2110839,숭실대입구역 4번,7,,,1.0,,,,,,
485,1,전통시장,2130207,신정1동 골목시장(신정제일시장),6,,,,,,,,,
486,1,골목상권,2110886,관악해태어린이공원,12,,,,,,,,,
487,1,골목상권,2110768,도림2동유수지내체육시설,4,,,,,,,,,
488,1,골목상권,2110347,구세군강북종합사회복지관,8,,,,,,,,,
489,1,골목상권,2110373,수유역 2번,7,2.0,,,,,,,,
490,1,골목상권,2110318,KT월곡지사,5,,,,,,,,,
491,1,골목상권,2110268,망우3동주민센터,4,,,,,,,,,
492,1,골목상권,2110251,장안중학교,18,,,,,,,,,
493,1,골목상권,2110144,어린이대공원역 4번,3,1.0,,,,,,,,
494,1,골목상권,2110591,충정로역 6번,12,,,,,,,,,
495,1,전통시장,2130048,동평화시장,2,,,,,,,,,
496,1,전통시장,2130058,이촌종합시장,4,1.0,,,,,,,,
497,1,골목상권,2110043,충무초등학교,16,1.0,,1.0,,,,,,
498,1,골목상권,2110096,한남힐사이드아파트,6,3.0,,,,,,,,
499,1,골목상권,2111027,문정초등학교,7,,,,,,,,,
500,1,골목상권,2111039,벌말어린이공원,4,,,,,,,,,
501,1,전통시장,2130267,본동인정시장(기능상실),8,1.0,,,,,,,,
502,1,골목상권,2110826,장승배기역 4번,13,,,,,,,,,
503,1,골목상권,2110731,금천구청역 1번 출입구,20,1.0,,,,,,,,
504,1,골목상권,2110740,금천해태공원,11,,,,,,,,,
505,1,골목상권,2110710,남구로역 3번,52,,1.0,,,,,,,
506,1,골목상권,2110724,금천구립가산도서관,5,1.0,,,,,,,,
507,1,골목상권,2110709,구로119안전센터,8,,,,,,,,,
508,1,발달상권,2120116,송정역,23,,2.0,,,,,,,
509,1,골목상권,2110479,연신내역 2번,9,,,,,1.0,,,,
510,1,골목상권,2110476,역촌역 2번,3,,,,,,,,,
511,1,골목상권,2110088,오산고등학교,10,8.0,,,,,,,,
512,1,골목상권,2110898,청림동주민센터(상도중학교),12,1.0,,,,,,,,
513,1,발달상권,2120128,신도림역,63,1.0,4.0,,,,,,,
514,1,전통시장,2130323,둔촌역전통시장,6,,,,,,,,,
515,1,발달상권,2120099,월드컵경기장역(월드컵경기장),12,,,,,,,,,
516,1,발달상권,2120080,마들역,50,,6.0,,,,,,,
517,1,골목상권,2110411,도봉역 3번,7,,,,,,,,,
518,1,골목상권,2110203,떡전교사거리,3,,,,,,,,,
519,1,골목상권,2110192,동의보감타워,9,,,,,,,,,
520,1,골목상권,2110385,효문고등학교,1,,,,,,,,,
521,1,골목상권,2110036,동묘앞역 3번,4,,,,,,,,,
522,1,전통시장,2130307,도곡시장,9,,,,,,,,,
523,1,골목상권,2110189,제기동역 1번,8,1.0,,,,,,,,
524,1,발달상권,2120217,대치사거리,11,,2.0,,,,,,,
525,1,골목상권,2110441,영신여고,10,,,,,,,,,
526,1,골목상권,2110195,동대문구청,15,,,,,,,,,
527,1,골목상권,2110020,서울국제고등학교,16,,,1.0,,,,,,
528,1,골목상권,2110007,사직공원(한국사회과학도서관),11,1.0,,,,,,,,
529,1,골목상권,2110641,공항고등학교,11,,,,,,,,,
530,1,발달상권,2120084,공릉역,31,1.0,1.0,1.0,,,,,,
531,1,골목상권,2110398,쌍문2동우체국,21,1.0,1.0,,,,,,,
532,1,골목상권,2110375,서울북부고용노동지청,17,,,,,,,,,
533,1,골목상권,2110030,동대문역 3번,9,,,,,,,,,
534,1,골목상권,2111013,송파나루역 1번(송리단길),8,,,,,,,,,
535,1,발달상권,2120079,창동역,64,4.0,3.0,,,,,,,
536,1,골목상권,2110428,상계5동주민센터,26,1.0,,,,,,,,
537,1,발달상권,2120016,동대문역,35,,1.0,,,,,,,
538,1,발달상권,2120212,한티역,58,1.0,6.0,,1.0,,,,,
539,1,전통시장,2130308,청담삼익시장,3,1.0,,,,,,,,
540,1,골목상권,2110890,봉천역 1번(관악초등학교),13,,1.0,,,,,,,
541,1,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",13,1.0,,,,,,,,
542,1,골목상권,2110788,영등포시장역 3번,4,1.0,,,,,,,,
543,1,골목상권,2110777,구로세무서,4,1.0,,,,,,,,
544,1,골목상권,2110823,신대방삼거리역 3번,11,,,,,,,,,
545,1,골목상권,2110756,문래중학교,7,,,,,,,,,
546,1,발달상권,2120141,영등포청과시장교차로,12,,,,,,,,,
547,1,전통시장,2130195,도화동 상점가,42,2.0,,,,,,,,
548,1,골목상권,2110554,망원역 1번,6,1.0,,,,,,,,
549,1,골목상권,2110514,서대문우체국,3,1.0,,,,,,,,
550,1,전통시장,2130181,아현가구거리상점가,12,,,,,,,,,
551,1,골목상권,2110533,충정로역 7번,1,,,,,,,,,
552,1,발달상권,2120150,63빌딩,7,1.0,3.0,,,,,,,
553,1,골목상권,2110565,홍익대,5,,,,,,,,,
554,1,골목상권,2110558,경성고등학교,25,2.0,1.0,,,,,,,
555,1,골목상권,2110547,KB국민은행 망원동지점,15,1.0,1.0,,,,,,,
556,1,골목상권,2110496,모래내우체국,22,1.0,2.0,,,,,,,
557,1,골목상권,2110499,연가초등학교,15,,,,,,,,,
558,1,골목상권,2110527,홍제역 2번,4,,,,,,,,,
559,1,발달상권,2120101,합정역,77,4.0,6.0,,,,,,,
560,1,골목상권,2110534,경기대학교,12,,,2.0,,,,,,
561,1,골목상권,2110519,서대문구보건소별관,18,1.0,,,,,,,,
562,1,전통시장,2130140,숭인시장,24,1.0,1.0,,,2.0,,,,
563,1,골목상권,2110372,강북중학교,7,1.0,1.0,,,,,,,
564,1,전통시장,2130137,"수유전통시장(수유시장, 수유골목시장)",16,,,,,1.0,,,,
565,1,전통시장,2130177,인왕시장(홍제골목형상점가),15,,1.0,,,4.0,,,,
566,1,골목상권,2110529,홍제3동주민센터,27,1.0,1.0,,,,,,,
567,1,골목상권,2110535,영천시장입구,12,,,,,,,,,
568,1,골목상권,2110336,석관고등학교,6,,,,,,,,,
569,1,골목상권,2110331,돌곶이역 8번,21,1.0,,,,,,,,
570,1,골목상권,2110291,한성대입구역 3번,21,1.0,1.0,,,,,,,
571,1,골목상권,2110297,경동고등학교,15,1.0,,,,,,,,
572,1,골목상권,2110286,한성대입구역 5번,21,2.0,,1.0,,,,,,
573,1,골목상권,2110521,홍제역 4번,7,,,,,,,,,
574,1,골목상권,2110262,상봉역 3번,11,,1.0,,,,,,,
575,1,골목상권,2110334,석관중앙교회,13,,,,,,,,,
576,1,골목상권,2110163,성자초등학교,10,,,,,,,,,
577,1,전통시장,2130081,자양골목전통시장(자양골목시장),3,,,1.0,,,,,,
578,1,골목상권,2110159,구의역 4번,29,2.0,,,,,,,,
579,1,발달상권,2120060,강변역(테크노마트),27,1.0,3.0,,,,,,,
580,1,발달상권,2120061,올림픽대교북단,30,,2.0,,,,,,,
581,1,골목상권,2110176,해오름공원,15,,,,,,,,,
582,1,골목상권,2110153,중곡1동주민센터,3,1.0,,,,,,,,
583,1,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",18,,,,,1.0,,,,
584,1,전통시장,2130078,화양제일골목시장,4,,,,,,,,,
585,1,골목상권,2110100,옥수동우편취급국,6,1.0,,,,,,,,
586,1,발달상권,2120069,상봉역,78,1.0,2.0,,,,,,,
587,1,골목상권,2110179,광나루역 1번,11,1.0,1.0,,,,,,,
588,1,골목상권,2110081,해방촌 남동측,21,3.0,,,,,,,,
589,1,골목상권,2110260,면목역 3번,23,,1.0,,,2.0,,,,
590,1,전통시장,2130052,서울중앙시장(신중앙시장),15,,2.0,,,,,,,
591,1,골목상권,2110117,성동구보건소,5,,,,,,,,,
592,1,골목상권,2110147,능동우편취급국,10,1.0,,,,,,,,
593,1,골목상권,2110053,청구역 1번,7,3.0,,,,,,,,
594,1,발달상권,2120024,회현역,34,3.0,,,,,,,,
595,1,전통시장,2130024,남대문시장(자유상가),41,,4.0,,,2.0,,,,
596,1,골목상권,2110134,성수119안전센터,38,,,,,,,,,
597,1,전통시장,2130007,광장시장(광장전통시장),22,1.0,3.0,,,,,,,
598,1,골목상권,2110118,왕십리역 9번,15,1.0,,,,,,,,
599,1,골목상권,2110136,경수초등학교,11,,2.0,,,,,,,
600,1,발달상권,2120057,아차산역,65,1.0,1.0,,,,,,,
601,1,골목상권,2110125,사근동살곶이상점가,15,1.0,,2.0,,,,,,
602,1,관광특구,1001494,종로?청계 관광특구,243,5.0,18.0,,,6.0,,,,
603,1,전통시장,2130065,무학봉상점가,15,2.0,,,,,,,,
604,1,전통시장,2130294,관악중부시장,12,,2.0,,,,,,,
605,1,발달상권,2120143,당산역,83,1.0,2.0,,,,,,,
606,1,발달상권,2120040,용산전자상가(용산역),52,2.0,7.0,,,6.0,,,,
607,1,골목상권,2110064,효창공원앞역 2번,16,,1.0,4.0,,,,,,
608,1,골목상권,2110094,오산중학교,3,,,,,,,,,
609,1,골목상권,2111083,GS강동자이아파트,8,1.0,,,,,,,,
610,1,골목상권,2111071,천동초등학교,2,,,,,,,,,
611,1,전통시장,2130321,장신구 특화거리 상점가,7,1.0,,,,,,,,
612,1,발달상권,2120002,서촌(경복궁역),44,3.0,2.0,,,,,,,
613,1,골목상권,2111089,상일여고(상일초등학교),23,1.0,,,,,,,,
614,1,전통시장,2130312,석촌시장,9,,,,,,,,,
615,1,발달상권,2120225,잠실새내역(신천),175,4.0,11.0,,,,,,,
616,1,발달상권,2120228,석촌역(석촌호수),81,,6.0,,,,,,,
617,1,골목상권,2111006,석촌고분역 1번,18,,,,,,,,,
618,1,골목상권,2111015,석촌역 3번,18,2.0,,,,,,,,
619,1,발달상권,2120224,수서역,40,,3.0,,,,,,,
620,1,발달상권,2120063,청량리역(청량리),84,3.0,4.0,,,,,,,
621,1,골목상권,2110200,동대문경찰서,8,,,,,,,,,
622,1,발달상권,2120237,경찰병원역,57,2.0,3.0,,,,,,,
623,1,발달상권,2120039,신당역,55,3.0,5.0,,,,,,,
624,1,발달상권,2120012,대학로(혜화역),62,1.0,5.0,4.0,,,,,,
625,1,전통시장,2130303,영동전통시장,5,,,,,,,,,
626,1,발달상권,2120191,학동역,65,4.0,6.0,,,,,,,
627,1,발달상권,2120186,가로수길,42,2.0,4.0,,,,,,,
628,1,골목상권,2110847,예술인마을,4,,,1.0,,,,,,
629,1,전통시장,2130261,성대전통시장(성대시장),30,1.0,2.0,,,1.0,,,,
630,1,전통시장,2130234,푸른터시장(기능상실),1,,,,,1.0,,,,
631,1,골목상권,2110751,난곡중학교,3,,,,,,,,,
632,1,골목상권,2110755,동일여자고등학교,21,1.0,,,,,,,,
633,1,골목상권,2110690,오류2동버들시장,49,1.0,1.0,,,,,,,
634,1,골목상권,2110693,오류동역 4번,5,,,,,,,,,
635,1,발달상권,2120123,오류동역,60,1.0,4.0,,,,,,,
636,1,골목상권,2110730,서울축산농협 독산역지점(독산파출소),13,,,,,,,,,
637,1,발달상권,2120125,구로역,70,2.0,8.0,,1.0,8.0,,,,
638,1,발달상권,2120185,논현역,105,1.0,7.0,,,1.0,,,,
639,1,발달상권,2120132,독산동,106,2.0,7.0,,,,,,,
640,1,발달상권,2120187,신논현역,154,3.0,7.0,,,,,,,
641,1,골목상권,2110636,방화역 2번,14,1.0,,,,,,,,
642,1,발달상권,2120121,까치산역,38,,,,,,,,,
643,1,골목상권,2110627,신정롯데캐슬아파트,15,,1.0,,,,,,,
644,1,발달상권,2120114,목동신시가지,89,10.0,13.0,,,,,,,
645,1,골목상권,2110451,증산역 4번,16,,,,,1.0,,,,
646,1,전통시장,2130162,증산골목시장,2,,,,,,,,,
647,1,발달상권,2120088,구산역,36,,1.0,,,,,,,
648,1,골목상권,2110460,구산역 4번,44,1.0,1.0,,,,,,,
649,1,전통시장,2130171,불광먹자골목 골목형상점가,30,,2.0,,,,,,,
650,1,골목상권,2110593,신월3동주민센터,17,2.0,1.0,,,,,,,
651,1,골목상권,2110719,영서중학교,1,,,,,,,,,
652,1,골목상권,2110383,덕성여대시반거리,3,,1.0,,,,,,,
653,1,골목상권,2110853,KT구로지사,2,,,,,,,,,
654,1,전통시장,2130108,태능엔터피아(태릉시장),1,,,,,,,,,
655,1,골목상권,2110543,중암중학교,1,,,,,,,,,
656,1,골목상권,2110447,구산초등학교,4,,,,,,,,,
657,1,골목상권,2110505,홍남교남측,1,,,,,,,,,
658,1,전통시장,2130006,종로4가지하쇼핑센터,1,,,,,,,,,
659,1,골목상권,2110964,싸리고개근린공원,2,1.0,,,,,,,,
660,1,골목상권,2110872,신림초등학교,2,,,,,,,,,
661,1,전통시장,2130190,홍대소상공인상점가,2,1.0,,,,,,,,
662,1,골목상권,2110317,종암중학교,5,,,,,,,,,
663,1,전통시장,2130071,성수역 골목형상점가,3,,1.0,,,,,,,
664,1,전통시장,2130029,명동역지하도상가,1,,,,,,,,,
665,1,골목상권,2110070,용산세무서,1,,,,,,,,,
666,1,골목상권,2110961,언주역 3번,1,1.0,,,,,,,,
667,1,전통시장,2130014,동문시장,1,,,,,1.0,,,,
668,1,골목상권,2110979,청담초등학교,1,,,,,,,,,
669,1,전통시장,2130102,이문제일시장,1,,,,,,,,,
670,1,골목상권,2110779,대림갑을명가아파트,3,,,,,,,,,
671,1,골목상권,2110556,절두산순교성지,3,,,,,,,,,
672,1,골목상권,2110172,광진초등학교,10,1.0,1.0,,,,,,,
673,1,전통시장,2130325,명일전통시장,2,,,,,,,,,
674,1,골목상권,2110207,시립대앞사거리,2,,,,,,,,,
675,1,골목상권,2110946,청계산원터골,1,,,,,,,,,
676,1,골목상권,2110932,서울시인재개발원,4,,,1.0,,,,,,
677,1,골목상권,2110487,불광역 8번,16,,1.0,,,,,,,
678,1,골목상권,2110099,유엔빌리지길,7,4.0,,,,1.0,,,,
679,1,전통시장,2130166,응암시장(신응암시장),4,,,,,,,,,
680,1,골목상권,2110661,강서새말어린이공원,3,,,,,,,,,
681,1,골목상권,2110673,뜸부기어린이공원,8,,,,,,,,,
682,1,골목상권,2110618,강서고등학교,4,,,,,,,,,
683,1,골목상권,2110899,낙성대역 5번(관악중학교),6,,,,,,,,,
684,1,전통시장,2130198,아현시장,8,,,,,,,,,
685,1,골목상권,2110337,아카데미하우스,15,,,,,,,,,
686,1,골목상권,2110310,길음역 10번,6,,,,,,,,,
687,1,골목상권,2110261,사가정역 4번,10,,,,,,,,,
688,1,골목상권,2110059,새남터성지,9,1.0,,,,,,,,
689,1,골목상권,2111074,명일역 1번,2,,,,,,,,,
690,1,골목상권,2111076,둔촌2동주민센터,16,3.0,1.0,,,,,,,
691,1,골목상권,2110183,한국의류시험연구원,7,,,,,,,,,
692,1,골목상권,2111029,오금역 4번,5,1.0,,,,,,,,
693,1,골목상권,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원),3,,1.0,,,,,,,
694,1,골목상권,2110818,신대방역 3번,6,,,,,,,,,
695,1,발달상권,2120126,디지털단지오거리,11,,,,,,,,,
696,1,골목상권,2110448,상신초등학교입구,11,,,,,,,,,
697,1,발달상권,2120235,문정역,55,,5.0,,,,,,,
698,1,골목상권,2110845,사당종합체육관,7,,,,,,,,,
699,1,전통시장,2130299,엔터식스 강남점,11,,,,,,,,,
700,1,골목상권,2110492,하나고등학교,4,,,,,,,,,
701,1,전통시장,2130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),8,,,,,,,,,
702,1,골목상권,2110484,역촌역 3번,9,,,,,,,,,
703,1,골목상권,2110384,문이교,3,,,,,,,,,
704,1,골목상권,2110462,갈현건영아파트,20,1.0,,,,,,,,
705,1,골목상권,2110835,상도역 1번,5,,,,,,,,,
706,1,골목상권,2110920,방배역 2번(백석예술대학교),9,,,5.0,,,,,,
707,1,골목상권,2110470,신진과학기술고등학교,5,,,,,,,,,
708,1,골목상권,2110867,국제신학대학원대학교(남서울중학교),10,1.0,,1.0,,,,,,
709,1,골목상권,2110783,영등포시장역 1번,5,,,,,,,,,
710,1,골목상권,2110775,대동초등학교,8,1.0,,,,,,,,
711,1,골목상권,2110764,문래역 3번,7,,,,,,,,,
712,1,골목상권,2110879,신림현대아파트,11,1.0,,,,,,,,
713,1,골목상권,2110518,서대문구청,6,,,,,,,,,
714,1,골목상권,2110284,정릉북한산국립공원입구,8,,,,,,,,,
715,1,골목상권,2110289,북한산보국문역 2번,19,1.0,,,,,,,,
716,1,골목상권,2110266,면목동우체국,11,,,,,,,,,
717,1,골목상권,2110155,광진구청,5,,1.0,1.0,,,,,,
718,1,발달상권,2120019,경찰청앞교차로,17,,,,,,,,,
719,1,골목상권,2110112,행당역 2번,8,,,,,,,,,
720,1,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",6,,,,,1.0,,,,
721,1,전통시장,2130324,길동복조리시장,5,,,,,,,,,
722,1,골목상권,2111075,굽은다리역 2번,9,1.0,,,,,,,,
723,1,골목상권,2111031,장지동주민센터(한림연예예술고교),5,1.0,1.0,,,,,,,
724,1,골목상권,2110948,헌인가구단지,4,,,,,,,,,
725,1,골목상권,2110843,사당5동주민센터,9,1.0,,,,,,,,
726,1,골목상권,2110746,금천금빛공원(은행나무사거리서측),4,,,,,,,,,
727,1,골목상권,2110745,독산동정훈단지,11,,,1.0,,,,,,
728,1,골목상권,2110831,상도4동주민센터,7,,,,,,,,,
729,1,전통시장,2130213,방신전통시장,2,,,,,,,,,
730,1,전통시장,2130227,고척골목시장상점가(그라운드 고척),9,,,,,,,,,
731,1,골목상권,2110674,강서구청가양동별관,13,2.0,,,,,,,,
732,1,골목상권,2110594,신월중학교,5,,,,,,,,,
733,1,골목상권,2110452,새절역 3번,26,,,,,,,,,
734,1,골목상권,2110859,난향초등학교,13,,,,,,,,,
735,1,골목상권,2110705,고산초등학교,5,,1.0,3.0,,,,,,
736,1,골목상권,2110792,영등포역 2번,19,,,,,,,,,
737,1,발달상권,2120042,"숙대입구역(남영역, 남영동)",42,2.0,1.0,,,,,,,
738,1,골목상권,2111084,길동신동아아파트,6,,,,,,,,,
739,1,전통시장,2130154,상계주공1단지(가)상가,2,1.0,,,,,,,,
740,1,골목상권,2110224,외대앞역 2번,7,,,,,,,,,
741,1,골목상권,2110201,전농119안전센터,7,,,,,,,,,
742,1,골목상권,2110029,동대문역 1번,17,,,,,,,,,
743,1,발달상권,2120010,원남동사거리,22,,1.0,2.0,,,,,,
744,1,골목상권,2110003,세검정초등학교,15,,1.0,,,,,,,
745,1,골목상권,2110005,세검정,15,2.0,1.0,,,,,,,
746,1,전통시장,2130150,창동골목시장,17,,,,,,,,,
747,1,골목상권,2110481,불광역 7번,21,1.0,,,,,,,,
748,1,골목상권,2110395,신한은행 방학동지점,18,,1.0,,,,,,,
749,1,전통시장,2130159,공릉동 도깨비시장,12,1.0,1.0,,,,,,,
750,1,골목상권,2110742,KT금천빌딩(금천구시설관리공단),9,2.0,,,,,,,,
751,1,골목상권,2110981,국악고교사거리,2,,,,,,,,,
752,1,발달상권,2120201,도곡1동,36,,5.0,,,,,,,
753,1,발달상권,2120219,은마아파트,57,,6.0,,,,,,,
754,1,골목상권,2110860,호림박물관(성보고등학교),10,,,,,,,,,
755,1,골목상권,2110863,난우초등학교,15,,,,,,,,,
756,1,골목상권,2110865,남강고등학교(남강중학교),44,1.0,1.0,,,,,,,
757,1,전통시장,2130279,관악신사시장,14,1.0,1.0,,,,,,,
758,1,골목상권,2110875,보라매동주민센터(당곡고등학교),8,1.0,,,,,,,,
759,1,골목상권,2110806,서울시립영등포장애인복지관,5,1.0,,,,,,,,
760,1,발달상권,2120146,한강성심병원,16,1.0,3.0,,,,,,,
761,1,골목상권,2110798,신풍역 2번,7,,,,,,,,,
762,1,골목상권,2110811,보라매역 4번,5,,,,,,,,,
763,1,골목상권,2110791,신풍역 3번,13,,,,,,,,,
764,1,골목상권,2110780,신길대성유니드아파트,10,,,,,,,,,
765,1,골목상권,2110814,서울지방병무청,18,,,,,,,,,
766,1,골목상권,2110888,청룡동주민센터,11,2.0,,,,,,,,
767,1,골목상권,2110785,영등포푸르지오아파트,14,1.0,,,,,,,,
768,1,발달상권,2120159,서울대입구역,107,1.0,6.0,,,,,,,
769,1,골목상권,2110758,문래소공원,3,,,,,,,,,
770,1,골목상권,2110559,성산중학교,7,,,,,,,,,
771,1,골목상권,2110906,서문여고,7,1.0,,,,,,,,
772,1,골목상권,2110474,세명컴퓨터고등학교,11,1.0,,,,1.0,,,,
773,1,골목상권,2110580,양원초등학교,5,,,,,,,,,
774,1,발달상권,2120107,공덕역(공덕오거리),97,2.0,10.0,,,,,,,
775,1,발달상권,2120097,충정로역,26,1.0,3.0,,,,,,,
776,1,발달상권,2120136,영등포구청역,51,3.0,3.0,,,,,,,
777,1,골목상권,2110369,성신여대운정그린캠퍼스,20,,,,,,,,,
778,1,발달상권,2120077,미아역,55,,3.0,,,,,,,
779,1,골목상권,2110359,수유시장옆,2,,,,,,,,,
780,1,골목상권,2110333,돌곶이역 5번,16,,1.0,,,,,,,
781,1,발달상권,2120070,한성대입구역,48,,3.0,,,,,,,
782,1,전통시장,2130125,장위전통시장,8,1.0,,,,,,,,
783,1,전통시장,2130122,밤나무골시장,3,,,,,,,,,
784,1,발달상권,2120073,미아사거리,33,3.0,,,,,,,,
785,1,골목상권,2110357,가오리역 1번,8,1.0,,,,,,,,
