,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대00~06생활인구수,시간대06~11생활인구수,시간대11~14생활인구수,시간대14~17생활인구수,시간대17~21생활인구수,시간대21~24생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대00~06유동인구수,시간대06~11유동인구수,시간대11~14유동인구수,시간대14~17유동인구수,시간대17~21유동인구수,시간대21~24유동인구수,총유동인구수,분기코드,행정동코드
447,2110460,76078,53449.0,22629.0,9293.0,9819.0,10795.0,10498.0,13044.0,12377.0,10252.0,3302.0,5308.0,19268.0,13411.0,24596.0,10193.0,39628.0,34326.0,1569.0,13486.0,14863.0,15760.0,17525.0,10751.0,1843535276,1214443695.0,629091581.0,218384146.0,213703234.0,231792850.0,235055806.0,315507659.0,344442132.0,284649449.0,141987864.0,41477054.0,356435910.0,223235265.0,659484201.0,420914982.0,1007522402.0,736024517.0,13054185.0,320972306.0,336289670.0,355385354.0,430276720.0,287568682.0,63.0,2034312,888992,1145320.0,293278.0,303327.0,283634.0,338040.0,306331.0,509702.0,586124.0,401666,213577,222651,335241.0,275055.0,288767.0,286296.0,285310.0,284107.0,285944.0,299353.0,304534.0,969.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86336,1062582,509481,593666,843141,325850,3421056,3,11380552
448,2110461,17249,11831.0,5418.0,2161.0,2251.0,2259.0,2372.0,2788.0,3075.0,2343.0,669.0,532.0,2488.0,2613.0,7861.0,3086.0,9876.0,7159.0,62.0,2090.0,3270.0,3471.0,4016.0,4127.0,789264224,490678051.0,298586173.0,76471238.0,94826328.0,90656225.0,108992336.0,119731924.0,157935757.0,140650416.0,52406254.0,5553226.0,48170245.0,53764968.0,379173929.0,250195602.0,489414696.0,278781625.0,1435159.0,78848449.0,148908435.0,201157472.0,198363506.0,139483301.0,23.0,264866,122620,142247.0,30379.0,34911.0,38971.0,42196.0,42077.0,76333.0,38311.0,52619,37575,40373,61147.0,34843.0,37313.0,38048.0,38002.0,38253.0,38880.0,38193.0,36179.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57896,618343,368381,433983,615126,230415,2324144,3,11380600
449,2110462,1731,1666.0,65.0,282.0,419.0,319.0,260.0,386.0,20.0,45.0,0.0,343.0,554.0,673.0,161.0,0.0,737.0,994.0,0.0,24.0,125.0,369.0,427.0,786.0,6536963,5830332.0,706631.0,769969.0,1599669.0,1302497.0,1072117.0,1086080.0,209980.0,496651.0,0.0,931310.0,2291113.0,2570155.0,744385.0,0.0,2545529.0,3991434.0,0.0,63407.0,572315.0,1499957.0,1325116.0,3076168.0,5.0,961411,436371,525039.0,93123.0,137512.0,133416.0,132277.0,166189.0,298895.0,302657.0,204874,94965,89507,138025.0,131385.0,137978.0,132963.0,131992.0,131630.0,133263.0,142534.0,151051.0,354.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42244,356967,159658,180295,257583,110656,1107403,3,11380551
450,2110463,51645,35131.0,16514.0,6307.0,7090.0,6914.0,6980.0,7840.0,8577.0,7937.0,5807.0,4660.0,10948.0,7054.0,15273.0,7903.0,29864.0,20434.0,548.0,7099.0,9642.0,11916.0,11203.0,9886.0,1357352721,905760155.0,451592566.0,164160108.0,175352974.0,172123801.0,175026029.0,219097243.0,243028672.0,208563894.0,152700846.0,88384303.0,219343198.0,125020808.0,482411343.0,289492223.0,812429878.0,496311911.0,14150672.0,156077168.0,239277692.0,306343524.0,319310717.0,273582010.0,21.0,604010,272055,331955.0,72522.0,72882.0,88436.0,98936.0,95948.0,175285.0,125361.0,118929,72787,76412,121748.0,88772.0,85410.0,86452.0,86401.0,86590.0,86504.0,87300.0,85353.0,123.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64342,673043,400074,472347,665497,247295,2522598,3,11380600
451,2110464,63378,39681.0,23375.0,6749.0,7105.0,7401.0,7919.0,10507.0,11696.0,11679.0,4703.0,1762.0,10212.0,8275.0,25281.0,13145.0,32324.0,29758.0,1310.0,17921.0,14155.0,11080.0,10657.0,6952.0,2440566972,1481708604.0,949673803.0,224734220.0,253466606.0,275213649.0,305916434.0,422377695.0,498877227.0,450796576.0,244360903.0,40818878.0,296130882.0,242594572.0,971865650.0,644796087.0,1296884609.0,1076690844.0,24820505.0,647100914.0,576781173.0,425100399.0,416431616.0,283340845.0,57.0,498256,229498,268759.0,83956.0,99832.0,75014.0,75108.0,70641.0,93704.0,136833.0,92232,50740,52587,89824.0,76040.0,70084.0,68836.0,70355.0,70231.0,72006.0,73930.0,72813.0,301.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824,2735277,1350149,1565627,2577881,1006592,9460350,3,11380552
452,2110465,80663,56022.0,24641.0,9347.0,10463.0,12020.0,11197.0,12995.0,13720.0,10921.0,834.0,5028.0,17512.0,16321.0,31758.0,8550.0,36235.0,42673.0,2558.0,20345.0,14420.0,16838.0,15628.0,9114.0,1630426095,1101564149.0,528861946.0,178564382.0,194561178.0,231893279.0,224124874.0,272420436.0,299792814.0,229069132.0,28519233.0,47067942.0,255761353.0,211063463.0,746492803.0,332871697.0,856729594.0,716363511.0,34678700.0,378214928.0,313300825.0,342895459.0,321844384.0,182158805.0,77.0,1756088,817426,938661.0,243141.0,314165.0,264661.0,259226.0,269073.0,405821.0,413896.0,330635,203186,220354,337105.0,250912.0,250370.0,249602.0,252259.0,251748.0,253589.0,253302.0,245218.0,229.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204215,2681706,1295560,1489595,2417059,911736,8999871,3,11380551
453,2110466,8233,6210.0,2023.0,1238.0,1342.0,1122.0,1274.0,1234.0,1205.0,818.0,156.0,1167.0,2662.0,1285.0,2159.0,649.0,5365.0,2176.0,28.0,276.0,764.0,1217.0,2410.0,2850.0,300073009,209089365.0,90983644.0,46060004.0,42058159.0,36061724.0,44870076.0,40039402.0,45065974.0,45917670.0,6072287.0,15775091.0,75787212.0,45286971.0,126523107.0,29313582.0,194500278.0,71053071.0,514045.0,8344461.0,25524136.0,54119959.0,76871326.0,100179428.0,21.0,1069404,469889,599516.0,152365.0,140053.0,167558.0,167957.0,169142.0,272330.0,347132.0,219881,105065,100158,150408.0,146762.0,153558.0,150715.0,150117.0,149586.0,150147.0,155935.0,159346.0,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82050,1044831,490669,560776,851825,318704,3348855,3,11380625
454,2110467,76546,55092.0,21454.0,9824.0,10289.0,10833.0,11848.0,12298.0,11102.0,10352.0,829.0,6926.0,20113.0,13676.0,26031.0,8971.0,38948.0,35614.0,555.0,10839.0,14844.0,14265.0,18085.0,15973.0,1551601144,1065760355.0,485840789.0,205008102.0,184858631.0,202290645.0,215321675.0,258281302.0,266691690.0,219149099.0,27423915.0,77908689.0,327661574.0,208459011.0,670892278.0,239255677.0,890282969.0,607392065.0,6806904.0,194145508.0,308609342.0,274226552.0,363263735.0,350622988.0,59.0,617907,287418,330489.0,68112.0,92844.0,95947.0,91555.0,101302.0,168145.0,143174.0,129569,75532,76963,113809.0,78860.0,87407.0,84810.0,84762.0,84751.0,85614.0,93402.0,97161.0,487.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40035,325975,146358,165088,230463,97741,1005660,3,11380551
455,2110468,167912,117332.0,50308.0,21046.0,20859.0,22984.0,24737.0,27706.0,26070.0,24238.0,8700.0,16786.0,33429.0,27758.0,56841.0,23986.0,85250.0,80348.0,1514.0,27541.0,38107.0,39305.0,38035.0,21100.0,2986968810,2010452316.0,972307269.0,365665735.0,332821272.0,381798812.0,420028728.0,510137769.0,509625118.0,462682151.0,213076783.0,158493604.0,467656402.0,370186524.0,1111086873.0,656665251.0,1595357685.0,1303024155.0,30899371.0,420967063.0,600761214.0,669038878.0,740369763.0,436345548.0,110.0,3952663,1720468,2232197.0,568637.0,556255.0,676967.0,679341.0,615020.0,856444.0,1103301.0,776856,430137,443158,664777.0,534435.0,561089.0,553261.0,551213.0,550176.0,553526.0,597031.0,586365.0,1129.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35757,300606,202618,230454,311203,120027,1200665,3,11380625
456,2110469,67947,48269.0,19678.0,7670.0,9216.0,9435.0,10100.0,11848.0,10855.0,8823.0,691.0,3119.0,18147.0,12697.0,26266.0,7027.0,40618.0,26183.0,379.0,7029.0,9971.0,14760.0,19546.0,15112.0,1458934986,1002136594.0,456798392.0,157294099.0,188975378.0,185669658.0,208623014.0,261574445.0,250782427.0,206015965.0,29633225.0,57024479.0,290001763.0,222124366.0,605818957.0,254332196.0,892900198.0,519161509.0,3908838.0,137012034.0,194845693.0,323882794.0,437188654.0,315223700.0,92.0,1519735,701590,818143.0,235065.0,194018.0,208031.0,228449.0,241121.0,413052.0,384816.0,311865,184636,182154,258954.0,197310.0,214938.0,214001.0,216795.0,213795.0,213328.0,220082.0,226796.0,340.0,48.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55516,531082,314477,373023,444881,161251,1880230,3,11380600
457,2110470,32149,21917.0,10232.0,4765.0,3422.0,3925.0,4708.0,5097.0,5287.0,4945.0,435.0,903.0,9301.0,4558.0,12082.0,3282.0,16948.0,12511.0,455.0,2933.0,7379.0,8418.0,7141.0,3137.0,709877047,442883749.0,266993298.0,96962182.0,54598776.0,87287284.0,97074018.0,106961489.0,132518929.0,134474369.0,14929120.0,9564360.0,165638798.0,83640074.0,292842265.0,126257006.0,388900001.0,260295035.0,4811183.0,55494697.0,151588131.0,203537668.0,162541875.0,71221487.0,20.0,919410,401180,518231.0,187697.0,97052.0,168942.0,166353.0,110378.0,188987.0,275872.0,187151,95082,94011,141923.0,125373.0,131916.0,129522.0,129221.0,129044.0,128141.0,133601.0,137966.0,127.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120971,1562120,734392,848905,1487635,548322,5302345,3,11380580
458,2110471,25404,19959.0,5435.0,3551.0,3669.0,4217.0,4190.0,4332.0,3813.0,1622.0,226.0,1266.0,10388.0,4072.0,7316.0,1879.0,14270.0,9474.0,21.0,1452.0,4122.0,5973.0,5765.0,6406.0,744817253,523015881.0,221421751.0,94399732.0,93900907.0,103021100.0,102796246.0,128897896.0,142465464.0,78956287.0,10611267.0,27125734.0,233454639.0,88546534.0,262699624.0,118108667.0,432380845.0,233773080.0,551260.0,38210304.0,110270902.0,183051362.0,161535269.0,172534831.0,45.0,2031863,906652,1125211.0,363518.0,186901.0,344005.0,393200.0,273076.0,471162.0,683598.0,425391,182784,173178,274918.0,291995.0,292475.0,288697.0,286314.0,284338.0,284371.0,292273.0,303395.0,258.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60275,714175,407135,471997,664130,239995,2557707,3,11380600
459,2110472,110546,81668.0,28858.0,15831.0,15742.0,15818.0,16211.0,18066.0,16763.0,12095.0,1304.0,2364.0,34701.0,20780.0,38724.0,12305.0,59549.0,48019.0,1410.0,20319.0,21133.0,19703.0,23113.0,21901.0,2422892694,1728742060.0,693627716.0,323902725.0,303459379.0,337442693.0,324103021.0,439834242.0,409766346.0,283861370.0,61414978.0,21449964.0,578959055.0,296257380.0,966430214.0,488087131.0,1344745226.0,930347451.0,13485533.0,387266951.0,458601662.0,445163375.0,524129646.0,446850419.0,78.0,1183823,527560,656262.0,125144.0,208872.0,189421.0,170547.0,180199.0,309640.0,327915.0,243824,129407,129766,195107.0,157803.0,167081.0,166287.0,165842.0,167140.0,167299.0,175368.0,174804.0,336.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250933,2875078,1439890,1675678,2724870,1059778,10026227,3,11380570
460,2110473,79543,59326.0,20217.0,9943.0,11551.0,12154.0,11686.0,13992.0,12863.0,7354.0,6349.0,4799.0,24328.0,10383.0,24019.0,9665.0,37535.0,38316.0,593.0,10738.0,15708.0,16811.0,19588.0,12416.0,2049267777,1454898812.0,594368965.0,206642818.0,262008679.0,327945437.0,306943822.0,351358056.0,381647773.0,212721192.0,269203709.0,65862661.0,513728647.0,220537801.0,570422839.0,409512120.0,994791221.0,818512167.0,15628312.0,260159550.0,399499571.0,447643700.0,412265583.0,278106667.0,72.0,2180590,942434,1238156.0,363458.0,294837.0,340131.0,330245.0,313560.0,538357.0,598514.0,446426,245313,243882,361274.0,285180.0,311595.0,308625.0,304480.0,303618.0,303877.0,320337.0,328057.0,436.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75142,860415,402283,482852,663461,251649,2735802,3,11380570
461,2110474,4072,2764.0,1308.0,574.0,478.0,545.0,558.0,609.0,694.0,614.0,63.0,79.0,807.0,516.0,2080.0,527.0,2443.0,1474.0,54.0,481.0,985.0,648.0,817.0,931.0,116983685,86227447.0,30756238.0,15572557.0,14146571.0,22623473.0,15225187.0,18659659.0,17134179.0,13622059.0,2135265.0,1833749.0,33325497.0,16114030.0,46867024.0,16708120.0,57615644.0,35759044.0,1294801.0,8890468.0,26158126.0,13503405.0,22417056.0,21110832.0,8.0,1109999,523594,586404.0,132723.0,178508.0,175297.0,152255.0,175382.0,295833.0,325652.0,218544,114265,114021,178183.0,159334.0,158140.0,155727.0,155461.0,155240.0,155232.0,163162.0,167037.0,196.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36621,274712,123672,139867,190042,77594,842508,3,11380530
462,2110475,36291,25125.0,11166.0,4977.0,4657.0,4975.0,4723.0,5793.0,5479.0,5687.0,1990.0,2832.0,9227.0,6758.0,11397.0,4087.0,17414.0,17749.0,543.0,4540.0,8231.0,9134.0,8525.0,4190.0,746916483,495208788.0,251707695.0,93300796.0,96829002.0,94076292.0,92979327.0,118023371.0,119791469.0,131916226.0,61830314.0,27249856.0,160211335.0,99511925.0,272723235.0,125389818.0,388589005.0,316043237.0,5970260.0,67676142.0,142865830.0,188860206.0,195798780.0,103450155.0,27.0,713362,316193,397168.0,150384.0,66259.0,118525.0,125339.0,94529.0,158325.0,234336.0,150668,68322,62709,97886.0,99440.0,103679.0,101210.0,100406.0,100279.0,99652.0,102295.0,105841.0,241.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45908,473199,287861,336852,462143,170753,1776716,3,11380580
463,2110476,26037,19139.0,6898.0,3739.0,3804.0,3742.0,3903.0,3951.0,4111.0,2787.0,0.0,3806.0,5910.0,4996.0,9807.0,1307.0,11181.0,13740.0,222.0,3039.0,5699.0,5679.0,6124.0,4159.0,364493381,268788958.0,95704423.0,50254515.0,58239896.0,55061947.0,53245388.0,51987212.0,65276222.0,30428201.0,0.0,50908963.0,99728190.0,64471590.0,133012777.0,13319776.0,166055732.0,162120326.0,1661278.0,33254289.0,70834426.0,84774270.0,81597522.0,56054274.0,9.0,178632,84201,94430.0,18928.0,21926.0,28269.0,28007.0,33862.0,47639.0,34092.0,33381,21947,23511,38443.0,27258.0,24936.0,25063.0,25388.0,25485.0,25617.0,26315.0,25828.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40196,423188,233173,264666,421163,150456,1532842,3,11380570
464,2110477,46216,33901.0,12315.0,6701.0,6295.0,6864.0,6410.0,7631.0,8546.0,3769.0,1083.0,1374.0,14135.0,5797.0,17758.0,5988.0,24406.0,18836.0,105.0,3731.0,8836.0,9874.0,11658.0,9038.0,2443702285,1629003337.0,814698948.0,382703563.0,265210249.0,292837303.0,284421209.0,403831013.0,563240856.0,251458092.0,90542188.0,13400138.0,587834734.0,233315152.0,1104505250.0,411028076.0,1386937999.0,814817476.0,4938348.0,148847683.0,394509478.0,512194888.0,718355050.0,422910029.0,48.0,486554,210750,275804.0,73655.0,60160.0,76587.0,77797.0,75948.0,122409.0,117286.0,99736,63249,62881,84928.0,58474.0,69191.0,68823.0,68375.0,68523.0,68287.0,70846.0,72508.0,434.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62583,679569,375688,428372,644401,234857,2425470,3,11380510
465,2110478,17670,13793.0,3877.0,2701.0,2717.0,3047.0,2507.0,2821.0,2165.0,1712.0,30.0,502.0,7403.0,3059.0,5924.0,752.0,9231.0,7081.0,230.0,2464.0,4164.0,3768.0,3073.0,2614.0,362135124,264499055.0,97636069.0,43626339.0,50855982.0,60074520.0,52902056.0,57040158.0,54216831.0,43419238.0,814898.0,5679862.0,130387704.0,57981570.0,135336121.0,31934969.0,186571859.0,124772174.0,2390485.0,29758045.0,58272302.0,78131021.0,84397319.0,58394860.0,23.0,428005,185505,242500.0,80928.0,45591.0,63191.0,72021.0,62949.0,103326.0,119941.0,86508,46525,46905,69741.0,58383.0,62211.0,60292.0,60001.0,59745.0,59949.0,61663.0,64144.0,359.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47278,490119,282674,334398,463343,174833,1792645,3,11380580
466,2110479,31396,22956.0,8440.0,3373.0,5459.0,4911.0,4287.0,4926.0,4694.0,3746.0,65.0,1290.0,9550.0,7390.0,12072.0,1029.0,17326.0,13558.0,153.0,3886.0,4574.0,4623.0,7943.0,9704.0,668299033,480288053.0,188010980.0,74594397.0,97259144.0,89244526.0,118296818.0,100893168.0,104239665.0,83771315.0,2159341.0,12983369.0,164600458.0,163672299.0,294003259.0,30880307.0,352596794.0,271092890.0,1232925.0,55248090.0,81771248.0,92015331.0,179806881.0,213615213.0,28.0,1085454,495341,590114.0,161625.0,125030.0,140364.0,157260.0,168951.0,332226.0,306921.0,225043,120389,118574,170742.0,143788.0,155178.0,152896.0,152333.0,152619.0,152112.0,158068.0,162247.0,304.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74725,608672,334501,396557,536548,208781,2159784,3,11380530
467,2110480,6964,5392.0,1572.0,540.0,1269.0,1217.0,1192.0,1174.0,995.0,577.0,8.0,121.0,3045.0,1220.0,2347.0,223.0,3182.0,3533.0,28.0,579.0,1117.0,1516.0,1645.0,1825.0,157184796,120532210.0,36652586.0,15666627.0,26643909.0,27874650.0,25671255.0,24675769.0,19606152.0,17046434.0,230253.0,2176125.0,55415956.0,21837839.0,65805774.0,11718849.0,69207297.0,78207669.0,658984.0,11620142.0,22223380.0,33587932.0,36371704.0,42952826.0,10.0,449561,202513,247050.0,50654.0,73197.0,72865.0,62608.0,66943.0,123292.0,119423.0,89486,50563,51682,76923.0,61485.0,64391.0,62860.0,63516.0,61649.0,63243.0,66270.0,67631.0,117.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245651,2845885,1414787,1633400,2619585,997347,9756655,3,11380530
468,2110481,120904,85772.0,35132.0,16861.0,15626.0,16370.0,17284.0,19631.0,18323.0,16809.0,5747.0,10118.0,32367.0,23392.0,34474.0,14806.0,63283.0,54953.0,2338.0,27338.0,26867.0,21412.0,21917.0,18369.0,2428898081,1407295682.0,1021602399.0,260705525.0,257356455.0,285305198.0,275186798.0,328741706.0,597852174.0,423750225.0,138312256.0,122906075.0,590519777.0,497902544.0,719068639.0,360188790.0,1361378302.0,947345466.0,17794815.0,358883621.0,609385364.0,463261254.0,432842679.0,426556035.0,55.0,3172928,1419633,1753295.0,399666.0,455861.0,547995.0,502616.0,485341.0,781450.0,842316.0,636093,364671,380685,532736.0,416428.0,452060.0,454357.0,458194.0,450958.0,451178.0,453960.0,452223.0,193.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113694,1459162,830413,975203,1408248,459981,5246701,3,11380570
469,2110482,15680,11383.0,4297.0,1944.0,2318.0,2287.0,2334.0,2500.0,2278.0,2019.0,259.0,102.0,3922.0,1712.0,6545.0,2405.0,9042.0,5325.0,202.0,2021.0,2212.0,3293.0,4039.0,2600.0,464094203,322826127.0,141268076.0,56205955.0,67096034.0,60684561.0,65442875.0,73396702.0,72249309.0,69018767.0,16074831.0,2071212.0,77585567.0,36143327.0,187903886.0,126124646.0,267474720.0,155974450.0,2825089.0,41031939.0,63609767.0,116915919.0,130557366.0,68509092.0,15.0,400822,183381,217441.0,63508.0,45740.0,50382.0,59047.0,66947.0,115199.0,127755.0,84895,39538,36790,55334.0,56509.0,58690.0,56983.0,57086.0,57168.0,56806.0,56048.0,58041.0,45.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27101,264750,128082,153148,201306,81006,855393,3,11380530
470,2110483,21049,14727.0,6322.0,2840.0,2663.0,2993.0,2887.0,3344.0,3070.0,3252.0,145.0,2416.0,4899.0,3874.0,7774.0,1537.0,9313.0,10778.0,196.0,2325.0,3354.0,3797.0,5501.0,4917.0,338244352,228631197.0,109613155.0,42173228.0,40427214.0,48311865.0,43782795.0,53936095.0,49318775.0,60294380.0,5111640.0,23423212.0,73618723.0,60031314.0,141473155.0,31753579.0,171349086.0,152520896.0,1429859.0,27379301.0,44196790.0,59077862.0,99573122.0,92213048.0,14.0,554660,259204,295456.0,81596.0,68689.0,76242.0,80062.0,86097.0,161974.0,183518.0,114616,53237,50180,75741.0,77367.0,79379.0,78524.0,77937.0,78026.0,78289.0,80105.0,82401.0,147.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76444,570228,334220,408355,576049,235964,2201260,3,11380530
471,2110484,38999,25470.0,13524.0,5302.0,4668.0,4989.0,4930.0,5581.0,6086.0,7438.0,4730.0,4050.0,7750.0,4568.0,11599.0,6302.0,25491.0,12993.0,323.0,5555.0,7222.0,8656.0,9873.0,6857.0,1160563607,741949556.0,418550581.0,155707906.0,136591067.0,134076147.0,135576659.0,179997777.0,199783617.0,218766964.0,134149883.0,62364205.0,153418771.0,125662886.0,448800502.0,236167360.0,737160925.0,403890734.0,7544656.0,142115981.0,198618988.0,261548447.0,294954404.0,236269184.0,29.0,1768755,767438,1001316.0,220588.0,233246.0,289631.0,243862.0,278899.0,502529.0,531301.0,367374,185226,177966,262946.0,243942.0,253131.0,250067.0,248815.0,248436.0,248335.0,256188.0,263784.0,500.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48794,480155,280940,330145,511573,190126,1841733,3,11380510
472,2110485,34203,23638.0,10547.0,3369.0,5074.0,5127.0,4831.0,5237.0,5350.0,5197.0,444.0,1466.0,10997.0,6041.0,11739.0,3504.0,18752.0,14268.0,70.0,3766.0,6912.0,5540.0,9014.0,7729.0,1029924942,656234987.0,373132328.0,78415238.0,127852891.0,131760127.0,158132020.0,160074711.0,200310313.0,172822015.0,15078329.0,22243226.0,253141437.0,141421061.0,438846516.0,158945637.0,578249842.0,391405383.0,934590.0,86110555.0,164950304.0,183372626.0,272295194.0,262240696.0,42.0,575406,250728,324678.0,87952.0,69590.0,77019.0,88212.0,89721.0,162911.0,189852.0,121008,56726,53263,76597.0,77960.0,82616.0,79468.0,80265.0,80850.0,80549.0,83733.0,87927.0,1259.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47167,516165,236712,276668,392755,146911,1616378,3,11380530
473,2110486,163763,121166.0,42597.0,23553.0,23208.0,23048.0,23758.0,27599.0,23607.0,18990.0,3808.0,11363.0,50383.0,24575.0,54629.0,18255.0,84644.0,69980.0,2041.0,21873.0,33744.0,36701.0,38158.0,22111.0,4838825862,3193016906.0,1645808956.0,648816015.0,601764109.0,595678475.0,585835191.0,760923116.0,895695446.0,750113510.0,147915996.0,109080353.0,1183672569.0,638655590.0,1937461730.0,817332842.0,2541267027.0,1767764242.0,41908399.0,451663844.0,947745129.0,1019414460.0,1141503572.0,706795869.0,81.0,1000122,450852,549270.0,170367.0,130948.0,166271.0,172504.0,155472.0,204558.0,217775.0,192284,124327,132513,197677.0,135541.0,145176.0,148249.0,147627.0,147201.0,145972.0,135385.0,130511.0,629.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79885,854276,399371,472892,743367,285323,2835114,3,11380510
474,2110487,95984,71316.0,24668.0,13439.0,13953.0,13843.0,14153.0,15928.0,13412.0,11256.0,4012.0,13041.0,25667.0,15058.0,29383.0,8823.0,48299.0,43159.0,727.0,14315.0,17819.0,19069.0,19978.0,19552.0,1801385952,1281201718.0,520184234.0,242117654.0,261917049.0,245830032.0,249394407.0,281942576.0,291963232.0,228221002.0,61802285.0,125377816.0,414745914.0,235994141.0,715690685.0,247775111.0,975111402.0,657903672.0,8767000.0,182005257.0,261943529.0,332845486.0,393382986.0,454070818.0,25.0,49649,21332,28317.0,4254.0,7392.0,7103.0,6857.0,8423.0,15620.0,5739.0,8678,8271,9535,12177.0,5249.0,6852.0,6986.0,7168.0,7061.0,7116.0,7407.0,7060.0,63.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128595,1621852,935678,1087324,1578768,528095,5880312,3,11380520
475,2110488,113169,82914.0,30255.0,16108.0,15779.0,16131.0,16557.0,18339.0,15428.0,14827.0,501.0,15664.0,27857.0,20856.0,38360.0,9886.0,47534.0,62391.0,2652.0,18726.0,27491.0,27884.0,22225.0,10946.0,1545948192,1111651335.0,434296857.0,220521738.0,186803601.0,207736357.0,227570216.0,269019423.0,227258777.0,207038080.0,20868615.0,194303927.0,329159648.0,230113731.0,558476660.0,211740958.0,679191554.0,737015679.0,22017194.0,203235736.0,320847944.0,406498078.0,298570259.0,165038026.0,28.0,515233,230607,284625.0,81855.0,66854.0,85872.0,89471.0,80647.0,110533.0,122724.0,105182,60000,58556,96443.0,72327.0,72518.0,72747.0,72539.0,72209.0,72815.0,74891.0,77516.0,171.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117774,1694248,686590,789978,1407583,509368,5205541,3,11380580
