,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대00~06생활인구수,시간대06~11생활인구수,시간대11~14생활인구수,시간대14~17생활인구수,시간대17~21생활인구수,시간대21~24생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대00~06유동인구수,시간대06~11유동인구수,시간대11~14유동인구수,시간대14~17유동인구수,시간대17~21유동인구수,시간대21~24유동인구수,총유동인구수,분기코드,행정동코드
257,2110262,106757,72529,34228,13463,13439,14467,15012,16148,20440,13788,361.0,2669.0,17917.0,11643.0,54989.0,19106.0,65745,36728,691.0,21716.0,27901.0,17422.0,20355.0,14443.0,4269080217,2848921924.0,1420158293.0,539908997.0,517091628.0,572753095.0,553880497.0,665287707.0,857913481.0,562244812.0,9694884.0,59564146.0,440244405.0,337692511.0,2531556824.0,887352159.0,2662317769.0,1411571330.0,28529312.0,878528514.0,1133009695.0,714915422.0,797027140.0,522691252.0,123.0,1585201,739098,846104.0,108364,307472.0,351731.0,229389.0,249185.0,339059.0,399151.0,315473.0,186662.0,194317.0,284461.0,205137.0,219569.0,219744.0,223749.0,222867.0,224610.0,241375.0,233287,1532.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62993,487985,308357,378928,585512,205166,2028941,1,11260590
258,2110263,5517,3584,1933,437,782,651,671,1043,1247,686,0.0,0.0,235.0,507.0,3712.0,1063.0,3497,1902,10.0,936.0,1553.0,796.0,1019.0,1085.0,285905304,180590644.0,105314660.0,19940692.0,34734162.0,34252762.0,32729463.0,58933565.0,68113450.0,37201210.0,0.0,0.0,7898682.0,23473341.0,194967948.0,59565333.0,185173464.0,92587637.0,741581.0,48131353.0,88059458.0,41335208.0,54342034.0,45151469.0,8.0,1432021,666887,765133.0,159901,218754.0,255174.0,203713.0,233769.0,360712.0,443117.0,294257.0,145248.0,142293.0,210234.0,196869.0,201299.0,201238.0,203019.0,201198.0,200050.0,210381.0,214835,128.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,129459,1553868,670625,798339,1383280,469726,5005297,1,11260565
259,2110264,90609,63112,27485,12471,12414,12747,13357,12123,14338,13147,380.0,3796.0,27037.0,15985.0,36817.0,6582.0,55596,33368,492.0,9905.0,15753.0,17112.0,24632.0,21084.0,2141243592,1428946184.0,711916865.0,280911750.0,281954424.0,288207833.0,293480221.0,284391956.0,376081722.0,335835143.0,7837666.0,62626564.0,478726316.0,322564576.0,1030250557.0,238857370.0,1339158617.0,764155660.0,7892974.0,235440147.0,375694768.0,404597449.0,600108098.0,479961385.0,88.0,3072213,1450156,1622058.0,382487,453741.0,492308.0,436686.0,574850.0,732142.0,931075.0,646210.0,326720.0,298461.0,456365.0,413385.0,430029.0,431620.0,432863.0,429154.0,426899.0,452878.0,468773,358.0,32.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,120841,1529740,667149,804634,1322505,442587,4887456,1,11260565
260,2110265,88741,62423,26318,8785,10140,12486,9469,21543,13639,12679,26.0,1305.0,25332.0,15442.0,41303.0,5333.0,48314,35783,508.0,14211.0,17521.0,14263.0,20936.0,16659.0,2423827300,1727255481.0,696571819.0,249180670.0,324975698.0,298728436.0,230284297.0,624086380.0,362236779.0,334335040.0,1220591.0,14886784.0,638799909.0,433248246.0,1169527957.0,166143813.0,1408065593.0,882758495.0,10433736.0,345419363.0,531264389.0,355412668.0,617031947.0,431261989.0,37.0,738661,338024,400638.0,91064,95721.0,111572.0,105616.0,128175.0,206513.0,135945.0,143175.0,105709.0,117097.0,151075.0,85660.0,101969.0,100157.0,101647.0,101712.0,105562.0,116371.0,111243,198.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80073,801049,501268,595446,878759,273274,3129869,1,11260580
261,2110266,25264,18134,7130,3082,3517,3653,3918,3964,3822,3467,95.0,445.0,5733.0,4871.0,10906.0,3214.0,14316,10894,404.0,4084.0,5104.0,4830.0,6559.0,4229.0,521864284,371136146.0,150728138.0,63537130.0,69396152.0,83360350.0,77004032.0,77838482.0,81517630.0,71655665.0,2097029.0,4104036.0,86647711.0,57027654.0,287445917.0,84541937.0,345450907.0,174013112.0,3964813.0,67091677.0,99473214.0,100208167.0,153539111.0,95187035.0,51.0,1317150,590150,727000.0,164857,181032.0,199917.0,196441.0,249109.0,325793.0,416504.0,276497.0,134295.0,127124.0,185553.0,177176.0,184720.0,186013.0,185400.0,182490.0,181764.0,194078.0,202685,225.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108220,1351041,624780,744875,1314709,450245,4593870,1,11260575
262,2110267,29333,20564,8769,4261,3887,4064,3990,4362,5036,3733,115.0,1785.0,8015.0,7092.0,8705.0,2632.0,15361,12102,281.0,5840.0,5389.0,5853.0,6353.0,3749.0,443526967,301558319.0,141968648.0,50561665.0,56248823.0,57507506.0,66541961.0,70698364.0,76569853.0,65398795.0,2731035.0,12592983.0,100995291.0,85059240.0,162773051.0,60570028.0,222359792.0,170620925.0,2592259.0,51970303.0,68499120.0,86745388.0,114574279.0,68599367.0,40.0,1428561,659837,768726.0,250561,180364.0,222700.0,213997.0,220444.0,340492.0,419000.0,303159.0,153812.0,149057.0,217757.0,185778.0,197789.0,199214.0,198143.0,195841.0,195425.0,216256.0,225894,139.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90240,911340,524157,617571,929303,294844,3367455,1,11260580
263,2110268,19096,14099,4997,3225,2654,2723,2955,2542,3297,1700,119.0,2759.0,8451.0,2960.0,4155.0,652.0,10072,8283,81.0,2421.0,2981.0,2774.0,6519.0,3579.0,307163434,222443272.0,84720162.0,47753124.0,45101161.0,43013426.0,49830088.0,36745473.0,62940269.0,21779893.0,1646935.0,20302984.0,103598428.0,30491156.0,130411300.0,20712631.0,192772599.0,106832160.0,786389.0,17865901.0,39713827.0,37897679.0,130311995.0,73028967.0,15.0,460528,206128,254400.0,61165,63746.0,69301.0,66677.0,79497.0,120141.0,141778.0,102985.0,49115.0,45168.0,63002.0,58481.0,64917.0,65522.0,64776.0,64075.0,63787.0,67364.0,70086,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52336,435643,200726,237848,361498,130967,1419018,1,11260660
264,2110269,27370,19364,8006,3768,3991,3573,4186,3846,4349,3657,36.0,302.0,12144.0,4313.0,9370.0,1205.0,18980,7151,135.0,2112.0,2323.0,3807.0,7885.0,9871.0,768611397,501713669.0,266897728.0,79681634.0,101527254.0,97268869.0,108511033.0,114724879.0,148770493.0,118127235.0,937473.0,5732921.0,251929663.0,117470341.0,343410193.0,49130806.0,478415004.0,235500521.0,2380194.0,51100279.0,65090625.0,129204814.0,234581591.0,231558023.0,21.0,378458,183734,194723.0,48911,55584.0,54017.0,60901.0,67951.0,91093.0,75422.0,77157.0,52443.0,61002.0,69864.0,42568.0,54336.0,54331.0,54246.0,53800.0,52832.0,53516.0,55398,169.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38746,396079,183529,230674,317017,111597,1277642,1,11260575
265,2110270,18265,13160,5105,2682,2438,2648,2948,2444,2789,2316,10.0,372.0,6570.0,3361.0,6679.0,687.0,10232,6390,138.0,1451.0,2366.0,3618.0,5386.0,3671.0,546451921,374429532.0,172022389.0,72595039.0,65005172.0,63281386.0,102838034.0,70709901.0,83920596.0,88101793.0,2126434.0,6788748.0,170552396.0,84109597.0,244523554.0,26840890.0,313064578.0,185175070.0,1290255.0,34819919.0,72336682.0,97911027.0,163191686.0,128690079.0,22.0,383645,182398,201245.0,51964,50921.0,53245.0,52859.0,68650.0,106004.0,125811.0,82496.0,37918.0,35003.0,50182.0,52232.0,55521.0,55609.0,55521.0,55124.0,54732.0,53294.0,53842,168.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45963,389227,186582,222224,337345,120953,1302294,1,11260660
266,2110271,6764,5353,1411,1092,1002,1107,1184,968,880,531,43.0,736.0,3284.0,944.0,1616.0,141.0,3996,1438,0.0,192.0,909.0,989.0,1818.0,1523.0,408227013,288624646.0,119602367.0,50041367.0,47732966.0,70397938.0,60477477.0,59974898.0,65096002.0,54506365.0,1195663.0,11876512.0,126385352.0,61594755.0,179930699.0,27244032.0,212111100.0,106829553.0,0.0,10557577.0,56948442.0,83710437.0,85657123.0,82067073.0,8.0,60955,31176,29779.0,9457,8263.0,9359.0,10820.0,10645.0,12411.0,7961.0,12440.0,8823.0,9824.0,13961.0,7948.0,8974.0,8917.0,8985.0,9032.0,9156.0,8236.0,7657,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20472,334464,138079,167074,291382,109638,1061109,1,11260680
267,2110272,292363,199131,93232,37828,39317,40132,41427,40427,47513,45719,212.0,21304.0,77190.0,71157.0,103636.0,18864.0,144268,141601,7883.0,53241.0,57165.0,64680.0,65421.0,37482.0,6106200773,3859669895.0,2246530878.0,697635713.0,756472865.0,781628663.0,800294095.0,823638559.0,1177016739.0,1069514139.0,4480389.0,149662151.0,1200083167.0,1067638625.0,3019337338.0,664999103.0,3319953961.0,2486812335.0,88344207.0,687743783.0,997854909.0,1418838260.0,1543418056.0,1070567073.0,150.0,1034061,464901,569159.0,205671,117322.0,136298.0,150301.0,166291.0,258178.0,231708.0,198084.0,131081.0,138907.0,206506.0,127775.0,143909.0,142147.0,143616.0,141191.0,143007.0,157059.0,163133,471.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49777,505325,274153,331482,497629,180249,1838615,1,11260680
268,2110273,44034,32099,11935,6357,6543,6447,6073,6679,6833,5102,702.0,5580.0,14388.0,8039.0,13427.0,1602.0,27966,13861,227.0,3579.0,6033.0,8591.0,11973.0,11426.0,896166560,628832623.0,267333937.0,128076080.0,119855396.0,123490221.0,126972196.0,130438730.0,145362259.0,121971678.0,11673253.0,64139896.0,254875111.0,130735589.0,372266462.0,60827626.0,576750450.0,255017922.0,3424788.0,54502648.0,103042363.0,187745892.0,248994430.0,234058249.0,44.0,751438,347433,404005.0,96833,81348.0,106203.0,104108.0,128919.0,234027.0,157109.0,151462.0,101679.0,104517.0,142262.0,94408.0,106527.0,105650.0,106337.0,106331.0,110330.0,110144.0,106116,610.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73733,587417,348926,406614,595495,198648,2210833,1,11260680
269,2110274,132973,103636,29337,21519,20149,20652,21690,19626,15551,13786,5.0,13676.0,46263.0,25179.0,39739.0,8111.0,61185,68238,4332.0,23455.0,22827.0,31476.0,33516.0,13819.0,1657058462,1264045094.0,393013368.0,243640839.0,269045710.0,256786739.0,245021452.0,249550354.0,210803692.0,182209676.0,70360.0,158964059.0,535289591.0,262105742.0,573184620.0,127444090.0,803483381.0,754275393.0,29139568.0,213239081.0,237343427.0,417769571.0,469404874.0,190862260.0,84.0,1188520,567513,621008.0,158162,156554.0,157966.0,168316.0,202429.0,345093.0,354089.0,247986.0,129154.0,122660.0,175549.0,159080.0,167416.0,167777.0,166754.0,165258.0,162950.0,174812.0,183553,552.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34082,384445,176360,215433,307650,112560,1230530,1,11260575
270,2110275,50536,31710,18826,6241,5371,6687,6409,7002,10339,8487,723.0,852.0,11090.0,8632.0,23703.0,5536.0,31439,17718,112.0,3195.0,6588.0,8605.0,14431.0,16226.0,2134829696,1271205113.0,863624583.0,249794918.0,214312332.0,280108200.0,234716460.0,292273203.0,490512416.0,373112167.0,24904044.0,19279028.0,392922093.0,355624003.0,1088569302.0,253531226.0,1341762805.0,703094300.0,7356356.0,128944179.0,273994665.0,371336533.0,612748922.0,650476448.0,31.0,291606,138201,153405.0,28433,34582.0,39107.0,41171.0,59789.0,88522.0,50361.0,55041.0,40690.0,44075.0,63699.0,37741.0,40495.0,40561.0,40601.0,41007.0,41584.0,44046.0,43315,63.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80601,597978,355976,411283,612630,202269,2260737,1,11260655
271,2110276,737,544,193,105,114,117,133,75,72,121,0.0,57.0,287.0,306.0,87.0,0.0,406,242,3.0,53.0,100.0,90.0,232.0,170.0,8551748,6283499.0,2268249.0,1392268.0,1315987.0,1380174.0,1422036.0,773034.0,848694.0,1419555.0,0.0,527449.0,3574624.0,3303302.0,1146373.0,0.0,4918209.0,2542671.0,17055.0,430704.0,1318468.0,786678.0,3018957.0,1889019.0,1.0,55697,27753,27943.0,10019,7415.0,7934.0,9419.0,8219.0,12690.0,12324.0,11753.0,6915.0,7187.0,10393.0,7125.0,7920.0,8009.0,8105.0,8203.0,8287.0,7637.0,7538,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466,52776,21786,28220,51088,17282,174618,1,11260680
272,2110277,66624,45515,21109,8711,8968,9306,9584,8946,10729,10380,206.0,5944.0,21238.0,15015.0,21159.0,3062.0,35522,27964,540.0,10337.0,10918.0,13254.0,15925.0,12512.0,1617744485,1021689964.0,596054521.0,173421859.0,195118700.0,222629551.0,209060071.0,221459783.0,312026760.0,284027761.0,2748959.0,58487989.0,405233905.0,319458780.0,724045528.0,107769324.0,930948129.0,572707927.0,3876949.0,127843872.0,232870165.0,290151010.0,437684189.0,411229869.0,45.0,1219484,571484,648000.0,169372,138029.0,149701.0,167771.0,230372.0,364239.0,311094.0,243326.0,146677.0,144109.0,208307.0,165971.0,173469.0,174822.0,173905.0,171975.0,172369.0,175693.0,177252,178.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34979,265324,144588,154637,216239,69887,885654,1,11260655
273,2110278,123218,82456,40762,15506,16498,16763,17621,16068,18647,22115,62.0,10388.0,38534.0,27168.0,41398.0,5668.0,61512,58504,1525.0,15285.0,24811.0,30938.0,26801.0,20665.0,1872791648,1189980940.0,682810708.0,207824557.0,234960083.0,239348956.0,251001267.0,256846077.0,322195521.0,360615187.0,1318390.0,106114096.0,533057932.0,339059728.0,764534738.0,128706764.0,987018537.0,805716104.0,11586217.0,156679914.0,323563848.0,483095017.0,448817062.0,368992583.0,88.0,771957,349545,422412.0,148919,71638.0,99921.0,113519.0,130733.0,207229.0,159702.0,158112.0,105052.0,112459.0,145319.0,91314.0,108057.0,107840.0,108255.0,107545.0,107021.0,113605.0,119635,279.0,36.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26679,278517,131854,159527,208389,70815,875781,1,11260655
274,2110279,13715,12212,1503,2476,2448,2197,2615,2476,1002,501,28.0,361.0,8763.0,974.0,3421.0,168.0,8318,2559,84.0,1781.0,1975.0,2392.0,1863.0,2782.0,272693542,247460162.0,25233380.0,49493145.0,45946397.0,43743239.0,61382404.0,46894977.0,15647422.0,9585958.0,55635.0,2767855.0,145127409.0,18991103.0,97598190.0,8153350.0,148665813.0,51763065.0,987526.0,26718843.0,42925400.0,49885374.0,39623447.0,40288288.0,4.0,822,405,418.0,152,106.0,147.0,147.0,121.0,150.0,155.0,174.0,115.0,118.0,157.0,102.0,120.0,117.0,118.0,117.0,119.0,115.0,114,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17844,304775,101301,128804,223240,69194,845158,1,11260655
275,2110280,2478,1359,1119,275,252,293,218,321,568,551,0.0,6.0,573.0,1079.0,763.0,57.0,1130,1084,0.0,235.0,631.0,482.0,545.0,321.0,53911732,30698683.0,23213049.0,6474204.0,5854608.0,6181617.0,4529360.0,7658894.0,11967383.0,11245666.0,0.0,14342.0,11961645.0,23616358.0,16982666.0,1336721.0,23022579.0,22174651.0,0.0,5057164.0,11663320.0,10484366.0,11136664.0,6855714.0,3.0,86087,38901,47185.0,10274,8117.0,10685.0,14016.0,15377.0,27618.0,27466.0,19228.0,9580.0,8169.0,10814.0,10830.0,11963.0,12066.0,12616.0,12424.0,11919.0,12231.0,12870,78.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4062,87149,52448,61142,76692,34182,315675,1,11290525
276,2110281,11150,6832,4286,1373,1322,1488,1311,1338,1868,2418,0.0,582.0,4723.0,3075.0,2654.0,116.0,4992,4185,21.0,1283.0,2212.0,1686.0,2273.0,1705.0,531070871,324861847.0,205319117.0,59196585.0,58369652.0,82281645.0,61061710.0,63952255.0,103460464.0,101858653.0,0.0,12232176.0,207342104.0,101427984.0,192591492.0,17477115.0,232497684.0,155064902.0,422915.0,28248938.0,72841943.0,71671992.0,124343144.0,90033657.0,11.0,70065,32953,37111.0,8354,6838.0,7726.0,12231.0,14192.0,20725.0,18861.0,15438.0,8940.0,8188.0,10074.0,8564.0,9624.0,9967.0,9952.0,9772.0,9812.0,10397.0,10542,13811.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2946,65817,42657,49879,49824,15440,226563,1,11290525
277,2110282,41998,32244,9748,6285,6214,6648,6629,6468,5147,4601,111.0,4466.0,11978.0,6631.0,13430.0,5382.0,23995,15636,844.0,12572.0,5808.0,8006.0,7982.0,4424.0,952621084,747686987.0,204749238.0,166092573.0,133997081.0,137602886.0,161290457.0,148703990.0,111366795.0,93382443.0,3154185.0,80388507.0,231178543.0,95922174.0,346460638.0,195517037.0,537189447.0,285437943.0,25325852.0,310484642.0,104031510.0,133084862.0,163809789.0,85890730.0,41.0,89261,46206,43055.0,11105,25940.0,12890.0,8120.0,9284.0,21923.0,26023.0,20363.0,10237.0,9899.0,11752.0,10988.0,12622.0,12761.0,12437.0,12530.0,12166.0,13032.0,13712,1403.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22899,310640,198329,222524,257504,104301,1116197,1,11290640
278,2110283,36891,25867,11024,4963,4769,5366,5534,5235,6389,4635,0.0,1059.0,16730.0,7804.0,10751.0,547.0,19687,13103,92.0,3462.0,4797.0,6453.0,9286.0,8702.0,1042732432,705943183.0,336789249.0,132326150.0,141122341.0,146585260.0,145880761.0,140028671.0,192736362.0,144052887.0,0.0,14446713.0,431810909.0,205781314.0,364698200.0,25995296.0,499576100.0,382236676.0,1458691.0,113864747.0,149699112.0,189598785.0,246482566.0,180708873.0,17.0,156850,71470,85380.0,29409,18659.0,23183.0,25474.0,24457.0,35667.0,39051.0,29440.0,19359.0,19962.0,27737.0,21299.0,22080.0,22494.0,22473.0,22763.0,22861.0,22232.0,21945,203.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6125,188852,96398,111220,140748,52053,595396,1,11290525
279,2110284,11027,6806,4221,1584,1013,1384,1289,1536,2129,2092,10.0,461.0,2700.0,2843.0,4330.0,683.0,6538,4227,34.0,1384.0,1899.0,2537.0,2988.0,1924.0,268472507,156771374.0,111701133.0,36336741.0,16216230.0,35390174.0,28557359.0,40270870.0,55865963.0,55835170.0,143126.0,4053840.0,43722237.0,47848927.0,141329225.0,31375152.0,175462776.0,87722194.0,647571.0,31714677.0,46791815.0,71025046.0,74040960.0,38964901.0,11.0,133829,60743,73085.0,22735,13733.0,16146.0,19324.0,20165.0,41726.0,34356.0,26953.0,15478.0,15245.0,23676.0,18120.0,18414.0,18672.0,18501.0,18153.0,17958.0,20504.0,21628,644.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14376,127143,77719,87160,125893,49247,481538,1,11290650
280,2110285,13360,8482,4878,969,1288,1983,2054,2188,3084,1794,17.0,430.0,4985.0,3155.0,3861.0,912.0,5993,6761,64.0,1848.0,3051.0,3169.0,2714.0,1905.0,268069782,174686126.0,93383656.0,28639111.0,25271729.0,40279814.0,37992133.0,42503339.0,55703851.0,37679805.0,1181428.0,4227764.0,61236602.0,40395786.0,109715218.0,51312984.0,100310267.0,144507991.0,828823.0,28837373.0,48571961.0,49671887.0,50200692.0,66707523.0,19.0,96568,42460,54108.0,13560,12240.0,14998.0,16412.0,16597.0,22760.0,27202.0,20418.0,11465.0,10608.0,14409.0,12465.0,13617.0,13799.0,13601.0,13689.0,13867.0,13837.0,14158,814.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273,135274,69894,81835,105117,37894,435287,1,11290525
281,2110286,45938,33371,12559,7052,6503,6269,6912,6635,6388,6171,0.0,1569.0,18153.0,10838.0,14782.0,596.0,16744,26006,387.0,10076.0,10068.0,7870.0,8597.0,5760.0,722596013,523073230.0,199259691.0,103685244.0,110216677.0,96091717.0,109069061.0,104010531.0,106230934.0,93028757.0,0.0,21756861.0,275441823.0,141570505.0,264050350.0,19776474.0,265280003.0,361869203.0,4622362.0,120061231.0,124812466.0,123070913.0,145928930.0,108653304.0,28.0,613719,269058,344661.0,93921,101037.0,103108.0,95575.0,83832.0,136244.0,160117.0,127757.0,72551.0,71112.0,101630.0,80552.0,87606.0,87107.0,87667.0,88432.0,88413.0,87133.0,87359,978.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63984,657012,416174,524359,732121,325066,2718716,1,11290525
282,2110287,19701,13590,6111,2249,2821,2803,3038,2679,3035,3076,13.0,1307.0,7049.0,3576.0,6537.0,640.0,10672,6588,245.0,2712.0,2626.0,4700.0,4450.0,2535.0,605126828,387860059.0,217266769.0,54037175.0,81188841.0,78947640.0,86691337.0,86995066.0,103074854.0,114191915.0,248584.0,22040264.0,169453557.0,94683153.0,280580296.0,26108900.0,320928380.0,187404331.0,3822147.0,66678781.0,79147992.0,121621069.0,146633366.0,90429361.0,14.0,238696,122270,116426.0,35891,70531.0,26324.0,27635.0,27557.0,50758.0,74002.0,54164.0,26103.0,22369.0,31466.0,30592.0,33934.0,34202.0,34210.0,34279.0,33680.0,33721.0,34669,70.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28992,252360,125177,145160,191036,92078,834803,1,11290640
283,2110288,51701,35509,16162,5508,6699,7312,8023,7967,8817,7345,31.0,887.0,19991.0,11894.0,17341.0,1542.0,21600,24574,233.0,6201.0,11849.0,9883.0,10365.0,7659.0,1816126789,1220387279.0,594729599.0,219824607.0,207867548.0,219741698.0,283912346.0,289041080.0,346416587.0,248313012.0,1527492.0,16583319.0,441060475.0,274616347.0,958282320.0,123934423.0,800928689.0,704370340.0,3642007.0,136918803.0,339071186.0,356820604.0,387970586.0,280998249.0,23.0,371442,166254,205188.0,59169,56433.0,64529.0,56044.0,52946.0,82321.0,91615.0,78387.0,46443.0,43228.0,63242.0,48528.0,52844.0,52423.0,52966.0,53191.0,53675.0,53160.0,53184,216.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98702,800388,490601,594068,819701,358014,3161474,1,11290525
284,2110289,13796,9634,4162,1436,1840,2221,2144,1993,2218,1944,0.0,237.0,5188.0,2513.0,4917.0,927.0,7276,5713,346.0,2841.0,1961.0,2908.0,2850.0,2077.0,294716485,194805276.0,99911209.0,28867859.0,35411923.0,47768061.0,41394204.0,41363229.0,47929620.0,51981589.0,0.0,3476789.0,101153541.0,51274604.0,117666538.0,20049206.0,146258967.0,109191888.0,2194524.0,47803965.0,35155425.0,54254074.0,62599591.0,53443278.0,13.0,955128,473123,482005.0,135941,225369.0,116454.0,117212.0,132958.0,227194.0,261704.0,187924.0,103633.0,108096.0,161683.0,132090.0,134523.0,134364.0,133916.0,133801.0,133544.0,141346.0,143633,144.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66202,757269,408426,470846,703408,274158,2680309,1,11290640
285,2110290,21013,15073,5940,2964,2963,3125,3100,2921,3101,2888,371.0,1863.0,4971.0,2970.0,6814.0,2024.0,11015,7732,469.0,2990.0,2830.0,4251.0,4981.0,3226.0,279467896,192865069.0,86602827.0,34131411.0,34327827.0,47116594.0,38626852.0,38662385.0,43050787.0,44468189.0,2969489.0,16607626.0,75377169.0,39705406.0,107144660.0,20184787.0,145903659.0,105577333.0,3961551.0,29698012.0,34878420.0,52913715.0,69158265.0,60871029.0,9.0,257352,123979,133374.0,30615,42950.0,34674.0,39844.0,36972.0,72296.0,62226.0,56294.0,30902.0,32158.0,42689.0,33082.0,36293.0,36455.0,36621.0,36629.0,36444.0,37454.0,37457,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48246,686892,358112,406424,640588,246901,2387163,1,11290650
286,2110291,49040,35087,13953,6476,6885,7270,6969,7487,7175,6778,370.0,2145.0,11166.0,8251.0,19433.0,7523.0,26307,21158,1257.0,12217.0,9156.0,9798.0,9584.0,5453.0,961604216,671772727.0,289831489.0,106546879.0,135939380.0,140374470.0,135068263.0,153843735.0,153209674.0,136621815.0,4692454.0,23636864.0,198226195.0,102693887.0,436477777.0,195281113.0,541753865.0,364999870.0,17595203.0,196930029.0,164744094.0,186483579.0,196714593.0,144264607.0,75.0,1627696,740408,887288.0,247498,307641.0,255372.0,257412.0,237793.0,321980.0,462563.0,340823.0,181455.0,178246.0,250637.0,213972.0,231281.0,231471.0,230630.0,232823.0,228804.0,233659.0,239026,345.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86492,529246,366342,457452,618385,272782,2330699,1,11290555
287,2110292,2759,1756,1003,394,391,333,295,343,631,372,0.0,0.0,432.0,308.0,1766.0,253.0,1659,797,15.0,223.0,385.0,543.0,796.0,495.0,204579170,118020612.0,86558558.0,29971865.0,25021293.0,22071217.0,17641910.0,23314327.0,51574752.0,34983806.0,0.0,0.0,20337926.0,24131925.0,141031021.0,19078298.0,117008768.0,61476714.0,696810.0,14491169.0,29093805.0,44247797.0,53650128.0,36305771.0,8.0,222891,102121,120772.0,34231,30340.0,33912.0,35189.0,33131.0,56088.0,71587.0,46076.0,20978.0,21021.0,31364.0,31867.0,31781.0,32160.0,32042.0,31980.0,31724.0,31572.0,31631,43.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80326,835801,509967,589844,813197,302474,3131609,1,11290630
