,기준분기코드, 상권구분코드명,상권코드,상권코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수
324,3,전통시장,2130006,종로4가지하쇼핑센터,40813,23072,17741,1548,4778,5543,7058,8154,13732,3594,7690,9232,9479,8080,2737,5873,6422,6529,6717,6605,5159,3508
325,3,전통시장,2130005,세운상가가동,40440,22840,17601,1534,4768,5509,7022,8080,13527,3534,7628,9134,9389,8036,2718,5818,6368,6474,6660,6549,5103,3471
326,3,전통시장,2130004,낙원시장(낙원지하시장(대일상가)),135800,82864,52937,6954,29374,18934,18880,19974,41683,19027,20566,22393,24805,32556,16454,18351,18639,19361,19698,20661,21622,17466
327,3,전통시장,2130003,종각지하쇼핑센터,60174,33303,26871,2762,13922,13474,11746,8969,9301,5186,11740,12786,12675,13049,4739,9008,9708,10031,10120,9794,6575,4939
328,3,전통시장,2130002,세종마을음식문화거리(금천교시장),359854,170628,189226,38929,62820,67865,64187,58087,67966,35921,70667,69065,70328,80365,33508,50989,51689,55163,54733,54901,49487,42888
329,3,전통시장,2130001,통인시장,248117,102827,145290,37180,39840,40884,42561,36289,51362,39117,44911,41152,41038,52881,29016,34791,35427,36426,36589,36621,35260,33002
330,3,발달상권,2120249,고덕역,495399,242515,252883,148010,51831,51842,75895,67659,100163,63588,85706,81410,93956,121083,49656,71200,72820,73454,73816,72944,70770,60397
331,3,발달상권,2120248,명일역,1421359,624493,796868,274732,143876,196050,242803,214040,349858,344640,279649,176664,178663,258210,183535,202806,203033,204677,203075,203207,202350,202211
332,3,발달상권,2120247,굽은다리역,561175,255745,305431,76226,76928,84234,82288,89421,152078,112349,106875,73174,79373,115621,73782,80042,79476,79558,79963,79957,82390,79789
333,3,발달상권,2120246,길동역,2813206,1323226,1489980,256700,434580,507946,474373,455184,684423,656928,558796,369856,371504,494327,361796,399912,408782,408743,407933,408506,396009,383321
334,3,발달상권,2120245,둔촌역,1041722,524673,517048,185817,134561,143976,174330,164401,238637,190715,198062,152674,165380,217428,117462,146521,149256,149924,148798,151184,145435,150607
335,3,발달상권,2120244,암사역,762065,362756,399310,105132,98398,137055,124064,121146,176271,176655,148645,94290,98133,144467,99877,107459,108234,107465,108182,108957,111895,109873
336,3,발달상권,2120243,천호역,966459,448291,518169,68871,182011,191965,150996,156920,215697,175973,177336,141134,156203,202599,113215,132341,134499,136055,135784,141814,146114,139851
337,3,발달상권,2120242,강동구청역,1564968,725860,839108,234499,195282,260791,280919,250357,343120,336859,321183,218544,220564,281247,186571,228880,232584,230870,232039,228356,206224,206017
338,3,발달상권,2120241,거여역,625750,290412,335338,103895,70317,88277,103644,105190,154426,141070,124689,77394,81003,118856,82738,89577,89334,88976,88176,88362,90892,90430
339,3,발달상권,2120240,개롱역,1901077,855563,1045514,351357,226110,279797,293412,301577,448823,509933,377950,206305,215468,328683,262740,274150,275489,274616,273495,273974,268788,260566
340,3,발달상권,2120239,오금역,1262548,602675,659873,180838,183554,215567,193004,198726,290859,241932,279811,184630,183253,230441,142482,185258,189890,188115,188037,184209,164468,162571
341,3,발달상권,2120238,방이역,291526,135150,156374,66331,32999,38710,42748,45030,65707,61667,53267,34029,38061,62634,41868,39858,40574,40366,41094,40880,44473,44281
342,3,발달상권,2120237,경찰병원역,2284331,1122018,1162313,364250,305419,423554,417182,350389,423537,568298,488089,289424,289882,369451,279189,332694,336062,334949,333705,328979,308109,309833
343,3,발달상권,2120236,장지역(가든파이브),249087,120459,128628,30100,36405,57975,44980,34808,44818,40245,52127,37700,40636,50687,27691,36022,36622,37027,36655,36284,33365,33109
344,3,발달상권,2120235,문정역,455564,235207,220356,46226,81081,108828,88096,64015,67317,82235,94971,74777,75549,82514,45517,67524,70667,71134,70205,67630,55363,53041
345,3,발달상권,2120234,가락시장역,1522873,793480,729392,147337,207065,319162,292177,266218,290914,331976,308285,215815,212875,272279,181644,218396,227252,229357,228882,226523,203553,188910
346,3,발달상권,2120233,몽촌토성역,1020283,480396,539888,120756,217781,272514,153101,114181,141950,214395,209602,142976,143839,190245,119224,144859,148836,151898,149505,150133,144415,130638
347,3,발달상권,2120232,송파나루역,507824,241940,265884,74799,84704,108314,83015,65728,91265,112864,101946,67429,66433,95444,63706,72061,72352,72565,72772,72513,72861,72700
348,3,발달상권,2120231,가락시장,56366,28120,28246,7502,5327,10582,10162,9753,13039,14233,12128,6836,6749,9269,7151,8169,8257,8262,8240,8188,7850,7402
349,3,발달상권,2120230,송파사거리(송파역),588492,268041,320450,103107,86104,115548,91511,79391,112831,105265,120809,87513,89436,115759,69710,85905,86696,87869,87743,86343,79112,74824
350,3,발달상권,2120229,방이동먹자골목,1513803,784838,728966,95777,392053,374429,260297,197177,194071,277106,273472,207170,217013,334100,204941,212984,216969,221998,222538,224424,216756,198134
351,3,발달상권,2120228,석촌역(석촌호수),1571858,715962,855895,201929,280771,343054,248119,211358,286628,337923,311717,210401,214214,300843,196759,221523,225781,226124,227799,227610,224485,218536
352,3,발달상권,2120227,잠실역,1475764,701042,774722,201308,207296,300164,298569,215352,253074,185570,307370,265600,278438,296337,142450,219245,228379,231663,230447,222228,180789,163013
353,3,발달상권,2120226,석촌고분역,669926,313169,356757,86187,106669,146321,109312,92631,128809,164252,133595,80829,82445,120557,88249,95416,94897,95177,95039,95049,96941,97409
354,3,발달상권,2120225,잠실새내역(신천),2553935,1260652,1293284,379891,496398,492361,471979,335871,377435,512586,459794,332095,368320,541164,339975,352914,362313,366331,365451,378643,380788,347494
355,3,발달상권,2120224,수서역,193657,96407,97250,22580,20698,31550,32640,27431,58758,34224,42858,32498,30823,33549,19704,29756,30681,31071,30548,29829,22012,19762
356,3,발달상권,2120223,휘문고교사거리,225181,128057,97124,38968,34850,52736,48232,27331,23061,20748,52550,48514,47894,40277,15197,34856,37900,38581,38390,35077,21037,19338
357,3,발달상권,2120222,삼성역,1036431,557020,479412,120917,202995,277520,218415,119888,96697,81383,243826,230380,223471,192548,64825,159992,176201,181777,179663,164781,92054,81962
358,3,발달상권,2120221,봉은사역,378972,195874,183097,45484,61028,86691,81040,51853,52875,47013,84382,73578,74214,69508,30275,56624,60168,61259,61687,58388,42423,38424
359,3,발달상권,2120220,대치역,509565,240393,269172,211742,42254,37793,87945,60287,69545,51348,87583,83708,100889,132612,53426,71051,71447,69952,72098,72024,80443,72548
360,3,발달상권,2120219,은마아파트,1150580,594557,556022,534670,116099,83072,174812,127392,114533,163334,200456,168542,200124,288678,129446,154450,153722,155071,159446,156699,191472,179718
361,3,발달상권,2120218,코엑스,52084,25261,26823,4279,11037,13910,11572,6493,4793,3055,9316,12352,13044,11337,2979,7010,7437,7862,8328,8164,7024,6257
362,3,발달상권,2120217,대치사거리,1314367,715636,598731,440949,182498,175708,233425,154591,127196,245437,269834,201421,209657,256802,131218,191996,193817,196716,195152,191373,176114,169198
363,3,발달상권,2120216,경기고교사거리(경기고교앞사거리),194866,99505,95361,20992,27840,42911,40133,28880,34111,20528,45037,38572,37896,36511,16321,28554,30551,31329,31241,29997,23807,19387
364,3,발달상권,2120215,포스코사거리,3191283,1724492,1466792,353321,562240,833094,724489,405084,313055,477835,689620,608943,600114,545078,269695,490862,530876,540130,536293,497360,310413,285348
365,3,발달상권,2120214,영동대교남단교차로,255772,129319,126453,24682,37114,58412,53097,39221,43246,34754,55543,46369,46609,48338,24160,37554,39862,40638,40654,39295,31449,26321
366,3,발달상권,2120213,삼성중앙역,1719424,856545,862879,157455,302345,430396,380750,226186,222291,311141,356922,285380,282117,306353,177510,253654,267229,270305,271270,259905,204134,192929
367,3,발달상권,2120212,한티역,1055902,486294,569607,401233,104163,95516,205190,130876,118924,133624,182371,170743,197768,255886,115509,145121,149055,150426,150807,150218,161043,149232
368,3,발달상권,2120211,도성초등학교,1012571,447681,564891,339191,123100,123292,190586,121106,115297,145006,188792,168723,178411,225782,105859,143407,146540,148430,148948,147732,144996,132518
369,3,발달상권,2120210,선릉역,4970170,2485034,2485136,617478,900412,1174245,1012861,657782,607392,762203,1031910,887089,870240,943231,475499,737831,807828,816345,817858,773541,543217,473553
370,3,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",608067,277642,330425,106052,77985,107763,122150,85531,108584,101455,122712,102206,103994,115937,61764,89015,94944,95295,95058,92214,74696,66845
371,3,발달상권,2120208,청담사거리(청담동명품거리),1548172,696656,851516,164716,275070,347502,307401,209492,243992,298379,318243,249897,249938,273296,158421,212915,234034,236533,236331,235090,209620,183652
372,3,발달상권,2120207,선정릉역,1711206,860620,850585,199258,306033,418332,347007,210446,230132,341973,365353,266967,268416,292717,175779,254223,268251,270460,268350,256545,201360,192017
373,3,발달상권,2120206,개나리아파트,1099149,537948,561201,156229,176449,229906,241807,143388,151372,192557,243419,187671,184942,184865,105694,165299,173077,174610,172098,165331,126610,122125
374,3,발달상권,2120205,매봉역,589928,298009,291919,60203,95224,119400,112940,94226,107938,88782,122434,105407,104212,112037,57058,88525,93921,94902,94017,90609,66147,61806
375,3,발달상권,2120204,르네상스호텔사거리,1441922,749439,692482,103194,284930,389492,310333,184957,169016,218112,317174,266656,260029,247779,132173,220737,244128,246585,243096,225723,139441,122213
376,3,발달상권,2120203,강남구청역,1603217,812837,790380,151769,312760,402963,334597,207535,193593,246071,321750,281550,287600,310279,155969,240110,261022,264034,262786,248503,174022,152741
377,3,발달상권,2120202,압구정로데오역(압구정로데오),2263370,1011227,1252144,207623,554367,542808,410592,258660,289321,278249,371908,417253,444555,507888,243518,302563,335139,343294,347747,360052,323907,250669
378,3,발달상권,2120201,도곡1동,955134,463766,491369,143375,154840,192318,190042,127075,147483,182156,204292,150285,151706,167695,99000,143369,147472,147550,145120,140950,116569,114104
379,3,발달상권,2120200,학동사거리,1251662,583290,668371,83558,296419,349971,248479,143879,129353,128128,220264,253283,256750,278021,115216,165859,192663,197783,199287,198132,169862,128077
380,3,발달상권,2120199,경복아파트교차로,533553,281605,251948,38685,105843,146500,111145,66121,65259,91416,113663,91990,90482,94353,51651,79244,84553,85452,84569,80948,60956,57832
381,3,발달상권,2120198,구역삼세무서,2018590,1071506,947083,123419,456795,558211,396622,241393,242150,453571,435774,300938,295038,318701,214569,302505,318504,321474,318935,299934,229488,227750
382,3,발달상권,2120197,역삼역,3655313,2016592,1638721,140562,864269,1107087,771863,415166,356366,456546,793249,731168,723678,662792,287880,571132,635113,644140,637230,577417,316798,273484
383,3,발달상권,2120196,서울세관,785687,405846,379842,64045,144855,205478,171339,98166,101805,141165,166537,134463,132865,134346,76312,116453,126824,128802,128495,122129,86329,76654
384,3,발달상권,2120195,성수대교남단,1134256,511203,623055,129119,260329,258632,206988,129767,149423,144609,191417,208482,220473,250262,119012,155671,169689,172429,175082,178160,156739,126487
385,3,발달상권,2120194,언주역(차병원),1687042,863491,823551,79388,368022,494551,344543,195498,205040,290155,366437,290781,287237,293007,159424,252087,270014,272893,269006,257901,191249,173891
386,3,발달상권,2120193,도산공원교차로,629527,314723,314804,47199,124556,166829,139461,77517,73965,79092,124239,124623,124282,123434,53857,91256,101844,103432,103575,99450,71525,58446
387,3,발달상권,2120192,뱅뱅사거리,1662291,858110,804181,141361,340343,437919,346597,204813,191259,280888,359894,286347,281723,289592,163849,254278,270910,273353,270982,255927,172398,164442
388,3,발달상권,2120191,학동역,1841244,921328,919916,118796,402262,484236,375889,219886,240176,315077,392779,316481,317041,324848,175018,274344,294574,298264,295805,280632,206819,190808
389,3,발달상권,2120190,강남을지병원,1508450,739526,768925,127702,307491,391776,319126,175923,186432,249093,299535,267684,273753,278183,140203,220030,240067,243420,242964,235841,174728,151402
390,3,발달상권,2120189,강남역,6620213,3342116,3278097,672803,1921620,1659129,1158027,661857,546777,884331,1257881,1184286,1216508,1412255,664950,969834,1048357,1065596,1069370,1054579,789105,623372
391,3,발달상권,2120188,압구정역,1928782,855913,1072868,318252,318237,385429,375369,249769,281726,212646,361071,374778,391581,425245,163461,276529,298581,298225,300386,302831,246823,205407
392,3,발달상권,2120187,신논현역,3104349,1563085,1541264,243023,860422,801321,554545,319673,325366,493731,591296,484944,515990,669101,349287,439506,467394,475224,478867,480307,415406,347644
393,3,발달상권,2120186,가로수길,2308808,1068531,1240277,245142,566037,542131,416835,253820,284846,327855,395982,391119,429510,530410,233933,323963,343014,348813,351601,357358,314770,269289
394,3,발달상권,2120185,논현역,2634519,1323379,1311139,168778,577221,667931,522158,333934,364497,462322,535049,417978,427736,508698,282736,389745,411485,414967,415579,406448,317771,278523
395,3,발달상권,2120184,포이사거리(삼호물산),1875419,976421,898997,198015,280563,426216,369364,291189,310070,431847,403155,267449,262018,300172,210779,280869,289163,289280,287541,277643,225097,225824
396,3,발달상권,2120183,양재천카페거리,407248,212274,194974,36273,62843,93302,86786,61119,66922,66452,88534,68402,67836,73793,42230,60706,64256,64769,64358,62162,46103,44895
397,3,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",583047,308328,274720,63675,87057,133335,116183,87979,94818,98588,131095,95306,93398,104549,60113,86514,91388,93892,92965,89231,68062,60995
398,3,발달상권,2120181,교육개발원입구사거리,422498,220642,201856,44938,67047,93758,83034,60074,73650,65420,92302,71917,71112,78329,43418,63198,66820,67193,66960,63606,47221,47501
399,3,발달상권,2120180,양재화물트럭터미널앞,27957,15577,12379,4322,3210,5200,6358,4525,4342,4617,6424,4776,4747,4760,2631,4152,4288,4344,4294,4263,3500,3115
400,3,발달상권,2120179,양재역,2293055,1149747,1143309,270527,376863,515919,451613,309689,368444,389777,514865,390043,370486,409199,218685,342494,362441,370676,369093,353695,259860,234794
401,3,발달상권,2120178,신사역,3125236,1540091,1585144,295206,691540,716980,621056,392980,407474,510700,621376,517791,536256,619487,319624,458073,483313,486047,485788,489253,394498,328260
402,3,발달상권,2120177,신논현역 1번,1345047,660854,684194,164818,248707,316096,273395,155025,187003,410779,294746,148539,142281,185382,163321,195458,196513,196385,196907,194969,184282,180535
403,3,발달상권,2120176,논현역 4번,1375345,684827,690519,95557,290407,358207,270896,172004,188274,374603,292878,164702,163267,207816,172077,198396,203125,203136,202681,200501,187320,180185
404,3,발달상권,2120175,남부터미널역,1124571,559892,564679,111703,179618,248474,222324,163735,198718,197785,244075,188467,188474,196314,109457,169735,178105,178584,176720,171382,131528,118518
405,3,발달상권,2120174,논현역 5번,232302,121876,110426,19003,44597,57451,46816,31490,32943,46065,47374,35960,37394,40892,24615,34974,36035,35893,35813,35350,28149,26086
406,3,발달상권,2120173,교대역(법원.검찰청),3988034,2022631,1965404,471174,688208,796335,766490,597332,668497,568130,842777,696880,689805,802723,387719,595905,639860,639546,634230,614483,451458,412553
407,3,발달상권,2120172,교대입구교차로,1659363,872443,786920,170464,304508,384524,330157,240370,229341,303471,360162,275070,269482,285523,165656,249635,263719,265365,262468,250363,188898,178912
408,3,발달상권,2120171,서초3동사거리,1211868,601233,610635,173802,199420,240807,228732,172499,196609,192805,255429,203314,207403,232805,120110,172648,186220,189525,186985,182159,153397,140936
409,3,발달상권,2120170,삼호가든사거리,1037500,470191,567308,285990,99916,150041,209926,128283,163342,163305,177116,161090,190475,237885,107629,149358,153124,152115,153940,154627,145252,129083
410,3,발달상권,2120169,서초역,1271084,693698,577386,80817,224588,305832,260170,214194,185485,144249,268187,260935,246706,246041,104967,193558,211469,213788,211653,199534,120994,120086
411,3,발달상권,2120168,서울고교교차로,308964,157818,151145,54433,41734,53464,57502,47102,54727,59871,67810,50244,49565,50375,31098,46138,48499,48796,48264,46423,36248,34597
412,3,발달상권,2120167,고속터미널(고속터미널역),608198,267044,341153,109905,95011,93594,102851,94408,112430,35490,100803,120401,140816,161363,49324,82452,84265,86977,87139,92363,94375,80627
413,3,발달상권,2120166,방배역,805771,379102,426670,128399,129642,138980,134700,111931,162119,139121,161237,124694,127933,164430,88356,117678,123053,123153,122764,118955,103381,96786
414,3,발달상권,2120165,서래마을카페거리(서래마을),959200,433580,525620,231171,90411,115514,187292,136857,197955,260879,204324,118470,113988,148142,113397,138136,138075,138160,137468,137889,135625,133846
415,3,발달상권,2120164,내방역,1160835,527691,633143,176028,161213,205966,203211,167416,247001,236089,239801,164562,166769,218355,135258,169016,174051,174024,173024,168518,154059,148143
416,3,발달상권,2120163,사당역 11번(사당역먹자골목),1374607,599247,775361,238761,163078,214380,218121,180865,359402,427489,287832,141070,138886,199508,179823,194580,194926,195836,193622,192962,199547,203131
417,3,발달상권,2120162,방배동카페골목,578370,267654,310715,109038,68478,82326,117797,88114,112617,125134,113363,78034,81589,111584,68665,82374,82801,82621,81895,82575,82881,83222
418,3,발달상권,2120161,방배동가구거리(사당동가구거리),368335,173816,194520,67676,45029,46547,70295,56613,82177,110627,77810,40791,38462,54391,46255,52679,52888,52505,52531,52483,52390,52859
419,3,발달상권,2120160,사당역(사당),2058433,1008423,1050009,201816,430315,396257,304151,288431,437464,357420,367214,274731,292343,486971,279754,283411,295736,300918,303200,311691,298311,265166
420,3,발달상권,2120159,서울대입구역,2595876,1253587,1342289,221015,984179,520076,294115,244771,331718,552660,496214,330339,348321,522848,345494,368127,375611,375238,376318,377649,374572,348363
421,3,발달상권,2120158,녹두거리(대학동),775757,439759,335997,59738,234264,154977,109304,88084,129391,176661,151795,100175,103602,142839,100686,111660,112436,112563,111858,110389,109887,106963
422,3,발달상권,2120157,신림역(신림),3272626,1695433,1577193,198589,1166929,743369,413011,318776,431950,760254,624602,389175,415838,640709,442046,453683,451525,455059,454391,462826,500792,494350
423,3,발달상권,2120156,"총신대입구역(이수, 총신대)",3044195,1396519,1647676,412374,507807,515635,475098,444843,688438,498380,571742,439547,477241,678895,378389,429854,437446,440232,439512,447290,438925,410934
424,3,발달상권,2120155,총신대학교,170323,80145,90179,31621,23400,28210,28511,23250,35333,52454,37761,16957,16763,23995,22393,24593,24247,24075,24031,23415,24329,25634
425,3,발달상권,2120154,장승배기역,386157,176674,209484,56214,61342,64065,59920,54702,89913,77554,74792,52027,56443,77599,47741,55217,55570,55936,56234,55643,55191,52368
426,3,발달상권,2120153,노량진역(노량진),1266874,693832,573043,98903,471521,249255,144657,130280,172259,221873,271257,188477,193741,250860,140667,183853,188392,190060,189684,189161,172076,153649
427,3,발달상권,2120152,신대방삼거리역,734165,336688,397478,95868,138877,132705,114621,102994,149101,152097,146087,94030,99759,148022,94170,104572,104365,104073,104812,104438,106924,104980
428,3,발달상권,2120151,보라매공원,1273755,600147,673607,152858,210053,240647,224739,171399,274059,290755,267856,180457,177265,207422,150001,186554,192307,192334,191656,182148,164305,164451
429,3,발달상권,2120150,63빌딩,65133,33140,31993,8404,7536,13110,13284,10219,12580,10164,14653,12252,11104,11034,5925,9813,10341,10385,10421,10092,7332,6748
430,3,발달상권,2120149,여의도역(여의도),1665315,907610,757704,121383,302605,456004,385543,220391,179388,164816,366395,349344,350726,317950,116083,256654,284460,288063,285944,266102,150393,133698
431,3,발달상권,2120148,국회의사당역(국회의사당),472032,263564,208467,18589,85299,140012,111806,65516,50810,41259,115596,107672,101292,78242,27971,71553,79816,82818,80658,75036,36466,45685
432,3,발달상권,2120147,보라매역,597648,288138,309510,91054,102645,108940,98040,85844,111128,133632,121694,79846,78053,108946,75477,85893,86468,86828,85918,85466,83727,83350
433,3,발달상권,2120146,한강성심병원,518966,272318,246650,23191,125454,159603,85197,63479,62043,116008,117563,73641,72421,81420,57914,75478,78162,77899,77981,75971,66466,67011
434,3,발달상권,2120145,영등포역(영등포),3130187,1607552,1522635,175588,794162,683604,454522,436541,585769,541448,529256,481697,551826,667309,358650,412263,413992,423652,425973,458965,513927,481414
435,3,발달상권,2120144,영중로,1365853,629132,736721,213327,217808,310873,239956,162925,220964,317209,300748,185609,180702,227020,154564,198725,202849,202254,200421,197304,182272,182030
436,3,발달상권,2120143,당산역,996521,479585,516935,90214,219824,230011,149895,132574,174005,148587,196224,146976,155583,229970,119183,142300,148629,150742,150766,150805,134276,119005
437,3,발달상권,2120142,대림역,1440408,718664,721745,80443,175437,249648,263417,306875,364586,272320,269418,188388,201597,316045,192637,204363,202990,201833,201602,204064,206926,218629
438,3,발달상권,2120141,영등포청과시장교차로,334923,167975,166948,33039,47963,72690,59126,55562,66544,77717,73787,47327,46027,52251,37814,48225,49033,48969,48871,48044,46433,45350
439,3,발달상권,2120140,문래동주민센터,139786,69045,70741,10571,22949,30798,28084,21988,25396,21353,31038,25018,25796,24376,12206,20732,21748,21879,21919,21425,16855,15227
440,3,발달상권,2120139,대림3동사거리,792016,389062,402954,93610,91411,121848,130107,160276,194765,190864,159688,101020,101748,137520,101176,113353,112484,113489,112674,112885,112541,114588
441,3,발달상권,2120138,당산2동(영등포우체국),400912,187270,213643,69922,63715,84549,67754,49740,65232,86498,86334,57772,56996,67735,45579,59637,60888,60796,60483,58921,50366,49821
442,3,발달상권,2120137,문래역(문래로데오거리),65105,30202,34903,9720,7752,11425,13251,9585,13371,13048,13536,9689,9941,11705,7187,9506,9693,9700,9746,9604,8866,7990
443,3,발달상권,2120136,영등포구청역,1761892,860895,900998,140914,310256,400207,293171,271195,346151,349742,365057,260195,261810,330435,194655,250827,260493,259914,259229,260612,241761,229059
444,3,발달상권,2120135,양평역,128194,62769,65425,15755,23001,29937,26319,15469,17715,22850,29310,22975,21525,19863,11670,19873,20879,20854,20552,19821,13287,12928
445,3,발달상권,2120134,구로전화국,631645,320665,310980,47804,108355,135171,103112,101542,135661,124031,124668,90498,94862,121247,76337,91782,93215,94203,93608,91249,84252,83336
446,3,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),127908,62733,65174,14388,20008,22206,20067,23549,27691,21320,21801,17946,20253,29643,16945,17923,18362,18258,18354,18546,19514,16952
447,3,발달상권,2120132,독산동,1068551,577925,490626,72862,208503,254679,177713,171395,183398,230652,223275,151252,151382,186541,125450,156753,158792,159135,159303,156192,142486,135890
448,3,발달상권,2120131,가산디지털단지,1102802,644270,458532,40625,252734,295639,232354,165950,115498,129982,253673,224835,221563,190788,81962,174908,189663,190258,188040,176245,94980,88710
449,3,발달상권,2120130,구로디지털단지역,1293580,700080,593500,53217,336098,321207,235338,177409,170309,244428,252639,173235,180600,272645,170032,186170,196250,198021,199017,197167,166839,150115
450,3,발달상권,2120129,구로디지털단지,998409,543536,454873,55480,205302,266356,230715,135529,105026,96095,227686,218850,214230,173722,67826,162088,177281,177367,174952,161217,76561,68942
451,3,발달상권,2120128,신도림역,497204,224830,272374,64604,83919,109806,91542,66530,80803,86527,95105,73257,79031,108514,54770,69605,71185,71929,72572,73791,72606,65517
452,3,발달상권,2120127,구로구청,720114,346132,373982,85414,142124,158382,122536,102534,109123,196622,150008,84367,81330,111215,96574,103378,104169,104545,103199,102271,99158,103394
453,3,발달상권,2120126,디지털단지오거리,187083,109419,77665,4521,29978,39264,35033,42080,36206,39558,37035,25802,26880,35095,22714,27243,27583,27434,27214,26590,24329,26690
454,3,발달상권,2120125,구로역,546641,272170,274471,57813,80715,109920,103903,88966,105323,94870,116971,81089,85014,107689,61008,78130,79601,80637,80230,80785,74703,72556
455,3,발달상권,2120124,개봉동 현대아파트,786091,372091,413999,125954,85375,113401,123823,120566,216972,190449,153082,93063,98336,146087,105072,111027,109266,110235,109661,110544,116197,119162
456,3,발달상권,2120123,오류동역,424533,204459,220073,43315,81333,87680,60210,63039,88955,93908,78381,51245,56428,83744,60827,59786,60228,61151,60770,60777,61816,60005
457,3,발달상권,2120122,강서구청,1490557,717887,772671,156575,284810,309150,246022,197885,296117,405378,306320,167670,162743,241417,207028,210378,210832,210906,209557,211006,217432,220446
458,3,발달상권,2120121,까치산역,2073381,987503,1085877,271246,318233,395411,361647,289439,437404,435982,404223,267629,278426,406940,280181,293661,294284,297203,297008,298143,297500,295582
459,3,발달상권,2120120,화곡역,1163547,530643,632905,144552,191153,219902,189041,157562,261337,193654,224928,158294,168205,256820,161647,165729,165808,166737,165843,167941,168881,162609
460,3,발달상권,2120119,발산역(마곡),748428,349972,398456,108250,135097,144225,136187,99054,125614,147066,143019,113043,116485,146154,82662,106199,110061,110796,111294,108966,103671,97442
461,3,발달상권,2120118,마곡역(마곡),86138,43312,42826,12177,16537,19884,17508,10357,9674,16657,17952,13548,13393,15086,9501,12812,13478,13530,13463,12907,10335,9613
462,3,발달상권,2120117,강서농산물도매시장,8201,4431,3769,1751,997,1276,1567,1272,1339,2058,1796,1086,1088,1279,894,1171,1186,1175,1188,1176,1154,1152
463,3,발달상권,2120116,송정역,156748,78045,78703,21602,25045,28282,21841,21971,38008,30094,31667,21847,22256,31733,19152,22061,22034,22402,22187,22347,22860,22857
464,3,발달상권,2120115,김포공항역(김포공항),17097,8609,8488,1881,3037,3317,2671,2459,3733,3675,3554,2491,2486,3091,1801,2420,2366,2389,2395,2439,2544,2542
465,3,발달상권,2120114,목동신시가지,1506771,700931,805840,457091,153924,170023,290941,203415,231377,282032,293767,213994,229736,306432,180814,215628,218538,217369,218845,216162,214217,206014
466,3,발달상권,2120113,오목교역,1273386,586603,686782,345500,151634,147737,243253,184791,200471,331042,239918,166018,170851,224458,141097,179828,181452,180634,182238,181188,188550,179496
467,3,발달상권,2120112,등촌역,1252484,572122,680361,145932,217914,283822,198433,159512,246871,254623,245789,169636,174733,240072,167630,180531,181780,182924,182538,180449,174944,169316
468,3,발달상권,2120111,목동사거리,686578,331873,354706,104375,98242,109537,111914,106056,156454,146234,134779,87062,93218,132958,92328,97691,96959,96503,96662,97360,101407,99996
469,3,발달상권,2120110,목동역 8번출구,994619,475909,518708,200168,140465,138926,163503,149921,201635,199663,183007,133422,145566,201769,131191,141051,143602,144292,143341,143863,143077,135393
470,3,발달상권,2120109,서울남부지방법원,585605,278014,307591,146604,67255,73345,104346,88964,105091,121862,114740,82332,84746,110310,71617,84405,85342,86014,85651,84509,81510,78171
471,3,발달상권,2120108,신정네거리역,886993,427904,459090,154723,117708,129772,146570,139405,198817,196896,174522,111931,116306,169472,117866,126737,126313,125817,125778,126557,128389,127401
472,3,발달상권,2120107,공덕역(공덕오거리),1824922,838434,986488,233720,298954,387709,329721,276226,298593,288558,371818,301213,303231,367019,193084,271129,281038,283036,281905,274551,225890,207373
473,3,발달상권,2120106,마포역,1547064,743044,804021,200880,205946,328151,302810,234228,275051,325933,327100,222566,215330,271997,184139,226613,236549,237540,238449,233058,193432,181422
474,3,발달상권,2120105,상수역(홍대),721168,332515,388654,80964,281035,139589,90865,57192,71523,146193,127885,101756,105895,146816,92624,98714,102617,103371,104029,105505,106340,100592
475,3,발달상권,2120104,연남동(홍대),4097114,1810068,2287045,406171,1250947,909169,642171,406408,482247,844210,707321,544114,618939,869901,512629,562660,570843,578501,580668,594057,625672,584715
476,3,발달상권,2120103,홍대입구역(홍대),3846744,1836980,2009762,475021,1661720,773888,418900,257228,259986,698600,518311,518804,640182,935158,535689,498114,492826,508156,526629,576083,660179,584758
477,3,발달상권,2120102,서교동(홍대),2539523,1162325,1377199,231811,704663,571493,437249,280005,314301,416858,470587,400409,437625,534128,279915,360114,371133,375914,377234,377381,354146,323601
478,3,발달상권,2120101,합정역,1531543,694226,837317,121299,429394,381078,240757,172654,186361,214979,277917,249832,258924,353567,176323,212636,221580,225096,227511,230929,215807,197986
479,3,발달상권,2120100,망원역,600833,263749,337083,56946,136636,137049,99175,72766,98260,114692,112905,85583,92224,122023,73405,85540,88030,87502,87959,88317,83972,79513
