,기준분기코드, 상권구분코드명,상권코드,상권코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수
352,2,발달상권,2120227,잠실역,1507119,713983,793137,209431,208628,305578,301492,221389,260603,196894,314849,266702,279893,301827,146954,225183,233379,228695,228240,229467,191502,170653
353,2,발달상권,2120226,석촌고분역,733676,342744,390932,90437,117585,162145,121954,99798,141758,178973,145302,88169,90319,134070,96844,103583,102903,103440,102905,103168,108279,109399
354,2,발달상권,2120225,잠실새내역(신천),2448850,1209968,1238881,355496,467473,475109,455006,322499,373266,467716,435324,320822,354803,540016,330170,340933,344096,349266,345542,361188,375137,332689
355,2,발달상권,2120224,수서역,222273,111244,111028,27481,22770,35164,36878,32120,67861,37281,49865,37767,34999,39382,22977,34634,35106,34315,34122,34503,25798,23793
356,2,발달상권,2120223,휘문고교사거리,230085,132036,98048,39626,35225,54701,49048,27647,23837,20784,54512,50119,48558,40789,15325,37109,39923,37627,37693,36684,21658,19392
357,2,발달상권,2120222,삼성역,1040491,562709,477782,124629,198073,278756,217893,120654,100485,79325,248627,234032,222051,192058,64397,167114,182559,174123,174213,170167,92959,79358
358,2,발달상권,2120221,봉은사역,380514,195034,185479,49396,60831,87415,80035,51074,51762,45875,85291,75049,74902,69419,29978,58305,61788,60125,60502,59764,42207,37822
359,2,발달상권,2120220,대치역,506964,237957,269007,204942,39319,38958,90048,61077,72621,51584,86910,80207,98477,135098,54689,71743,71406,69192,70549,72022,80851,71200
360,2,발달상권,2120219,은마아파트,1056577,538369,518206,453313,100810,84476,173698,127701,116578,165710,178895,142913,176780,267231,125045,144035,144182,142637,142170,145574,175530,162447
361,2,발달상권,2120218,코엑스,48827,24241,24587,3296,10151,13498,11048,6222,4611,2935,8968,11596,11946,10516,2863,6611,7169,7584,7969,7829,6340,5327
362,2,발달상권,2120217,대치사거리,1385113,741278,643835,417316,181233,209310,257862,170632,148761,279692,282360,201428,208879,268551,144205,203408,205065,203238,201045,202625,189572,180160
363,2,발달상권,2120216,경기고교사거리(경기고교앞사거리),196345,99887,96458,22263,27721,43744,39490,28753,34376,20697,45118,38449,38095,37218,16767,29239,31058,30593,30348,30348,24810,19952
364,2,발달상권,2120215,포스코사거리,3150398,1711701,1438697,322233,545616,842644,722366,402544,314994,452336,678499,605614,596527,552688,264735,501148,536114,516860,513667,497645,307627,277337
365,2,발달상권,2120214,영동대교남단교차로,254061,126742,127319,23851,37136,59843,52488,38184,42560,35097,54123,45490,46284,48706,24362,37695,39964,39154,38786,39203,32456,26803
366,2,발달상권,2120213,삼성중앙역,1739518,870502,869015,145564,301322,440835,392782,228014,231001,319030,360558,285514,281233,311192,181990,260764,272850,268420,269823,265756,207325,194580
367,2,발달상권,2120212,한티역,1043829,480739,563090,379762,99933,100453,209285,130139,124259,137982,179776,162670,192871,253690,116841,144084,148115,146978,146965,148538,162894,146257
368,2,발달상권,2120211,도성초등학교,1037658,449631,588028,335979,119515,131267,200970,124425,125501,152184,196441,170047,178861,230933,109194,148418,152001,150205,149177,149943,151736,136179
369,2,발달상권,2120210,선릉역,4982187,2503742,2478444,580976,892269,1184495,1021711,674000,628735,768748,1041090,887468,866401,940777,477703,765102,819207,792266,786594,780094,557846,481079
370,2,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",620768,283938,336829,108206,80304,110805,125853,86680,108918,105305,124245,103533,105404,118939,63342,92069,96426,95236,94277,94186,78567,70008
371,2,발달상권,2120208,청담사거리(청담동명품거리),1575539,709968,865571,156369,287135,365795,309905,211605,244728,295183,320738,258079,257856,281797,161883,219425,238072,233898,235305,240615,220197,188025
372,2,발달상권,2120207,선정릉역,1723958,864010,859949,208769,302398,416002,357152,208381,231257,347534,367796,266803,268033,295730,178062,260955,270458,265380,262190,261023,207639,196314
373,2,발달상권,2120206,개나리아파트,1135606,553668,581938,160860,178035,241888,251744,146384,156698,204536,249946,191760,190357,189874,109135,173845,180008,176008,173993,172742,132582,126432
374,2,발달상권,2120205,매봉역,609624,306803,302822,62083,98720,121393,117721,95570,114140,91444,124104,108965,108461,117300,59352,92750,96704,94538,94445,94422,71171,65595
375,2,발달상권,2120204,르네상스호텔사거리,1461352,759821,701532,103718,284948,394345,313674,188157,176511,228289,319543,266952,260483,251417,134669,230359,247471,238118,236010,232250,149085,128061
376,2,발달상권,2120203,강남구청역,1659264,840363,818900,157110,325066,413383,350012,213661,200032,257358,331044,288367,293841,323301,165351,253918,272388,263063,261644,259705,186389,162156
377,2,발달상권,2120202,압구정로데오역(압구정로데오),2283012,1012288,1270724,198057,561037,558447,412733,258250,294489,278619,373985,420219,446927,517228,246036,307745,338569,338657,339863,361445,340461,256274
378,2,발달상권,2120201,도곡1동,961857,466079,495776,139995,154247,199813,190461,126715,150623,181369,204730,152058,154316,169810,99575,145949,148560,146498,145143,143240,118011,114456
379,2,발달상권,2120200,학동사거리,1308597,611002,697596,82106,312079,371480,255606,149861,137464,133355,228339,264290,268409,293229,120974,176910,202370,200322,200565,207680,185925,134824
380,2,발달상권,2120199,경복아파트교차로,549661,289358,260303,36048,110626,151643,114943,68906,67496,96105,116513,93984,92389,97305,53364,82882,87341,85683,85162,83757,64195,60639
381,2,발달상권,2120198,구역삼세무서,2074765,1101778,972987,130020,460905,576526,413758,242841,250714,471551,447082,306400,299978,327575,222180,317008,328619,321711,318192,311837,240775,236621
382,2,발달상권,2120197,역삼역,3744159,2064849,1679310,133055,861090,1136635,804401,435938,373040,467111,798837,741800,739521,693538,303350,605152,660531,630711,623413,601181,339053,284118
383,2,발달상권,2120196,서울세관,800711,414822,385888,62897,147878,207471,176276,100874,105314,143849,169048,136458,135391,138287,77679,121954,130473,126827,126254,125774,90130,79298
384,2,발달상권,2120195,성수대교남단,1027530,458960,568572,108331,241492,241947,185162,114219,136380,132904,169208,185687,196878,231458,111395,139554,152315,151493,152151,161886,152196,117937
385,2,발달상권,2120194,언주역(차병원),1722701,881719,840982,71175,376986,513114,350609,201927,208890,291152,372178,297246,294872,303956,163298,264668,276571,269466,267460,265081,199180,180277
386,2,발달상권,2120193,도산공원교차로,679887,340920,338966,50922,136204,181654,148767,82184,80157,81983,134994,136120,135096,134213,57483,101570,111593,108240,108249,108965,78906,62363
387,2,발달상권,2120192,뱅뱅사거리,1703393,879390,824002,142973,342322,456324,354228,207689,199855,295027,367376,289502,285851,296984,168649,266492,279969,270698,269137,264909,181770,170416
388,2,발달상권,2120191,학동역,1887146,951093,936053,120698,408070,497779,386876,228360,245363,327666,403422,321824,322081,332727,179425,288591,302238,296110,292930,291883,217357,198035
389,2,발달상권,2120190,강남을지병원,1591457,788323,803134,128485,337289,416345,327656,183293,198389,258697,315277,282729,289029,296629,149096,238045,256172,249330,246823,251743,188549,160794
390,2,발달상권,2120189,강남역,6654974,3378244,3276731,631465,1904157,1700315,1179345,675726,563965,894908,1256133,1183721,1217259,1426600,676352,994292,1066939,1036523,1030279,1076640,825699,624603
391,2,발달상권,2120188,압구정역,2015293,888491,1126802,308105,330217,410891,390473,264350,311258,220322,378109,387286,405731,447919,175925,291258,313903,301118,300645,317752,271019,219597
392,2,발달상권,2120187,신논현역,3117290,1574861,1542430,224682,848604,823443,565682,321589,333290,514797,589920,482648,510243,664784,354898,443471,470738,464177,463636,485151,434221,355897
393,2,발달상권,2120186,가로수길,2273038,1048427,1224611,238240,541700,537697,412513,251545,291346,325697,390014,385321,423024,518959,230024,320324,336375,335086,334385,351965,324240,270662
394,2,발달상권,2120185,논현역,2596952,1311732,1285221,152236,562227,668342,511565,336711,365871,463427,522700,409844,418361,499992,282629,390074,407868,397530,395857,404365,322235,279022
395,2,발달상권,2120184,포이사거리(삼호물산),1952550,1018709,933840,207326,291647,448401,386465,298874,319836,449104,417127,277958,273949,314753,219657,297139,301887,296263,293071,289996,236795,237398
396,2,발달상권,2120183,양재천카페거리,431145,222006,209140,38692,64086,98191,91985,64975,73216,68706,90423,73389,73964,79999,44665,65891,67932,65598,65845,65423,50732,49723
397,2,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",610473,321361,289113,70204,87556,139041,123442,91908,98321,101465,136054,101423,99650,109771,62111,92827,96086,93701,93114,94256,74354,66136
398,2,발달상권,2120181,교육개발원입구사거리,454438,235271,219167,48915,70597,102252,89460,64854,78359,67488,97683,79128,78798,85132,46207,69390,72929,69602,69901,68904,51679,52032
399,2,발달상권,2120180,양재화물트럭터미널앞,28078,15488,12589,3942,3238,5410,6414,4628,4444,4602,6450,4798,4791,4855,2581,4192,4296,4266,4245,4268,3656,3154
400,2,발달상권,2120179,양재역,2390019,1195251,1194768,299388,383058,534972,471934,321933,378734,407343,538978,407289,382270,423883,230256,366651,382682,373187,371723,373098,274870,247807
401,2,발달상권,2120178,신사역,3194749,1580811,1613937,295038,687249,731304,646624,410636,423898,522978,636897,529960,548080,627688,329145,478251,498126,484050,480181,501836,413761,338545
402,2,발달상권,2120177,신논현역 1번,1338860,653952,684908,158385,260061,315453,269069,153414,182480,413908,293163,145340,138706,183844,163899,194235,194833,193950,193145,193537,186454,182707
403,2,발달상권,2120176,논현역 4번,1367355,676854,690502,92865,289667,356911,266502,171948,189463,377229,290681,163100,161135,204431,170780,198698,200880,199323,197584,198580,189698,182594
404,2,발달상권,2120175,남부터미널역,1148010,573813,574197,113953,181462,253049,228424,167226,203897,204357,249131,191230,190396,200868,112030,176708,182951,177537,174178,176542,137108,122987
405,2,발달상권,2120174,논현역 5번,242768,126926,115842,19538,46362,59989,48510,33103,35266,49355,49273,37243,38887,42345,25666,36939,37773,36906,36576,37101,29816,27659
406,2,발달상권,2120173,교대역(법원.검찰청),3992040,2031760,1960280,449277,677387,807705,779427,598089,680155,567205,839032,690910,683831,816295,394768,607856,641192,622955,614600,623967,466418,415052
407,2,발달상권,2120172,교대입구교차로,1761788,936932,824855,174314,324127,410231,350561,258689,243866,315471,381872,293689,289341,307272,174143,270841,282098,275183,271490,271066,203285,187827
408,2,발달상권,2120171,서초3동사거리,1217861,614310,603551,171151,195466,241195,231186,176978,201885,200778,259265,201733,203793,230782,121511,178682,187864,184777,182371,184760,156592,142814
409,2,발달상권,2120170,삼호가든사거리,1061632,481077,580556,283107,100453,158308,217912,131235,170618,168821,179283,159682,190975,249704,113167,152757,155531,152789,153727,157024,153777,136026
410,2,발달상권,2120169,서초역,1299733,715392,584342,79328,229296,313752,265626,218391,193339,149630,271616,264465,250290,254491,109242,204425,219206,211096,207755,207434,127283,122532
411,2,발달상권,2120168,서울고교교차로,369543,188750,180793,65893,46617,61900,67876,56349,70909,79326,83165,56385,55269,57537,37860,55593,57228,56529,55921,55456,45046,43770
412,2,발달상권,2120167,고속터미널(고속터미널역),631832,279014,352818,105881,98374,100401,108808,98467,119900,36203,104544,122231,145412,171250,52193,84811,86720,88842,88445,95305,102331,85377
413,2,발달상권,2120166,방배역,819912,386472,433439,137903,134340,142974,134169,110151,160374,134964,160487,129345,133223,171301,90592,122407,126907,123513,123201,123844,103767,96273
414,2,발달상권,2120165,서래마을카페거리(서래마을),907514,410928,496587,233552,83284,108639,177261,127868,176911,229829,189217,118036,114962,147218,108254,132586,131791,129818,130192,129448,128200,125479
415,2,발달상권,2120164,내방역,1201267,549378,651888,179635,168531,211281,213717,171973,256130,233223,246608,176585,179180,232106,133564,177412,181002,178268,177079,177420,158546,151539
416,2,발달상권,2120163,사당역 11번(사당역먹자골목),1451444,621350,830094,253588,167465,230870,225405,192007,382108,455276,303239,146106,144373,211169,191281,206565,205166,204653,203541,203993,210776,216751
417,2,발달상권,2120162,방배동카페골목,614207,285032,329175,110471,71974,91907,127867,91064,120926,131035,119527,82235,87518,120864,73029,86678,86329,87276,86527,87421,90137,89841
418,2,발달상권,2120161,방배동가구거리(사당동가구거리),385625,184683,200941,71078,45552,49777,73898,58941,86377,113447,81735,43262,40884,58004,48293,55432,55025,54768,54730,54872,54702,56096
419,2,발달상권,2120160,사당역(사당),2108699,1036443,1072256,201235,433457,407320,307171,303015,456500,363993,375956,278745,296707,503711,289588,292373,302943,303715,303731,319502,312675,273760
420,2,발달상권,2120159,서울대입구역,2593103,1253031,1340071,220358,989078,519279,289952,238311,336123,554096,496072,326154,344998,525114,346669,365515,368281,372793,370988,379323,382913,353288
421,2,발달상권,2120158,녹두거리(대학동),782024,443968,338056,59120,245890,153778,107400,86734,129103,177623,152438,101483,104549,144175,101755,112396,112082,112170,112143,111594,112496,109144
422,2,발달상권,2120157,신림역(신림),3338794,1726709,1612085,197831,1188351,757349,426595,325230,443438,772366,638013,396556,422616,654034,455208,459666,455152,465071,462022,470786,520084,506014
423,2,발달상권,2120156,"총신대입구역(이수, 총신대)",3142825,1431620,1711204,434316,515368,531633,484579,465412,711515,520294,592043,447340,487675,701966,393506,442423,451561,450890,446957,463351,462435,425206
424,2,발달상권,2120155,총신대학교,210751,97311,113441,39753,30243,34232,33160,28513,44851,67182,46263,20573,20305,28804,27624,30530,29942,30173,29814,29026,29888,31379
425,2,발달상권,2120154,장승배기역,420905,191140,229766,65668,66224,68360,63623,59448,97582,83464,80497,56499,62420,85721,52305,61200,61039,60578,60843,60344,59845,57055
426,2,발달상권,2120153,노량진역(노량진),1338248,733619,604629,98593,510512,263854,150558,134666,180066,227307,283533,201123,207951,270067,148268,195856,199279,200808,198118,201158,182407,160622
427,2,발달상권,2120152,신대방삼거리역,796744,366595,430149,102057,151460,143747,125321,109258,164900,165258,158143,100047,107031,162146,104121,113810,112066,112155,111951,113541,117465,115756
428,2,발달상권,2120151,보라매공원,1144067,542066,602001,135341,183467,213270,204692,159820,247475,251302,235178,165538,163918,192217,135914,170399,174172,170389,170388,163758,147124,147835
429,2,발달상권,2120150,63빌딩,66681,33947,32734,8425,8094,13465,13658,10049,12990,10538,14847,12412,11409,11348,6127,10149,10697,10390,10472,10322,7654,6998
430,2,발달상권,2120149,여의도역(여의도),1688780,922902,765878,121529,307538,461358,388471,223463,186419,164191,366364,351447,354098,330950,121730,267425,288788,278743,277289,276485,162233,137817
431,2,발달상권,2120148,국회의사당역(국회의사당),478580,265192,213388,15534,85385,142073,114000,67173,54415,42305,114097,108429,104373,81236,28138,75148,81346,78318,76777,76200,41477,49313
432,2,발달상권,2120147,보라매역,612346,297805,314541,95449,103179,113172,101667,85467,113413,133660,125698,82765,80317,112612,77291,88481,89175,88804,87700,87123,85345,85718
433,2,발달상권,2120146,한강성심병원,439753,234444,205309,16606,105578,135630,72507,56186,53244,90933,103185,66723,64980,68326,45607,65590,66831,65118,64789,64822,56250,56352
434,2,발달상권,2120145,영등포역(영등포),3166364,1647568,1518796,162466,808133,685839,463525,459243,587155,544723,541782,492155,551227,670289,366187,410770,417122,425537,427786,466281,535117,483751
435,2,발달상권,2120144,영중로,1474587,686285,788302,209936,243092,349796,257777,177692,236295,348886,321715,196586,192049,244782,170568,215851,216679,215798,214592,213269,198931,199469
436,2,발달상권,2120143,당산역,1025491,490156,535336,94834,227350,234268,153308,138622,177112,151325,201043,152473,161097,236976,122578,148049,152360,152019,150661,155977,141914,124512
437,2,발달상권,2120142,대림역,1435930,717759,718170,73701,177207,250938,256960,303663,373463,267671,266811,187041,200099,320813,193495,203834,201152,201075,200023,203179,208280,218387
438,2,발달상권,2120141,영등포청과시장교차로,341994,171724,170271,32056,50221,74164,59841,57263,68450,79754,75393,48354,46779,53140,38575,49763,49980,49463,49719,49288,47628,46153
439,2,발달상권,2120140,문래동주민센터,140541,69720,70821,10492,22480,30572,28558,22435,26005,21686,31478,24990,25847,24230,12311,21096,21962,21493,21449,21731,17411,15399
440,2,발달상권,2120139,대림3동사거리,863623,429935,433688,98920,99055,134889,142877,174321,213562,209826,174934,108750,109742,149561,110809,125062,124029,123149,122292,122266,121667,125159
441,2,발달상권,2120138,당산2동(영등포우체국),425067,200675,224393,78599,66090,87630,71656,51187,69906,92107,92592,61463,60085,70799,48021,63762,64874,63515,63582,63232,53604,52500
442,2,발달상권,2120137,문래역(문래로데오거리),66300,30570,35731,9909,7700,11543,13578,9722,13849,13151,13853,9982,10173,11885,7257,9719,9946,9799,9802,9765,9138,8131
443,2,발달상권,2120136,영등포구청역,1802180,888063,914115,136616,322686,405033,296431,284218,357195,350288,372154,271137,269488,338807,200305,257800,265146,261880,261178,269453,250740,235981
444,2,발달상권,2120135,양평역,132264,64295,67968,14388,23614,31369,27418,16203,19272,23827,30145,23477,22048,20598,12169,20839,21655,21033,20841,20719,13877,13300
445,2,발달상권,2120134,구로전화국,625829,315932,309898,45213,108418,130336,100614,104641,136609,124927,123184,87811,91881,121262,76763,90847,91632,91786,91020,89313,85711,85522
446,2,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),124481,60876,63605,15198,18942,21253,19928,21907,27253,20130,20935,17347,19766,29548,16757,17287,17733,17683,17688,18065,19448,16577
447,2,발달상권,2120132,독산동,1086601,591323,495277,74739,215559,253123,182024,174995,186162,236768,227185,153212,152776,188717,127942,160336,161317,161005,160950,159911,145359,137723
448,2,발달상권,2120131,가산디지털단지,1142582,669374,473209,41853,260647,304340,242148,172552,121042,135222,261635,231537,229376,198956,85856,188045,197948,189547,188057,185254,100951,92780
449,2,발달상권,2120130,구로디지털단지역,1340995,722764,618232,50416,348722,334473,243395,188254,175735,250987,261302,179078,185946,286207,177476,196118,203979,202646,202013,204921,174897,156423
450,2,발달상권,2120129,구로디지털단지,1020768,557974,462794,57964,211117,272020,233942,139238,106488,95214,232549,224649,220176,179534,68647,173468,183628,174297,171897,168103,78623,70750
451,2,발달상권,2120128,신도림역,513208,232562,280646,65539,86191,113934,95069,70100,82375,88331,96362,75682,82444,113560,56828,70950,72055,73385,73819,75872,77771,69357
452,2,발달상권,2120127,구로구청,749025,364007,385019,87872,149160,164877,127898,107136,112081,196635,157432,91362,86509,117296,99790,107929,109012,108218,108503,107859,102301,105204
453,2,발달상권,2120126,디지털단지오거리,189396,111335,78061,4333,30352,40356,36457,41735,36162,40315,37133,25871,26788,36027,23263,27697,27813,27299,27239,27213,24807,27328
454,2,발달상권,2120125,구로역,561877,280724,281154,56257,83149,113838,108693,91075,108866,101657,120830,81625,85985,108572,63206,81335,82129,82270,81588,82747,77602,74206
455,2,발달상권,2120124,개봉동 현대아파트,849954,398924,451029,136600,91963,122079,133754,127665,237894,209245,165556,98904,104112,157569,114567,119791,117814,118324,118094,117993,126977,130959
456,2,발달상권,2120123,오류동역,449297,217514,231781,48379,86308,91070,64898,65888,92752,101921,83709,53214,58766,87708,63980,63619,63405,64233,63492,63356,66904,64288
457,2,발달상권,2120122,강서구청,1517697,728649,789046,152368,288582,314009,246251,206285,310202,414751,313552,169880,163451,244951,211111,213218,213256,214111,213653,214854,223489,225117
458,2,발달상권,2120121,까치산역,1844441,879904,964536,205039,292482,359620,318554,260427,408317,385942,358882,231765,241150,367811,258890,261958,262293,262179,261900,263848,267177,265084
459,2,발달상권,2120120,화곡역,1168431,533331,635100,142854,195359,220738,187082,156761,265637,203433,225891,154665,164589,256144,163709,165883,166296,166314,165058,167500,172205,165174
460,2,발달상권,2120119,발산역(마곡),769664,358641,411023,111649,136411,151171,141257,100967,128210,151099,145270,116903,120083,150770,85540,109434,112312,113124,111563,111642,109789,101800
461,2,발달상권,2120118,마곡역(마곡),87536,43761,43774,12637,16686,20234,17642,10271,10066,16886,18137,13646,13607,15451,9807,13210,13675,13403,13332,13185,10758,9973
462,2,발달상권,2120117,강서농산물도매시장,8230,4412,3818,1868,956,1202,1565,1279,1361,1979,1823,1117,1099,1313,897,1176,1181,1163,1182,1180,1186,1163
463,2,발달상권,2120116,송정역,179607,89872,89735,23307,29103,32758,25939,26196,42302,32777,37064,26237,26259,36133,21134,25270,25006,25229,25491,25976,26508,26126
464,2,발달상권,2120115,김포공항역(김포공항),16270,8150,8121,1665,2810,3122,2454,2348,3872,3392,3366,2414,2382,3009,1708,2288,2255,2290,2298,2282,2419,2436
465,2,발달상권,2120114,목동신시가지,1587330,733988,853343,470846,158681,188142,312993,213528,243141,288514,307492,227273,245826,329102,189123,226433,228012,226822,226893,228190,230980,220002
466,2,발달상권,2120113,오목교역,1395122,640309,754813,370200,164378,167694,269049,201995,221805,385624,264077,173909,178667,238571,154277,195919,197315,197542,197708,198672,209518,198449
467,2,발달상권,2120112,등촌역,1209306,553101,656206,145113,212947,267235,189532,157919,236561,233179,233701,166471,172598,239115,164241,174376,175736,175007,173294,175129,171770,163994
468,2,발달상권,2120111,목동사거리,729100,354072,375029,113665,104341,116883,118286,110991,164935,158592,143413,91509,97200,139978,98410,103890,103087,102397,102375,103396,107438,106517
469,2,발달상권,2120110,목동역 8번출구,980754,467293,513461,193627,137857,137931,159675,148474,203191,186690,180727,133281,145147,204614,130296,140140,141118,140551,139815,141636,143247,134247
470,2,발달상권,2120109,서울남부지방법원,592331,277885,314448,153149,65918,73317,105680,89314,104954,118915,116293,84986,87354,113639,71147,86199,86386,85765,85375,85662,82908,80037
471,2,발달상권,2120108,신정네거리역,921627,443338,478288,163528,118775,132973,154562,143896,207892,201123,180914,117666,121925,177268,122732,131327,130367,130670,129764,131429,134569,133499
472,2,발달상권,2120107,공덕역(공덕오거리),1854565,856549,998017,231086,297197,398117,340129,281765,306271,293910,375020,304103,306411,375921,199201,278677,285796,281580,279349,281986,233301,213878
473,2,발달상권,2120106,마포역,1613523,780221,833302,205806,214083,346092,318644,244813,284084,339902,341896,232029,223478,283488,192728,240625,247975,243468,243176,244549,203784,189945
474,2,발달상권,2120105,상수역(홍대),768973,360284,408689,100987,298583,145812,91018,57547,75024,158266,136796,106199,111963,156197,99554,105353,109459,108898,109407,113619,115540,106695
475,2,발달상권,2120104,연남동(홍대),4160138,1844546,2315594,381737,1283114,937872,647380,410598,499437,848180,719891,555251,631012,887450,518353,563850,568192,578519,583965,608748,658163,598703
476,2,발달상권,2120103,홍대입구역(홍대),3873815,1853786,2020030,472619,1670158,778727,421424,261488,269403,674700,525636,522942,638303,959507,552727,491899,499048,509959,526833,584282,686931,574863
477,2,발달상권,2120102,서교동(홍대),2610089,1207253,1402836,225336,724424,595658,452188,288543,323941,442818,489934,406289,439268,541358,290421,371749,378234,378321,380805,392171,374971,333838
478,2,발달상권,2120101,합정역,1513316,684084,829232,120779,419265,377607,239354,171203,185109,207297,276955,249104,256787,348538,174633,212438,221572,219097,221281,229583,217227,192117
479,2,발달상권,2120100,망원역,614159,268263,345896,55793,135553,141007,102600,76284,102923,116138,115097,86919,94243,126432,75330,87944,88735,88198,88597,90258,88042,82385
480,2,발달상권,2120099,월드컵경기장역(월드컵경기장),8820,4302,4518,931,1423,1763,1685,1247,1769,506,1633,1598,1897,2389,797,1104,1286,1191,1365,1177,1402,1294
481,2,발달상권,2120098,DMC(디지털미디어시티),358782,184026,174757,34874,79928,96089,80343,40367,27182,31384,77757,77018,79008,68558,25057,59880,63894,61009,60554,57225,29912,26307
482,2,발달상권,2120097,충정로역,354287,173053,181233,28689,54635,81327,71525,56606,61507,68819,77917,57133,58136,58745,33535,53895,55854,54339,54147,53276,41966,40809
483,2,발달상권,2120096,"이화여대(이대역, 이대)",1154815,406895,747919,103213,534973,193925,106327,102506,113869,289315,239249,146474,145182,192900,141694,163911,165784,167756,165561,165960,165885,159958
484,2,발달상권,2120095,홍제역,965297,417551,547746,127054,126996,133924,137585,159528,280208,181273,183891,130450,141480,203734,124470,137797,136490,136644,135306,137962,142629,138468
485,2,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",5441526,2494140,2947386,626757,2506281,862313,514746,425183,506245,968587,946059,777149,829261,1232122,688347,742395,760927,771357,770460,806708,841125,748554
486,2,발달상권,2120093,연희동,410062,194015,216046,33685,144615,76446,52397,41741,61178,86557,81182,57065,56436,78962,49861,57332,58235,58483,58209,58723,60687,58393
487,2,발달상권,2120092,불광역,750888,335392,415497,53684,116783,126602,109759,136654,207408,123487,151505,108450,118211,160819,88415,104408,104960,108152,106212,107058,111876,108222
488,2,발달상권,2120091,본서부병원,901822,396748,505074,133343,127566,144446,147369,132774,216323,230387,176505,107165,110552,159402,117809,129055,127160,127612,126988,127863,133639,129505
489,2,발달상권,2120090,연신내역,1936242,892322,1043921,203666,353240,304277,267929,286275,520855,428141,382308,242609,258043,370592,254549,276254,275438,276936,274267,278759,285642,268946
490,2,발달상권,2120089,구파발역,142755,64603,78153,40312,14849,16025,25250,19375,26945,39206,29033,15464,16387,24123,18543,20002,19640,19871,19626,19957,21917,21740
491,2,발달상권,2120088,구산역,385817,158914,226902,77771,53496,50943,59987,56807,86812,62737,74588,53567,60011,85598,49316,56131,56580,55867,55326,56108,54997,50807
492,2,발달상권,2120087,응암역,887949,395947,492003,119547,133572,148478,142471,123708,220170,164347,181969,118356,123391,185686,114201,123251,120945,121981,122625,122926,137927,138295
493,2,발달상권,2120086,태릉입구역,308231,147585,160645,31571,69246,47348,42542,47765,69758,55342,61986,42208,46263,65719,36712,43346,43738,43916,44046,44518,45444,43223
494,2,발달상권,2120085,은행사거리,566021,262750,303273,253529,48293,39862,96104,66052,62179,51851,83665,87136,114432,170770,58168,78266,78801,79103,78396,78195,92796,80465
495,2,발달상권,2120084,공릉역,880240,431137,449103,132163,206121,113612,121197,111190,195956,191753,165254,110433,118241,180522,114036,121898,121152,122400,122529,123162,134889,134211
496,2,발달상권,2120083,등나무근린공원,318807,143522,175285,74368,36305,37814,53536,51219,65565,68515,60510,44540,46960,60611,37670,43851,43487,44361,44079,43751,49336,49942
497,2,발달상권,2120082,상계백병원,227042,96837,130205,30988,34711,30718,34243,34364,62016,38512,46251,34878,37552,44707,25142,33256,33510,33140,33104,32565,31121,30348
498,2,발달상권,2120081,노원역,3973973,1774805,2199168,698182,736088,567093,574938,617073,780598,633107,713347,605927,660305,893722,467564,555070,557103,565733,562133,586641,601573,545719
499,2,발달상권,2120080,마들역,128337,54349,73988,25714,12736,19876,19712,17904,32396,15865,23738,19464,23697,32322,13250,18119,17873,18021,17859,18313,19896,18254
500,2,발달상권,2120079,창동역,336643,157501,179142,50616,45514,46795,54230,56032,83456,44243,65265,52851,59417,78183,36686,47281,47688,47660,47555,49030,50649,46782
501,2,발달상권,2120078,미아사거리역,800361,351004,449357,103791,135451,107916,121809,134958,196436,129591,145846,123021,134573,173332,93996,111888,112934,114235,113137,117853,121685,108630
502,2,발달상권,2120077,미아역,1014588,466926,547664,112147,160912,126281,141826,180349,293073,235082,213819,130319,130312,178940,126118,145383,145836,144956,144938,146325,144719,142432
503,2,발달상권,2120076,수유역,3168964,1532772,1636194,279451,747938,495624,481487,478032,686432,606320,592547,420031,452988,665304,431777,447299,448680,449643,446442,466808,473262,436830
504,2,발달상권,2120075,월곡역,568436,250195,318242,71454,137686,84425,73757,87926,113189,135110,116696,72404,72966,100944,70316,82062,82249,81519,81480,81543,80947,78635
505,2,발달상권,2120074,안암역,479110,246163,232948,86688,237168,44556,34172,32840,43686,79102,78971,73584,75725,107038,64691,72038,76673,75289,76693,67500,57577,53341
506,2,발달상권,2120073,미아사거리,184852,78462,106390,31574,20728,27458,34410,28778,41904,34567,35705,27801,29470,36950,20359,24781,25091,25526,25243,25591,29450,29170
507,2,발달상권,2120072,성신여대,2734003,1134763,1599240,463950,897471,408116,332352,286671,345443,520731,467472,357835,400850,616341,370775,374656,379696,387882,384011,396128,415228,396403
508,2,발달상권,2120071,성북구청,539001,240643,298358,63770,128533,95348,79922,75731,95698,111830,112322,72953,75508,101871,64518,77646,78226,78130,77508,78024,75564,73902
