상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
2110872,737,509,228,88,102,60,139,120,131,97,,,28,56,527,126,500,237,,118,138,122,189,170,52175635,34666364,17509271,5652636,6829496,4971539,9586268,7626425,10387877,7121394,,,2696585,4049512,37793846,7635692,35272013,16903622,,8074987,9839372,9351855,12572268,12337153,3,834069,400330,433739,62576,187401,168876,127677,105537,182001,307028,177563,73257,62085,96139,117997,117770,118267,118243,117983,117196,120932,123680,277,2,,,,,,,,,,48310,681728,296795,331510,550327,243200
2110871,26322,18485,7837,3985,3795,2693,4208,3804,5205,2632,795,492,6338,4289,11637,2771,15784,10147,193,4206,4988,4317,7100,5127,614558076,418110404,196447672,106765169,80708960,68839060,77857070,83940145,134266515,62181157,17054803,6442971,138220882,93601756,297135742,62101922,365651396,231001531,2425865,62712331,108172422,83560622,182497696,157283988,20,823359,402130,421229,54101,205168,168226,114263,106102,175500,206316,165395,94071,98381,145957,113238,112409,111366,114017,113293,113571,127126,131576,159,12,2,,,,,,,,,348645,4388361,1860366,2214539,4361504,1928582
2110869,47187,31914,15273,5899,6040,6524,6455,6996,8049,7224,372,961,7448,5258,26494,6654,30654,15703,315,16252,14687,6054,6332,2715,1711666449,1116102779,595563670,207244870,197228266,222364211,223485489,265779943,327552392,268011278,12542953,29588680,151371085,137935315,1080212400,300016016,1099556598,554803036,11893718,595918870,547400024,208602603,203775258,86769159,46,3714572,1922143,1792427,181250,1436753,918795,443891,294446,439437,1055223,767805,386367,385949,605719,513509,513066,513605,520291,518153,521525,561851,566082,1026,13,1,,,,,,,,,393044,4795074,2078048,2481813,4781717,2069527
2110868,10840,8056,2784,1491,1658,1568,1683,1656,1789,995,219,171,3793,1969,3669,1019,7820,2508,27,1362,2360,1800,2337,2442,254748105,169092736,85655369,28947130,35877744,32542830,32215033,39509999,50746128,34909241,8211927,3274549,46540415,27861849,116962573,51896792,183422804,65768487,122303,48030013,57254994,39446464,54894097,49443421,12,625636,317709,307925,52436,167044,123794,85453,78122,118787,175248,132400,68434,67493,97039,85022,88227,87147,87987,86939,88087,92654,94595,232,5,,,,,,,,,,120634,1240367,508589,606072,1082869,505071
2110867,3173,2562,611,462,485,464,597,554,388,223,,34,1949,412,737,41,1641,1077,6,185,325,477,1229,497,114706650,84575053,30131597,17870906,13522895,11298840,28161353,13721059,23134443,6997154,,998112,58352532,9421537,44261632,1672837,44732136,55597421,130031,3962379,7095870,38433624,36890661,13816994,6,1168710,579903,588806,84633,322217,231083,152717,149257,228802,316603,238725,128765,129322,193841,161453,163813,162114,162942,161482,162604,175250,180506,202,10,1,,1,,,,,,,94199,963925,391426,434552,721743,283200
2110866,6809,5040,1769,955,1003,1176,1061,845,960,809,,16,2618,1146,2799,230,3372,3172,14,315,1034,847,2089,2246,160282717,111584889,48697828,19483792,24589682,27051433,20383891,20076091,25528458,23169370,,406099,53704893,27528005,70348971,8294749,80661869,77062686,97853,6761126,18247587,21855994,52393974,58368020,9,1475505,705948,769558,222660,196873,201349,223408,229511,401707,439063,308428,156450,148514,220466,202584,209273,209161,210082,206597,205700,213912,220778,171,10,1,,,,,,,,,45270,316762,137170,147050,207518,83529
2110865,33657,26070,7587,5168,4473,5320,5643,5466,4749,2838,29,1130,11667,4830,14569,1432,19449,13375,578,3341,5131,6466,10124,7183,729378174,524360681,205017493,95255840,79834583,112055725,112707890,124506643,122382325,82635168,2599185,18038953,156317976,97150893,388386947,66884220,408641928,295414427,6155656,57015380,91083691,127635045,282702897,139463686,32,2443103,1150741,1292361,382569,346018,324933,357844,395546,636195,677989,496387,258683,269732,397641,342672,342373,344419,345020,339664,340463,360310,370856,336,44,1,1,,,,,,,,71190,499042,255144,300612,460261,184617
2110864,1809,1265,544,302,325,149,235,254,411,133,63,105,390,303,804,144,1141,477,,404,293,175,519,227,84588149,65484302,19103847,21188181,10987938,14440854,9297802,9569527,14806435,4297412,2092243,2597485,8961895,21487790,44146471,5302265,39684415,14586554,,11817613,6839518,6965878,18485914,10162048,6,1470327,710834,759494,143273,336249,275029,196212,193879,325686,465987,321028,143599,133329,205467,200918,205458,206607,206609,203852,204109,216430,227261,236,3,,,,,,,,,,13482,181648,70156,81786,145274,71661
2110863,25233,17620,7613,3345,3532,3423,3534,3786,4195,3418,,397,5980,3541,13226,2089,16140,8959,173,2413,3272,4865,7620,6753,899438643,594869462,304569181,112845025,124296856,122349802,115877941,119499838,167659487,136909694,,7467314,138682124,114563330,541856531,96869344,587473722,307225664,6689021,100139262,126424433,183679772,269303638,208463261,26,902766,417186,485580,152986,125873,118334,136305,140454,228813,291137,185725,87248,80906,128643,129107,128732,127773,127719,126079,127156,130873,134434,319,15,,,,,,,,,,67523,540216,289627,350689,534532,209293
2110862,20329,13884,6445,3145,2976,1423,3113,3227,3070,3375,,268,6178,3672,9528,683,13546,6727,58,1495,2152,4106,6468,5993,551036833,354566377,196470456,78879059,74273682,36456274,80903912,84053450,96720135,99750321,,6111711,130381314,91297271,296878223,26368314,368996354,179907529,873099,36636778,59516956,105690155,194483016,151703879,9,888705,417197,471510,134178,120804,115533,138850,146626,232715,187228,159735,106046,119810,189725,126161,123452,124796,123627,123172,124465,133616,135574,84,12,,,,,,,,,,69535,482463,240216,282719,439682,174800
2110861,45225,32394,12831,6665,6060,6722,6512,6435,7662,5169,317,1149,14069,6665,19367,3658,30704,12463,188,5582,6735,7079,12461,11126,1393203624,924254326,468949298,185554276,171082858,187766599,188853464,190997129,276508385,192440913,7109050,18351459,297546837,182717630,737527668,149950980,913506669,396059271,3136910,150828548,205590591,231653288,388399188,329957422,49,1963938,968401,995538,174543,458331,388266,277442,272658,392700,588892,398233,204587,203037,298232,270956,273618,274561,275899,275691,278088,290773,295307,1182,25,1,1,1,,,,,,,92255,711256,303904,353314,613110,265635
2110860,2610,2026,584,344,303,472,436,471,402,182,,116,545,83,1562,304,1572,811,,167,447,631,734,403,142832340,103638671,39193669,14253671,16547909,20969387,24239670,27628034,24288184,14905485,,5758026,7352734,3670893,99582437,26468250,88425366,47826552,,7468813,30161974,24447044,48849415,25324670,5,464773,222116,242656,53842,103310,89525,66504,61954,89637,113856,104648,59885,57188,74943,54253,65131,65426,65704,65271,65482,68135,69623,410,10,,,,,,,,,,90367,697158,308333,357067,578356,236731
2110859,5600,4465,1135,845,989,868,990,773,894,241,,120,989,845,3042,604,3041,2100,24,1279,531,700,1375,1231,223927586,184486207,39441379,35893104,45258620,31041379,33117241,39175863,37413793,2027586,,1520689,27686206,21024138,135582760,38113793,131672413,65365518,362069,32441379,18296552,33068966,69734483,43134483,4,622796,303092,319704,98536,65969,73733,115711,107731,161117,169276,128662,71568,68808,100788,83694,88139,88160,87477,86016,86087,90775,96143,182,13,,,,,,,,,,24215,190891,97103,115166,159891,59487
2110858,9710,6717,2993,1199,1356,1374,1324,1464,1523,1470,,490,1935,1417,5050,818,6274,3416,19,2519,3095,1102,1146,1809,326407834,223153253,103254581,41545846,42952750,42723678,44257974,51673005,54355373,48899208,,5953617,31401237,27583144,210762149,50707687,217807521,106873107,206571,91223484,114307053,35910505,43652397,39380618,9,475796,230410,245386,25554,129102,97174,65833,59858,98275,91974,100156,55278,57677,99619,71091,68510,68017,68551,68517,69051,67651,65501,66,7,1,,,,,,,,,133639,1827367,700234,817438,1553659,681491
2110857,7727,5712,2015,1067,1156,1215,1320,954,1149,866,,284,3102,1434,2603,304,4904,2516,14,823,987,1229,2098,2268,167043210,113168617,53874593,16885368,22459924,25799317,27729135,20294873,33102211,20772382,,3631904,58140336,32312332,63468057,9490581,100941676,58244834,274461,13689229,18961356,24401521,50497872,51362073,10,1083966,510067,573897,204953,143957,157671,176863,156296,244225,352511,224125,106915,103657,150903,145854,152241,151848,152273,149929,149346,162332,165996,431,20,1,1,,,,,,,,48578,402653,225057,276162,408465,147162
2110856,4576,3492,1084,617,755,671,737,712,742,342,8,12,1018,592,2413,533,3138,1344,14,425,661,606,1367,1411,224365079,159946912,64418167,26562984,39090226,31203513,28008085,35082104,42098608,22319559,264071,309458,24451563,21452534,139466166,38421287,154374090,62085361,389256,22034367,32239300,33491547,75152678,53152302,15,762818,357959,404859,105303,150327,136425,123140,100569,147055,213321,154138,81518,82982,124080,106779,107229,107477,107042,105967,106123,112482,116497,538,27,1,2,,,,,,,,93977,674481,335514,389974,607240,244304
2110855,60627,41522,19105,7736,8610,8415,8287,8474,10024,9081,167,1351,13462,10382,30116,5149,36621,22434,787,12292,13416,9813,12477,10269,2157685050,1383597061,774087989,252701674,274436528,270689225,289882419,295887215,434768833,339319156,3460207,24940033,313796749,294302273,1234876890,286308898,1337561009,748322603,19044730,361477152,458469534,347984747,495743948,403163502,46,938288,462541,475748,73222,229907,179565,137543,124355,193696,214368,186792,112033,119220,182822,123056,130644,131587,131878,132052,132137,140185,139806,429,35,,,,,,,,,,201408,2232200,889596,1024423,1881088,807961
2110854,1246,836,410,138,157,162,182,197,242,168,,,263,146,796,41,776,372,,57,234,173,392,292,105261763,66793530,38468233,11134772,10333385,13614917,14001363,17709093,26125860,12342373,,,9923018,10155363,81706929,3476453,61154660,30141980,,2165772,16012006,14187799,32421590,26509471,4,419417,204006,215411,45364,78007,67333,62015,69302,97396,139776,87619,42032,39445,54944,55600,58528,58903,60071,59981,58360,61325,62250,55,5,2,,,,,,,,,149216,1144861,426053,443167,769077,259019
2110853,3632,2949,683,642,598,539,578,592,444,239,,4,1735,563,1148,182,2214,1062,14,370,446,690,847,903,132926027,97053660,35872367,27662277,21480388,16467877,13974091,17469027,21002537,14869830,,88733,36937587,21560562,65991437,8347708,69406825,44358377,199919,11058271,15763129,28149984,32530643,26063255,11,1715223,911703,803520,101866,344397,424393,319220,253497,271850,354532,345555,243848,250692,320136,200462,250136,248940,250818,254928,254370,228270,227761,213,2,,,,,,,,,,342080,4533538,1544327,1817806,4201246,1462992
2110852,13472,9755,3717,1890,2030,1932,1855,2048,2040,1677,,25,3434,1287,7404,1322,7362,5276,39,2965,4418,2390,1862,965,646179570,437634402,208545168,74073664,87990618,93380081,84568162,97621877,112417747,96127421,,494222,60684772,57850283,434202026,92948267,357241399,245569107,998754,163493090,227307181,102823523,74608403,33579558,14,622685,285019,337668,64025,120133,131301,99158,83385,124684,161233,123002,78653,79000,106377,74420,89607,88589,90472,91430,91962,87876,82748,198,5,2,,,,,,,,,110559,2046286,1130770,1366091,2320745,817575
2110850,75308,55546,19762,10880,10862,10679,11502,11623,11572,8190,196,1525,19898,8976,37390,7323,47450,23334,262,13200,18233,11417,14402,13275,2314084358,1661377806,652706552,293795390,316379917,327159106,337447155,386596238,399914570,252791982,4899478,24687268,354846108,209514028,1405830786,314306690,1494388526,615535412,4367458,406579157,618847240,328234205,391310547,360585332,60,2036222,964257,1071966,204120,438904,423012,287801,249142,433243,623645,427364,213535,206317,303626,261733,288409,287536,289839,287288,289179,297628,296342,969,31,1,1,,,,,,,,237880,3367957,1820290,2132396,4129403,1738745
2110849,10697,7510,3187,1310,1347,1563,1525,1765,1646,1541,,144,3762,1589,4726,476,6107,3473,170,1171,1869,2007,2433,1932,463124026,294932647,168191379,40773138,55183013,65825146,57593585,75557765,85865548,82325831,,6831666,99689294,59521310,261784230,35297526,269341632,129461610,3439173,57467741,94386892,77926472,88478657,77104310,22,986790,453559,533230,154928,126577,178376,144929,143466,238514,274126,194175,107225,108329,164363,138573,138584,138424,139540,138678,139498,144499,147567,220,15,1,,,,1,,,,,79103,1933878,1071106,1298926,2227660,779433
2110848,16522,13241,3281,2533,2656,2950,2634,2468,2403,878,6,727,6694,2166,6608,321,9179,5528,25,1319,1847,2865,4924,3728,317113658,236542188,80571470,48475444,46232102,50041758,47710034,44082850,53705886,26865584,81877,13034402,134093023,41419820,116442718,12041818,162830342,105866507,307764,16271660,31471649,54208049,77422933,89014793,15,1115235,537079,578154,127762,214448,216646,176659,145584,234135,350448,241377,112358,106471,156535,148045,156092,156350,157163,155199,154118,164947,171364,486,10,,,,,,,,,,8871,191139,106799,117601,161645,56624
2110847,1383,1224,159,239,203,252,278,252,153,6,,36,850,171,314,12,965,296,,80,116,233,498,332,23819384,21692269,2127115,4226565,3402769,4706088,4484769,4872078,1850467,276648,,362716,13106963,4457105,5880305,12295,14954356,6313719,,1128109,1690626,3839258,9089421,5520663,1,1244787,588813,655974,161909,191429,237764,186266,176150,291270,379658,258488,126518,121158,185234,173733,173478,175128,176007,172627,171404,184933,191209,460,4,,,1,,,,,,,41688,239252,97032,104437,161667,73669
2110846,21474,15417,6057,2858,2952,3230,3151,3226,3421,2636,4,219,8026,3107,9113,1005,12441,8135,107,3017,3811,4955,5050,3639,586012157,384183463,201828694,70932551,77048785,78884766,71579631,85737730,107711090,94117604,69532,3810770,150627659,74246157,310971042,46286997,342895699,209590085,1694974,63869520,95782523,133122310,150231253,107785199,27,2695408,1255465,1439943,342274,434564,480723,441951,351296,644600,746325,547000,292974,292486,444739,371885,378633,380121,381041,377082,377677,399647,401208,535,34,4,,,,,,,,,40591,868804,390062,436085,744487,277785
2110844,668,564,104,105,78,146,157,78,52,52,,,473,52,78,13,446,117,,,65,104,144,250,18746534,13791156,4955378,1835325,3028287,2831644,4168808,1927092,2477689,2477689,,,10579337,1009429,3762416,917663,12283568,2621894,,,1258508,1625574,5532195,6489186,1,368861,167417,201445,61717,39668,54094,57102,55267,101013,111881,77998,38474,34845,53371,52293,52896,52926,52654,52191,52631,52826,52737,7,2,1,,,,,,,,,16559,163313,87657,101430,158618,66414
2110843,7236,6584,652,1247,1149,1074,1647,1467,610,42,,17,4591,1000,1596,32,3119,2600,,1171,1338,913,1647,653,109772423,93626388,16146035,17342464,16170508,16163408,25485665,18464343,15016752,1129283,,174853,60712918,12398498,32802738,3683416,52361644,36079572,,13280922,17132317,16896667,25919458,15211850,6,267064,125264,141800,41651,41788,45677,45249,35427,57270,63506,56894,32794,32913,46168,34789,38066,37522,37795,37554,37327,38994,39808,181,9,1,,,,,,,,,40006,855632,377425,413373,715677,267465
2110842,23258,16494,6764,2952,3119,3407,3502,3514,3408,3356,,24,5425,2362,12693,2754,12435,8419,87,4078,2897,3044,4999,5749,1089138108,796451520,292686588,141398717,154783046,160066602,181968082,158235073,149279209,143407379,,213929,159453036,95657131,654756329,179057683,545843410,323917678,3360557,196527887,135567794,139981580,199584022,194739249,14,146794,68888,77906,20052,22984,21733,21568,22663,37793,26990,27522,20187,22367,31663,18063,20984,20703,20937,21219,21549,21413,19991,43,11,,1,,,,,,,,30993,418579,259466,315946,439654,182919
2110841,222,162,60,30,30,36,30,36,36,24,,,18,36,120,48,102,78,,6,36,24,96,18,8705065,6803545,1901520,1048082,1691902,1263686,979207,1820668,1173851,727669,,,586925,1826655,4737329,1554156,3365838,3180178,,155715,1155884,901350,3758120,574947,1,1319898,594753,725145,184629,224082,187066,211014,192563,320544,366681,293773,155433,146213,191972,165824,188275,188530,189704,188761,188775,187370,188483,88,1,,,,,,,,,,31688,449655,269845,332885,460191,187574
2110840,58514,47227,11287,9686,8744,9612,10124,9061,6315,4972,,2964,24187,7900,22288,1175,31180,22448,1160,23384,7791,6089,10900,4293,1199093614,999808704,199284910,201496098,182112652,214940865,202934887,198324202,121321480,77963430,,42550821,493581990,124548244,491838617,46573942,508389153,376540255,16015437,346647504,123932272,120897737,192739992,84696458,33,606230,281079,325152,82692,211090,81783,69853,64673,96139,181591,129882,69258,63517,85719,76263,87613,87392,87954,88229,87631,83599,83812,165,14,,,,,,,,,,23946,389718,258813,316821,433144,190995
2110839,67836,55029,12807,10831,10877,10990,12615,9716,7658,5149,,1556,30341,9858,23934,2147,41960,22199,1926,28297,8694,7966,13388,3886,1320518677,1041846110,278672567,200513643,196004024,213171799,241839083,190317561,160938130,117734437,,14152890,430687321,151943283,623641151,100094032,747323296,389743057,30513169,485845318,156144061,137756868,254722409,72084522,28,623642,307166,316476,116775,139359,99778,93000,65767,108963,179068,123200,71620,69646,98948,81161,88161,86675,87667,87712,86186,92717,94526,187,7,,,1,,,,,,,48895,698403,365730,428164,727827,318389
2110838,3782,2638,1144,529,530,557,446,576,484,660,,288,1236,799,1459,,1515,2091,9,427,659,892,1022,595,52469988,36553662,15916326,7970243,7561416,7197190,5207882,8616931,6946320,8970006,,4627164,17258018,10570931,20013875,,21839654,26727908,92915,5125187,7383020,13178124,14026438,8761878,3,146114,67572,78541,23328,28938,16882,20228,20233,36504,44412,28380,15972,16342,23053,17957,20678,20296,20407,20227,20558,21719,22230,131,8,,,,,,,,,,36425,539780,295225,349724,588747,257287
2110837,16305,13228,3077,2425,2581,2918,2749,2555,2152,925,,146,6647,2305,6515,692,8143,5807,152,2734,2109,2585,3468,2909,678296838,536634442,141662396,90231585,107292267,108096291,115568565,115445734,104623899,37038497,,1953450,183725130,58129989,360093189,74395080,269161968,167500429,2482505,69067845,59985864,82456367,129997915,92671899,19,1746204,824480,921723,280140,373799,244306,245344,214328,388288,414030,352423,210138,218792,322755,228063,243333,244954,244871,245815,244779,260683,261771,373,31,1,1,,,,,,,,44367,606873,329349,396506,688068,299742
2110836,33667,24469,9198,5203,4796,4433,5003,5034,5106,4092,52,1034,11368,5113,13733,2367,21129,10296,302,8292,5399,5335,7230,4864,892402345,598379910,294022435,134446045,117572710,113491806,116584003,116285346,162610512,131411923,6955940,22069380,205516813,103016187,442214833,112629192,517698033,256220746,6411372,174554982,139494483,134123063,192186052,127148828,38,1938519,911283,1027236,246174,532867,278561,231788,228164,420963,580586,406639,207458,201918,289814,252102,268886,269279,270660,267695,269832,292503,299666,3057,33,,,,,,,,,,78519,1362845,715866,802142,1267003,520083
2110835,6813,4949,1864,1069,862,1123,1008,887,963,901,87,119,2631,1284,2259,433,3688,2313,54,616,630,1185,1969,1548,183431174,128898795,54532379,27013204,21795569,30697051,23470604,25922367,29460527,25071852,2138993,2374267,65984282,34230200,66883648,11819784,97801273,48477515,1159305,13110801,15299639,26889919,46192614,43626507,10,188007,86309,101697,24022,46036,31311,26247,22553,37839,36644,37860,24939,25873,37118,25573,26283,26825,26782,27603,27918,26894,25703,285,5,,,,,,,,,,81923,1317318,671983,762340,1231151,494101
2110833,9397,7722,1675,1480,1440,1390,1735,1677,1188,487,33,185,4796,1387,2744,252,5321,2905,67,1191,1519,1217,2042,2191,221264686,168202088,53062598,30328242,29179831,30372083,42787092,35534840,32200586,20862012,588945,3041038,81112206,39855405,85613364,11053728,114588440,58130332,2882917,16921922,32138208,24531883,48959898,47283944,12,516990,239894,277097,100258,88129,81075,87053,62119,98355,117587,100400,59504,64382,98370,76748,72614,73914,74252,75184,74325,74185,72517,266,11,,,,,,,,,,88941,1367334,703160,801342,1294620,515711
2110832,16128,11803,4325,2285,2182,2410,2539,2387,3129,1196,73,16,3175,1716,9194,1954,10487,4685,24,3840,4759,1945,3119,1485,1005937021,726476877,279460144,118010502,112037678,165434725,156583743,174410229,230269255,49190889,2795828,216981,63767882,77078134,701329778,160748418,668548175,236643631,1033370,275069839,385933780,84501130,103088528,55565158,9,865108,484561,380547,52799,354302,172704,86899,83821,114583,200501,176083,109825,110961,160142,107596,121791,122370,123259,123793,123720,125098,125078,377,13,1,1,,,,,,,,219117,2910184,1425559,1587569,2946962,1325622
2110831,21147,16318,4829,3222,2934,2983,3707,3472,3117,1712,27,1140,7203,3014,8731,1032,14240,5435,12,1185,2046,3502,5605,7327,453419559,346690761,106728798,66224879,59420900,70253774,62815166,87976042,63981302,42747496,1131630,16205230,118600306,64835718,222266232,30380443,293029123,121290923,265819,20305037,46733547,87081314,136922502,123011828,12,454522,202943,251579,81021,64641,78544,66814,56908,106592,141817,90957,45980,43075,67210,65482,64303,64255,64325,63673,64265,65836,67865,72,7,,,,,,,,,,26780,389448,167675,192644,318507,130303
2110830,1357,949,408,145,211,218,177,198,194,214,18,,211,67,935,126,873,384,,190,263,209,344,252,52574090,37117393,15456697,4391311,8077514,8946558,8963393,6738617,7561231,7895466,425768,,3861481,856652,42093636,5336553,35245982,15583028,,7234174,12832284,7333581,13261530,10167440,6,430259,204561,225698,78274,52303,73371,65066,61916,99328,115995,84865,49431,49393,72089,58486,60138,60737,61292,60872,60056,63133,64031,281,11,2,,,,,,,,,45625,515206,261835,307250,502726,208393
2110829,2017,1576,441,276,288,333,311,368,278,163,,,1251,380,374,12,913,901,,205,393,319,601,294,32572607,22837376,9735231,3686121,4457802,5768401,4180980,4744072,6370252,3364979,,,21601385,5376190,5386171,208861,12939184,14075170,,1858982,4328595,6121179,9516581,5189018,6,687749,330601,357148,64081,129759,117904,80648,112523,182832,213094,149349,72516,69471,96419,86901,97430,97027,97800,97113,95861,99516,103001,536,5,1,,,,,,,,,88478,1010084,502484,572455,889616,329168
2110828,32645,27862,4783,5593,5258,5321,5890,5800,2459,2324,22,174,16508,3663,11190,1088,18837,10980,113,7831,6157,4425,8273,3022,816457624,674327583,142130041,125409945,133197527,120523589,141111579,154084943,104477420,37652621,456968,3362021,280998309,70212339,393213884,68214103,370028998,197425756,980689,88902901,114321745,108230014,172369329,82650080,30,2510313,1264488,1245826,237606,606773,454555,351390,341172,518819,711971,537435,288286,278698,390370,303551,358221,359131,361446,360402,359785,358816,352514,3010,23,2,1,,,,,,,,81159,715178,349903,422858,703961,307043
2110827,40357,26149,14208,5223,4905,5288,5238,5495,7190,7018,79,330,12181,7864,18042,1861,24194,15187,271,4093,6213,6855,10626,11324,1505033094,935739136,569293958,174461628,184277239,199839282,182170107,194990880,285379927,283914031,2160338,9580644,402461972,275694054,732743496,82392590,891783630,548247648,6455674,139452732,222593319,253788388,391961373,425779792,27,613964,285369,328595,77809,101311,109536,86964,85768,152576,179362,121796,66346,63708,96395,86360,85291,86019,86990,85508,85821,91177,93160,262,14,,1,,,,,,,,46581,440262,261180,308360,476310,193113
2110826,33782,23216,10566,4541,4508,4874,4655,4638,5366,5200,44,419,11113,6670,14121,1415,19871,12942,40,2808,5786,5316,8053,10806,981449382,639671402,341777980,126009937,131707586,128138350,122066763,131748766,170025406,171752574,1029003,6912078,257931027,164048736,493744664,57783874,569719653,364501256,1244686,88915698,171130104,166083911,229775657,277070852,27,860395,397526,462868,102310,153038,148387,120662,126374,209623,191010,175178,109028,110852,160333,113995,122226,122873,122703,122689,123340,124545,122019,366,13,,,,,,,,,,82963,1010568,526230,608653,970859,367694
2110825,4761,4175,586,900,987,847,535,906,453,133,14,1228,2503,567,390,59,3024,1243,27,141,817,256,1955,1069,67822654,58166092,9656562,11029284,11758719,12737444,7320042,15320603,7407263,2249299,321138,16448678,35144134,5954786,8630565,1323353,39132118,16140305,392055,2134537,9945962,4687530,22822294,15290044,9,2430394,1102993,1327400,334582,420318,449499,366897,318786,540310,748233,510495,241183,233563,359170,337750,337036,339514,339910,334109,334767,366143,378914,316,26,,,,,,,,,,60243,698597,353374,419583,663343,279209
2110824,5932,4728,1204,886,862,1003,945,1032,850,354,,49,3447,782,1328,326,2465,2365,26,524,926,970,1491,893,241505939,185384850,56121089,43351547,35518123,34661842,37258027,34595311,37534739,18586350,,1267620,88311497,24168161,90220527,37538134,89232247,60469030,391202,9151200,24386279,31541561,47323717,36907318,4,230983,103788,127197,43919,39029,33322,42254,32256,40204,39013,49905,36497,35048,42910,27610,34198,34387,33591,34700,34961,31007,28140,296,8,,,,,,,,,,82201,1546887,659869,769900,1374652,477200
2110823,4341,3046,1295,555,581,624,677,609,670,625,,23,1726,930,1544,118,2349,1796,,156,653,820,1026,1491,168835541,106036766,62798775,16421966,18042388,23506801,23994886,24070725,31205188,31593587,,515059,46133403,34708297,78972398,8506384,96907586,58308376,,6814183,21399831,35262091,38646647,53093208,4,550085,258794,291291,57387,103322,100277,93421,76103,119574,142165,108913,67884,69920,92415,68790,78836,78466,79337,78818,78879,77946,77803,472,11,,,,,,,,,,46689,902869,403908,473932,751251,234185
2110821,15447,12987,2460,2350,2420,2656,2879,2682,1690,770,,188,7760,2239,4799,461,8189,5649,6,1431,2848,3050,3621,2888,342067747,272950658,69117089,51988655,50920540,57088404,59442493,53510566,44647998,24469091,,2962869,124813819,39634980,146535670,28120409,180117724,112060483,49766,27592380,61565110,62988396,76798032,63184523,13,1034712,483430,551283,126054,173621,191749,171450,147552,224286,324481,221082,106959,99856,141964,140369,146097,146271,146708,147258,144791,148449,155139,595,12,,,,,,,,,,96247,1732008,777099,916228,1580910,517062
2110820,3209,2571,638,428,455,464,633,591,472,166,,6,850,376,1657,320,2080,902,11,548,626,677,730,392,114538594,86532091,28006503,11679382,15547683,14842966,20109894,24352166,20153186,7853317,,55080,18174656,9162882,69887765,17258211,72502808,29543842,33556,19599951,22122199,21341882,24621823,14327240,5,666523,320064,346459,122148,116504,111597,104051,94223,118001,202135,139580,69358,64386,97980,93082,92519,92775,93455,92221,92786,99670,103097,3101,15,1,,,,,,,,,22262,426744,207766,248264,354137,139558
2110819,43256,31711,11545,6303,6293,5997,6553,6565,6129,5416,185,905,15681,7114,17145,2226,29413,10743,74,5008,8326,7821,9507,9423,1551393824,1054681454,496712370,196859109,210348291,206741342,221069156,219663556,262477908,234234462,4776099,16862538,467426437,238687238,709292035,114349477,940549531,373926465,1855469,120449209,292185790,273800762,313088587,313096177,36,685561,316358,369201,65361,109499,122819,102521,125107,160253,185899,140040,77632,76901,113105,91984,96096,97550,97220,95217,94182,100985,104310,510,30,1,1,1,,,,,,,146176,1989619,813156,939324,1696703,737509
2110818,1272,1118,154,231,250,173,205,259,60,94,,7,800,93,318,54,854,418,,81,309,215,491,176,30979196,21931999,9047197,3665275,5673555,3545971,3612251,5434947,3638763,5408434,,119304,10067908,3174804,14488772,3128408,23030018,7949178,,1731519,3908253,4936408,14844892,5558124,1,91809,46118,45691,7532,18880,16977,14790,14536,19094,25627,18454,10036,10113,15111,12466,12778,12708,12857,12589,13029,13783,14063,20,6,,,,,,,,,,148937,1996388,792895,918461,1705037,733083
