,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수, 상권구분코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
167,발달상권,2120198,구역삼세무서,26599,19397,7202,3309,4027,4015,3674,4372,3555,3647,3082.0,31.0,1600.0,1690,11991,8205,14881,8239,465.0,5532.0,6721.0,5046.0,3567.0,1798.0,747495659,584672945,162822714,97990928,119229289,111508480,120769511,135174737,77359975,85462739,83167524.0,848333.0,44462905.0,48987548,313265412,256763937,390471019,183098561,9385189.0,127534711.0,165422161.0,138562619.0,86817411.0,45847488.0,11.0,발달상권,2018590,1071506,947083.0,123419.0,456795.0,558211.0,396622.0,241393.0,242150.0,453571.0,435774,300938,295038,318701.0,214569.0,302505.0,318504.0,321474.0,318935.0,299934.0,229488.0,227750.0,11531.0,33.0,2.0,3.0,,,,,,,,21438,414232,167849,200109,376112,133166
168,발달상권,2120197,역삼역,40430,35246,5184,7611,7298,6894,7421,6022,2538,2646,3216.0,3446.0,8844.0,3614,9743,11567,18575,16954,80.0,9046.0,13647.0,7639.0,3872.0,1246.0,1782516735,1558372002,224144733,335175226,334205979,309595782,330519580,248875435,109072169,115072564,159157198.0,124264998.0,221825340.0,154625512,486618052,636025635,845965928,607501667,2190248.0,348457387.0,564679607.0,315224164.0,167053904.0,55862287.0,24.0,발달상권,3655313,2016592,1638721.0,140562.0,864269.0,1107087.0,771863.0,415166.0,356366.0,456546.0,793249,731168,723678,662792.0,287880.0,571132.0,635113.0,644140.0,637230.0,577417.0,316798.0,273484.0,58694.0,172.0,2.0,25.0,,,,,,,,134599,3651419,1107466,1308551,3038695,769050
169,발달상권,2120196,서울세관,3058,2304,754,372,483,443,432,574,371,383,289.0,,288.0,204,1354,923,1416,1139,48.0,588.0,470.0,420.0,767.0,264.0,91055390,66680485,24374905,10339966,14197990,14378532,11335928,16428069,13780683,10594222,8169395.0,,10752296.0,4987439,38732238,28414022,38792792,29015222,1232451.0,14858215.0,9926493.0,12812941.0,19753161.0,9224753.0,2.0,발달상권,785687,405846,379842.0,64045.0,144855.0,205478.0,171339.0,98166.0,101805.0,141165.0,166537,134463,132865,134346.0,76312.0,116453.0,126824.0,128802.0,128495.0,122129.0,86329.0,76654.0,9687.0,36.0,4.0,5.0,,,,,,,,45432,1945270,516526,637108,1535742,351704
170,발달상권,2120194,언주역(차병원),846,627,219,98,170,141,91,127,134,85,341.0,,,12,268,225,470,262,,110.0,226.0,195.0,146.0,54.0,26557367,20248394,6308973,2947436,5438140,5033172,3346314,3483332,3638621,2670352,11199035.0,,,298398,8473877,6586057,14514902,7977563,,3239744.0,7103686.0,6616505.0,3857853.0,1674678.0,3.0,발달상권,1687042,863491,823551.0,79388.0,368022.0,494551.0,344543.0,195498.0,205040.0,290155.0,366437,290781,287237,293007.0,159424.0,252087.0,270014.0,272893.0,269006.0,257901.0,191249.0,173891.0,12628.0,67.0,1.0,3.0,,,,11.0,,,,37339,1002612,355975,422439,828487,226319
171,발달상권,2120192,뱅뱅사거리,24487,21218,3269,3392,4121,4193,4778,4734,2312,957,1739.0,57.0,1434.0,993,10418,9846,13782,5943,24.0,2457.0,6263.0,5868.0,3712.0,1398.0,1071139155,957037809,114101346,148787298,189565156,208580064,211266523,198838768,87910560,26190786,101370615.0,4255191.0,20037898.0,34195691,407531761,503747999,543667710,228133689,371614.0,85746703.0,253657059.0,242754177.0,135421894.0,53849953.0,14.0,발달상권,1662291,858110,804181.0,141361.0,340343.0,437919.0,346597.0,204813.0,191259.0,280888.0,359894,286347,281723,289592.0,163849.0,254278.0,270910.0,273353.0,270982.0,255927.0,172398.0,164442.0,27462.0,87.0,2.0,13.0,,,,,,,,75747,713302,331303,385232,640682,274902
172,발달상권,2120191,학동역,14317,13163,1154,2153,2897,2811,2525,2777,650,504,861.0,,5519.0,54,3366,4517,8154,3743,21.0,2413.0,4200.0,2510.0,1807.0,943.0,559822525,485171578,74650947,78016536,96177386,95313109,95957334,119707213,42231541,32419406,48201971.0,,57557042.0,2558837,182872297,268632378,281849224,131430648,401581.0,88332836.0,137026331.0,92049788.0,79614323.0,15855013.0,6.0,발달상권,1841244,921328,919916.0,118796.0,402262.0,484236.0,375889.0,219886.0,240176.0,315077.0,392779,316481,317041,324848.0,175018.0,274344.0,294574.0,298264.0,295805.0,280632.0,206819.0,190808.0,13862.0,65.0,4.0,6.0,,,,,,,,41551,1884910,489135,601126,1491052,339649
173,발달상권,2120190,강남을지병원,4898,3670,1228,660,763,664,721,862,571,657,304.0,10.0,361.0,362,2182,1679,2489,1947,186.0,892.0,894.0,1116.0,940.0,406.0,178550785,144056051,34494734,20526731,28847611,32089665,28654983,33937061,18441562,16053172,20543643.0,190624.0,10165135.0,11458933,67054351,69138099,96684725,54305331,4715740.0,25840584.0,36982530.0,36370801.0,31658270.0,15422132.0,4.0,발달상권,1508450,739526,768925.0,127702.0,307491.0,391776.0,319126.0,175923.0,186432.0,249093.0,299535,267684,273753,278183.0,140203.0,220030.0,240067.0,243420.0,242964.0,235841.0,174728.0,151402.0,11703.0,72.0,,3.0,,,,,,,,26487,341545,161310,202796,349941,122111
174,발달상권,2120189,강남역,42770,33252,9518,5385,6261,6674,6950,7982,5550,3968,5104.0,91.0,6058.0,1191,13717,16609,24448,14485,596.0,13847.0,11142.0,6662.0,4873.0,1810.0,2227701124,1687886141,539814983,252983289,294710796,320834020,373475945,445882091,332573783,207241200,291681329.0,10298723.0,82359597.0,82354650,735395577,1025611248,1250905382,712569697,25858024.0,681757243.0,581259343.0,324642583.0,234123116.0,115834761.0,20.0,발달상권,6620213,3342116,3278097.0,672803.0,1921620.0,1659129.0,1158027.0,661857.0,546777.0,884331.0,1257881,1184286,1216508,1412255.0,664950.0,969834.0,1048357.0,1065596.0,1069370.0,1054579.0,789105.0,623372.0,72613.0,380.0,7.0,24.0,,,,,,,,381596,4758830,2473704,3004391,5675222,2362744
175,발달상권,2120188,압구정역,4218,3254,964,487,640,776,659,692,485,479,161.0,,,99,1954,2004,2237,1381,120.0,476.0,767.0,878.0,971.0,409.0,183164758,145127566,38037192,23895061,24423536,32953936,35180644,28674389,22088195,15948997,9329426.0,,,2040527,66016894,105777911,94985687,49565618,1615840.0,18418922.0,36122576.0,33376337.0,32449755.0,22567873.0,6.0,발달상권,1928782,855913,1072868.0,318252.0,318237.0,385429.0,375369.0,249769.0,281726.0,212646.0,361071,374778,391581,425245.0,163461.0,276529.0,298581.0,298225.0,300386.0,302831.0,246823.0,205407.0,8579.0,213.0,,14.0,,1.0,,,,,,83541,2172621,1151487,1346940,2277549,654701
176,발달상권,2120187,신논현역,42354,33829,8525,5727,7152,6608,6946,7396,4821,3704,1602.0,78.0,9122.0,1397,14165,15990,24905,12068,264.0,6609.0,10461.0,9113.0,7518.0,3015.0,1566696092,1246864359,319831733,181593535,248596290,254875055,274639887,287159592,199658278,120173455,88789712.0,418106.0,187154001.0,48729685,514550365,727054223,914355799,364604280,6577382.0,188560079.0,389146771.0,344196139.0,254293419.0,96186285.0,14.0,발달상권,3104349,1563085,1541264.0,243023.0,860422.0,801321.0,554545.0,319673.0,325366.0,493731.0,591296,484944,515990,669101.0,349287.0,439506.0,467394.0,475224.0,478867.0,480307.0,415406.0,347644.0,13076.0,154.0,3.0,7.0,,,,,,,,246916,2359535,1336646,1615636,2950194,1252123
177,발달상권,2120186,가로수길,12069,8537,3532,1566,1459,1675,1707,2130,1916,1616,2758.0,,,46,3822,5443,5833,5631,139.0,6055.0,2832.0,1004.0,1138.0,297.0,625966513,444281524,181684989,80313742,75224267,88988438,86257950,113497127,97997944,83687045,148226913.0,,,1490056,194736368,281513176,313349183,274013573,6154304.0,311785328.0,151196498.0,51219788.0,53394864.0,13611974.0,8.0,발달상권,2308808,1068531,1240277.0,245142.0,566037.0,542131.0,416835.0,253820.0,284846.0,327855.0,395982,391119,429510,530410.0,233933.0,323963.0,343014.0,348813.0,351601.0,357358.0,314770.0,269289.0,6518.0,42.0,2.0,4.0,,,,,,,,37610,420691,242548,318053,496247,206486
178,발달상권,2120185,논현역,9373,6355,3018,1225,598,1132,1358,2042,1587,1431,1547.0,,49.0,371,3946,3460,6023,2773,94.0,2120.0,2165.0,1911.0,1749.0,763.0,197414563,145052093,52362470,27666299,18762708,22678673,31862583,44081830,27532288,24830182,32453599.0,,1197659.0,7956724,77940350,77866231,115781687,52306001,1183802.0,35365290.0,41699897.0,41942544.0,30350097.0,17546054.0,11.0,발달상권,2634519,1323379,1311139.0,168778.0,577221.0,667931.0,522158.0,333934.0,364497.0,462322.0,535049,417978,427736,508698.0,282736.0,389745.0,411485.0,414967.0,415579.0,406448.0,317771.0,278523.0,12764.0,105.0,1.0,7.0,,,1.0,,,,,152071,1647540,595042,722824,1535727,572138
179,발달상권,2120184,포이사거리(삼호물산),4798,3815,983,689,795,800,671,860,548,435,189.0,6.0,176.0,223,1990,2214,2557,1107,58.0,385.0,633.0,901.0,1194.0,491.0,161891144,139532290,22358854,23238136,33827046,30191188,24624885,27651035,13350799,9008055,9484522.0,255557.0,4447140.0,6001818,53912293,87789814,75792386,25998822,747159.0,6772604.0,15949203.0,29560557.0,34771398.0,13990288.0,13.0,발달상권,1875419,976421,898997.0,198015.0,280563.0,426216.0,369364.0,291189.0,310070.0,431847.0,403155,267449,262018,300172.0,210779.0,280869.0,289163.0,289280.0,287541.0,277643.0,225097.0,225824.0,10139.0,70.0,1.0,9.0,,,,,,,,13681,455303,184667,229060,417623,135036
180,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",40330,29484,10846,4718,6027,5946,6203,6590,4769,6077,720.0,,964.0,2253,20562,15831,23992,11377,118.0,4414.0,9294.0,12000.0,5694.0,3848.0,1593030323,1227080590,365949733,172301147,253940294,263360197,257546212,279932740,167199038,198750695,42620755.0,,36229870.0,65319387,747288639,701571672,949860700,356871984,2180592.0,150918280.0,358063435.0,453397742.0,220168530.0,122004103.0,9.0,발달상권,583047,308328,274720.0,63675.0,87057.0,133335.0,116183.0,87979.0,94818.0,98588.0,131095,95306,93398,104549.0,60113.0,86514.0,91388.0,93892.0,92965.0,89231.0,68062.0,60995.0,6144.0,25.0,2.0,1.0,,,,,,,,28891,424532,167752,196271,342794,109746
181,발달상권,2120179,양재역,20926,17329,3597,2721,3055,3811,3756,3986,2132,1465,760.0,81.0,2214.0,2913,8340,6618,10743,8064,386.0,3302.0,4811.0,5887.0,2593.0,1829.0,740540386,602644436,137895950,90951296,110440169,137508793,118824799,144919379,79129780,58766170,45288206.0,1414801.0,43547544.0,35887644,291955074,322447117,382916756,209489153,2779259.0,124190207.0,156091137.0,138722697.0,110479707.0,60142903.0,10.0,발달상권,2293055,1149747,1143309.0,270527.0,376863.0,515919.0,451613.0,309689.0,368444.0,389777.0,514865,390043,370486,409199.0,218685.0,342494.0,362441.0,370676.0,369093.0,353695.0,259860.0,234794.0,21445.0,122.0,3.0,12.0,,,,,,,,91721,1402521,598396,714313,1212039,418379
182,발달상권,2120178,신사역,8489,6449,2040,1081,1253,1151,1563,1401,1201,839,1927.0,,44.0,84,2594,3840,5149,1895,61.0,784.0,2171.0,1635.0,1818.0,579.0,414506520,324012063,90494457,51905264,68914467,57793204,70748831,74650297,53303475,37190982,100434932.0,,1627050.0,2256798,106444374,203743366,251500677,75617520,1685834.0,25094210.0,118553433.0,78100397.0,85537355.0,18146974.0,10.0,발달상권,3125236,1540091,1585144.0,295206.0,691540.0,716980.0,621056.0,392980.0,407474.0,510700.0,621376,517791,536256,619487.0,319624.0,458073.0,483313.0,486047.0,485788.0,489253.0,394498.0,328260.0,10933.0,167.0,2.0,7.0,,,,,,,,143964,1872973,970250,1193659,2218022,795129
183,발달상권,2120177,신논현역 1번,2586,1881,705,351,418,394,343,375,454,251,92.0,,8.0,33,929,1524,1858,477,16.0,444.0,427.0,970.0,318.0,159.0,106158625,78374621,27784004,14355599,16612494,17404123,15233420,14768985,19497004,8287000,3605009.0,,133891.0,866942,35096111,66456672,75516054,16188227,442676.0,15305386.0,14286143.0,42489391.0,13935517.0,5245170.0,3.0,발달상권,1345047,660854,684194.0,164818.0,248707.0,316096.0,273395.0,155025.0,187003.0,410779.0,294746,148539,142281,185382.0,163321.0,195458.0,196513.0,196385.0,196907.0,194969.0,184282.0,180535.0,694.0,8.0,2.0,,,,,,,,,145449,2029495,1063754,1284644,2410624,943767
184,발달상권,2120175,남부터미널역,18097,13985,4112,2389,2392,2672,3013,3519,2005,2107,1060.0,,1378.0,1113,7924,6622,9994,5767,146.0,3179.0,4072.0,3224.0,3301.0,1836.0,657582075,514152157,143429918,87828839,83446664,98388199,121800661,122687794,71894424,71535494,57521903.0,,24376229.0,31798848,261312327,282572768,341089259,174049110,3262274.0,88037243.0,126352350.0,113380619.0,118792045.0,65313841.0,9.0,발달상권,1124571,559892,564679.0,111703.0,179618.0,248474.0,222324.0,163735.0,198718.0,197785.0,244075,188467,188474,196314.0,109457.0,169735.0,178105.0,178584.0,176720.0,171382.0,131528.0,118518.0,8239.0,79.0,2.0,7.0,,,,,,,,31069,443204,191296,236366,398374,130530
185,발달상권,2120174,논현역 5번,1557,1118,439,234,133,223,242,286,224,215,27.0,9.0,72.0,145,971,333,879,502,18.0,124.0,297.0,488.0,278.0,176.0,39025927,25761007,13264920,4782148,4694394,5096556,5471963,5715946,8370892,4894028,471563.0,3609711.0,1755310.0,4009295,20887670,8292378,16548077,14037495,61046.0,1504046.0,9326226.0,9720162.0,6340491.0,3633600.0,3.0,발달상권,232302,121876,110426.0,19003.0,44597.0,57451.0,46816.0,31490.0,32943.0,46065.0,47374,35960,37394,40892.0,24615.0,34974.0,36035.0,35893.0,35813.0,35350.0,28149.0,26086.0,682.0,2.0,,,,,,,,,,159558,3007884,1311013,1596929,3171925,1094059
186,발달상권,2120173,교대역(법원.검찰청),40169,33868,6301,5162,6436,6949,7311,8010,3661,2640,1404.0,156.0,4763.0,1918,15399,16529,23550,9169,271.0,3328.0,6425.0,7807.0,9214.0,5672.0,1713772505,1461826621,251945884,217201881,269442139,289171715,341444012,344566874,154876256,97069628,68462180.0,1746391.0,72579275.0,79300849,644072812,847610998,983418193,350961841,8432553.0,126392901.0,250729599.0,336265629.0,381668073.0,230891279.0,17.0,발달상권,3988034,2022631,1965404.0,471174.0,688208.0,796335.0,766490.0,597332.0,668497.0,568130.0,842777,696880,689805,802723.0,387719.0,595905.0,639860.0,639546.0,634230.0,614483.0,451458.0,412553.0,18197.0,175.0,1.0,13.0,,,,,,,,28639,287916,155989,181195,259725,111737
187,발달상권,2120172,교대입구교차로,4295,2858,1437,535,454,476,621,772,735,702,189.0,12.0,482.0,474,2189,949,2098,1649,24.0,596.0,841.0,912.0,936.0,436.0,104754649,73482805,31271844,12470532,12723812,13186821,16769147,18332493,17234638,14037206,4306691.0,563906.0,11420519.0,12732501,52988428,22742604,44835477,36789966,341397.0,9735210.0,16121377.0,20646926.0,23002351.0,11778182.0,5.0,발달상권,1659363,872443,786920.0,170464.0,304508.0,384524.0,330157.0,240370.0,229341.0,303471.0,360162,275070,269482,285523.0,165656.0,249635.0,263719.0,265365.0,262468.0,250363.0,188898.0,178912.0,10241.0,63.0,1.0,7.0,2.0,,,,,,,39000,438765,209880,248564,391774,146531
188,발달상권,2120167,고속터미널(고속터미널역),10200,7424,2776,997,1202,1447,1530,2248,1795,981,573.0,,,316,4076,5235,6008,3455,148.0,2556.0,1918.0,2001.0,2107.0,730.0,447137872,326898799,120239073,42214078,56613449,61158194,68415300,98497778,79758694,40480379,25271724.0,,,12809801,157758698,251297649,265578408,140539149,3072055.0,100573743.0,87004069.0,91191979.0,91931776.0,32343934.0,5.0,발달상권,608198,267044,341153.0,109905.0,95011.0,93594.0,102851.0,94408.0,112430.0,35490.0,100803,120401,140816,161363.0,49324.0,82452.0,84265.0,86977.0,87139.0,92363.0,94375.0,80627.0,5078.0,78.0,1.0,8.0,,,,,,,,174716,3744548,3120937,3721058,5223087,1684760
189,발달상권,2120166,방배역,5731,4317,1414,562,784,750,1101,1120,765,649,262.0,,176.0,469,2924,1900,3148,2279,159.0,1173.0,1287.0,1297.0,966.0,547.0,161618314,123084507,38533807,18120936,22830884,21087135,32100379,28945173,21414509,17119298,10359897.0,,3685856.0,7781838,75526716,64264007,90394927,56213520,2575710.0,37012581.0,36210341.0,34490141.0,25851807.0,10467870.0,7.0,발달상권,805771,379102,426670.0,128399.0,129642.0,138980.0,134700.0,111931.0,162119.0,139121.0,161237,124694,127933,164430.0,88356.0,117678.0,123053.0,123153.0,122764.0,118955.0,103381.0,96786.0,5467.0,91.0,5.0,4.0,5.0,,,,,,,50570,1329247,573175,678619,1146038,381602
190,발달상권,2120165,서래마을카페거리(서래마을),911,881,30,129,205,148,223,176,15,15,,,676.0,67,34,119,433,272,,100.0,243.0,267.0,58.0,38.0,31314693,28617369,2697324,3788644,5335078,5249296,7844162,6400189,1348662,1348662,,,12223738.0,948353,4493952,12299988,15128367,5566210,,2535294.0,7448618.0,5601952.0,4019775.0,1088937.0,3.0,발달상권,959200,433580,525620.0,231171.0,90411.0,115514.0,187292.0,136857.0,197955.0,260879.0,204324,118470,113988,148142.0,113397.0,138136.0,138075.0,138160.0,137468.0,137889.0,135625.0,133846.0,3467.0,35.0,1.0,5.0,,,,,,,,1310,137526,79347,94150,130374,47454
191,발달상권,2120164,내방역,1837,1349,488,199,325,266,219,340,243,245,35.0,,51.0,33,1050,668,911,779,10.0,280.0,358.0,432.0,355.0,255.0,59887444,46045000,13842444,6870149,12417379,8923056,6906263,10928153,6926546,6915898,1096847.0,,1260781.0,1065239,32616509,23848068,30298310,21321678,193082.0,7790724.0,11076520.0,12500225.0,11360289.0,8699149.0,2.0,발달상권,1160835,527691,633143.0,176028.0,161213.0,205966.0,203211.0,167416.0,247001.0,236089.0,239801,164562,166769,218355.0,135258.0,169016.0,174051.0,174024.0,173024.0,168518.0,154059.0,148143.0,8574.0,75.0,2.0,6.0,3.0,,,,,,,35783,1141651,431345,495243,970678,266269
192,발달상권,2120163,사당역 11번(사당역먹자골목),1736,1475,261,216,336,230,286,407,255,6,38.0,,6.0,77,789,826,948,649,6.0,127.0,305.0,516.0,426.0,216.0,46241201,38301121,7940080,5976377,8248699,6451076,7040315,10584654,7844631,95449,1221747.0,,133629.0,1549455,18479553,24856817,23724792,16185598,133629.0,3651240.0,7619371.0,12668622.0,11415058.0,4422468.0,2.0,발달상권,1374607,599247,775361.0,238761.0,163078.0,214380.0,218121.0,180865.0,359402.0,427489.0,287832,141070,138886,199508.0,179823.0,194580.0,194926.0,195836.0,193622.0,192962.0,199547.0,203131.0,491.0,2.0,1.0,,,,,,,,,35618,390474,210659,267355,447131,194251
193,발달상권,2120162,방배동카페골목,4195,2906,1289,461,532,495,612,806,615,674,148.0,,215.0,425,2222,1185,2036,1914,71.0,623.0,603.0,1147.0,975.0,532.0,99982417,69452707,30529710,10854308,12371642,11065947,15605896,19554914,14591880,15937830,3725271.0,,5434395.0,10613977,50879661,29329113,48344761,43322317,1731979.0,13912517.0,13061952.0,26409325.0,24207548.0,12343756.0,4.0,발달상권,578370,267654,310715.0,109038.0,68478.0,82326.0,117797.0,88114.0,112617.0,125134.0,113363,78034,81589,111584.0,68665.0,82374.0,82801.0,82621.0,81895.0,82575.0,82881.0,83222.0,1253.0,21.0,,,,,,,,,,27308,480401,233530,284270,460985,179423
194,발달상권,2120160,사당역(사당),28785,19810,8975,3009,3791,3895,3608,5507,5170,3805,2729.0,,285.0,1346,12262,12163,18626,8811,139.0,6956.0,6751.0,4025.0,5500.0,4066.0,1117175549,755353586,361821963,122383339,132287969,150420574,134975430,215286274,218553336,143268627,111813563.0,,10202728.0,53063249,433065480,509030529,723919771,312761816,3481689.0,252900491.0,262866276.0,151981471.0,210555779.0,154895881.0,12.0,발달상권,2058433,1008423,1050009.0,201816.0,430315.0,396257.0,304151.0,288431.0,437464.0,357420.0,367214,274731,292343,486971.0,279754.0,283411.0,295736.0,300918.0,303200.0,311691.0,298311.0,265166.0,9153.0,83.0,2.0,4.0,1.0,,,,,,,278961,3644099,1830395,2135859,4152006,1806143
195,발달상권,2120159,서울대입구역,3686,2489,1197,392,489,523,388,697,659,538,173.0,,150.0,180,1692,1491,2053,1505,20.0,1038.0,775.0,674.0,701.0,350.0,91623232,64367961,27255271,10248220,14432705,12482941,9895315,17308780,15964564,11290707,7010919.0,,3536390.0,3157847,37107734,40810342,52859797,32696436,321264.0,20046222.0,17193939.0,18011194.0,20709961.0,9273654.0,8.0,발달상권,2595876,1253587,1342289.0,221015.0,984179.0,520076.0,294115.0,244771.0,331718.0,552660.0,496214,330339,348321,522848.0,345494.0,368127.0,375611.0,375238.0,376318.0,377649.0,374572.0,348363.0,1430.0,107.0,1.0,6.0,,,,,,,,155367,1258489,742285,853404,1416021,676872
196,발달상권,2120158,녹두거리(대학동),8479,5495,2984,1101,1018,1017,964,1395,1442,1542,683.0,,345.0,787,3727,2937,5838,2279,72.0,2217.0,2679.0,1421.0,1195.0,534.0,157600124,104145822,53454302,20458075,19469698,20797449,17343608,26076992,25387896,28066406,12398884.0,,7958397.0,14280345,70921195,52041303,98722880,42856761,781018.0,33682363.0,43927892.0,28443772.0,24331742.0,10412855.0,4.0,발달상권,775757,439759,335997.0,59738.0,234264.0,154977.0,109304.0,88084.0,129391.0,176661.0,151795,100175,103602,142839.0,100686.0,111660.0,112436.0,112563.0,111858.0,110389.0,109887.0,106963.0,695.0,41.0,1.0,2.0,,,,,,,,103337,1001095,563508,643155,1022612,446497
197,발달상권,2120157,신림역(신림),19633,14088,5545,2130,2743,2816,2909,3490,2975,2570,2694.0,379.0,488.0,1548,8971,5553,11955,7643,158.0,5861.0,5946.0,3396.0,2659.0,1577.0,407942555,287873551,120069004,44944881,54564211,51467893,62966780,73929786,62846329,57222675,80168108.0,8575157.0,6434679.0,25303972,164049843,123410796,267076403,139084875,2341928.0,92099873.0,120497114.0,84735680.0,63292513.0,43194170.0,7.0,발달상권,3272626,1695433,1577193.0,198589.0,1166929.0,743369.0,413011.0,318776.0,431950.0,760254.0,624602,389175,415838,640709.0,442046.0,453683.0,451525.0,455059.0,454391.0,462826.0,500792.0,494350.0,593.0,147.0,,4.0,,,,,,,,385480,4741941,2021308,2370096,4558190,2000421
198,발달상권,2120156,"총신대입구역(이수, 총신대)",14660,10223,4437,1639,1689,2105,1972,2818,2601,1836,378.0,,253.0,1264,7574,5191,8582,5503,119.0,2165.0,2999.0,3012.0,3510.0,2278.0,445447932,299860275,145587657,45252026,50344865,58204276,57735936,88323172,82634003,62953654,13887556.0,,6961395.0,29668856,201936579,192993546,272460913,146916295,2921394.0,68923661.0,86773301.0,89852729.0,103908306.0,66997815.0,19.0,발달상권,3044195,1396519,1647676.0,412374.0,507807.0,515635.0,475098.0,444843.0,688438.0,498380.0,571742,439547,477241,678895.0,378389.0,429854.0,437446.0,440232.0,439512.0,447290.0,438925.0,410934.0,3255.0,142.0,2.0,7.0,,,,,,,,143207,2449120,1370282,1615339,2671600,943785
199,발달상권,2120154,장승배기역,1716,1364,352,264,176,308,352,264,264,88,44.0,,,44,484,1144,1075,597,,,176.0,88.0,822.0,586.0,81066377,65583271,15483106,14845308,7059769,13019885,18210244,12448065,9632955,5850151,5454276.0,,,3958749,20277591,51375761,51876083,27672774,,,6685886.0,2815110.0,40167698.0,29880163.0,7.0,발달상권,386157,176674,209484.0,56214.0,61342.0,64065.0,59920.0,54702.0,89913.0,77554.0,74792,52027,56443,77599.0,47741.0,55217.0,55570.0,55936.0,56234.0,55643.0,55191.0,52368.0,479.0,52.0,3.0,2.0,,,1.0,,,,,102122,1236239,639535,713547,1088506,413611
200,발달상권,2120153,노량진역(노량진),15170,10830,4340,2065,1771,2125,2215,2654,2479,1861,528.0,384.0,1514.0,923,6865,4956,9205,5611,115.0,4472.0,3412.0,2417.0,3079.0,1315.0,404997947,293781508,111216439,57488326,50737845,58369060,51753940,75432337,68025405,43191034,21710048.0,2057155.0,11530490.0,14703721,175113842,179882691,262079543,122455883,1818396.0,101932566.0,92773125.0,71338817.0,82251213.0,34421315.0,12.0,발달상권,1266874,693832,573043.0,98903.0,471521.0,249255.0,144657.0,130280.0,172259.0,221873.0,271257,188477,193741,250860.0,140667.0,183853.0,188392.0,190060.0,189684.0,189161.0,172076.0,153649.0,3699.0,73.0,2.0,6.0,,,,,,,,205052,2709098,1276489,1416105,2654237,1207029
201,발달상권,2120152,신대방삼거리역,6598,4596,2002,804,803,864,909,1216,1066,936,523.0,,99.0,355,3417,2204,3731,2781,60.0,1101.0,1433.0,1898.0,1476.0,542.0,160041393,113596422,46444971,19273746,20697036,21899998,21945233,29780409,23923282,22521689,13900056.0,,1639866.0,7690699,77338866,59471906,94543365,62669360,1008407.0,23871191.0,33549150.0,48745521.0,35773449.0,14265006.0,11.0,발달상권,734165,336688,397478.0,95868.0,138877.0,132705.0,114621.0,102994.0,149101.0,152097.0,146087,94030,99759,148022.0,94170.0,104572.0,104365.0,104073.0,104812.0,104438.0,106924.0,104980.0,594.0,64.0,,2.0,,,,,,,,108070,1513454,691016,802385,1389523,527155
202,발달상권,2120151,보라매공원,2581,2123,458,432,404,492,455,340,287,171,285.0,,,81,1134,1081,1533,917,,362.0,755.0,637.0,517.0,178.0,109431213,90586307,18844906,10603124,19736491,22192605,22693705,15360382,8412709,10432197,18471142.0,,,1845209,36799517,52315345,66919467,34547384,,11774114.0,39925753.0,27770557.0,16689940.0,5306485.0,6.0,발달상권,1273755,600147,673607.0,152858.0,210053.0,240647.0,224739.0,171399.0,274059.0,290755.0,267856,180457,177265,207422.0,150001.0,186554.0,192307.0,192334.0,191656.0,182148.0,164305.0,164451.0,2417.0,39.0,1.0,6.0,,,,,,,,57764,1058095,500774,575838,924731,268071
