,상권구분코드명,상권코드,상권코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수, 상권구분코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
134,발달상권,2120186,가로수길,19651,12236,7415,2357,1961,2557,2788,2573,3244,4171,,,8597,4063,6991,,8846,8652,350.0,6781.0,5117.0,2676.0,2007.0,571.0,473282520,283855888,189426632,51786855,49307880,57792514,67547342,57421297,85272865,104153767,,,202195737,94646430,176440353,,222504360,189052719,7369889.0,158610546.0,125294674.0,65314017.0,41838420.0,13129535.0,9.0,발달상권,1977135,911097,1066039.0,212675,462621.0,456964.0,352892.0,224746.0,267239.0,274152.0,342832.0,341513.0,384316.0,455411.0,178912.0,284373.0,284850.0,288722.0,300683.0,308841.0,274353.0,235313,6518.0,42.0,2.0,4.0,,,,,,,,32749,392649,222496,283893,437860,173600
135,발달상권,2120185,논현역,37566,28606,8960,5264,5756,5908,5925,5753,4919,4041,1266.0,3727.0,11587,6355,11566,3065.0,17345,16413,658.0,10330.0,10062.0,5987.0,4140.0,2580.0,499735386,368603024,131132362,64326734,70439423,76267401,78936320,78633146,71962386,59169976,12415769.0,32152264.0,148318619,77406541,186691714,42750479.0,229418287,175227145,5426966.0,89608631.0,106641814.0,93275183.0,62765294.0,46927547.0,14.0,발달상권,2481951,1258391,1223560.0,146264,520120.0,630735.0,489265.0,332916.0,362653.0,442587.0,505278.0,398845.0,407019.0,471218.0,257005.0,374953.0,371870.0,374699.0,390267.0,391340.0,307013.0,271808,12764.0,105.0,1.0,7.0,,,1.0,,,,,176293,1728111,667559,815190,1683979,610867
136,발달상권,2120184,포이사거리(삼호물산),38635,30486,8149,5244,6503,6655,5995,6089,3850,4299,6.0,281.0,17995,6522,12800,1031.0,15637,13013,283.0,5290.0,6344.0,6185.0,6259.0,4286.0,993204381,798991435,194212946,120004566,178027028,157565930,168202071,175191840,83638418,110574528,120294.0,8050617.0,531404904,141335460,293658511,18634595.0,330198700,285825292,2937750.0,91343895.0,117389470.0,149028210.0,138145680.0,117178987.0,12.0,발달상권,1931524,1015246,916279.0,213213,286765.0,439222.0,377861.0,294338.0,320125.0,448214.0,412970.0,271573.0,267298.0,312887.0,218583.0,289970.0,286040.0,286959.0,296831.0,292241.0,241212.0,238271,10139.0,70.0,1.0,9.0,,,,,,,,13229,424623,177506,212871,392894,130186
137,발달상권,2120183,양재천카페거리,3081,2619,462,434,520,616,553,496,185,277,,1246.0,725,411,536,163.0,1904,965,,179.0,586.0,492.0,496.0,1114.0,50576320,39766124,10810196,10308289,6572651,9294396,5975914,7614874,4645440,6164756,,10834390.0,14031990,8092110,13990062,3627768.0,26812322,11658695,,2389395.0,7784440.0,8683974.0,6410085.0,13203123.0,4.0,발달상권,424036,217781,206255.0,41031,61307.0,94631.0,88237.0,62783.0,76045.0,69493.0,89640.0,71072.0,71792.0,77657.0,44385.0,64383.0,63691.0,63789.0,67291.0,67199.0,49472.0,48212,3558.0,5.0,,1.0,,,,,,,,18195,485229,197506,239056,446685,142077
138,발달상권,2120180,양재화물트럭터미널앞,21599,17023,4576,3629,3190,3732,2892,3580,2288,2288,,982.0,10360,2769,5200,,10022,4583,,2231.0,5173.0,4180.0,2246.0,772.0,292606968,223896194,68710774,44494578,42836101,47703066,39133195,49729254,34355387,34355387,,7312277.0,133562019,37668987,79708298,,124529956,59615356,,22726783.0,77811930.0,47029181.0,26768293.0,9809128.0,2.0,발달상권,26029,14204,11824.0,3777,3085.0,4890.0,5884.0,4160.0,4233.0,4422.0,5860.0,4419.0,4459.0,4443.0,2427.0,3934.0,3873.0,3869.0,3993.0,4009.0,3389.0,2964,2562.0,8.0,,2.0,,,,,,,,1907,76557,41361,53014,68272,16305
139,발달상권,2120179,양재역,53436,42441,10995,8413,7792,8275,9392,8569,6259,4736,13.0,9744.0,17870,8508,14767,2534.0,29491,20458,576.0,12662.0,15643.0,9886.0,6591.0,4587.0,448397196,360535263,87861933,69067221,63309037,75619675,77992682,74546648,54443374,33418559,92474.0,56501575.0,161471450,83976403,125613575,20741719.0,218788160,155230594,4245128.0,94257847.0,113255532.0,74498899.0,52744147.0,35017201.0,23.0,발달상권,2267172,1143770,1123401.0,247846,367575.0,517026.0,450397.0,312402.0,371924.0,407346.0,507308.0,372313.0,355890.0,403935.0,220379.0,347569.0,339868.0,342801.0,361920.0,357862.0,271185.0,245966,21445.0,122.0,3.0,12.0,,,,,,,,83133,1309588,559805,669768,1145725,393048
140,발달상권,2120178,신사역,31748,25615,6133,5299,4905,5027,5901,4483,3450,2683,,3286.0,10444,5942,10866,1210.0,9119,18184,840.0,11141.0,7687.0,3521.0,3121.0,993.0,353169557,279098697,74070860,58873718,55026150,53478161,63486035,48234633,41906836,32164024,,28668629.0,125266820,63838205,121042498,14353405.0,108369205,158176128,6844685.0,91314774.0,73627131.0,47709716.0,32692866.0,14356160.0,7.0,발달상권,2883635,1428971,1454664.0,280477,591156.0,648637.0,595905.0,379693.0,387769.0,451126.0,582012.0,493950.0,507947.0,568443.0,280156.0,435796.0,431726.0,431598.0,455438.0,460912.0,363980.0,304187,10933.0,167.0,2.0,7.0,,,,,,,,143174,1851460,990238,1216982,2230856,782632
141,발달상권,2120176,논현역 4번,1719,1073,646,223,224,201,157,268,345,301,11.0,,368,268,793,279.0,647,837,,156.0,279.0,446.0,547.0,55.0,54113335,33044137,21069198,7674011,6149928,6753978,4279715,8186505,13108235,7960963,218843.0,,13870832,8468991,23987846,7566823.0,17460525,23319035,,3520465.0,7706391.0,12284224.0,15579148.0,1689332.0,2.0,발달상권,1389846,694727,695119.0,99469,292632.0,356527.0,263480.0,173358.0,204381.0,388747.0,295505.0,165437.0,162465.0,204369.0,173326.0,199397.0,198867.0,200243.0,203154.0,204317.0,194824.0,189042,893.0,4.0,1.0,,,,,,,,,146946,1598433,619768,757272,1584610,589804
142,발달상권,2120175,남부터미널역,60068,44414,15654,8327,8531,8435,9238,9883,8029,7625,474.0,3583.0,18141,10680,21141,6049.0,33959,22998,1398.0,15386.0,16143.0,10467.0,8400.0,5161.0,508535242,374779994,133755248,69206512,71514690,71452609,77435081,85171102,69777208,63978040,5517715.0,21254890.0,152371632,86528250,191239762,51622993.0,277446417,178716187,10437402.0,117836102.0,130064983.0,86596108.0,71069584.0,40158423.0,13.0,발달상권,1263896,628384,635513.0,146548,195576.0,270077.0,249013.0,174915.0,227767.0,256477.0,276510.0,197331.0,195546.0,211874.0,126160.0,191609.0,189381.0,189670.0,196868.0,195722.0,156781.0,143862,8239.0,79.0,2.0,7.0,,,,,,,,29174,420742,183857,220987,368007,123020
143,발달상권,2120173,교대역(법원.검찰청),87774,69695,18079,13501,13547,13659,15061,13927,9637,8442,,11930.0,31708,13016,25790,5330.0,39990,33293,951.0,18791.0,21891.0,13660.0,11089.0,6902.0,951367143,737689098,213678045,141928266,144004736,141631959,158562786,151561351,109929213,103748832,,80952153.0,354250970,131535748,330920666,53707606.0,410074155,348774307,6741288.0,201329728.0,213091954.0,134145035.0,128635969.0,74904487.0,28.0,발달상권,3712454,1889034,1823421.0,414099,626359.0,748471.0,730323.0,558300.0,634900.0,533327.0,776539.0,644822.0,648482.0,755758.0,353527.0,570754.0,565817.0,569171.0,598080.0,593612.0,427029.0,387990,18197.0,175.0,1.0,13.0,,,,,,,,29052,257246,139426,160286,235221,100492
144,발달상권,2120172,교대입구교차로,18548,16499,2049,2990,3481,3080,3491,3457,1346,703,12.0,4207.0,9000,2142,3088,99.0,8108,6231,171.0,4599.0,3119.0,2589.0,2846.0,1015.0,238103128,213873665,24229463,39107014,42765237,41606494,51775723,38619197,15837094,8392369,827939.0,29551716.0,109375496,41922837,54466506,1958634.0,77964400,70488983,1423761.0,33957584.0,36263663.0,36773420.0,27762920.0,12272035.0,11.0,발달상권,1720436,911196,809240.0,160963,314734.0,403570.0,346180.0,249727.0,245262.0,310031.0,369160.0,285550.0,284257.0,302294.0,169145.0,263326.0,261058.0,262856.0,275521.0,270213.0,200912.0,186551,10241.0,63.0,1.0,7.0,2.0,,,,,,,42643,427545,205665,240780,379379,143943
145,발달상권,2120171,서초3동사거리,1995,1024,971,271,5,271,211,266,417,554,,,594,343,787,,674,966,35.0,526.0,601.0,273.0,144.0,61.0,82100639,35822720,46277919,407690,407690,14025531,9540200,11441609,18220764,28057155,,,25710970,14972798,41009181,,30054413,46181380,902686.0,22026709.0,31213795.0,13278461.0,6260743.0,2553398.0,2.0,발달상권,1178987,597796,581192.0,167833,187441.0,233595.0,226738.0,169141.0,194240.0,195839.0,248751.0,197242.0,199157.0,220611.0,117389.0,172710.0,175045.0,176847.0,183683.0,182763.0,150256.0,137686,11750.0,39.0,5.0,2.0,,,,,,,,36660,457947,254112,313263,466203,176024
146,발달상권,2120170,삼호가든사거리,1997,1246,751,193,216,290,201,346,450,301,,20.0,492,359,1096,30.0,957,879,17.0,94.0,146.0,653.0,565.0,361.0,53607575,36861134,16746441,6842259,10272150,6207692,3730814,9808219,10125701,6620740,,736321.0,12493023,16079323,23772412,526496.0,22097630,18298975,293021.0,1737628.0,2760925.0,13533277.0,13373730.0,8698022.0,6.0,발달상권,1131981,522545,609434.0,313221,100519.0,167542.0,234723.0,136990.0,178987.0,186573.0,205048.0,174471.0,198625.0,246010.0,121255.0,162530.0,164482.0,165866.0,169725.0,170679.0,158323.0,140375,2026.0,41.0,2.0,4.0,,,,,,,,10845,352850,197480,239187,340089,129794
147,발달상권,2120169,서초역,15890,11479,4411,2121,2272,2087,2591,2408,1600,2811,,2233.0,7261,2721,3675,,6773,6890,157.0,2609.0,4209.0,3506.0,2277.0,904.0,232003524,161828110,70175414,29461039,30573137,28489217,35962488,37342229,25931113,44244301,,23051049.0,111484105,38000903,59467467,,98736452,90800331,1577248.0,32708117.0,56068837.0,50659342.0,35118595.0,13404643.0,6.0,발달상권,1204067,661399,542669.0,77632,210988.0,281409.0,250077.0,199717.0,184246.0,149168.0,249397.0,241950.0,235100.0,231779.0,96673.0,191607.0,188492.0,189750.0,203162.0,196876.0,118277.0,115903,15771.0,52.0,5.0,8.0,,,,,,,,56960,1638856,690227,770627,1259083,361430
148,발달상권,2120167,고속터미널(고속터미널역),58567,39844,18723,6930,7593,7926,7733,9662,9764,8959,,6904.0,17139,14332,20179,13.0,29467,27772,698.0,16365.0,14981.0,10405.0,10100.0,4690.0,533758028,359103283,174654745,63676262,69865982,71291021,68695677,85574341,88424932,86229813,,56867570.0,159756535,124900374,192148042,85507.0,267835997,242066724,5739061.0,142926042.0,129094766.0,97781048.0,95157314.0,39204491.0,9.0,발달상권,584403,265036,319366.0,106523,88301.0,92195.0,101356.0,88057.0,107969.0,34218.0,100069.0,115771.0,135932.0,152501.0,45911.0,80669.0,81529.0,84040.0,85765.0,90651.0,87007.0,74741,5078.0,78.0,1.0,8.0,,,,,,,,161093,3718510,3196283,3805527,5118115,1530389
149,발달상권,2120166,방배역,85648,67162,18486,13457,12854,13505,14696,12650,10766,7720,2053.0,13982.0,27602,14013,22182,5816.0,41434,41178,2607.0,20448.0,21713.0,17262.0,14343.0,6238.0,666766172,513477944,153288228,101681780,91794782,103815891,122510705,93674786,85595445,67692783,17410941.0,87944709.0,201331793,122013176,190505593,47559960.0,321530819,287617785,15891770.0,135727914.0,158325894.0,133720051.0,114663432.0,50819542.0,18.0,발달상권,812590,385012,427578.0,129853,126748.0,145621.0,133170.0,112965.0,164232.0,131646.0,161475.0,127418.0,131821.0,171137.0,89094.0,120705.0,120521.0,120882.0,124289.0,123766.0,104885.0,97543,5467.0,91.0,5.0,4.0,5.0,,,,,,,48674,1326452,593740,699782,1151811,378181
150,발달상권,2120165,서래마을카페거리(서래마을),4126,2814,1312,438,594,625,625,532,687,625,,47.0,1642,860,1577,,2000,1609,110.0,672.0,718.0,859.0,641.0,610.0,145059009,107137060,37921949,18284376,12486508,27989159,29178424,19198593,20536322,17385627,,2109736.0,53917026,41616331,47415916,,61173736,41940604,1867506.0,19426758.0,22902195.0,23589969.0,19003248.0,16324665.0,4.0,발달상권,867089,387127,479962.0,215041,77734.0,103962.0,171616.0,123797.0,174939.0,211754.0,181255.0,115158.0,112797.0,143720.0,102405.0,124525.0,123721.0,124911.0,126683.0,126770.0,122436.0,118042,3467.0,35.0,1.0,5.0,,,,,,,,1098,124605,70450,84643,111806,43738
151,발달상권,2120164,내방역,6197,4286,1911,981,855,967,683,800,1146,765,,144.0,2403,1344,1997,309.0,2193,3191,,960.0,616.0,1050.0,1169.0,1592.0,145030801,99138292,45892509,25822642,18623797,19446021,17442850,17802982,25348156,20544353,,1929090.0,53619521,35142054,47153165,7186971.0,52087865,66404636,,12362491.0,11792091.0,25471264.0,28244825.0,40621826.0,5.0,발달상권,1214934,556901,658032.0,196206,165057.0,211290.0,213104.0,172985.0,256292.0,234277.0,251312.0,180692.0,183002.0,232233.0,133420.0,178200.0,178076.0,179436.0,182107.0,182142.0,161701.0,153271,8574.0,75.0,2.0,6.0,3.0,,,,,,,35472,1138711,436675,508400,985058,263531
152,발달상권,2120162,방배동카페골목,24520,17797,6723,3445,3582,3417,3765,3588,3566,3157,,1297.0,9241,4836,8241,905.0,13436,9676,403.0,3732.0,4853.0,7148.0,4648.0,2329.0,251007782,178023481,72984301,35412171,34076453,30646629,40087021,37801207,38225141,34759160,,19317029.0,100942878,46274891,76647343,7825641.0,129486566,92092676,3173975.0,31043127.0,43437635.0,71303971.0,46437731.0,26182805.0,5.0,발달상권,639515,293160,346355.0,126210,72204.0,89580.0,132209.0,95455.0,123858.0,130561.0,128279.0,89476.0,93311.0,125118.0,72771.0,90132.0,90657.0,91875.0,91922.0,92381.0,92495.0,90052,1253.0,21.0,,,,,,,,,,25565,459720,227708,272277,443431,172024
153,발달상권,2120160,사당역(사당),7207,5346,1861,933,997,1082,1238,1096,944,917,30.0,35.0,2098,1210,3546,288.0,3920,3158,197.0,3134.0,2019.0,666.0,818.0,246.0,67113198,48219120,18894078,8268068,9459619,9292038,10105700,11093695,9422512,9471566,804875.0,413413.0,19147871,11014615,33030010,2702414.0,36564077,27849609,1813638.0,26480779.0,18270379.0,6798156.0,8596088.0,2454646.0,13.0,발달상권,1918922,930201,988722.0,196004,387336.0,363950.0,283733.0,271594.0,416306.0,339388.0,356798.0,264114.0,284495.0,436493.0,237636.0,272916.0,273211.0,276855.0,280082.0,286359.0,275475.0,254021,9153.0,83.0,2.0,4.0,1.0,,,,,,,265798,3605733,1928108,2261531,4357932,1842755
154,발달상권,2120159,서울대입구역,80160,61894,18266,11796,12591,12144,13059,12304,10783,7483,497.0,4071.0,17061,12348,31340,14843.0,42812,36520,1978.0,31293.0,23305.0,10047.0,9172.0,3539.0,662548066,499899833,162648233,91228708,102965221,95610679,104589124,105506101,95098704,67549529,3383317.0,29650277.0,153924754,102418182,265238326,107933210.0,355625726,287446734,15729248.0,241527584.0,187673900.0,89923356.0,77373424.0,30844949.0,19.0,발달상권,2427408,1163412,1263996.0,199723,912460.0,496097.0,271128.0,228653.0,319345.0,504570.0,468296.0,318065.0,340136.0,495131.0,301207.0,342028.0,343756.0,349646.0,353027.0,357694.0,354183.0,327073,1430.0,107.0,1.0,6.0,,,,,,,,146945,1164392,693197,801259,1357871,663181
155,발달상권,2120158,녹두거리(대학동),49359,34484,14875,6463,7000,6886,7175,6960,7703,7172,311.0,2293.0,12240,8577,19323,6615.0,31796,17345,377.0,13717.0,14427.0,8710.0,7992.0,3919.0,490320151,336351599,153968552,60668984,66495813,66185819,70574680,72426303,83497870,70470682,4975716.0,16763600.0,128608998,81258893,197381104,61331840.0,298711880,171280920,3175965.0,117100331.0,128892699.0,93791258.0,85285461.0,41747085.0,16.0,발달상권,730681,417770,312910.0,51280,231055.0,143172.0,100421.0,81574.0,123179.0,162631.0,140647.0,96412.0,100280.0,136773.0,93938.0,104882.0,104654.0,104824.0,105117.0,105586.0,104238.0,101382,695.0,41.0,1.0,2.0,,,,,,,,109157,1011920,558713,642221,1047713,466153
156,발달상권,2120157,신림역(신림),162954,114865,48089,22993,22797,23027,22660,23388,24400,23689,6660.0,14443.0,30177,26756,56839,28079.0,99442,63512,3042.0,59863.0,54792.0,22246.0,16103.0,6908.0,1305062721,908613011,396449710,177853465,178686877,178725997,175588495,197758177,204033404,192416306,53672228.0,100501153.0,248014339,208303129,456311045,238260827.0,814862472,490200249,23419321.0,472166279.0,413917778.0,201698107.0,139453715.0,54407521.0,15.0,발달상권,3220459,1665530,1554928.0,179601,1145553.0,734151.0,411543.0,317008.0,432603.0,726828.0,623012.0,391720.0,421810.0,636307.0,420781.0,443718.0,444902.0,451162.0,449549.0,458761.0,493470.0,478897,593.0,147.0,,4.0,,,,,,,,419751,4729464,2059455,2458109,4764679,2119116
157,발달상권,2120156,"총신대입구역(이수, 총신대)",26267,18230,8037,2174,3663,4279,4198,3916,4592,3445,12.0,2285.0,8715,4932,9966,357.0,11449,14124,613.0,7485.0,7415.0,4382.0,4029.0,1648.0,393486269,253437671,140048598,31008411,47260089,70457251,50065414,54646506,74527637,65520961,262684.0,22711473.0,143178139,70242205,151020807,6070961.0,171637163,189472699,6385820.0,123254287.0,100497424.0,56056035.0,53980485.0,20935812.0,17.0,발달상권,2821293,1286787,1534506.0,390562,450356.0,474090.0,437763.0,428625.0,639897.0,487752.0,536918.0,411500.0,447657.0,611169.0,326299.0,403324.0,401836.0,405785.0,409062.0,416647.0,406107.0,378531,3255.0,142.0,2.0,7.0,,,,,,,,137831,2364467,1340775,1627280,2646457,933019
158,발달상권,2120154,장승배기역,1616,1280,336,224,231,246,324,255,168,168,,,485,358,605,,477,923,24.0,517.0,429.0,192.0,200.0,40.0,9574327,7331377,2242950,1353889,1119088,1583119,1968353,1306928,1121475,1121475,,,2848658,2076599,3527595,,2914722,5047037,101084.0,2603510.0,2302646.0,1271908.0,1372991.0,309620.0,1.0,발달상권,420296,192109,228186.0,59604,66721.0,70673.0,64345.0,61575.0,97379.0,81924.0,79521.0,57767.0,63581.0,85771.0,51731.0,60447.0,60184.0,59823.0,60943.0,61459.0,60768.0,56674,479.0,52.0,3.0,2.0,,,1.0,,,,,100088,1177945,605486,690536,1070083,397856
159,발달상권,2120153,노량진역(노량진),183367,134677,48690,27405,27041,27969,27231,25031,25251,23439,4065.0,22045.0,53499,23937,59888,19933.0,107533,75710,2547.0,76509.0,48783.0,17500.0,28830.0,9072.0,1234913126,887176004,347737122,177376921,175577205,183983060,183897033,166341785,177027682,170709440,27715161.0,111487771.0,355894873,162586797,432628478,144600046.0,744771483,487833885,17445550.0,476026742.0,325625360.0,138461424.0,210761685.0,64284607.0,27.0,발달상권,1362253,750697,611557.0,90435,556703.0,270031.0,146507.0,129230.0,169348.0,220811.0,290181.0,211041.0,218411.0,277650.0,144157.0,200909.0,201439.0,203927.0,207490.0,208188.0,181714.0,158586,3699.0,73.0,2.0,6.0,,,,,,,,211908,2804710,1351359,1503942,2827009,1282319
160,발달상권,2120152,신대방삼거리역,11187,7848,3339,1471,1316,1626,1754,1681,1698,1641,,,1457,2235,5996,1499.0,6235,4952,356.0,3740.0,2711.0,1754.0,2084.0,542.0,160923441,112519927,48403514,20619298,19230440,23839693,24286616,24543880,24467648,23935866,,,23276796,30180066,87892461,19574118.0,92043965,68879476,5849226.0,52356692.0,35070528.0,25852968.0,32680436.0,9113591.0,6.0,발달상권,808119,371081,437038.0,103777,153378.0,146386.0,126113.0,111134.0,167331.0,162315.0,159834.0,105129.0,113065.0,164828.0,102947.0,115156.0,113861.0,114669.0,115487.0,116609.0,118332.0,114004,594.0,64.0,,2.0,,,,,,,,103982,1430466,653915,772245,1331430,508019
161,발달상권,2120151,보라매공원,52042,38687,13355,7232,7993,7508,8247,7707,6909,6446,80.0,3761.0,15501,9158,15250,8292.0,25350,24852,424.0,12837.0,18661.0,10261.0,5753.0,2266.0,507641291,377206170,130435121,67942189,76097458,73741185,83624975,75800363,67224718,63210403,827374.0,31271155.0,148452268,92412812,157966261,76711421.0,242107854,222062940,3347622.0,106088350.0,165711932.0,106588028.0,61001655.0,21433210.0,11.0,발달상권,1135183,546066,589116.0,147309,177573.0,203957.0,197270.0,157936.0,251139.0,264218.0,233910.0,157218.0,156299.0,186250.0,137289.0,167048.0,168079.0,168292.0,169660.0,166159.0,148729.0,147217,2417.0,39.0,1.0,6.0,,,,,,,,58626,1086371,518137,603679,951876,270441
162,발달상권,2120149,여의도역(여의도),41402,34662,6740,6529,6934,6593,7594,7012,3673,3067,,3194.0,18116,5457,13467,1168.0,20318,13784,247.0,8622.0,12078.0,6666.0,4304.0,2183.0,641084141,533259413,107824728,86393014,108144793,94738696,121113704,122869206,56897474,50927254,,35043793.0,297098795,76937262,216538550,15465741.0,247094723,161522346,2719599.0,103702311.0,140534348.0,82649554.0,52121954.0,26889306.0,27.0,발달상권,1488872,829810,659062.0,114186,261083.0,398322.0,339545.0,202379.0,173355.0,154415.0,330121.0,309241.0,311715.0,282983.0,100397.0,241939.0,239128.0,240042.0,258581.0,250833.0,137121.0,121227,69255.0,161.0,5.0,41.0,,,,,,,,159608,4464204,1491285,1937526,4490942,1020653
163,발달상권,2120148,국회의사당역(국회의사당),107696,89735,17961,17776,17371,17728,19782,17078,8092,9869,,11051.0,49690,13890,28810,4255.0,57428,37094,456.0,23609.0,33843.0,20692.0,11478.0,4447.0,1184302647,981080368,203222279,183793385,188147099,193586354,215046474,200507056,84296955,118925324,,79597493.0,574807250,144644018,342696519,42557367.0,552814202,355829312,3496372.0,214931022.0,328306600.0,205352941.0,114287353.0,42269225.0,21.0,발달상권,415241,241570,173670.0,9075,72017.0,121266.0,101530.0,62397.0,48955.0,39647.0,99864.0,92899.0,89041.0,69451.0,24340.0,67824.0,66608.0,68134.0,73006.0,70052.0,31952.0,37665,31135.0,70.0,2.0,16.0,,,,,,,,82434,1837523,618629,727576,1523901,354318
164,발달상권,2120147,보라매역,4309,2968,1341,543,438,618,704,665,771,570,,10.0,1351,704,1882,362.0,2312,1399,10.0,409.0,1113.0,742.0,846.0,590.0,112270140,75223363,37046777,13521330,10094878,15605422,19034826,16966907,21067540,15979237,,279052.0,36752025,18794305,47526599,8918159.0,53591632,33615851,606817.0,8318002.0,23321459.0,18282344.0,21390072.0,15288789.0,6.0,발달상권,603985,292122,311863.0,85437,102821.0,111342.0,100051.0,87122.0,117213.0,131225.0,121788.0,81060.0,80984.0,112471.0,76454.0,86583.0,85756.0,86246.0,87454.0,87782.0,85486.0,84679,1981.0,50.0,3.0,1.0,,,,,,,,64680,1086984,504038,610446,1086949,385795
165,발달상권,2120146,한강성심병원,690,511,179,140,64,103,96,108,109,70,,,77,102,364,147.0,294,205,13.0,38.0,89.0,167.0,115.0,77.0,21010093,15948322,5061771,3739173,1503883,3056381,3529742,4119143,3133142,1928629,,,2616923,3750560,9896584,4746026.0,7280302,5165144,308964.0,969751.0,2299770.0,4264221.0,2864477.0,1738261.0,2.0,발달상권,424097,227723,196374.0,17316,105483.0,131044.0,67832.0,52807.0,49615.0,86858.0,98091.0,64340.0,62807.0,67310.0,44691.0,62342.0,62193.0,62627.0,64369.0,63436.0,54835.0,54295,5045.0,16.0,1.0,3.0,,,,,,,,47457,841311,467946,543891,892391,281106
166,발달상권,2120145,영등포역(영등포),76415,50321,26094,9432,10132,10389,9953,10415,14415,11679,1179.0,5998.0,19361,16353,25642,7882.0,41423,34080,1208.0,25293.0,25172.0,12912.0,7627.0,3291.0,763641034,487099718,276541316,85360336,100825805,100148957,97418774,103345846,160570743,115970573,16541130.0,41945453.0,153008265,119897342,307287578,124961266.0,438604774,302287384,9359593.0,253951191.0,264078289.0,117292823.0,67902721.0,28307542.0,19.0,발달상권,2850301,1486396,1363905.0,153726,724093.0,625509.0,407670.0,422767.0,516537.0,482616.0,506913.0,451085.0,514276.0,603790.0,291622.0,379468.0,381208.0,391043.0,395093.0,420957.0,458973.0,423558,3856.0,200.0,4.0,11.0,1.0,,,30.0,,,,276775,3399616,2354484,2846790,4477702,1409581
167,발달상권,2120144,영중로,624,481,143,88,80,130,51,132,71,72,,,166,130,246,82.0,312,258,,38.0,87.0,159.0,216.0,71.0,15312033,12420722,2891311,2908113,1549513,2912049,1288939,3762108,1210732,1680579,,,6243698,2599735,4869173,1599427.0,6703853,6053073,,872193.0,2622417.0,3515043.0,4161094.0,1586180.0,4.0,발달상권,1492508,692358,800150.0,213972,248031.0,351513.0,259751.0,177665.0,241578.0,343965.0,325816.0,201954.0,197533.0,250667.0,172572.0,214559.0,216145.0,217913.0,219709.0,219184.0,204815.0,200187,2015.0,21.0,,2.0,,,,,,,,37901,862533,418986,468285,835121,261453
168,발달상권,2120143,당산역,14426,11223,3203,2356,2200,2192,2228,2247,2165,1038,,3230.0,3943,2626,4591,36.0,6280,7471,126.0,4087.0,4745.0,2066.0,1894.0,831.0,90095228,69534769,20560459,14988654,12431005,13396326,14136105,14582679,14284963,6275496,,21578107.0,23939988,15984652,28431894,160587.0,37405781,40162813,598139.0,21846051.0,25720873.0,12882089.0,11249161.0,5272283.0,6.0,발달상권,967748,464766,502983.0,82732,209515.0,227250.0,144190.0,134013.0,170049.0,145336.0,191924.0,146224.0,154698.0,221162.0,108406.0,141812.0,140736.0,143120.0,147380.0,148900.0,130378.0,115424,2723.0,83.0,1.0,2.0,,,,,,,,152652,2607437,1095049,1252853,2716389,1061975
169,발달상권,2120142,대림역,15752,11239,4513,2349,1858,2372,2528,2132,2507,2006,,948.0,5134,3515,5414,741.0,7759,7855,453.0,3846.0,3873.0,2964.0,2410.0,2067.0,157076191,108918173,48158018,22231113,19348571,24735589,22697612,19905288,26914981,21243037,,7779512.0,50898463,33791248,56871300,7735668.0,77269253,76817491,3579092.0,35824974.0,36798425.0,30104487.0,27627884.0,20151884.0,3.0,발달상권,1382084,695961,686123.0,72809,171517.0,237210.0,247115.0,299487.0,353948.0,256650.0,262330.0,183662.0,195996.0,303071.0,180375.0,197554.0,194906.0,195522.0,196178.0,198831.0,198431.0,200661,1559.0,57.0,2.0,5.0,,,,,,,,58347,489107,260402,281395,433195,172698
