상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
2111011,6019,5131,888,928,1050,1079,1005,1069,723,165,,15,3132,1351,1506,15,2601,2530,25,398,583,1115,1199,1812,120440050,100710585,19729465,16416069,18649615,23364105,19719425,22561371,15778552,3950913,,225910,59592021,26062975,33314130,1245014,52403016,44052432,215870,5953479,11917500,21200340,23593027,33575232,4,40497,18615,21881,7863,4573,5501,7496,6252,8815,7712,8292,5179,5527,8101,5685,5929,6037,6010,5979,6104,5433,5006,9608,16,,3,,,,,,,,36180,920502,440524,500526,727440,225741
2111010,142939,102127,40812,20487,20592,19573,19915,21560,23125,17687,1910,669,52956,15537,51998,19869,77197,48799,341,18585,33121,27398,25464,21092,7149134604,4686491902,2462642702,872059022,920588623,924641807,923191188,1046011262,1312881094,1149761608,80010386,10383765,1539397910,762249165,3418785011,1338308367,3653933325,2345153331,12471425,845092142,1606110092,1341847609,1209068807,984496582,57,1767437,803649,963788,184645,301602,416355,301023,219391,344419,497046,349465,198131,195167,289622,238006,247237,245591,246058,246317,250028,264093,268110,1428,7,,,,,,,,,,91677,1280273,671948,766620,1302912,530956
2111009,4522,3409,1113,607,624,684,672,822,876,237,,58,2082,1109,1171,102,2261,2052,41,726,1305,1069,690,483,120605528,84803478,35802050,13280621,17971650,15187254,16005248,22358705,25465654,10336396,,3752889,39437426,21813619,49522027,6079567,60749351,48948661,844996,15464334,28944607,28470046,20248893,15725137,6,369291,174329,194963,64134,43497,74719,63012,48079,75849,100328,77562,42830,42466,59359,46747,52378,52017,51940,52051,51503,53999,55407,127,1,,,,,,,,,,12007,175713,74541,103182,149249,68621
2111008,20765,17707,3058,3525,3559,3482,3501,3640,2515,543,32,746,13466,2657,3578,286,12516,5690,111,2041,4943,4542,4291,2275,349484891,280332149,69152742,48546547,55534736,55268032,58580436,62402398,56013311,13139431,188238,11768361,192656866,42882193,85193189,16796044,190178217,93847778,972250,25449715,56557873,69142857,83410558,48492742,16,853034,391266,461767,144848,109637,181744,146871,109329,160605,269380,183144,89052,83492,117119,110848,122430,120261,120653,120933,118738,122227,127794,1600,9,,,,,,,,,,32549,581456,243819,287962,509727,197775
2111007,40573,33510,7063,7100,6322,6728,6256,7104,4273,2790,151,592,17211,4219,14052,4348,25814,12039,306,4322,9024,8006,8703,7485,1147020794,937302337,209718457,201820549,162219356,176343726,176934758,219983948,163814532,45903925,2122145,12318169,339399931,82644836,495045141,215490572,703410353,307444868,2817110,119395963,269781162,216444290,213810928,188605768,19,1283290,596914,686376,210278,186708,272819,211123,166932,235428,438971,272196,118707,108976,165106,179332,185177,183854,182317,181297,179188,181805,189652,936,10,,,,,,,,,,32320,575079,242461,284513,500347,192430
2111006,47005,32934,14071,5982,6105,6642,6753,7452,7400,6671,199,959,14200,4401,19369,7877,26812,15875,309,7771,11101,8836,8107,6555,2178778717,1472540161,706238556,283213333,243021669,266564438,342287451,337453270,370931023,335307533,10057834,23360340,340207015,146114866,1022553419,636485243,1224833554,695447601,5468172,403150360,533874467,368745969,392715180,216327014,34,2337197,1068680,1268517,355933,351746,483821,397178,308492,440028,690799,475486,241713,239008,371934,318257,332935,328592,326801,329468,327845,341366,350191,1112,18,,,,,,,,,,47519,774935,351318,417216,710542,293322
2111005,22841,18201,4640,3267,4072,3523,3745,3594,3218,1422,152,1968,7269,2549,7670,3233,13637,7227,18,2930,4590,4748,4253,4353,595819496,445405280,150414216,80162732,96801233,98242937,83845207,86353171,92563745,57850471,6198740,31075528,130030324,41913432,229996140,156605332,322411078,204922172,784408,87701587,126694318,109901837,118295680,84261397,23,1432514,665536,766977,209296,207301,313544,239121,190568,272683,483367,313392,131891,118668,185988,199211,205728,201129,201519,202063,198313,207910,215850,1865,13,,,,,,,,,,45285,627268,262005,303187,566040,234361
2111004,95262,65697,29565,12738,12934,12933,12714,14378,15192,14373,760,4186,34310,12554,35112,8340,49013,35420,191,7467,17318,19355,18778,21325,3821722767,2535609461,1286113306,461654552,472976987,493197446,507089328,600691148,692431992,593681314,45103481,68364276,945243628,420515221,1769264273,573231888,1931623185,1297588464,6980213,281829159,730655376,818451403,671888440,719407053,52,2243015,1037874,1205140,345713,333952,446102,384495,302444,430307,659911,462810,231921,228259,352710,307405,318948,316904,318579,316958,317321,326119,328187,2036,36,2,1,,,,,,,,52253,766116,331273,391307,696647,291301
2111003,77941,61447,16494,12031,12752,11289,12411,12964,10838,5656,1289,3650,32165,9487,25561,5789,59096,14594,154,5498,10051,9511,15193,33286,2069326676,1394242171,675084505,231772021,292218025,271736682,286031693,312483750,411516304,263568201,57398178,51958458,541605676,226592501,833797643,357974220,1223730331,544206209,2102986,199058029,365374825,361422742,370293412,469684545,36,1722447,801009,921438,250375,251777,341592,293155,229298,356251,523776,363000,174183,168701,257732,235055,245623,240933,242188,240422,241529,249955,261796,1991,25,1,2,,,,,,,,40956,630202,258003,299350,553321,225207
2111002,2377,2160,217,400,345,336,463,616,163,54,,18,1904,227,228,,1361,318,,36,245,589,544,263,53259409,48441240,4818169,9122762,6923282,6451446,10782353,15161397,3792833,1025336,,353877,42189373,3838201,6877958,,32245435,7453234,,1361065,4275602,15057003,10303259,8701740,6,2376,1683,693,471,0,15,423,408,1059,0,648,636,612,393,87,357,408,315,327,360,291,318,317,5,,,,,,,,,,1941,15904,7703,10800,11421,2053
2111001,21623,13874,7749,1272,3204,3301,2865,3232,3671,4078,,39,10117,3330,7593,544,10380,8360,58,962,2835,4913,4806,5166,801759824,522501147,279258677,70677482,105645960,120850175,105440610,119886920,128535052,150723625,,1271913,329833625,96695383,309327280,64631623,375776866,251386209,1000054,27414092,88522129,167774537,150752751,191699512,6,20925,10134,10791,3658,1797,4173,3751,3390,4154,1750,5134,3439,3500,4571,2529,3027,3048,2997,3016,3054,2966,2814,70,10,,,,,,,,,,9442,117201,49873,71864,110153,48564
2111000,22454,18221,4233,4081,3476,3072,3603,3989,2838,1395,40,3703,10793,2845,4613,460,15542,4103,,1126,2047,4668,6504,5300,749175336,602688258,146487078,108604388,91917866,132004167,130865462,139296375,104810241,41676837,770279,149269347,271114866,119253692,179106416,29660736,390300236,136722489,,34367615,56541489,132003592,159253406,144856623,9,62166,31140,31026,17116,5114,6372,9943,8305,15316,11826,13282,9322,9923,11556,6257,8893,9528,9358,9333,9405,8249,7399,39,3,,,,,,,,,,13962,142149,57073,75590,107058,40787
2110999,27486,22542,4944,4556,4364,4620,4435,4567,2975,1969,227,567,12202,2093,9575,2822,15279,8649,97,4037,6842,5444,4027,3476,832395252,655133586,177261666,126141705,131458417,142940472,123985345,130607647,107928313,69333353,11916399,15030783,245145114,49167442,383058904,128076610,426622823,246281057,1221843,106417303,191539312,163009538,124163446,86552438,16,66923,31414,35511,10940,8857,16741,12048,8157,10181,16568,13883,7957,7916,11430,9171,9679,9716,9671,9648,9628,9407,9175,268,10,,1,,,,,,,,14246,263608,95816,133631,204074,81816
2110998,11756,8581,3175,1690,1646,1669,2064,1512,1249,1926,,312,5734,1506,3964,240,6180,4002,12,943,2449,2804,2238,1737,381052158,269086697,111965461,42598350,51367927,58566606,61183907,55369907,53026317,58939144,,7559250,152054363,41291975,165958618,14187952,172555676,119699227,152311,19730978,69678696,82270690,66938376,53483851,14,113233,49968,63265,33756,9928,16587,19919,12770,20272,24916,23562,14623,15516,20667,13947,16225,16339,15966,16111,15995,16173,16425,23,16,,,,,,,,,,19686,213930,85337,121630,178858,72056
2110997,160681,118780,41901,22297,23486,23618,22904,26475,23244,18657,1703,5438,48050,18766,64600,22124,95467,49488,978,15619,24645,31549,33715,38450,5906989360,4205823720,1701165640,695383236,851079595,841307213,823819217,994234459,958359337,742806303,75998655,112328891,1148861373,460109142,2818252137,1291439162,3132699117,1819426811,29722246,690694578,1040300131,1191529558,1184759231,815120180,73,1969409,955540,1013868,296287,260996,314602,316646,303841,477036,523065,410181,229281,223845,321351,261686,285272,285044,281784,280224,280579,276120,280387,1724,45,1,,,,,,,,,36232,833806,350718,469318,736863,264057
2110996,28828,23870,4958,4974,4915,4417,4796,4768,2817,2141,,760,16516,3034,8035,483,14476,7566,341,1770,3979,6292,5491,4169,1217927849,1007778447,210149402,194890118,201874907,175153826,231715124,204144472,114333966,95815436,,12043261,538398332,118045279,434841114,114599863,409163290,215127828,4309456,28650461,91118462,188217473,161753625,150241642,11,810457,444704,365753,311311,73396,76406,156589,103491,89263,175239,153671,101775,114426,168070,97274,116220,115969,114000,113585,114522,121140,115021,1959,8,2,,,,,,,,,25685,459161,250618,370879,545736,315288
2110995,4842,4422,420,946,911,963,760,842,253,167,,13,3595,428,774,32,2866,1148,,181,474,970,1070,1322,111788769,101898702,9890067,36596999,16078362,19398908,14955715,14868718,5536854,4353213,,103921,73695652,18304114,18519869,1165213,50435332,18962413,,2584399,8163684,14401023,19412924,24835717,3,508186,246507,261680,94009,59660,88379,96733,73723,95681,138004,115194,59450,57431,74344,63762,72691,73063,72685,72949,73084,71379,72335,5085,5,,,,,,,,,,44853,1404985,732923,877895,1453142,375701
2110994,51918,42128,9790,8418,8896,8261,7652,8901,5884,3906,156,2946,27074,5115,15291,1336,30908,15098,266,3815,5872,10037,13000,13020,1391615179,1053960156,337655023,195686045,210507648,232331516,190077104,225357843,191869242,145785781,2485848,62473949,558660947,124647236,570069977,73277222,762375494,354642644,3288092,59397415,111016425,270690638,353325989,319299579,22,479162,226014,253150,115251,42614,58774,78960,69779,113783,132095,112255,62405,57173,63220,52015,70999,71255,70063,69135,69153,65065,63495,494,18,1,,,,,,,,,19383,394651,156690,257802,278337,101537
2110992,58811,33108,25703,6463,6358,6606,6954,6727,12532,13171,76,178,21523,9034,27310,690,25463,29284,5332,3980,4854,18199,19163,3219,919989885,547552348,372437537,109654961,100205119,106644502,120202014,110845752,186848893,185588644,5248775,2930143,353741503,130017325,393782130,34270009,397601456,421371956,61849155,62332817,83265363,262425655,286131214,62969213,5,1924469,917708,1006761,657903,225763,205884,348221,258832,227865,514313,367160,202951,223153,363742,253149,265507,263031,262265,262203,266284,305335,299845,2179,3,3,,,,,,,,,36624,567490,403869,572926,800597,452621
2110991,58461,51481,6980,10658,10945,11118,9825,8935,4251,2729,86,,31687,2471,16288,7929,22236,12554,,4511,10544,11521,5889,2327,8084107338,6673773595,1410333743,1273936757,1547560963,1348959553,1449492682,1053823640,832475800,577857943,10140933,,1440727527,465807815,4382247642,1785183421,2104522264,842484298,,214073947,678810500,1099064555,680735266,274322293,7,204497,102407,102090,13651,39678,56112,46442,26710,21905,21453,38327,42513,42885,42730,16591,27933,29796,30915,32318,31858,27118,24561,1246,,,,,,,,,,,56895,1990008,947907,1135488,1955182,513679
2110990,3974,3017,957,605,627,566,571,648,499,458,,5,2012,591,1091,275,1768,1646,,550,1254,734,392,484,172422166,118384050,54038116,23634971,20618175,21399383,24477078,28254443,27525212,26512904,,815350,59181961,31406281,63965010,17053564,72794236,64341090,,16705767,45710077,28732442,21564746,24422295,2,72534,36126,36407,7958,9599,14998,14597,10584,14799,10138,15575,11687,11822,14950,8360,10541,11048,10913,10760,10820,9822,8629,262,4,,,,,,,,,,79353,1818611,541715,677436,1380957,353849
2110989,27814,24242,3572,4987,4720,4494,5027,5014,2328,1244,468,48,15992,1613,6548,3145,15001,7447,83,3968,6824,6387,3644,1540,1043597136,883132300,160464836,184314205,147970128,159568781,189510787,201768399,101280903,59183933,13846562,1002916,353594027,51454684,421513810,202185137,492456270,200048233,2983145,88548702,189784265,195092088,156132798,59963502,16,691693,348510,343185,125101,106324,140754,141716,93723,84076,147907,137619,107046,105106,124183,69832,103715,106291,106219,104540,105410,85488,80033,444,1,1,,,,,,,,,172244,4485847,1654799,2004244,3984698,1157820
2110986,1300,1146,154,213,205,278,220,230,77,77,4,,774,65,241,139,556,400,,208,380,155,159,53,39453661,32833097,6620564,6873945,5562092,7392963,7082370,5921727,3310282,3310282,228859,,14712366,2325371,12166309,6710474,14013529,10878978,,4479099,8377875,4977684,5680608,1377241,2,274790,134143,140647,22968,45554,62672,58045,37730,47822,65293,57308,38166,37465,44446,32110,41039,42246,41197,41204,40475,34581,34048,90,,,,,,,,,,,16115,643036,223669,266588,586207,156868
2110984,42730,37619,5111,7653,7581,7181,7799,7405,3310,1801,448,616,26332,4273,9117,1944,22539,11746,793,4308,6779,8763,8689,4957,847717524,724670013,123047511,131906533,163132849,130365475,143263910,156001246,86020532,37026979,24938005,20851911,463446697,75574623,184113684,78792604,397350260,243083494,10729886,55561839,126234115,156149435,166671297,125087186,12,1101906,517143,584762,256745,104924,189696,186564,158899,205078,398800,262834,109051,91074,114541,125605,161802,157839,160174,158046,156379,151512,156152,1556,10,,,,,,,,,,11636,225354,97505,116490,188130,69380
2110983,31946,23794,8152,4505,5377,4507,4718,4687,4226,3926,,297,16639,3888,10018,1104,14480,10148,75,1526,3852,4785,7015,7379,988745071,704494524,284250547,134506962,164366550,132499176,139080854,134040982,145880077,138370470,,14780265,429147645,106012038,371509133,67295990,432288678,279921333,1118747,35982569,104505833,136336322,216494304,217772234,7,459574,203627,255946,98302,56757,63269,77653,78211,85384,120061,94449,55445,57989,74176,57456,67080,67149,67618,66163,65436,62296,63835,783,3,1,,,,,,,,,16798,494152,209197,262260,449486,161686
2110982,4046,3593,453,850,684,724,618,717,392,61,,438,2326,465,817,,1893,1103,40,193,777,658,864,465,80763263,71583883,9179380,15582362,13367222,16172845,12665817,13795637,7837676,1341704,,6210362,48293366,5386742,20872793,,29494236,18257799,474910,3653153,9423809,11583819,12261313,10355031,2,205052,92888,112163,36406,22867,38790,50936,26186,29866,60927,45459,22435,23504,28716,24009,29670,28796,28910,29034,28826,29676,30142,166,1,,,,,,,,,,18062,652177,267429,321322,607912,170292
2110981,42199,33189,9010,6657,6056,6677,7159,6640,4621,4389,,249,19886,4322,15759,1983,20093,11802,1055,2728,5597,8208,7699,6613,1799588057,1437765948,361822109,301096958,273871404,296585892,311654603,254557091,182162413,179659696,,4398383,640884973,152719088,798855129,202730484,756977314,371477357,10472319,74035623,197513871,290988178,303475726,251968954,14,435487,213458,222029,68701,59484,78656,80685,73302,74658,107065,86558,54490,54308,75980,57084,64228,63798,63494,62730,62252,58631,60355,361,2,,,,,,,,,,22167,582085,241486,289191,496259,170032
2110980,12690,10944,1746,2405,2433,2228,1902,1976,956,790,,82,8404,1059,2892,253,7772,2803,20,1632,1963,2439,2269,2254,276902884,226964607,49938277,44307647,48512563,48166857,45955680,40021860,25754357,24183920,,1633453,167800259,24711376,74120259,8637537,139095041,57848243,181485,21469865,29079550,40858110,51593323,53760947,7,657008,310739,346269,98252,81967,108267,112522,109596,146404,181443,133488,76891,78220,100490,86477,96803,97692,96293,95664,94817,87725,88014,663,1,,,,,,,,,,7898,260618,124573,156259,262293,82139
2110977,8670,7750,920,1424,1694,1535,1423,1674,744,176,,2650,4119,606,1225,70,4241,1561,,301,1247,990,2268,995,176258727,152785847,23472880,30526567,33260955,29491471,25501904,34004950,14555179,8917701,,66438921,74461824,10444216,22537151,2376615,62022101,29277021,,5806035,15301017,18851813,35779211,15561047,6,154592,76121,78472,17042,23827,31789,29933,25542,26460,36553,32030,21548,20411,25265,18784,23080,23145,23126,22730,22875,19673,19965,148,,,,,,,,,,,14295,417696,172303,209681,380771,132249
2110976,10101,8443,1658,1527,1603,1647,1734,1932,829,829,,,6523,513,1396,840,2989,4428,,1287,3229,1658,775,470,394144429,301294855,92849574,61023538,62223286,54446738,56497215,67104078,46424787,46424787,,,126933320,12281056,116659116,91846150,115535716,103560052,,27207009,92942283,59856510,23994957,15095009,6,741723,332282,409440,79744,129221,172322,147655,96033,116749,187906,158094,101144,94363,114609,85608,102622,108476,107671,108061,109239,107496,98160,578,2,1,,,,,,,,,29681,402745,190626,216467,328780,126241
2110971,17511,14099,3412,2339,2832,2858,3318,2752,2031,1381,2471,,4706,185,5021,5128,8751,6446,35,3377,5874,3501,1795,616,1199560245,908735332,290824913,143502236,173762345,181000427,217277906,193192418,172517887,118307026,206086582,,75734262,5690205,429455736,482593460,595809291,389449192,2524094,175832630,397453210,233984420,136608908,38855221,9,674577,328691,345886,35402,133822,196458,138071,83511,87311,169218,150798,93889,90294,98396,71982,100971,102824,101722,100761,99681,85263,83355,1542,1,,1,,,,,,,,57364,1381751,510886,565618,1185446,329552
2110969,7755,7107,648,1160,1580,1460,1572,1335,324,324,,5,4248,465,2138,575,2733,2790,5,1329,2080,1236,602,270,526942249,481672903,45269346,64406711,92782556,123288045,124743877,76451714,22634673,22634673,,190277,140606837,21613930,229631572,112264960,146420217,95192994,126851,38499220,89904720,65673816,32501236,14907367,4,799287,421315,377974,50675,174458,232585,175430,88068,78072,148150,179047,135713,137234,125270,73873,126721,133564,128520,128053,124882,81713,75833,1546,4,,,,,,,,,,105447,3715938,1135457,1331990,3074222,767174
2110968,30497,25228,5269,4411,5573,5268,4853,5123,2909,2360,308,169,17725,3201,6844,2250,14509,10632,45,4240,6520,5388,4654,4296,893288414,753099121,140189293,115256477,155072325,163039167,157102212,162628940,87402242,52787051,25038903,3216095,339298452,73366502,279806371,172562091,402068320,235971056,849453,75053015,157822347,167986071,127614480,108714010,6,299803,152912,146890,29817,58032,75113,61702,37774,37363,51340,60667,51173,52198,55574,28850,46089,48555,47030,46843,46460,34084,30742,1023,3,,,,,,,,,,59131,2044526,779684,899244,1767203,520562
2110967,20652,18211,2441,3478,4036,3551,3780,3366,1241,1200,296,1025,12469,1442,3439,1981,9782,4613,54,2612,5042,3595,2082,1011,985331055,893363471,91967584,182726675,195433845,170951738,180605732,163645481,68868951,23098633,14773224,19973412,341565076,26175315,306704777,276139251,341137982,91633741,467164,40356071,120760974,136632479,88974495,45580541,10,691457,373956,317500,37207,149310,201750,146977,84171,72041,142130,148359,111422,103749,113892,71906,103586,110265,107984,107390,105139,78017,79073,377,3,,,,,,,,,,100533,3624439,1104049,1293625,2976140,738842
2110966,48960,40182,8778,7822,8196,7870,7829,8465,5273,3505,247,1800,24481,4018,14372,4042,25077,16420,39,8845,14109,8719,5895,3894,1696834755,1317771231,379063524,232977122,260379280,260341840,263877127,300195862,229680209,149383315,15125106,25204132,484786869,92787263,754855307,324076078,779394735,531789537,1108506,285385971,482686127,277030049,164551998,100421618,37,1834138,911726,922413,143384,356809,463796,388260,233311,248579,306976,370164,311654,315909,347341,182094,274209,295383,288133,287167,285091,217858,186294,1637,5,,,,,,,,,,72670,2219061,875381,1034072,2019180,616492
2110965,4079,3281,798,699,690,520,786,586,406,392,884,134,970,296,633,1162,2292,896,5,505,798,1047,609,226,127719186,103826835,23892351,19627669,25807360,15373956,23568732,19449118,10854505,13037846,26292670,5831071,18317444,10750609,25360774,41166618,62284468,26745984,35551,14025352,20916330,27139521,21305667,5608031,10,855301,429300,426002,48561,191853,251115,174846,93533,95394,162228,189108,138018,135190,143130,87628,128506,134988,131269,130018,127670,101392,101461,1139,,,,,,,,,,,36342,981047,369576,433918,811156,224749
2110963,1190,996,194,179,237,264,137,179,108,86,29,,666,157,316,22,437,172,,79,172,251,94,14,37805018,34103943,3701075,5709677,7890322,7861649,4195699,8446596,2098925,1602150,1050179,,26406452,3531899,6287456,529032,12396416,2807169,,1073835,2826523,9632975,1364875,305376,5,380473,181022,199450,47558,64645,88445,78724,45605,55496,102064,79074,47900,47147,56991,47297,56931,58008,56975,56816,55587,47769,48388,780,,,,,,,,,,,27724,458533,196789,241936,416630,155140
2110962,15912,11752,4160,2218,2394,2349,2358,2433,2140,2020,276,,5982,2054,4306,3294,5670,7328,41,3716,4598,2053,1480,1108,1069690281,741402627,328287654,131945300,143953354,152342883,160232217,152928873,159544630,168743024,24530449,,260432871,132755894,392772045,259199022,393662634,381740380,2011397,179584144,247518975,134925595,101801501,109561401,5,126836,57851,68984,10677,32418,34030,22744,12108,14859,14485,20163,24937,26215,28858,12179,16745,19089,18921,18962,20149,18710,14259,557,1,,,,,,,,,,107008,840276,505053,617791,935852,403090
2110961,74950,66859,8091,13777,13871,13070,13591,12550,4442,3649,1175,3716,43174,6436,14105,6344,40811,16771,203,11828,18991,13543,7733,5284,2361943031,2030184202,331758829,373699558,429271111,452624749,409390489,365198295,199912198,131846631,113402978,123773464,841459941,180571831,668588540,434146277,1022683075,479066663,4284869,243689945,504290314,409757031,219980010,119747566,27,1045212,533089,512123,95580,191968,263024,214163,131815,148662,228557,227835,158555,156073,164953,109239,158618,164370,161210,160005,158518,125235,117256,962,1,1,,,,,,,,,58369,2504569,765675,932217,2059268,479430
2110959,832,630,202,127,105,135,144,119,101,101,,,325,164,309,34,246,329,,15,97,176,131,156,183955175,139711926,44243249,22296432,16479630,33418687,37194957,30322220,21466100,22777149,,,58714471,25014524,91571760,8654420,54948285,54336836,,3526013,22915351,25415309,19942145,37486302,4,61132,28029,33104,7847,10704,14109,11837,7304,9332,6573,12127,12226,12344,12695,5168,8518,9398,9103,9161,9498,8446,7008,271,3,,,,,,,,,,111222,2429542,1271096,1482281,2431040,697309
2110957,20052,18465,1587,3901,3773,3586,3677,3528,1194,393,,39,13071,1041,4503,1398,8707,5926,5,3026,4510,3648,2107,1337,1092669083,967937404,124731679,172111839,213673359,197280448,189355762,195515996,100672285,24059394,,729317,314012596,39980268,508158557,229788345,401519501,270980786,117900,119871997,236080475,156075919,109384085,50969911,17,1000745,517730,483014,90124,201106,267666,214244,104050,123553,182214,213644,178647,172443,163758,90038,155579,165747,161544,159874,157936,104819,95247,1251,7,,,4,,,,,,,51896,2101139,618468,752513,1690511,412112
2110956,150,97,53,10,10,15,37,25,33,20,10,,10,20,90,20,48,43,,29,38,,15,10,5936636,4202408,1734228,167595,246577,868800,2062676,856760,1223254,510974,248022,,427176,620778,4010250,630410,1986584,1321981,,831716,1762161,,384314,330375,1,298078,156818,141260,13322,71297,86152,58159,33891,35255,60128,63452,47325,48346,49094,29732,43995,46523,44115,44545,44002,38729,36170,1199,2,,,,,,,,,,27189,889643,334486,390087,738210,199001
2110955,25965,24752,1213,4728,5206,5254,4753,4811,993,220,593,315,15587,2922,4854,1694,13590,6711,,3009,5442,5382,3511,2965,617858314,584388906,33469408,104673886,121724661,119035616,120648761,118305982,24237722,9231686,28666469,6531530,297782931,61507120,154300813,69069451,312710245,141077331,,60635551,120724182,123321551,84049388,65056902,21,2955705,1424174,1531531,178514,697332,838914,556273,316302,368371,770960,664557,371263,359123,448075,341726,431388,433132,430664,430586,429121,403199,397616,3430,12,,,,,,,,,,25806,830555,309196,362783,697363,180634
2110951,6739,6158,581,1131,1426,1205,1265,1131,501,80,240,235,3387,702,1325,850,4557,1499,13,1171,2074,622,1091,1084,235436350,181007080,54429270,23709123,40428639,33281774,40418602,43168942,46419159,8010111,23956721,2931018,37393899,7059872,67120309,96974531,122487102,72390119,107069,48398599,85148076,29925826,20236068,11061581,5,538469,269648,268820,40602,119402,145079,111578,55293,66513,118378,102681,76367,79565,96411,65067,78271,82031,81810,80836,82440,70227,62854,273,1,,,,,,,,,,49761,515650,297209,379006,629152,239408
2110949,14182,12142,2040,2433,2284,2487,2350,2588,2017,23,147,110,6878,1964,4324,759,6005,5137,54,3298,3298,1932,1825,733,492415317,404321057,88094260,73901772,72917376,83026551,88084410,86390948,86546530,1547730,9391697,1931642,228133307,63861369,150957652,38139650,217892356,144269794,1456148,108393476,100842755,73132582,58012447,20324746,8,382817,185617,197201,39986,83293,89886,72441,50689,46523,69118,69939,62095,65093,76351,40223,54664,57078,56372,56079,58566,54089,45968,1683,3,,,,,,,,,,73472,1654787,909658,1113012,2022716,711651
2110947,37673,22512,15161,4640,4598,4410,4370,4494,7160,8001,94,634,17676,8255,10553,461,18376,14459,15,2022,5201,6255,8527,10818,1605926235,915085269,690840966,178856002,185648732,182246652,189688302,178645581,327117650,363723316,5042331,24159550,711090358,359401603,477539681,28692712,768491368,579498165,633863,81396380,208506784,272828794,342007777,442615935,12,9168,4532,4635,1507,768,1370,1496,1235,2791,635,1934,2162,2049,1794,594,1252,1281,1301,1303,1291,1480,1261,121,4,,,,,,,,,,1000,42571,26826,32275,44238,12109
2110946,48695,24260,24435,4367,4783,4828,5466,4816,12025,12410,,1563,21245,14385,11170,332,25202,16381,78,4143,9022,8884,9256,10204,3000552974,1666513927,1334039047,257016702,252871515,345976265,382115858,428533587,740049986,593989061,,59129441,1048506682,935314048,883412515,74190288,1359542569,756115376,2085567,208167888,477862864,471760717,450586861,505194049,20,30,25,5,3,0,0,0,0,26,0,9,17,2,2,0,0,0,0,0,0,24,3,48,1,,,,,,,,,,638,18007,14415,18990,17952,4509
2110943,1655,1629,26,336,326,261,354,352,20,6,,201,1137,66,211,40,799,283,,75,147,157,327,377,44650386,41830783,2819603,7552853,12236732,4890365,6222346,10928487,2413702,405901,,2761874,18532929,2509119,8735297,12111167,30269016,4587180,,10995604,2821553,2750697,7440753,10847590,7,499210,256146,243064,61082,70559,115168,96182,73208,83011,113478,104149,66508,64670,85637,64768,73368,74744,74112,72875,73320,65254,65536,1122,7,,1,,,,,,,,21256,456147,187642,220639,384685,131407
2110942,60898,51856,9042,9625,10541,10281,10463,10946,5070,3972,187,1369,31362,4732,16622,6626,33458,15729,117,5928,12917,12569,10398,7269,3128919135,2553625468,575293667,428936317,538116152,511375917,559227244,515969838,327922855,247370812,18661876,25522836,940971772,216826626,1306042359,620893666,1514074274,610224226,1957486,200252534,525946041,578753779,494753074,322635579,44,2003862,1017119,986741,240883,269235,462532,402793,289860,338560,571046,447829,233895,225014,281911,244165,296989,298347,295481,292299,291065,263644,266038,3242,8,,,,,,,,,,11171,225049,79993,89361,138803,41676
2110940,8814,7454,1360,1529,1618,1365,1347,1595,718,642,,16,5937,1220,1603,38,4075,2830,15,905,1899,1639,1263,1181,204274028,170488369,33785659,32691636,36943166,30370960,27214321,43268286,17420014,16365645,,320895,135331793,26581551,37081034,4958755,82241057,53493063,436167,15378842,32255302,32760228,27868741,27034840,2,431227,218845,212382,62929,63104,91943,83429,60551,69272,78240,92905,68346,65713,78521,47503,63972,66438,64252,64650,65622,55696,50597,1043,2,,,,,,,,,,35511,506247,199253,237141,398368,134681
