,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
945,2110600,40194,28800,11394,5052,5721,5784,5709,6534,6128,5266,2973.0,3150.0,11077,4568,14524,3902.0,26221,13754,229.0,3116.0,6013.0,8518.0,11144.0,10955.0,963387105,652755108,310631997,110848484,128508609,126060253,130019032,157318730,168151273,142480724,45022399.0,41077918.0,210085631,108680366,435026506,123494285.0,618980957,335687875,3718935.0,64542373.0,139189144.0,214562471.0,264743001.0,267912907.0,26.0,392241,191810,200431,53867,39932,55049,62447,64923,116024,94746,71274,43204,46091,75519,61407,54807,54319,54353,54145,54832,59377,60409,350.0,13.0,3.0,,,,,,,,,45767,325039,153457,178055,266136,101928
946,2110599,13538,11967,1571,2082,2350,2653,2306,2576,1249,322,26.0,153.0,7547,2025,3137,650.0,9761,2527,6.0,622.0,1634.0,2621.0,3671.0,3732.0,232381310,198352964,34028346,35011659,39227144,44713553,38814527,40586081,27600366,6427980,1012883.0,2175965.0,104901146,35271599,68439126,20580591.0,159374425,44095816,196811.0,8767152.0,26288487.0,43371195.0,53724203.0,71122392.0,21.0,1137413,552498,584916,143882,115662,177282,180784,182431,337370,327571,234312,125204,128110,179609,142608,160675,159309,157783,160008,158288,168723,172625,378.0,13.0,,,,,,,,,,41289,321573,140799,154800,251497,102425
947,2110598,19163,13790,5373,2829,2553,2437,2957,3014,2964,2409,787.0,1273.0,4976,2697,7332,2098.0,12514,6126,193.0,1546.0,2610.0,3795.0,5417.0,5082.0,633604220,407315124,226289096,84126517,63828864,70807595,82350215,106201933,128634558,97654538,16690215.0,24843946.0,125345940,89718070,294142996,82863053.0,410848177,199709589,2627172.0,48274476.0,87661833.0,121665368.0,166377546.0,183951373.0,20.0,728866,343809,385057,108841,75001,91715,110317,116572,226418,192752,145569,80000,81542,127019,101985,103201,102972,102485,102718,102464,106751,108274,428.0,17.0,2.0,,,,,,,,,37861,259776,133270,160245,246835,97636
948,2110597,28067,21020,7047,3843,4214,4102,4056,4805,3734,3313,1048.0,2149.0,8334,3266,10093,3177.0,18040,8179,40.0,1594.0,3920.0,5384.0,7281.0,7995.0,1011056906,720580393,290476513,124495894,147121919,129084676,138660072,181217832,155041160,135435353,14760615.0,30093833.0,217524584,111969666,481002977,155705231.0,624442622,303581632,432847.0,50756300.0,143474744.0,205045217.0,284087755.0,244227395.0,35.0,1424403,686264,738139,178769,166032,232792,205965,229946,410900,434855,294549,152517,147648,210707,184126,202689,199392,197829,197975,198692,208714,219111,517.0,16.0,2.0,2.0,,,,,,,,36673,292425,140362,148481,221364,86765
949,2110596,1164,698,466,175,99,127,100,197,229,237,,12.0,430,350,320,52.0,641,500,35.0,151.0,192.0,233.0,314.0,216.0,22919567,16353479,6566088,4262557,1569012,3954084,2454617,4113209,2307514,4258574,,134672.0,8884609,2946924,7469454,3483908.0,15065247,6454902,66865.0,2125082.0,2076797.0,2453273.0,8172810.0,6625323.0,4.0,585975,273362,312613,107395,66965,92051,85191,95924,138450,151689,127967,67155,64928,94135,80104,82866,81847,82552,81713,82423,85782,88791,417.0,3.0,,,,,,,,,,20487,181902,85527,95304,151362,60475
950,2110595,59618,42328,17290,7907,7822,8037,8965,9597,9137,8153,787.0,2327.0,21040,8815,20704,5945.0,35184,21849,170.0,4140.0,8338.0,11470.0,15674.0,17240.0,2515426292,1624550399,890875893,280339919,283098310,326113403,361413858,373584909,462560621,428315272,36192984.0,53285753.0,628856436,326496611,1145231201,325363307.0,1472267600,876082044,2791576.0,163475720.0,365533208.0,548516515.0,644294169.0,623738452.0,33.0,539354,259557,279798,88215,61598,83655,79832,88313,137742,134257,112335,65020,63621,89125,74997,77659,77595,77138,77174,77009,75815,76969,731.0,21.0,3.0,,,,,,,,,54912,433152,203237,245825,343314,134829
951,2110594,3182,2658,524,465,553,504,435,701,397,127,80.0,84.0,1471,336,1050,161.0,1302,1491,21.0,303.0,298.0,1292.0,518.0,365.0,88369264,76047037,12322227,12151616,22350138,12556701,15017431,13971151,9057378,3264849,1914010.0,11642657.0,26842385,6917693,34104681,6947838.0,56441711,23405329,355681.0,11431151.0,10241028.0,22790027.0,24277338.0,10751817.0,7.0,314707,161374,153333,78041,36451,44362,43394,50897,61562,65629,68951,45504,42099,53348,39176,45699,46558,46414,46272,45033,42702,42029,453.0,5.0,,,,,,,,,,26957,241654,109158,144404,185999,68227
952,2110593,19374,14243,5131,2886,2643,2642,3047,3025,2900,2231,375.0,1358.0,5205,2190,8280,1966.0,11710,7056,53.0,1616.0,2891.0,3358.0,5251.0,5598.0,487284151,342870220,144413931,67636677,60966672,61462989,77173792,75630090,74261181,70152750,5388555.0,24793474.0,104328243,50883768,242800394,59089717.0,304779528,165869880,561185.0,37771936.0,58917408.0,85610848.0,133665417.0,154122613.0,32.0,1103679,557389,546291,142352,133714,160051,165355,184916,317292,336886,234387,118802,113751,158511,141340,159005,156307,155417,154501,154423,159432,164594,304.0,17.0,2.0,1.0,,,,,,,,41872,357532,180489,199014,285559,114565
953,2110592,17677,13019,4658,2207,2626,2675,2665,2846,2410,2248,2250.0,1729.0,5571,1885,3740,2502.0,11539,4597,275.0,3100.0,3884.0,3972.0,3167.0,1740.0,384027060,285502232,98524828,45841160,57203032,53715800,60760937,67981303,50289147,48235681,52544663.0,32263245.0,98659193,36778941,97382661,66398357.0,237334786,95921290,4109556.0,58240259.0,79726377.0,82764466.0,72036775.0,36378644.0,12.0,300471,148985,151487,47038,36047,42033,46105,52723,76525,60431,60975,40823,41863,57904,38476,43518,43363,43293,43364,43214,41582,42139,449.0,4.0,,,,,,,,,,48211,382418,180263,202909,276509,102466
954,2110591,14507,12036,2471,1644,2372,2896,2374,2750,2004,467,316.0,,4021,851,5637,3682.0,7138,5214,,1491.0,2261.0,2869.0,3453.0,2280.0,766805491,611741189,155064302,85086789,113479289,146808409,103446984,162919718,115057069,40007233,23133259.0,,136408273,31597819,354122332,221543808.0,391291406,220134839,,70059315.0,114688245.0,160727299.0,177956121.0,87995262.0,8.0,874429,429296,445133,76856,126166,190613,187789,139902,153101,150614,200735,149929,150430,143251,79470,133034,142766,141377,139885,132577,93997,90793,627.0,12.0,,,,,,,,,,66840,480011,263055,334509,561395,240490
