기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,1,발달상권,2120103,홍대입구역(홍대),CS100006,패스트푸드점,1125848011,741233063,384614948,141609800,142526633,149918093,154383182,152795355,211753855,172861093,25054714,30697778,233301075,241422546,500394915,94976983,515568100,573749885,44581866,575166671,222958902,118246141,104166434,24197973,41
2022,1,발달상권,2120102,서교동(홍대),CS100006,패스트푸드점,21159877,12125849,9034028,2610611,1648312,3129756,2817085,1920085,7269229,1764799,,144517,2834228,8696240,7029267,2455625,7796636,3551230,,1925038,4133036,1620700,2660877,1008219,8
2022,1,발달상권,2120101,합정역,CS100006,패스트푸드점,771700035,465212023,306488012,62391090,93109246,111413745,93489640,104808302,160567345,145920667,277585,29741730,173220150,163680529,339924787,64855254,364354895,361558677,8355941,269637281,247752547,101378186,69415022,29374595,13
2022,1,발달상권,2120100,망원역,CS100006,패스트푸드점,557128839,393175608,163953231,78767419,79289496,78259418,83677028,73182247,80332055,83621176,33972255,69047693,138687446,89105516,147356554,78959375,286229357,248232943,5728670,146638838,159146982,113370160,75775672,33801975,6
2022,1,발달상권,2120099,월드컵경기장역(월드컵경기장),CS100006,패스트푸드점,130891420,79668353,51223067,13928679,17393026,17152866,16896707,14297075,26024714,25198353,,2249433,40205317,33693648,54116350,626672,71007934,57893664,3107647,21468298,34117178,41840765,19717377,8650333,6
2022,1,발달상권,2120098,DMC(디지털미디어시티),CS100006,패스트푸드점,1119044516,851455611,267588905,162828869,166771782,176865528,181433988,163555444,135674914,131913991,23011669,77664616,440319472,157751167,341629345,78668247,530294233,343666249,11909591,211799851,281899473,211844357,122884955,33622253,17
2022,1,발달상권,2120097,충정로역,CS100006,패스트푸드점,108566668,99569080,8997588,22882584,17138350,22857227,17456198,19234721,4498794,4498794,,5678187,48463031,21745649,28145625,35382,32476947,34572728,468218,22128362,24399283,9277106,7681387,3095317,4
2022,1,발달상권,2120096,"이화여대(이대역, 이대)",CS100006,패스트푸드점,165604613,122885557,42719056,20978922,22925427,20801351,29713497,28466360,21405143,21313913,,1553041,40667890,32970319,80425001,9988362,63761527,87393084,2236582,57190596,29116280,26982196,22893251,12735707,10
2022,1,발달상권,2120095,홍제역,CS100006,패스트푸드점,468492578,316797416,151695162,60152486,59873248,66908983,69325766,60536933,83033480,68661682,19411359,55612445,111345665,83076357,142413463,56633289,250058864,209119312,13442811,106192189,121209908,86146244,93588241,38598783,13
2022,1,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100006,패스트푸드점,1222806053,900648321,322157732,173760900,168188290,189811253,198139846,170748032,174410240,147747492,12109114,59975531,389396930,233226220,409733439,118364819,626456717,495398459,23729078,448817686,258851552,158924941,170508226,61023694,49
2022,1,발달상권,2120093,연희동,CS100006,패스트푸드점,441069816,317657172,123412644,44354066,68401910,67141152,73583785,64176259,62492186,60920458,267500,18384173,122451417,83059619,176084874,40822233,224556441,162592899,5919893,118893436,87029847,64466279,74424812,36415073,8
2022,1,발달상권,2120092,불광역,CS100006,패스트푸드점,8276602,5127763,3148839,799771,1326286,1318597,515238,1167871,1914322,1234517,,,1207347,1434973,4572536,1061746,4602384,3674218,72101,1048675,1487180,1795065,2051185,1822396,*
2022,1,발달상권,2120091,본서부병원,CS100006,패스트푸드점,157630138,105620887,52009251,17804240,22976610,24524565,20427765,19887707,24340822,27668429,,7265478,46981526,35999387,58608262,8775485,79661489,77968649,7103283,27328937,33152384,42083195,33845534,14116805,6
2022,1,발달상권,2120090,연신내역,CS100006,패스트푸드점,104781945,77151799,27630146,15217513,17180971,15529213,14084210,15139892,15757971,11872175,,2505838,28849099,22546872,45713917,5166219,49637054,55144891,5324420,35439968,24457483,19834600,15180825,4544649,6
2022,1,발달상권,2120089,구파발역,CS100006,패스트푸드점,182749474,130311560,52437914,26301380,28396419,23809313,28269882,23534566,27911938,24525976,,21441074,53609263,41459656,62226633,4012848,84771723,94132846,10400745,33421669,37391356,52583810,34754214,10352774,3
2022,1,발달상권,2120088,구산역,CS100006,패스트푸드점,341605750,229824462,111781288,44003630,46467156,45556935,48333771,45462970,56047324,55733964,19624962,35388725,75891156,60903310,97138503,52659094,187957316,153648434,14086375,67523837,70575144,93888680,68246011,27285703,7
2022,1,발달상권,2120087,응암역,CS100006,패스트푸드점,295533610,193001883,102531727,34431446,33591262,43563010,40385843,41030322,46527421,56004306,437654,7697277,72461621,57282085,135789122,21865851,144433949,145921381,7117399,64685432,72959486,68898422,57232437,19462153,6
2022,1,발달상권,2120086,태릉입구역,CS100006,패스트푸드점,21000000,15464459,5535541,3184175,3186243,2945702,2892983,3255356,2678765,2856776,,2013014,6902182,4644930,7422982,16892,9579788,11420212,75428,5719839,6585721,4079857,3587924,951231,5
2022,1,발달상권,2120085,은행사거리,CS100006,패스트푸드점,613217877,404937254,208280623,75830275,76748823,83539400,82795058,86023698,110312924,97967699,2823958,16133674,173021273,125299937,230358339,65580696,299177604,311085928,43630792,63491041,68758767,232086315,169144350,33152266,15
2022,1,발달상권,2120084,공릉역,CS100006,패스트푸드점,75892605,48922353,26970252,8587774,8406312,11837730,8139922,11950615,12065612,14904640,,174076,15633124,12250766,39377686,8456953,43924995,31967610,316357,14830291,13773125,18240895,21559271,7172666,5
2022,1,발달상권,2120083,등나무근린공원,CS100006,패스트푸드점,536350093,347824037,188526056,58618286,74133073,75488435,69403560,70180683,91508247,97017809,,26758191,163985082,145444945,179289432,20872443,264259214,267467995,11286994,87686498,103214582,171742526,120843060,36953550,6
2022,1,발달상권,2120082,상계백병원,CS100006,패스트푸드점,39616639,28136061,11480578,5264335,5682595,5091259,5379716,6718156,5740289,5740289,,,8796486,14826671,10253193,,16849890,17026460,72644,2893747,4201612,9452904,10914137,6341306,5
2022,1,발달상권,2120081,노원역,CS100006,패스트푸드점,789568099,568975563,220592536,115175054,108052935,109049735,109852154,126845685,117165289,103427247,669873,31196218,227302559,141177630,338748184,50473635,371029487,410465851,20129271,237376742,198141211,145258874,142614352,37974891,23
2022,1,발달상권,2120080,마들역,CS100006,패스트푸드점,407515656,280176960,127338696,54536589,55737348,57039881,57909776,54953366,71689444,55649252,6937300,24993410,87410699,76885599,171613447,39675201,214543751,192971905,16473307,69110529,87332499,104901147,93721738,35976436,8
2022,1,발달상권,2120079,창동역,CS100006,패스트푸드점,56962396,37238926,19723470,4421025,3977647,8031248,13032561,7776445,11610691,8112779,,,10611135,11069078,28180613,7101570,31216765,16895709,801437,6566295,8757110,8620138,15503975,7863518,6
2022,1,발달상권,2120078,미아사거리역,CS100006,패스트푸드점,328581222,215353000,113228222,37768288,42180925,47405997,45226243,42771547,52182178,61046044,,8094750,95028325,91211875,122045078,12201194,168803531,153778707,6135223,59363479,76989064,104036981,56447856,19609637,11
