,버스정류장ARS번호,역명,00시~06시승하차총승객수,06시~11시승하차총승객수,11시~14시승하차총승객수,14시~17시승하차총승객수,17시~21시승하차총승객수,21시~24시승하차총승객수
7652,19301,신길보라매SK뷰아파트(00022),203,4615,1433,1268,1404,371
7653,19997,여의도지하차도(가상)(00048),5,13,14,18,24,4
7654,19501,당산역(00023),0,6150,3643,4579,8405,2734
7655,19502,대림역(00001),94,8189,4061,4745,7346,3064
7656,19503,현대2.3차아파트(00001),28,2571,915,1176,1443,300
7657,19504,한국수자원연구소(00001),44,974,258,264,517,153
7658,19506,당산우편물취급소(00002),0,285,189,208,265,67
7659,19507,기아자동차서비스센터(00002),0,1109,208,293,244,44
7660,19508,놀이터(00003),0,24,29,53,95,27
7661,19509,대림역7호선(00003),196,6160,4577,4946,6700,2206
7662,19510,효성아파트(00003),0,581,280,216,171,17
7663,19511,한신아파트.선유도공원(00003),0,750,141,147,200,30
7664,19512,돈보스코.홈플러스(00019),0,533,234,382,345,56
7665,19515,우성2차아파트(00014),249,2590,1759,1861,2892,1129
7666,19516,당산역.삼성래미안APT(00004),0,5735,1231,1329,2902,1275
7667,19518,경남아너스빌(00020),5,1338,523,600,405,102
7668,19519,골프장(00005),0,83,63,79,128,91
7669,19520,코스트코(00005),0,939,959,1133,1424,274
7670,19522,삼성래미안4차아파트북문(00005),0,3556,1497,1617,3649,1603
7671,19525,대신시장.기업은행(00006),0,142,185,296,360,102
7672,19526,당중초등학교.노동부남부지청(00006),0,614,641,700,784,288
7673,19527,정현부페(00006),33,3240,1537,1564,2392,962
7674,19530,신대림한솔솔파크아파트.충심교회(00026),46,1206,658,638,892,417
7675,19532,영은교회(00007),0,769,475,489,728,193
7676,19534,삼성래미안3차아파트(00007),0,1076,583,692,943,248
7677,19535,SK엔카(00006),0,517,118,128,350,30
7678,19536,중앙시장(00027),35,478,368,341,501,219
7679,19538,양평역(00008),0,1907,1172,1327,2340,689
7680,19539,대림요양병원(00008),26,1641,785,910,1309,416
7681,19540,한국산업인력공단(00008),0,2539,1354,1444,2158,640
7682,19541,거성파스텔아파트(00007),0,3763,1052,969,912,127
7683,19542,농협.대림2동주민센터(00028),16,859,653,784,1023,427
7684,19544,삼성아파트.오목교아래(00009),0,1203,732,716,1101,263
7685,19546,인구보건복지협회.제일빌딩(00009),0,3481,1598,1959,4834,1604
7686,19547,선유고등학교(00008),0,1911,427,495,377,83
7687,19548,대림포교원(00029),22,797,568,725,1204,667
7688,19551,성락교회(00010),237,7294,4475,4576,5564,1847
7689,19552,한강성심병원(00010),0,3498,1222,1463,2821,777
7690,19553,대림1동새마을금고(00030),97,2847,1318,1540,2177,944
7691,19555,신동아아파트.관악고교(00011),0,2938,1291,1223,1614,380
7692,19556,도림사거리(00011),95,1804,1133,1084,1684,538
7693,19560,e편한세상문래에듀플라츠(00012),0,4218,1840,1876,2310,525
7694,19563,태양의집.썬프라자(00032),32,1296,1020,1188,1498,400
7695,19568,영신고등학교(00033),52,2380,1113,1519,1651,567
7696,19574,신풍역.수녀원(00034),128,3408,1540,2090,4787,1927
7697,19578,근로복지공단서울남부지사(00014),0,2061,822,939,2026,459
7698,19579,현대홈타운아파트(00014),0,764,327,301,441,133
7699,19581,삼성래미안아파트1단지(00022),0,690,452,662,1189,515
7700,19582,벽산메가트리움APT(00018),10,1094,549,631,1223,188
7701,19584,한강성심병원(00015),0,2702,952,952,2163,548
7702,19585,문래역.홈플러스(00015),0,562,349,436,593,119
7703,19586,대영초중고(00036),20,1539,625,646,785,258
7704,19587,삼성래미안아파트2단지(00013),0,1054,420,490,583,228
7705,19588,영일시장.록스(00019),42,1305,1202,1490,2334,433
7706,19590,인구보건복지협회.제일빌딩(00016),0,3945,1367,1341,3035,1043
7707,19591,교보생명(00016),0,732,313,311,515,107
7708,19595,한국산업인력공단(00017),0,1407,1052,1119,1268,480
7709,19599,영등포역(00019),0,2965,2340,2771,4394,1065
7710,19630,삼성래미안3차아파트(00018),0,887,391,449,988,266
7711,19631,GS25앞(00018),0,1312,513,652,1033,281
7712,19645,당산역.지하철2호선(00019),897,43587,21681,26763,47360,26567
7713,19662,당산중학교.한국소방안전원(00019),0,1861,509,448,1812,124
7714,19663,모랫말.도림새마을금고(00040),73,3485,1764,2000,2571,911
7715,19674,삼성래미안동문(00020),0,71,141,209,305,65
7716,19676,양평역(00032),0,4856,1567,1681,2941,836
7717,19679,도림고가.영등포아트자이(00041),21,1902,770,775,914,388
7718,19682,남성아파트(00021),0,754,589,801,1309,297
7719,19684,당산센트럴아이파크아파트(00021),0,1054,360,425,563,201
7720,19685,영은교회(00033),0,1788,725,816,1152,247
7721,19687,도림교회(00042),10,3036,1285,1343,1591,612
7722,19688,선화약국(00007),0,48,93,142,138,42
7723,19693,문래자이아파트상가(00022),0,446,354,607,943,237
7724,19697,효성아파트(00022),0,459,259,290,410,113
7725,19698,노동부남부지청.영등포세무서(00022),0,529,319,387,387,76
7726,19700,도림동주민센터(00008),7,10899,2489,1999,2439,687
7727,19701,푸른숲아파트(00010),120,1240,723,1060,2412,898
7728,19702,문래자이정문(00023),488,4120,1145,1014,1402,278
7729,19703,대신시장(00024),106,3784,3655,4629,7693,2859
7730,19707,현대APT후문(00023),0,802,319,316,371,65
7731,19708,코오롱아파트(00044),12,4085,929,702,910,283
7732,19710,골프장(00025),0,46,54,60,96,49
7733,19713,문래자이후문(00024),0,242,101,111,205,23
7734,19714,농협(00025),41,2754,2218,2399,3604,1537
7735,19729,영등포구청.우리은행(00024),0,2012,864,930,1184,299
7736,19730,오거리(00026),0,1380,455,404,604,212
7737,19733,문래주민센터(00025),0,290,248,340,524,117
7738,19741,금호아파트(00026),135,1459,484,764,968,261
7739,19745,도림동주민센터(00012),131,3063,1560,1786,3604,2017
7740,19748,도림교회(00013),86,1582,1154,1189,2103,665
7741,19750,문래힐스테이트아파트(00028),0,596,574,741,1349,334
7742,19888,서울해군호텔(00005),37,1282,614,895,1637,694
7743,19883,병무청(00023),0,326,200,232,197,91
7744,19882,성당(00022),0,741,293,274,381,119
7745,19880,서울해군호텔(00020),0,942,425,477,528,118
7746,19878,신길힐스테이트클래시안아파트(00020),0,734,546,811,1035,354
7747,19871,신길한성아파트(00051),39,1013,1177,1920,3422,1798
7748,19869,병무청(00006),0,538,253,287,261,139
7749,19862,당산역(00039),41,8046,3539,4157,6138,2064
7750,19858,신동아아파트.관악고교(00031),0,5164,1816,2719,3618,1253
7751,19857,현대2.3차아파트(00037),0,2114,626,604,657,209
7752,19844,현대3차유원아파트(00027),0,1541,773,1091,2239,801
7753,19840,당서초교(00002),0,333,150,209,355,143
7754,20911,신대방1동경남아파트(00026),15,1001,725,852,1051,308
7755,19836,농협.대림2동주민센터(00018),39,1102,871,1013,1184,477
7756,19835,대림포교원(00017),38,1004,706,831,1049,472
7757,19834,대림1동새마을금고(00016),95,2454,1186,1429,2528,1178
7758,19833,대림1동주민센터(00015),52,1799,1052,1234,2023,772
7759,19812,태양의집.썬프라자(00014),87,2048,1227,1436,2404,942
7760,19809,한솔아파트(00035),0,361,262,497,1059,585
7761,19807,대림역7호선(00038),16,4635,2834,2666,3266,627
7762,19806,구립복지관(00013),76,1923,930,1411,1761,789
7763,19799,현대6차아파트.거성아파트(00036),0,873,401,572,752,292
7764,19786,우성2차아파트(00036),14,1721,1256,1246,1572,450
7765,19777,대림3동주민센터(00035),13,2158,1255,1460,1949,413
7766,19775,노동부남부지청(00034),0,653,473,483,589,105
7767,19774,대영초중고(00010),97,2199,984,1480,1913,1005
7768,19770,정현부페(00034),17,2324,1443,1703,2640,656
7769,19765,선유도역.롯데홈쇼핑(00031),0,909,306,372,344,105
7770,19762,대림요양병원(00032),21,2063,1022,1340,1774,737
7771,19761,도림사거리(00007),193,2630,1659,2269,4693,2657
7772,19760,SK엔카(00030),0,379,91,119,91,16
7773,19758,e편한세상문래에듀플라츠(00030),0,2131,1021,1486,2809,1049
7774,19757,도림새마을금고(00006),272,4343,2185,2753,4863,2605
7775,19756,거성현대6차아파트(00029),0,979,388,557,1190,433
7776,19753,도림고가.동아에코빌(00005),168,1880,1138,1575,3311,1893
7777,19752,선유고등학교(00028),0,525,302,977,1000,391
7778,19751,건영아파트(00008),85,4163,2150,2697,4983,2086
7779,19557,근로복지공단서울남부지사(00011),0,2705,728,814,1493,342
7780,19528,당산중학교.한국소방안전원(00006),0,400,283,320,439,83
7781,19742,크라운사거리(00027),24,4433,2878,3628,5644,1958
7782,19596,GS홈쇼핑앞(00017),0,1537,690,690,1518,292
7783,19550,벽산아파트(00010),0,916,319,344,626,212
7784,19794,동양아파트(00034),0,246,286,485,862,421
7785,19523,선유도역.롯데홈쇼핑(00005),0,354,180,269,560,70
7786,19773,당산초등학교(00032),0,424,369,700,1074,437
7787,19778,한신아파트.선유도공원(00033),0,159,213,490,459,223
7788,19867,골프장(00004),0,432,236,400,716,338
7789,19505,성애병원(00002),0,106,249,151,115,22
7790,19513,오거리(00004),0,354,341,354,488,187
7791,19740,놀이터(00027),0,780,463,535,239,74
7792,19868,삼환아파트(00005),0,940,404,624,1032,455
7793,19884,삼환아파트(00024),0,1084,301,278,582,114
7794,19885,오거리(00026),0,209,149,111,120,48
7795,19877,래미안영등포프레비뉴아파트(00016),0,290,182,244,236,91
7796,19583,약산약국(00016),47,2755,1571,1590,1904,484
7797,19865,삼성래미안아파트(00014),0,659,451,491,435,136
7798,19872,신길중앙새마을금고(00052),57,2138,1277,2161,3604,1922
7799,19879,신길파크자이아파트(00021),0,572,265,331,423,141
7800,19870,성당(00007),0,301,231,283,415,142
7801,19881,신길보라매SK뷰아파트(00021),0,580,249,454,360,82
7802,19524,강남성심병원.대림성모병원(00021),2,943,702,861,623,135
7803,19558,대림1동주민센터(00031),69,2095,918,905,1332,495
7804,19837,신대림한솔솔파크아파트.충심교회(00019),26,917,642,661,755,357
7805,19521,대림3동주민센터(00005),44,2890,1261,1405,2040,818
7806,19533,국민은행(00007),66,3089,1978,1725,2622,919
7807,19800,대동초등학교.명지성모병원(00037),18,4145,2604,2464,2792,610
7808,19988,대우미래사랑(00015),0,695,601,812,3019,1442
7809,19986,영등포아트자이(00006),0,2774,630,485,636,114
7810,19985,대우미래사랑(00005),0,2764,541,444,671,151
7811,19984,영등포푸르지오(00004),0,6587,1685,1205,1419,175
7812,19990,영등포푸르지오후문(00001),17,2483,1894,2333,5236,2202
7813,19561,선의원(00016),0,447,372,461,676,274
7814,19529,영등포동.영등포푸르지오아파트(00003),0,2195,495,427,722,184
7815,19894,신길GS자이아파트정문(00011),0,283,148,133,179,65
7816,19895,신길GS자이아파트후문(00012),0,781,437,354,377,99
7817,19896,신길4동주민센터(00015),0,415,147,140,140,36
7818,19897,우신초등학교(00016),0,515,258,226,190,37
7819,19898,우신초등학교(00019),0,381,167,293,366,175
7820,19899,신길GS자이아파트정문(00023),0,238,120,186,426,154
7821,19911,푸른숲아파트(00024),0,320,131,178,305,147
7822,19813,신길동오거리(00008),0,32,27,57,97,46
7823,19814,신기목련아파트(00009),0,36,57,115,254,82
7824,20001,동작상떼빌아파트(00021),2780,21610,10184,9816,14287,4037
7825,20002,신대방경남아파트(00037),4035,39725,21441,20678,28618,10227
7826,20003,신대방현대아파트(00071),1808,30380,11424,11233,16153,6043
7827,20004,보라매공원(00072),1698,23914,9735,13577,15379,5159
7828,20005,보라매역.동작세무서(00019),2396,25943,10147,10396,18370,4737
7829,20006,강남중학교(00020),2065,31236,12179,12224,15305,5521
7830,20007,현대아파트(00042),5355,42662,19240,21621,30183,10535
7831,20008,현대아파트.유한양행(00061),1911,17984,8412,11715,19331,8596
7832,20009,노량진수산시장.CTS기독교TV(00037),4846,46681,19948,22035,29354,12838
7833,20010,노량진수산시장.CTS기독교TV(00091),5950,43122,24171,32321,58591,35008
7834,20011,노량진역(00056),3712,20170,14244,17484,30665,14485
7835,20012,노량진역(00059),3823,19234,13038,16560,29216,16538
7836,20013,노들역(00039),6217,25732,11948,11710,13993,7426
7837,20014,노들역(00073),3827,16841,9090,14433,25553,11941
7838,20106,서울지방병무청앞(00008),1929,25721,10930,11170,12462,4216
7839,20107,공군호텔(00065),2946,48441,20356,18919,23340,7621
7840,20108,대방역(00053),664,24172,11559,12131,20548,7938
7841,20111,KT동작지사(00023),740,3220,1573,1886,3214,1128
7842,20114,노량진역3번출구(00037),11385,126725,41091,34314,44430,16422
7843,20115,노량진역2번출구(00042),2892,19776,15221,25059,68255,34004
7844,20117,사육신공원(00030),392,3915,2076,2121,2971,1556
7845,20119,사육신공원(00041),380,3029,1599,1953,4613,2737
7846,20121,노들역(00032),1427,10058,5752,8769,17778,7090
7847,20122,노들역(00031),148,1425,1060,1201,1807,963
7848,20123,흑석동효사정앞(00003),1038,7872,4218,5458,9283,4262
7849,20124,흑석동효사정앞(00054),828,9542,4745,5382,7998,3855
7850,20125,흑석역.흑석동빗물펌프장(00063),1376,18834,12952,14358,20815,10246
7851,20126,흑석역.명수대현대아파트(00031),2680,16057,8735,10814,16684,7234
7852,20127,흑석역.명수대현대아파트(00053),902,10394,4951,5755,9247,4520
7853,20128,흑석동명수대현대아파트(00048),231,1095,799,1196,2030,947
7854,20129,비계(00032),928,12778,5365,5242,7114,2603
7855,20130,비계(00052),740,8345,5016,6240,10555,4859
7856,20131,흑석동한강현대아파트(00051),326,3187,2131,2783,5330,2540
7857,20132,흑석동한강현대아파트(00033),250,1802,836,744,986,432
7858,20133,동작역.국립현충원(00034),1041,8147,4594,4929,9026,3444
7859,20134,동작역.국립현충원(00050),2053,15463,6222,6724,11368,4145
7860,20141,사당1동관악시장앞(00061),7360,17141,13270,19902,35826,21994
7861,20142,예술인마을(00060),2682,24873,10443,13662,24964,13246
7862,20143,서울공업고등학교(00023),866,11363,6018,9002,14933,6643
7863,20144,서울공업고등학교(00006),509,11773,5604,7112,8830,4039
7864,20145,대림초등학교(00024),851,15807,8844,12183,21259,9866
7865,20146,대림초등학교(00040),965,16134,7568,8452,12092,5922
7866,20147,성대시장(00029),3341,26867,16714,20510,38005,16214
7867,20148,성대시장(00025),5946,47136,22728,24118,32290,13506
7868,20149,상도초등학교입구(00032),4136,28884,13076,12874,17279,7207
7869,20150,상도초등학교입구(00065),2007,14400,8515,11168,21352,9986
7870,20151,장승배기역(00027),1959,12097,8884,11449,19970,8677
7871,20152,동작문화복지센터.동작보건소(00021),2557,10300,7071,9345,15201,5504
7872,20153,동작문화복지센터.동작보건소(00085),1207,15305,8101,7804,9758,3338
7873,20154,상도노빌리티아파트(00049),1124,10065,6093,6296,9818,4181
7874,20155,상도노빌리티아파트(00122),1504,10779,7541,9279,13277,6804
7875,20156,상도터널노량진동(00051),1023,9240,3983,4113,5398,1662
7876,20157,상도터널노량진동(00026),603,10157,7469,11245,20253,9139
7877,20158,상도터널상도동(00027),992,24694,15850,20068,26896,17149
7878,20159,상도터널상도동(00050),2546,21554,13126,15891,20242,7902
7879,20160,상도역(00028),2525,16928,10790,14250,26636,14060
7880,20161,상도역(00049),2269,17200,9037,10193,13543,5819
7881,20162,상도동중앙하이츠빌.상도전통시장(00029),1762,20565,10789,12201,21958,9925
7882,20163,상도동중앙하이츠빌.상도전통시장(00048),2161,23746,10911,10899,14141,6430
7883,20164,숭실대입구역(00059),701,7987,4676,5251,9410,4440
7884,20165,숭실대입구역(00030),2652,39103,24975,32222,60573,28217
7885,20166,숭실대입구역(00047),6140,79999,39554,47811,64184,28483
7886,20167,봉현초등학교(00031),2685,16216,8713,12909,26969,13076
7887,20168,봉천고개.관악현대아파트(00046),3423,38646,14683,14022,19309,8285
7888,20169,숭실대정문앞(00053),699,12019,8292,7123,9584,4881
7889,20170,숭실대정문앞(00044),697,4620,3629,5358,6395,3125
7890,20171,숭실대별관앞(00132),433,10708,4931,5470,7863,3512
7891,20172,숭실대별관앞(00043),872,9791,6101,6991,9042,5086
