기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110233,중랑역 1번,CS100005,제과점,85269832,55426399,29843433,6194703,17377710,10207999,10839761,10806226,17251230,12592203,996638,9123719,19518803,18567046,27781612,9282014,41177256,32528333,188581,7065514,14172421,18314959,18556510,15407604,3
2022,4,골목상권,2110232,동대부고,CS100005,제과점,302332311,212018766,90313545,35992657,37760820,38958372,40645859,58661058,52923745,37389800,,55205704,65482587,65551333,91288034,24804653,110608652,156264650,951216,15558392,60443207,98901377,49931920,41087189,*
2022,4,골목상권,2110229,장평중학교,CS100005,제과점,34764414,22249724,12514690,4566320,4257161,4566320,3773035,5086888,6257345,6257345,,868272,10816691,7317162,4938624,,7296695,16123091,240517,6843611,6865206,7052917,881724,1535811,3
2022,4,골목상권,2110227,답십리공원,CS100005,제과점,216577965,139969814,76608151,25965616,27837337,26066976,24394661,35705224,40161504,36446647,,37942064,40708080,40769395,75928734,21229692,95897301,115792148,2165903,14750236,39519572,55688175,54800945,44764619,*
2022,4,골목상권,2110226,장안1동주민센터,CS100005,제과점,303267452,206479126,96788326,44149431,38480912,38102969,36560493,49185321,58097481,38690845,121609,37983047,53592600,71190109,103870104,36509983,121185292,133519091,1925015,23621048,49142381,58778876,73219644,48017418,8
2022,4,골목상권,2110224,외대앞역 2번,CS100005,제과점,46343599,32411157,13932442,6836108,6636908,5371858,6411610,7154673,8289612,5642830,198815,5374545,7557295,9462162,16749250,7001532,23744139,22599460,227434,4175356,5824473,10546051,14680335,10889950,*
2022,4,골목상권,2110220,외대앞역 1번,CS100005,제과점,225509703,135199328,90310375,33440066,18462330,26873346,25638629,30784957,52004050,38306325,,2894031,27541359,30781153,110174081,54119079,106832131,118677572,7098721,80954608,51823616,41190601,37354646,7087511,7
2022,4,골목상권,2110219,삼육보건대학교,CS100005,제과점,224614363,139262231,85352132,24654390,23831315,32788598,28795830,29192098,52291659,33060473,884898,39524101,41834519,54031958,68282540,20056347,94127701,112802111,2438543,43992051,52419781,40623114,40518032,26938291,*
2022,4,골목상권,2110218,답십리사거리,CS100005,제과점,101372015,72438677,28933338,14778000,9542080,15123337,11973750,21021510,16489465,12443873,,20256299,23706725,20388530,25642552,11377909,33160568,36943136,526214,8839474,14055088,14908284,20351051,11423593,*
2022,4,골목상권,2110216,전농중학교,CS100005,제과점,45161474,35270372,9891102,4029074,7833703,7582763,10756147,5068685,4945551,4945551,,11225296,14531162,12074752,2384713,,11873689,25171970,,1387186,6388849,11700680,10935390,6633554,*
2022,4,골목상권,2110214,경희대후문,CS100005,제과점,202072916,152491404,49581512,25089673,32536415,32619799,34048429,28197088,27069297,22512215,88301,37292518,52587880,43622830,52779994,15701393,77340476,94930583,2898565,58449356,24645098,32860746,38833095,14584199,*
2022,4,골목상권,2110206,텃골근린공원,CS100005,제과점,355121847,223959654,131162193,41186758,41496474,46690065,43850475,50735882,67688534,63473659,,81044189,101462574,83250717,81289257,8075110,138218308,183172046,1684380,23231536,58356386,109341982,85672053,43104019,5
2022,4,골목상권,2110205,경희대삼거리,CS100005,제과점,85086731,62276722,22810009,10074647,10760676,13180790,11365999,16894610,19651182,3158827,,5155736,17005502,20916801,40219815,1788877,29984576,52687861,1912257,32461355,18650625,16818464,10688706,2141031,5
2022,4,골목상권,2110199,홍릉시장,CS100005,제과점,83113546,59524747,23588799,13172187,8752602,16744773,10425217,10429968,20542982,3045817,,11581105,25882881,30714699,12972709,1962152,39992071,41110875,23904,3509207,12121557,13882679,27397116,24168481,*
