기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,골목상권,2110189,제기동역 1번,CS100001,한식음식점,31952,21119,10833,4211,4409,3801,4543,4155,5355,5478,12,844,16568,6820,7625,83,16980,12563,49,1346,2831,4442,6439,14435,4
2022,4,골목상권,2110188,용두동신동아아파트,CS100001,한식음식점,35344,29200,6144,5495,6132,5819,5936,5818,4013,2131,1895,1377,17111,3276,8826,2859,24724,8441,66,4129,7314,7027,8714,5917,22
2022,4,골목상권,2110187,제기동역 6번,CS100001,한식음식점,98235,78060,20175,15444,14804,14623,14367,18822,15462,4713,1120,1826,43941,12479,32357,6512,55360,33603,255,13285,19700,24787,19353,11576,51
2022,4,골목상권,2110186,종암초등학교,CS100001,한식음식점,33392,23918,9474,4923,4945,4830,5155,4065,4598,4876,3707,2617,10818,3509,8652,4089,21742,10469,199,8237,5547,5821,7927,4480,3
2022,4,골목상권,2110185,용두초등학교,CS100001,한식음식점,5807,4168,1639,690,816,842,795,1025,894,745,96,952,2379,480,1320,580,3905,1731,67,343,734,981,1702,1810,7
2022,4,골목상권,2110184,용두사거리,CS100001,한식음식점,11031,8575,2456,1636,1731,1565,1729,1914,1607,849,,5,5220,1532,3811,463,6127,3977,38,1631,1929,2487,2497,1523,5
2022,4,골목상권,2110183,한국의류시험연구원,CS100001,한식음식점,14979,13051,1928,2525,2343,2654,2719,2810,1823,105,51,438,7711,1884,3867,1028,9028,4273,8,1218,3456,3272,2879,2469,15
2022,4,골목상권,2110181,신설동역 9번,CS100001,한식음식점,18128,15013,3115,3046,3456,2829,2966,2716,1131,1984,,1194,13706,1773,1340,115,12188,3739,,1126,2229,3997,3080,5496,16
2022,4,골목상권,2110180,광진정보도서관,CS100001,한식음식점,39669,30157,9512,5697,5803,6187,6050,6420,5592,3920,324,225,19665,4582,12645,2228,20448,11596,122,2811,5681,7485,9044,6901,28
2022,4,골목상권,2110179,광나루역 1번,CS100001,한식음식점,50827,35507,15320,7077,6737,7028,7451,7214,8215,7105,42,2587,19743,8117,17555,2783,28384,17574,364,4127,6461,10804,13168,11034,16
2022,4,골목상권,2110178,장로회신학대학교,CS100001,한식음식점,8428,5615,2813,1107,829,1154,1341,1184,1454,1359,,43,3804,1969,2522,90,4541,3036,33,873,1343,1863,1968,1499,11
2022,4,골목상권,2110177,동의초등학교,CS100001,한식음식점,3040,1599,1441,236,270,268,371,454,721,720,,131,782,483,1068,576,1943,998,,317,451,750,808,616,8
2022,4,골목상권,2110176,해오름공원,CS100001,한식음식점,17485,13077,4408,2834,2790,2064,2407,2982,2333,2075,269,643,4874,2988,7303,1408,10795,6194,48,987,2488,3770,5165,4528,14
2022,4,골목상권,2110175,푸른동산공원,CS100001,한식음식점,2688,2254,434,528,442,327,473,484,352,82,,24,1592,247,798,27,1733,396,,57,349,593,557,573,10
2022,4,골목상권,2110174,아차산역 1번,CS100001,한식음식점,47925,28240,19685,5615,5717,6090,3869,6949,10279,9406,124,1188,13111,9108,21055,3339,30839,16018,86,3371,7184,7711,13492,15012,31
2022,4,골목상권,2110173,구남초등학교,CS100001,한식음식점,26149,22646,3503,3913,4450,3922,4594,5767,3281,222,,66,15635,2889,7074,485,11402,9693,226,4877,5445,3629,4040,2878,5
2022,4,골목상권,2110172,광진초등학교,CS100001,한식음식점,11033,8160,2873,2029,1094,1646,1922,1469,1703,1170,,869,4854,1787,3117,406,5562,4591,43,978,1537,2744,3130,1721,14
2022,4,골목상권,2110170,동대부여고,CS100001,한식음식점,12632,8254,4378,1468,1662,1454,1769,1901,1878,2500,306,181,2983,1565,5497,2100,7153,4568,125,2938,3224,2527,1973,934,14
2022,4,골목상권,2110169,성동초등학교,CS100001,한식음식점,13118,11708,1410,2455,2415,2194,2399,2245,1394,16,,54,7057,1617,4161,229,7982,3083,39,1073,1515,2744,3387,2308,10
2022,4,골목상권,2110168,대원고등학교,CS100001,한식음식점,9438,6107,3331,1327,713,1368,1275,1424,1578,1753,6,724,3143,1351,3295,919,4987,3929,306,1018,1666,1995,2309,1623,8
2022,4,골목상권,2110167,용마초등학교,CS100001,한식음식점,31739,25573,6166,4718,5013,5372,5343,5127,4206,1960,24,783,13959,3446,10990,2537,20075,8810,35,3766,6465,6574,7914,4130,25
2022,4,골목상권,2110166,구의1동주민센터,CS100001,한식음식점,61533,45886,15647,8735,8849,9094,9205,10003,8228,7419,4586,2670,20047,5841,17912,10477,37210,20205,394,12460,14267,11366,12289,6641,47
2022,4,골목상권,2110165,국립정신건강센터,CS100001,한식음식점,22846,17129,5717,3158,3495,3471,3403,3602,2733,2984,626,456,8182,2964,8606,2012,13663,7667,36,1309,2976,3572,6745,6687,23
2022,4,골목상권,2110163,성자초등학교,CS100001,한식음식점,23450,16130,7320,2943,3098,3108,3549,3432,4074,3246,31,981,6183,2681,10986,2588,12717,9155,394,2855,4462,5084,4311,4766,17
2022,4,골목상권,2110162,군자역 4번,CS100001,한식음식점,5853,4207,1646,535,1060,822,889,901,899,747,,2,2138,865,2179,669,3480,1935,6,1128,1541,1044,712,983,7
2022,4,골목상권,2110161,중곡역 3번,CS100001,한식음식점,36252,27098,9154,5361,5468,5396,4843,6030,5430,3724,463,1668,15263,3619,11813,3426,17993,16219,352,6561,7551,7623,7371,4756,27
2022,4,골목상권,2110159,구의역 4번,CS100001,한식음식점,45708,34705,11003,6735,7146,7001,6720,7103,6246,4757,819,2554,17450,4775,15248,4862,27049,13650,182,5999,7935,8575,9609,8391,49
2022,4,골목상권,2110158,중곡3동주민센터,CS100001,한식음식점,34022,25940,8082,4751,4941,5672,4755,5821,4851,3231,898,978,10723,3986,12881,4556,20529,12351,141,3891,6899,6046,8826,7080,34
2022,4,골목상권,2110157,자양동우체국,CS100001,한식음식점,15799,12497,3302,2309,2523,3084,2410,2171,2507,795,,772,6272,2157,6372,226,9958,4944,45,896,2985,3379,2575,5024,11
2022,4,골목상권,2110156,군자역 5번,CS100001,한식음식점,40369,29431,10938,5719,5381,6077,6065,6189,5486,5452,,1833,16648,5572,13576,2740,20768,14134,94,5809,7840,5781,8607,6766,10
2022,4,골목상권,2110155,광진구청,CS100001,한식음식점,25425,19900,5525,3588,4197,4030,4138,3947,3112,2413,833,913,9270,2804,8333,3272,16061,6364,349,5579,3893,3584,5484,3534,17
2022,4,골목상권,2110154,광진정말공원,CS100001,한식음식점,47454,32499,14955,6878,5438,5965,6797,7421,8327,6628,4955,1976,10285,6233,16862,7143,29519,16450,832,8465,9120,10068,10981,6505,28
2022,4,골목상권,2110153,중곡1동주민센터,CS100001,한식음식점,3240,2967,273,470,715,597,571,614,162,111,,,1374,255,1288,323,1925,948,69,257,239,708,1155,445,*
2022,4,골목상권,2110152,중곡어린이공원,CS100001,한식음식점,37105,25200,11905,4759,4750,5143,4936,5612,6537,5368,3779,2406,12453,4804,10263,3400,19449,14949,120,4627,8015,8237,8343,5057,8
2022,4,골목상권,2110151,자양한강도서관,CS100001,한식음식점,45996,30784,15212,5233,6205,5591,6207,7548,8454,6758,657,226,12070,5508,21230,6305,25375,18088,200,4201,7530,9588,11106,10835,30
2022,4,골목상권,2110150,중곡1동 마을마당,CS100001,한식음식점,20403,16851,3552,2650,3692,3522,3537,3450,2355,1197,16,1167,11505,1280,4739,1696,11535,4622,,1762,3248,3112,5152,2881,23
2022,4,골목상권,2110149,세종대학교,CS100001,한식음식점,18338,12686,5652,2621,2573,2672,2556,2264,2785,2867,,342,8664,3046,5912,374,8388,6417,114,2410,4137,3241,2948,1955,3
2022,4,골목상권,2110148,어린이대공원역 3번,CS100001,한식음식점,53442,47792,5650,9423,10937,10044,9822,7566,2404,3246,42,3141,27162,8082,13880,1135,30159,19302,2507,30071,5306,3834,6506,1236,20
2022,4,골목상권,2110147,능동우편취급국,CS100001,한식음식점,62000,47210,14790,8790,10960,9682,8755,9023,7731,7059,1643,1914,22248,7379,23833,4983,37675,17483,268,8249,12281,11034,14743,8593,26
2022,4,골목상권,2110146,신자초등학교,CS100001,한식음식점,31446,22511,8935,4783,4335,4363,4184,4846,5306,3629,45,1049,12798,4833,11215,1506,18817,10342,40,2148,4895,5543,8186,8348,19
2022,4,골목상권,2110145,장안초등학교,CS100001,한식음식점,24904,17646,7258,3103,3296,3850,3850,3547,3408,3850,,110,9697,4626,6621,,14858,5781,307,7348,6278,3900,1740,1065,*
2022,4,골목상권,2110144,어린이대공원역 4번,CS100001,한식음식점,2728,2064,664,302,407,348,406,601,478,186,30,,202,50,1496,950,1392,1008,8,861,669,253,313,294,*
2022,4,골목상권,2110143,뚝섬유원지역 1번,CS100001,한식음식점,1453,870,583,140,190,147,140,253,309,274,,,133,21,1047,112,710,337,,175,364,231,182,91,*
2022,4,골목상권,2110142,화양사거리,CS100001,한식음식점,48865,36166,12699,6602,7189,6939,7619,7817,7940,4759,2489,2097,16413,5050,15916,6900,28619,14925,306,11945,10776,7704,7661,5153,48
2022,4,골목상권,2110141,건대입구역 1번,CS100001,한식음식점,26924,20306,6618,3725,4035,3651,4312,4583,4536,2082,1842,360,9498,2518,8536,4170,13778,9771,93,6480,5526,3726,4237,3483,18
2022,4,골목상권,2110140,건대입구역 6번,CS100001,한식음식점,51962,36745,15217,5744,8049,7647,7207,8098,8558,6659,4377,2774,13389,6468,18030,6924,29760,19287,1082,17101,9407,7638,8242,5578,44
2022,4,골목상권,2110139,자양4동주민센터,CS100001,한식음식점,14563,11602,2961,1812,2356,2533,2503,2398,2100,861,118,626,6289,2854,3542,1134,6793,6569,11,700,1615,1837,4191,5003,27
2022,4,골목상권,2110138,송정체육공원,CS100001,한식음식점,9637,8321,1316,1231,1789,1896,1649,1756,964,352,175,461,5761,950,1771,519,6019,2264,,777,1276,1642,2777,1805,14
2022,4,골목상권,2110137,성수초등학교,CS100001,한식음식점,171454,157593,13861,29757,33342,32577,32642,29275,8745,5116,2275,7842,127358,10241,19932,3806,106463,42498,229,31381,40693,32492,26336,17836,49
2022,4,골목상권,2110136,경수초등학교,CS100001,한식음식점,77912,73749,4163,13814,15377,14226,14787,15545,3519,644,230,1641,58755,4054,11350,1882,48433,19074,27,14325,21942,11725,12141,7351,27
2022,4,골목상권,2110135,성동세무서,CS100001,한식음식점,27271,25487,1784,4993,5539,4538,5412,5005,1224,560,105,62,19733,1212,5142,1017,12909,5102,51,1190,3518,3372,5443,4436,13
2022,4,골목상권,2110134,성수119안전센터,CS100001,한식음식점,29642,22065,7577,3648,4418,4442,4633,4924,4727,2850,1704,324,10994,2498,8942,5180,19133,7939,74,4357,5587,4196,6303,6558,35
2022,4,골목상권,2110133,서울교통공사,CS100001,한식음식점,16491,13514,2977,2225,2712,3010,2804,2763,2358,619,7,1268,8548,2000,4168,500,9725,3244,40,1508,2472,2678,3308,2963,7
2022,4,골목상권,2110132,성수2가3동주민센터,CS100001,한식음식점,15453,14564,889,2945,3037,2594,3174,2814,729,160,8,189,11647,1136,2312,161,8983,4189,70,1771,1832,2984,4171,2345,12
2022,4,골목상권,2110131,성수동카페거리,CS100001,한식음식점,194973,159769,35204,28536,33154,33208,32291,32580,21227,13977,2912,2610,108939,19032,44987,16493,92933,73917,2063,59230,49040,28673,20159,7681,50
2022,4,골목상권,2110130,답십리역 6번,CS100001,한식음식점,1654,1381,273,279,290,244,281,287,214,59,,6,814,167,608,59,993,554,,131,160,284,446,528,7
2022,4,골목상권,2110129,성원어린이공원,CS100001,한식음식점,33428,31866,1562,6196,6339,6770,7088,5473,1209,353,14,220,24449,2255,5667,823,16563,7332,37,5971,6275,4187,5317,2109,11
2022,4,골목상권,2110128,성원중학교,CS100001,한식음식점,38550,31712,6838,5941,5979,6299,6508,6985,4079,2759,177,277,20521,3594,11625,2356,22887,10654,30,5187,6801,6569,7976,6975,47
2022,4,골목상권,2110127,성수1가1동주민센터,CS100001,한식음식점,7659,6997,662,1347,1262,1524,1467,1397,331,331,,22,5196,573,1337,200,3763,1472,,1221,1032,1242,1023,718,3
