,Unnamed: 0,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
967,1016.0,2022,2,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS100004,양식음식점,264785723,236208647.0,28577076.0,38847921.0,63818136.0,40319717.0,51222473.0,42000400.0,21865286.0,6711790.0,7645327.0,0.0,65551882.0,9342251.0,41658316.0,140587947.0,114292743.0,56984939.0,2724456.0,25756067.0,56465013.0,52658659.0,23470978.0,10202507.0,9
968,1017.0,2022,2,발달상권,2120181,교육개발원입구사거리,CS100004,양식음식점,1056714097,729842806.0,326186102.0,100998893.0,98489369.0,179490178.0,158753353.0,192111013.0,190656293.0,135529809.0,0.0,685189.0,169623651.0,133585697.0,362521727.0,390297833.0,403404495.0,367139626.0,417823.0,173573134.0,264348024.0,147593788.0,143347070.0,41264284.0,4
969,1018.0,2022,2,발달상권,2120180,양재화물트럭터미널앞,CS100004,양식음식점,106128534,101021842.0,5106692.0,19158761.0,20184722.0,19308353.0,20948095.0,21421911.0,5106692.0,,,2323500.0,75823521.0,9005729.0,18975784.0,,54570465.0,24098526.0,67413.0,9754975.0,23028907.0,30475149.0,10492666.0,4849880.0,4
970,1019.0,2022,2,발달상권,2120179,양재역,CS100004,양식음식점,439161921,375275404.0,63886517.0,68887660.0,74700079.0,72393995.0,76589438.0,82704232.0,32676933.0,31209584.0,0.0,5027993.0,275507018.0,45340224.0,111585547.0,1701139.0,134823775.0,178308508.0,3894347.0,78083138.0,101648390.0,71982627.0,39171160.0,18352616.0,20
971,1020.0,2022,2,발달상권,2120178,신사역,CS100004,양식음식점,1278442424,875853558.0,402588866.0,124959506.0,157153922.0,184006142.0,168121018.0,241612970.0,298242647.0,104346219.0,173183117.0,16547363.0,169734986.0,88308407.0,329108488.0,501560063.0,447270950.0,521884176.0,4800592.0,463194973.0,260998928.0,110639405.0,94805867.0,34715364.0,35
972,1021.0,2022,2,발달상권,2120177,신논현역 1번,CS100004,양식음식점,56501064,53253504.0,3165563.0,9051918.0,16404764.0,10560158.0,7508894.0,9727770.0,3165563.0,0.0,0.0,49695.0,34366475.0,9673602.0,12329295.0,81997.0,23503180.0,20390299.0,91935.0,6987093.0,16093680.0,8962468.0,8960480.0,2797821.0,6
973,1022.0,2022,2,발달상권,2120176,논현역 4번,CS100004,양식음식점,69265565,52399832.0,16600168.0,11846698.0,9556437.0,8710585.0,5593261.0,16692851.0,13844384.0,2755784.0,2391126.0,0.0,137825.0,1475579.0,26428987.0,38704308.0,25962153.0,27738379.0,127740.0,11221731.0,27460957.0,8607701.0,3279851.0,3130293.0,3
974,1023.0,2022,2,발달상권,2120175,남부터미널역,CS100004,양식음식점,104675008,94617247.0,10057761.0,14534685.0,19680554.0,19805221.0,18137293.0,22459494.0,9578759.0,479002.0,0.0,0.0,73221926.0,11943715.0,19261799.0,247568.0,38590689.0,38196421.0,1183802.0,18043187.0,28201574.0,17334998.0,9498699.0,2524848.0,7
975,1024.0,2022,2,발달상권,2120173,교대역(법원.검찰청),CS100004,양식음식점,2412466884,2029710386.0,382756498.0,316054147.0,416414265.0,410288164.0,440251885.0,446701925.0,259070102.0,123686396.0,238418112.0,1070162.0,1007464914.0,134167759.0,613007771.0,418338166.0,964898610.0,674746100.0,11369472.0,263758566.0,526712637.0,417290509.0,271803572.0,148709957.0,44
976,1025.0,2022,2,발달상권,2120172,교대입구교차로,CS100004,양식음식점,438172738,427235130.0,10937608.0,65443355.0,92240496.0,100018351.0,127605430.0,41927498.0,10937608.0,0.0,0.0,0.0,262077245.0,53351222.0,75955613.0,46788658.0,129428364.0,109376082.0,1701406.0,21267571.0,70669102.0,42474378.0,53047400.0,49644588.0,10
977,1026.0,2022,2,발달상권,2120171,서초3동사거리,CS100004,양식음식점,1439070782,906421283.0,532649499.0,100125703.0,156395501.0,215923816.0,228479030.0,205497233.0,312638574.0,220010925.0,0.0,3479884.0,466719500.0,214576000.0,643212936.0,111082462.0,558184720.0,553067631.0,9371974.0,167623175.0,309043619.0,264745259.0,212126830.0,148341491.0,15
978,1027.0,2022,2,발달상권,2120170,삼호가든사거리,CS100004,양식음식점,547007625,383807710.0,163199915.0,58005654.0,80461573.0,82297233.0,72803048.0,90240202.0,106658433.0,56541482.0,0.0,880204.0,168171683.0,70891125.0,246685528.0,60379085.0,216870594.0,243456870.0,11778831.0,50842645.0,97556632.0,160141097.0,87079999.0,52928261.0,7
979,1028.0,2022,2,발달상권,2120169,서초역,CS100004,양식음식점,900395829,715677116.0,184718713.0,119903537.0,150571102.0,153568566.0,135781557.0,155852354.0,86719451.0,97999262.0,95728611.0,92708.0,294590439.0,59140130.0,187745069.0,263098872.0,348914155.0,258228243.0,476181.0,82949347.0,207754542.0,164678362.0,88344053.0,62939915.0,11
980,1029.0,2022,2,발달상권,2120168,서울고교교차로,CS100004,양식음식점,975272353,628482559.0,346789794.0,114382983.0,133183995.0,99011634.0,143365996.0,138537951.0,162514294.0,184275500.0,0.0,0.0,326404140.0,192677249.0,412601347.0,43589617.0,408766854.0,392124609.0,9432009.0,110765022.0,193621237.0,167631727.0,197816322.0,121625145.0,4
981,1030.0,2022,2,발달상권,2120167,고속터미널(고속터미널역),CS100004,양식음식점,1504290393,913178413.0,591111980.0,163929395.0,162663961.0,181945351.0,193821770.0,210817936.0,307941974.0,283170006.0,8931321.0,8226776.0,425464535.0,355049194.0,547898379.0,158720188.0,574653885.0,777727822.0,22466989.0,323032972.0,389450818.0,306945930.0,206446187.0,104038807.0,22
982,1031.0,2022,2,발달상권,2120166,방배역,CS100004,양식음식점,589214600,440369606.0,148844994.0,77548005.0,76725417.0,84486861.0,97823501.0,103785822.0,78368015.0,70476979.0,0.0,944141.0,212802661.0,62720315.0,252840630.0,59906853.0,305884914.0,163325643.0,11517474.0,102726725.0,116392852.0,91749359.0,88060410.0,58763734.0,13
983,1032.0,2022,2,발달상권,2120165,서래마을카페거리(서래마을),CS100004,양식음식점,5385963548,3604576596.0,1781386952.0,662393961.0,668083888.0,647434115.0,754894376.0,871770256.0,901937214.0,879449738.0,113970311.0,7095497.0,1215572010.0,776865141.0,2315362251.0,957098338.0,2026787615.0,1870689691.0,16299986.0,575174746.0,1180293691.0,882030924.0,789011445.0,454666515.0,41
984,1033.0,2022,2,발달상권,2120164,내방역,CS100004,양식음식점,730311543,598597530.0,131714013.0,101533434.0,114404827.0,129356767.0,119307904.0,133994598.0,88007302.0,43706711.0,477194.0,0.0,408569464.0,99980157.0,205512517.0,15772211.0,279758607.0,322556739.0,3102271.0,133566740.0,189605366.0,132109965.0,91638715.0,52292291.0,13
985,1034.0,2022,2,발달상권,2120163,사당역 11번(사당역먹자골목),CS100004,양식음식점,172648583,105902650.0,66745933.0,21758230.0,26212459.0,14105055.0,19220670.0,24606236.0,31955713.0,34790220.0,2085388.0,0.0,36983592.0,30720677.0,74716302.0,28142624.0,71565501.0,97722164.0,874181.0,65365774.0,71530801.0,17782886.0,11547403.0,2186621.0,4
986,1035.0,2022,2,발달상권,2120162,방배동카페골목,CS100004,양식음식점,1759225428,1290535672.0,468689756.0,270103047.0,251358523.0,256302104.0,240486783.0,272285215.0,335577779.0,133111977.0,7308290.0,2791816.0,753126078.0,194007807.0,742326062.0,59665375.0,784651714.0,745863431.0,8678189.0,159062794.0,299903918.0,440458024.0,302007406.0,320404810.0,10
987,1036.0,2022,2,발달상권,2120161,방배동가구거리(사당동가구거리),CS100004,양식음식점,5586836,2324429.0,1335046.0,0.0,153930.0,592734.0,1160593.0,417172.0,509700.0,825346.0,0.0,0.0,1312630.0,788266.0,953968.0,1170577.0,1904693.0,805315.0,0.0,196987.0,2121364.0,78795.0,312862.0,614731.0,3
988,1037.0,2022,2,발달상권,2120160,사당역(사당),CS100004,양식음식점,811836878,571241760.0,240595118.0,82414405.0,91429898.0,122028959.0,119356211.0,156012287.0,151422292.0,89172826.0,139644402.0,1072692.0,108121672.0,81563885.0,206331416.0,275102811.0,497714276.0,231828210.0,2309397.0,175540732.0,247503580.0,154578348.0,89979743.0,59630684.0,17
989,1038.0,2022,2,발달상권,2120159,서울대입구역,CS100004,양식음식점,814088282,525354984.0,288733298.0,104922903.0,95184181.0,101842168.0,106516175.0,116889557.0,163703360.0,125029938.0,25217839.0,3844808.0,188791837.0,121955604.0,335801300.0,138476894.0,382906456.0,354031354.0,13356222.0,315441659.0,222527984.0,79467295.0,83141262.0,23003387.0,20
990,1039.0,2022,2,발달상권,2120158,녹두거리(대학동),CS100004,양식음식점,183446085,116949136.0,66496949.0,9560280.0,28451909.0,28195577.0,23039615.0,27701755.0,30379170.0,36117779.0,186135.0,1693526.0,59866024.0,27565355.0,87968106.0,6166939.0,99606283.0,81176504.0,434861.0,42515335.0,44438905.0,35161662.0,38692174.0,19539849.0,16
991,1040.0,2022,2,발달상권,2120157,신림역(신림),CS100004,양식음식점,147475467,97879839.0,49041953.0,21074011.0,17777070.0,22782787.0,12787513.0,23458458.0,25337218.0,23704735.0,553675.0,917443.0,48937676.0,29962590.0,59709423.0,7394660.0,70392909.0,76528883.0,3675180.0,55105856.0,44417202.0,21807379.0,17077076.0,4839099.0,15
992,1041.0,2022,2,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100004,양식음식점,1321193709,830386464.0,490807245.0,164068726.0,165200732.0,166355493.0,150268703.0,184492810.0,253742812.0,237064433.0,530001.0,2458321.0,424484566.0,189503210.0,626778381.0,77439230.0,461496000.0,758839981.0,6380860.0,410396861.0,436237193.0,183267284.0,122485244.0,61568540.0,22
993,1042.0,2022,2,발달상권,2120154,장승배기역,CS100004,양식음식점,39235954,29320269.0,9793111.0,3812052.0,7296500.0,9692822.0,4645555.0,3873340.0,9793111.0,0.0,3570248.0,122574.0,12116445.0,2641470.0,7991829.0,12793388.0,22766942.0,15733568.0,185244.0,5719103.0,2129818.0,5748428.0,22866702.0,1851216.0,*
994,1043.0,2022,2,발달상권,2120153,노량진역(노량진),CS100004,양식음식점,182172938,144009014.0,38163924.0,26503997.0,27362396.0,31210316.0,27422477.0,31509828.0,25679815.0,12484109.0,0.0,249481.0,95987432.0,19187477.0,66748548.0,0.0,88841436.0,93331502.0,2625680.0,65995801.0,41846627.0,21796616.0,38564248.0,11343966.0,14
995,1044.0,2022,2,발달상권,2120151,보라매공원,CS100004,양식음식점,1758740882,1216162507.0,542578375.0,216631165.0,222541983.0,250050141.0,274341958.0,252597260.0,300774404.0,241803971.0,0.0,1047226.0,844816947.0,256485170.0,595975978.0,60415561.0,743785049.0,749602891.0,7275180.0,237028862.0,469774170.0,449804515.0,244245293.0,85259920.0,11
996,1046.0,2022,2,발달상권,2120149,여의도역(여의도),CS100004,양식음식점,9054205573,6994731022.0,2059474551.0,1229257668.0,1502337706.0,1502923109.0,1373449348.0,1386763191.0,1114948900.0,944525651.0,451315995.0,92916071.0,3199561070.0,990952667.0,2702940606.0,1616519164.0,3035669304.0,2770376400.0,21199332.0,1133418578.0,2235672650.0,1352146102.0,726898009.0,336711024.0,65
997,1047.0,2022,2,발달상권,2120148,국회의사당역(국회의사당),CS100004,양식음식점,3740881046,3216605221.0,524275825.0,582261596.0,618256904.0,706992486.0,687037251.0,622056984.0,259053026.0,265222799.0,60325223.0,2788483.0,1894297386.0,181988072.0,1287689410.0,313792472.0,1153918313.0,882337123.0,3442908.0,342251264.0,695489857.0,532899287.0,315271164.0,146900948.0,36
998,1048.0,2022,2,발달상권,2120145,영등포역(영등포),CS100004,양식음식점,5155613096,2852524447.0,2303088649.0,515044310.0,468604077.0,603870101.0,610508827.0,654497132.0,1178221420.0,1124867229.0,25274866.0,27839728.0,1249860882.0,1188057024.0,2326591663.0,337988933.0,2258156514.0,2610101159.0,46215498.0,1352746201.0,1785002573.0,992596749.0,496797301.0,194899350.0,35
999,1051.0,2022,2,발달상권,2120138,당산2동(영등포우체국),CS100004,양식음식점,84376428,82776725.0,1599703.0,19045389.0,18163377.0,16781547.0,14007812.0,14778600.0,1599703.0,0.0,0.0,0.0,62411294.0,3652541.0,18122642.0,189951.0,34812645.0,26314310.0,201393.0,15390559.0,22478685.0,13670937.0,7229558.0,2155823.0,4
1000,1052.0,2022,2,발달상권,2120136,영등포구청역,CS100004,양식음식점,29916216,28076892.0,1832291.0,5337687.0,5785606.0,4973227.0,6061343.0,5919029.0,1371899.0,460392.0,783068.0,0.0,23269001.0,758735.0,3456067.0,1642312.0,12258268.0,7669307.0,7033.0,3628183.0,8314439.0,4676453.0,2286431.0,1022071.0,8
1001,1053.0,2022,2,발달상권,2120132,독산동,CS100004,양식음식점,492183277,381738108.0,109640911.0,71021627.0,73676627.0,83477756.0,76373636.0,77188462.0,62622688.0,47018223.0,0.0,804258.0,289050085.0,67625953.0,128549190.0,6153791.0,200750994.0,193813211.0,1048605.0,82147131.0,121487971.0,108383500.0,62754047.0,18742950.0,11
1002,1054.0,2022,2,발달상권,2120131,가산디지털단지,CS100004,양식음식점,2497228754,2124562173.0,372666581.0,347412347.0,440866189.0,434447424.0,454051025.0,447785188.0,209329607.0,163336974.0,27785416.0,1746626.0,1196642001.0,211115481.0,682975429.0,376963801.0,1028984131.0,862376800.0,3403218.0,435785447.0,664616584.0,511888150.0,210414587.0,65252937.0,34
1003,1055.0,2022,2,발달상권,2120130,구로디지털단지역,CS100004,양식음식점,595611381,469380347.0,121159927.0,68002856.0,92202639.0,98480889.0,101680931.0,109013032.0,66005978.0,55153949.0,11290566.0,5071107.0,232962278.0,42321866.0,226223541.0,77742023.0,268878119.0,263195051.0,5211964.0,173969789.0,198376193.0,97332423.0,40598399.0,16584403.0,10
1004,1056.0,2022,2,발달상권,2120129,구로디지털단지,CS100004,양식음식점,1500342628,1382536137.0,117806491.0,244450476.0,287283083.0,266648015.0,283563957.0,300590606.0,61983470.0,55823021.0,393262.0,1308682.0,1098517946.0,89057396.0,268861702.0,42203640.0,539199793.0,501357877.0,1832784.0,248142128.0,390684428.0,265725884.0,102584022.0,31588420.0,25
1005,1057.0,2022,2,발달상권,2120128,신도림역,CS100004,양식음식점,426796925,305462068.0,121334857.0,59403755.0,63492290.0,63816725.0,57742984.0,61006314.0,70488777.0,50846080.0,0.0,7020356.0,187363359.0,75098136.0,151173118.0,6141956.0,213598917.0,200624414.0,1682192.0,71270563.0,114718402.0,99203713.0,66309131.0,61039332.0,15
1006,1058.0,2022,2,발달상권,2120127,구로구청,CS100004,양식음식점,130383727,94098724.0,36285003.0,11295878.0,21298172.0,20745541.0,18352677.0,22406456.0,20646736.0,15638267.0,0.0,1009543.0,62964435.0,19811953.0,42100503.0,4497293.0,65045267.0,54745104.0,818777.0,21755479.0,43576298.0,27946051.0,16579222.0,9114546.0,3
1007,1059.0,2022,2,발달상권,2120125,구로역,CS100004,양식음식점,94930314,73001820.0,21928494.0,14071293.0,16154092.0,15390797.0,13843929.0,13541709.0,9439697.0,12488797.0,0.0,1698408.0,54783814.0,11056137.0,27270334.0,121621.0,36523856.0,33852135.0,583289.0,13181716.0,20404483.0,21161268.0,10101876.0,4943359.0,12
1008,1060.0,2022,2,발달상권,2120122,강서구청,CS100004,양식음식점,452005408,298148345.0,151512753.0,51106504.0,52929168.0,57231423.0,66657067.0,70224183.0,95890154.0,55622599.0,84012090.0,903831.0,2344310.0,2334896.0,157114619.0,205295662.0,277883806.0,118491575.0,508405.0,82131546.0,158574131.0,92406101.0,44581029.0,18174167.0,12
1009,1061.0,2022,2,발달상권,2120121,까치산역,CS100004,양식음식점,117541137,76927643.0,40613494.0,13283384.0,13570634.0,15200346.0,21632670.0,13240609.0,19506036.0,21107458.0,14127512.0,14624287.0,25744653.0,16413145.0,34904506.0,11727034.0,70446029.0,47095108.0,487616.0,26786998.0,30438589.0,27582847.0,15835964.0,16409123.0,6
1010,1062.0,2022,2,발달상권,2120119,발산역(마곡),CS100004,양식음식점,442538690,313549331.0,128989359.0,49010939.0,73056203.0,66159550.0,67101240.0,58221399.0,70437115.0,58552244.0,2307110.0,519788.0,183600185.0,69923684.0,148324101.0,37863822.0,159066905.0,203571903.0,6416337.0,75134645.0,102059143.0,104722146.0,54192296.0,20114240.0,49
1011,1063.0,2022,2,발달상권,2120114,목동신시가지,CS100004,양식음식점,2236569122,1390319101.0,846250021.0,259593922.0,271838703.0,287117379.0,284398188.0,287370909.0,442992274.0,403257747.0,0.0,9009826.0,741286948.0,436286836.0,897892090.0,152093422.0,928956363.0,996200146.0,27209044.0,214861471.0,388660209.0,692220450.0,454216036.0,147989300.0,37
1012,1064.0,2022,2,발달상권,2120113,오목교역,CS100004,양식음식점,128667631,79505675.0,36351116.0,15448883.0,7694418.0,11235070.0,19849907.0,25277397.0,21298791.0,15052325.0,5403721.0,0.0,451163.0,12810840.0,54713489.0,55288418.0,41702000.0,47780511.0,0.0,8097768.0,29956371.0,31375023.0,14029163.0,6024186.0,6
1013,1065.0,2022,2,발달상권,2120110,목동역 8번출구,CS100004,양식음식점,88444055,65728201.0,22715854.0,13529986.0,14554065.0,10097677.0,11792845.0,15753628.0,15002639.0,7713215.0,5197772.0,3430793.0,10741456.0,12133193.0,28345003.0,28595838.0,33335604.0,55108451.0,20673.0,14898098.0,29813247.0,20951727.0,15756563.0,7003747.0,7
1014,1066.0,2022,2,발달상권,2120108,신정네거리역,CS100004,양식음식점,12906225,12077607.0,828618.0,2437349.0,2344382.0,3051738.0,2469684.0,1774454.0,828618.0,0.0,0.0,0.0,11050930.0,945836.0,909459.0,0.0,3819725.0,3548908.0,0.0,343573.0,319321.0,1006467.0,2950688.0,2748585.0,10
1015,1067.0,2022,2,발달상권,2120107,공덕역(공덕오거리),CS100004,양식음식점,682367583,474493722.0,207165838.0,79050293.0,91660720.0,96218704.0,93261671.0,114302334.0,104469851.0,102695987.0,0.0,708023.0,242553248.0,111728343.0,305736188.0,21641781.0,232930390.0,262092832.0,204909.0,57631832.0,145812041.0,90722359.0,107726160.0,92925921.0,14
1016,1068.0,2022,2,발달상권,2120106,마포역,CS100004,양식음식점,54658273,43589996.0,8003296.0,7049127.0,6267704.0,7856346.0,12915394.0,9501425.0,5609996.0,2393300.0,1446270.0,3064981.0,19478430.0,3119538.0,23731143.0,3817911.0,18550144.0,18701072.0,434409.0,5576614.0,11610175.0,9193136.0,9475905.0,960977.0,10
1017,1069.0,2022,2,발달상권,2120105,상수역(홍대),CS100004,양식음식점,1485678207,930056713.0,555290423.0,118751385.0,150443360.0,223814810.0,189175205.0,247871953.0,328458402.0,226832021.0,43238761.0,331071.0,341132672.0,229552855.0,643005302.0,228417546.0,498035861.0,816523723.0,22890049.0,571416011.0,415471028.0,129440360.0,113545365.0,61796765.0,34
1018,1070.0,2022,2,발달상권,2120104,연남동(홍대),CS100004,양식음식점,6099303405,3424814096.0,2674489309.0,508925740.0,613292509.0,726895597.0,692757963.0,882942287.0,1581627525.0,1092861784.0,138599907.0,28500129.0,1091928558.0,1157426405.0,2636355154.0,1046493252.0,2302465587.0,3448334417.0,105048080.0,2840952513.0,1680201149.0,586962143.0,424706319.0,112929805.0,122
1019,1071.0,2022,2,발달상권,2120103,홍대입구역(홍대),CS100004,양식음식점,6362894762,3505824367.0,2857070395.0,486046659.0,606931872.0,737202199.0,707837704.0,967805933.0,1636282197.0,1220788198.0,333546044.0,59803279.0,1161950161.0,975147297.0,2458390196.0,1374057785.0,2640611695.0,3289319069.0,123245899.0,2610348637.0,1922499022.0,704746790.0,452085813.0,117004601.0,140
1020,1072.0,2022,2,발달상권,2120102,서교동(홍대),CS100004,양식음식점,315657985,227672220.0,87985765.0,46534089.0,36137901.0,49075816.0,43111461.0,52812953.0,51690240.0,36295525.0,0.0,23790265.0,175125047.0,43435643.0,48471308.0,24835722.0,116426536.0,150659425.0,941064.0,70178060.0,96240703.0,40262092.0,40064464.0,19399576.0,19
1021,1073.0,2022,2,발달상권,2120101,합정역,CS100004,양식음식점,2065170082,1383388714.0,681781368.0,259439830.0,281131818.0,259728916.0,267132263.0,315955887.0,399230080.0,282551288.0,23539774.0,371201.0,654453469.0,385026437.0,813722585.0,188056616.0,854378751.0,938702375.0,9678972.0,522346227.0,643476807.0,306045939.0,243416007.0,68117179.0,28
1022,1074.0,2022,2,발달상권,2120098,DMC(디지털미디어시티),CS100004,양식음식점,2090229798,1692238137.0,397991661.0,302833585.0,366415282.0,327182992.0,342053340.0,353752938.0,199290156.0,198701505.0,0.0,794671.0,1276583814.0,220566962.0,542934093.0,49350258.0,626558075.0,617906485.0,5302917.0,229748242.0,397718290.0,370693526.0,188731241.0,52270348.0,23
1023,1075.0,2022,2,발달상권,2120097,충정로역,CS100004,양식음식점,269142247,231252279.0,37889968.0,41254274.0,44677481.0,43010649.0,48172059.0,54137816.0,28455534.0,9434434.0,7634417.0,254282.0,75543671.0,17164946.0,85637602.0,82907329.0,86268972.0,93680227.0,784319.0,23634479.0,51151801.0,38303722.0,56546428.0,9528452.0,6
1024,1076.0,2022,2,발달상권,2120096,"이화여대(이대역, 이대)",CS100004,양식음식점,163911733,113658438.0,50253295.0,22176912.0,24250241.0,23447332.0,22604764.0,21179189.0,26857463.0,23395832.0,0.0,1395656.0,64057326.0,33398340.0,63451379.0,1609032.0,68582301.0,85193698.0,4520892.0,53051989.0,29455415.0,24785493.0,28770324.0,13191886.0,10
1025,1077.0,2022,2,발달상권,2120095,홍제역,CS100004,양식음식점,150420739,105949226.0,44471513.0,22269098.0,16234984.0,20898125.0,21408667.0,25138352.0,26548866.0,17922647.0,6322068.0,435339.0,32708307.0,8652229.0,69212038.0,33090758.0,83648686.0,60829310.0,5412441.0,34799637.0,33706094.0,40099407.0,16914549.0,13545868.0,5
1026,1078.0,2022,2,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100004,양식음식점,3273893039,2072960267.0,1200932772.0,352758765.0,354567804.0,398479753.0,401438731.0,565715214.0,728281493.0,472651279.0,74336493.0,1262754.0,679533687.0,470437266.0,1447446668.0,600876171.0,1484872237.0,1614503921.0,74511468.0,1513314921.0,658633902.0,328632562.0,440987691.0,83295613.0,69
1027,1079.0,2022,2,발달상권,2120093,연희동,CS100004,양식음식점,918739208,589423355.0,329315853.0,87991902.0,116431664.0,124925522.0,117979515.0,142094752.0,192277881.0,137037972.0,14613559.0,2174983.0,268042802.0,155014354.0,374039316.0,104854194.0,320582851.0,438689563.0,2475590.0,150254528.0,245451667.0,173323377.0,112712135.0,75055118.0,22
1028,1080.0,2022,2,발달상권,2120091,본서부병원,CS100004,양식음식점,325249348,218829736.0,106419612.0,41473152.0,47720190.0,40231585.0,44195318.0,45209491.0,49877750.0,56541862.0,0.0,0.0,128184027.0,56579642.0,133429590.0,7056089.0,148870430.0,150414894.0,3054225.0,47611606.0,70511966.0,91682058.0,51102414.0,35323054.0,6
1029,1081.0,2022,2,발달상권,2120090,연신내역,CS100004,양식음식점,98249114,57539935.0,40537594.0,7226297.0,13235031.0,11550502.0,10661805.0,14866300.0,27272182.0,13265412.0,11286464.0,171585.0,172400.0,3124741.0,40927216.0,42566708.0,60169751.0,35677359.0,0.0,19893852.0,33315099.0,26322012.0,12118195.0,4197951.0,10
1030,1083.0,2022,2,발달상권,2120087,응암역,CS100004,양식음식점,110082267,71118111.0,38964156.0,14247754.0,13801153.0,14176717.0,12965936.0,15926551.0,20456126.0,18508030.0,0.0,234174.0,36386023.0,24366258.0,44485398.0,4610414.0,44687729.0,65394538.0,424772.0,16638316.0,31884079.0,34046696.0,18092849.0,8995555.0,5
1031,1084.0,2022,2,발달상권,2120085,은행사거리,CS100004,양식음식점,1173249437,697560329.0,475689108.0,130046301.0,117975241.0,144595740.0,137782870.0,167160177.0,258664308.0,217024800.0,0.0,1235850.0,253009998.0,187081199.0,571405223.0,160517167.0,525019026.0,518706334.0,29135725.0,89754517.0,116907367.0,488701144.0,267687484.0,51539122.0,11
1032,1085.0,2022,2,발달상권,2120084,공릉역,CS100004,양식음식점,123266348,73882626.0,49383722.0,12333298.0,13076497.0,18286284.0,14976092.0,15210455.0,21746961.0,27636761.0,0.0,0.0,40885004.0,24687173.0,50318779.0,7375392.0,51390660.0,60844112.0,3792964.0,31393270.0,19643616.0,29655446.0,20370117.0,7379359.0,*
1033,1086.0,2022,2,발달상권,2120083,등나무근린공원,CS100004,양식음식점,146197828,103454114.0,42743714.0,18256909.0,18662086.0,19867845.0,22400627.0,24266647.0,32222395.0,10521319.0,0.0,246869.0,50846334.0,22862455.0,67045541.0,5196629.0,62895049.0,80533164.0,2442833.0,19212297.0,28835019.0,51255669.0,29358794.0,12323602.0,5
1034,1087.0,2022,2,발달상권,2120081,노원역,CS100004,양식음식점,2621076726,1599146641.0,1021930085.0,299005451.0,293811286.0,328638915.0,314606703.0,363084286.0,549990427.0,471939658.0,16821024.0,20717779.0,801365924.0,563748154.0,1046992353.0,171431492.0,1086547526.0,1405929459.0,33607696.0,491412106.0,602456551.0,683977518.0,505033481.0,175989630.0,31
1035,1088.0,2022,2,발달상권,2120080,마들역,CS100004,양식음식점,69271757,54123101.0,15148656.0,13099941.0,11038366.0,10062236.0,10400473.0,9522085.0,11824157.0,3324499.0,0.0,0.0,25218608.0,9183848.0,30388622.0,1156180.0,31049947.0,34897311.0,1527748.0,12355452.0,23083593.0,13714487.0,10992119.0,4273859.0,*
1036,1089.0,2022,2,발달상권,2120078,미아사거리역,CS100004,양식음식점,729490794,365383291.0,364107503.0,66870372.0,75147246.0,72021153.0,78118248.0,73226272.0,190070017.0,174037486.0,898050.0,431794.0,154506206.0,162781839.0,340767854.0,70105051.0,321563342.0,360311375.0,5470361.0,96697447.0,183329138.0,228467131.0,122610815.0,45299826.0,8
1037,1090.0,2022,2,발달상권,2120076,수유역,CS100004,양식음식점,334013609,235941940.0,98071669.0,33632662.0,49338242.0,52441609.0,48195809.0,52333618.0,48181068.0,49890601.0,6837735.0,4476011.0,140417790.0,50609114.0,109461306.0,22211653.0,135762218.0,183594562.0,4958204.0,84227839.0,82639052.0,74865572.0,50956988.0,21709128.0,21
1038,1091.0,2022,2,발달상권,2120075,월곡역,CS100004,양식음식점,180781703,159858523.0,20923180.0,30910038.0,32733414.0,32966279.0,29914496.0,33334296.0,20923180.0,0.0,0.0,1536067.0,95596197.0,26425668.0,57092986.0,130785.0,70463343.0,108241057.0,4821700.0,65076251.0,37678705.0,34358625.0,31733063.0,5036055.0,7
1039,1092.0,2022,2,발달상권,2120074,안암역,CS100004,양식음식점,251777118,193598870.0,58153266.0,12894490.0,52131290.0,40891875.0,42859969.0,44821246.0,30669393.0,27483873.0,0.0,24982.0,108566340.0,34728407.0,105961790.0,2495599.0,95793108.0,93973141.0,7562448.0,85679866.0,42831038.0,19107105.0,28696073.0,5889718.0,8
1040,1093.0,2022,2,발달상권,2120072,성신여대,CS100004,양식음식점,898734928,609327077.0,289407851.0,99491797.0,116965241.0,122527371.0,115748833.0,154593835.0,177079387.0,112328464.0,21162065.0,1284170.0,230049134.0,173542945.0,356448745.0,116247869.0,381649828.0,500125696.0,43438640.0,376185633.0,174092588.0,142018354.0,120541455.0,25498856.0,36
