기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,3,골목상권,2110552,성미산체육관,CS100007,치킨전문점,93807221,67856535,25950686,15328101,16860130,12179626,11716891,11771787,12420373,13530313,11904487,,,359558,37558326,43984850,55129755,25037722,,11460512,18743900,16320794,25567858,8074415,*
2022,3,골목상권,2110551,성서초등학교,CS100007,치킨전문점,47976543,29569256,18407287,6025401,1292507,5936355,5695663,10619330,10726722,7680565,8010032,,,677284,23610773,15678454,30401656,15087554,577759,7409372,10306968,13898619,10667554,2628939,*
2022,3,골목상권,2110550,합정역 8번,CS100007,치킨전문점,203303009,149427899,53875110,23176523,27827940,28433301,29172971,40817164,37098322,16776788,25095783,,2115820,8936775,74182865,92971766,126433167,55747142,939684,34755075,56112417,43061546,29854035,17457547,7
2022,3,골목상권,2110549,새터산,CS100007,치킨전문점,7436363,4485742,2950621,1181245,917085,461034,1278437,647941,1789313,1161308,,,333938,1275944,3598563,2227918,5372921,1903948,144541,458543,393749,2948128,2833493,498416,*
2022,3,골목상권,2110548,마포구청역 4번,CS100007,치킨전문점,66511663,46862790,19648873,8808190,10691816,8160317,9483041,9719426,10030264,9618609,6233371,,1053583,3851542,32669581,22703586,38601573,24136249,70423,9752299,13242462,13735535,21307239,4629861,*
2022,3,골목상권,2110547,KB국민은행 망원동지점,CS100007,치킨전문점,11380048,7028854,4351194,1502277,998714,1095461,634562,2797840,2179503,2171691,514981,,636965,1711995,5768744,2747363,6525891,3072456,,858702,1848401,1618853,4131861,1140529,5
2022,3,골목상권,2110545,마포구청역 1번,CS100007,치킨전문점,548647803,384089118,164558685,58994993,75502513,86802866,66534052,96254694,73995868,90562817,27914133,,20140252,34043207,276778102,189772109,309861004,201601087,6272423,95115728,112351260,128661901,124351481,44709301,4
2022,3,골목상권,2110544,망리단길,CS100007,치킨전문점,209798635,128921355,80877280,22914893,24567444,24557745,20548791,36332482,48095939,32781341,6994040,1917881,6001415,16137200,114279079,64469020,120980277,86087143,,28633340,50572211,46748474,48527597,32585796,10
2022,3,골목상권,2110542,마포구청역 7번,CS100007,치킨전문점,238516622,156685640,81830982,30554252,31579699,27100420,28464438,38986831,45526403,36304579,17492082,,2554477,11069104,107163860,100237099,141850647,87948582,664339,36977494,56147261,58721042,53238283,24050810,5
2022,3,골목상권,2110536,돈의문센트레빌아파트입구,CS100007,치킨전문점,6336971,3092230,3244741,724982,358071,627730,393436,988011,2188211,1056530,137040,,139250,784661,3156327,2119693,3266845,1872136,,218821,212190,1136101,1525118,2046751,*
2022,3,골목상권,2110534,경기대학교,CS100007,치킨전문점,10434322,7195885,3238437,195572,1138918,1915450,1645103,2300842,2306595,931842,,,,195572,6580411,3658339,6494129,3744622,1000867,241588,2772516,2116776,3106137,1000866,*
2022,3,골목상권,2110532,아현역 2번,CS100007,치킨전문점,176980201,123670592,53309609,15997152,24583597,24837963,28212195,30039685,27343370,25966239,1091197,,4274736,20298373,88683336,62632559,117027003,59953198,1581252,24611913,31168523,43129814,40130410,36358289,3
2022,3,골목상권,2110529,홍제3동주민센터,CS100007,치킨전문점,139406006,99421368,39984638,17721814,13062418,27173903,19750216,21713017,21057093,18927545,,,4103038,19254873,79180293,36867802,73310638,51668902,1773087,17694841,21513781,32912592,30742095,20343145,7
2022,3,골목상권,2110528,서울여자간호대학교,CS100007,치킨전문점,4384492,3127861,1256631,537772,351198,883484,504848,850559,792940,463691,170112,,,614597,2812330,787453,1928848,2049571,,485642,444486,1253887,982259,812147,3
2022,3,골목상권,2110525,홍은종합사회복지관,CS100007,치킨전문점,75470896,51547922,23922974,882843,8634876,12477001,10706689,18846513,12290046,11632928,2120639,,,949385,31677235,40723637,41882612,26569984,,5921935,9412466,21449081,21174689,10494424,*
2022,3,골목상권,2110521,홍제역 4번,CS100007,치킨전문점,93483751,64881014,28602737,12527511,11886492,11836757,16296265,12333989,19617410,8985327,4896064,,1464398,3730070,45208347,38184872,65071325,25533364,475239,7580794,12433997,21987752,30763702,17363205,*
2022,3,골목상권,2110511,연희초등학교,CS100007,치킨전문점,57866376,40330344,17536032,7629313,8989431,9400630,4681335,9629635,10235678,7300354,,,2384951,4928056,30777887,19775482,34263821,19092024,240393,11702233,7022651,7662254,18408185,8320131,*
2022,3,골목상권,2110510,홍연시장,CS100007,치킨전문점,36192656,26033489,10159167,3242926,5204696,8317504,5524985,3743378,5334814,4824353,980885,,,1100993,20338352,13772426,30600141,5592515,,631339,2850785,10705616,14266371,7738545,*
2022,3,골목상권,2110507,명지대학교,CS100007,치킨전문점,541245911,367639044,173606867,75991213,81152432,54806368,59014069,96674962,94356761,79250106,24354313,,24513919,32787462,290128073,169462144,314131242,194045554,4639439,63719337,77378151,144338669,151039595,67061606,12
2022,3,골목상권,2110503,명지대학교교회,CS100007,치킨전문점,50820890,35328191,15492699,5500912,10114740,7557013,3933815,8221711,8098941,7393758,6862445,452546,1131366,1913273,22466001,17995259,31544249,17391064,1714951,9650124,8711372,9317585,14474659,5066622,6
2022,3,골목상권,2110502,남가좌파출소,CS100007,치킨전문점,83876363,53280246,30596117,5663045,10390898,13655322,11222705,12348276,18517994,12078123,3743746,,3389119,9007692,37911858,29823948,49838301,32622305,322531,7663871,12458039,21949573,24560564,15506027,8
2022,3,골목상권,2110497,가좌역 3번,CS100007,치킨전문점,19710003,16368269,3341734,2706596,3470421,2893403,2743958,4553891,2714899,626835,,,,871757,11997032,6841214,11257222,6783990,,934288,3411711,4709149,6332394,2653670,*
2022,3,골목상권,2110496,모래내우체국,CS100007,치킨전문점,96856334,60763913,36092421,12297487,12863474,10549470,11564176,13489306,20267300,15825121,14515367,,477250,1519027,36786951,43557739,59440283,36001787,378638,11003411,18349678,29165009,25639224,10906111,4
2022,3,골목상권,2110495,북가좌2동주민센터,CS100007,치킨전문점,62717390,40210549,22506841,5948841,6466793,8443069,8083429,11268417,10576884,11929957,535464,,2543452,3738714,31923965,23975795,41728636,19973395,165466,3497806,12315814,14083418,20766257,10873269,4
2022,3,골목상권,2110493,북가좌초등학교,CS100007,치킨전문점,4180219,2013051,2167168,117369,1215180,47422,165976,467104,1083584,1083584,,,531123,117369,1804394,643749,1324251,1241262,,256670,572617,582101,497335,656790,3
2022,3,골목상권,2110489,불광역 3번,CS100007,치킨전문점,43337854,29816582,13521272,6172662,8718400,659049,3756147,10510324,9037154,4484118,7464914,,,422136,13710803,21740001,32456324,10071718,,4956847,8530429,13001244,13237056,2802467,*
2022,3,골목상권,2110487,불광역 8번,CS100007,치킨전문점,44288722,32587308,11701414,3686695,5993952,5645252,8548522,8712887,6785822,4915592,176654,,2665173,5460148,24861379,11125368,33291152,10997570,113391,2067797,3954585,2813575,10094168,25245206,*
2022,3,골목상권,2110486,은평구청,CS100007,치킨전문점,90126289,65454419,24671870,11067315,15685723,11271006,10140032,17290343,12715615,11956255,,,77224,6312111,40957143,42779811,47028969,38627119,569132,9784019,11906317,29742414,25493251,8160955,3
2022,3,골목상권,2110485,연신내우체국,CS100007,치킨전문점,22505359,13229298,9276061,1425183,2734765,1750130,2272250,5046970,5384249,3891812,798254,,1311001,2176401,11802929,6416774,12468933,9989847,394271,1733999,4497641,5183110,8106633,2543126,*
2022,3,골목상권,2110484,역촌역 3번,CS100007,치킨전문점,14412523,8772522,5640001,1118497,2346650,292417,1619262,3395696,3424939,2215062,551938,,,1081944,8505691,4272950,8542243,5563242,,1301258,2438030,4020739,5164821,1180636,3
2022,3,골목상권,2110483,연천초등학교,CS100007,치킨전문점,28716254,18080975,10635279,3302507,1887147,4266157,4923646,3701518,4888514,5746765,4291253,,,1829429,12153527,10442045,22803863,5912391,,2113002,2629960,3837032,12979154,7157106,*
2022,3,골목상권,2110482,연신초등학교,CS100007,치킨전문점,143370442,94430377,48940065,18424495,21767806,18719636,18661576,16856864,21332353,27607712,15105376,,,3933590,51281835,73049641,98765535,44604907,342894,6325440,17571351,48721383,52169823,18239551,*
2022,3,골목상권,2110481,불광역 7번,CS100007,치킨전문점,25365039,18325283,7039756,3602528,3627235,3121444,3637567,4336509,5105979,1933777,7278726,,,635608,6845255,10605450,17262279,8102760,147476,7591822,6821041,4551560,1576197,4676943,4
2022,3,골목상권,2110477,은평세무서,CS100007,치킨전문점,23349669,16405083,6944586,5123133,2013690,2525522,1999272,4743466,4431079,2513507,2785042,,,994830,8141266,11428531,14972001,7949939,,129760,2746639,2733594,9707138,7604808,*
