,Unnamed: 0.1,Unnamed: 0,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
984,1033.0,77234,2022,2,발달상권,2120164,내방역,CS100004,양식음식점,28854,24789.0,4065.0,4337.0,4988.0,5393.0,4610.0,5461.0,2927.0,1138.0,10.0,0.0,16954.0,3464.0,8157.0,269.0,11109.0,14095.0,165.0,6455.0,8793.0,4589.0,3511.0,1688.0,13
985,1034.0,77256,2022,2,발달상권,2120163,사당역 11번(사당역먹자골목),CS100004,양식음식점,2943,1821.0,1122.0,378.0,472.0,229.0,323.0,419.0,541.0,581.0,39.0,0.0,703.0,525.0,1245.0,431.0,1158.0,1717.0,28.0,1104.0,1186.0,299.0,217.0,40.0,4
986,1035.0,77290,2022,2,발달상권,2120162,방배동카페골목,CS100004,양식음식점,70798,54109.0,16689.0,11299.0,10832.0,10543.0,10063.0,11372.0,11438.0,5251.0,26.0,130.0,31944.0,7210.0,30659.0,829.0,31003.0,32772.0,539.0,8110.0,14503.0,17342.0,11634.0,11644.0,10
987,1036.0,77316,2022,2,발달상권,2120161,방배동가구거리(사당동가구거리),CS100004,양식음식점,34,12.0,9.0,0.0,1.0,4.0,5.0,2.0,7.0,2.0,0.0,0.0,8.0,2.0,7.0,7.0,7.0,8.0,0.0,1.0,13.0,1.0,1.0,5.0,3
988,1037.0,77360,2022,2,발달상권,2120160,사당역(사당),CS100004,양식음식점,21463,14890.0,6573.0,2805.0,2426.0,3036.0,3268.0,3355.0,3912.0,2661.0,277.0,62.0,5659.0,3548.0,7801.0,4116.0,10335.0,9970.0,167.0,7971.0,5774.0,2363.0,2358.0,1673.0,17
989,1038.0,77408,2022,2,발달상권,2120159,서울대입구역,CS100004,양식음식점,20960,13965.0,6995.0,2866.0,2572.0,2898.0,2723.0,2906.0,3783.0,3212.0,749.0,233.0,5261.0,3077.0,8015.0,3625.0,10011.0,9873.0,406.0,8260.0,5882.0,2408.0,2194.0,736.0,20
990,1039.0,77441,2022,2,발달상권,2120158,녹두거리(대학동),CS100004,양식음식점,13586,9023.0,4563.0,444.0,2220.0,2135.0,1914.0,2310.0,2127.0,2436.0,6.0,181.0,4323.0,2269.0,6479.0,328.0,7944.0,5603.0,29.0,3256.0,3547.0,2489.0,2760.0,1466.0,16
991,1040.0,77485,2022,2,발달상권,2120157,신림역(신림),CS100004,양식음식점,9131,6168.0,2958.0,1445.0,1154.0,1361.0,787.0,1421.0,1519.0,1439.0,5.0,66.0,3155.0,2086.0,3514.0,305.0,4269.0,4857.0,292.0,3507.0,2516.0,1458.0,1054.0,299.0,15
992,1041.0,77531,2022,2,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100004,양식음식점,43877,29283.0,14594.0,5733.0,6196.0,6101.0,5088.0,6165.0,7280.0,7314.0,5.0,71.0,15355.0,4972.0,21786.0,1688.0,14187.0,27393.0,312.0,16340.0,13763.0,5353.0,4004.0,1812.0,22
993,1042.0,77577,2022,2,발달상권,2120154,장승배기역,CS100004,양식음식점,1547,1284.0,251.0,258.0,251.0,267.0,293.0,215.0,251.0,0.0,30.0,12.0,747.0,172.0,497.0,89.0,444.0,1048.0,25.0,452.0,137.0,330.0,446.0,102.0,*
994,1043.0,77618,2022,2,발달상권,2120153,노량진역(노량진),CS100004,양식음식점,18251,15016.0,3235.0,2835.0,2949.0,3091.0,2877.0,3264.0,2323.0,912.0,0.0,17.0,9767.0,1773.0,6694.0,0.0,8879.0,9372.0,279.0,6796.0,3914.0,2004.0,4147.0,1111.0,14
995,1044.0,77695,2022,2,발달상권,2120151,보라매공원,CS100004,양식음식점,51745,39926.0,11819.0,7484.0,7923.0,7731.0,8671.0,8117.0,6897.0,4922.0,0.0,62.0,29497.0,6444.0,14921.0,821.0,22854.0,24318.0,179.0,8462.0,15961.0,12772.0,7181.0,2615.0,11
996,1046.0,77757,2022,2,발달상권,2120149,여의도역(여의도),CS100004,양식음식점,164757,133752.0,31005.0,25472.0,27893.0,27105.0,26202.0,27080.0,16707.0,14298.0,1012.0,8068.0,82885.0,18811.0,43517.0,10464.0,58221.0,69541.0,727.0,35209.0,48565.0,25834.0,12775.0,4654.0,65
997,1047.0,77791,2022,2,발달상권,2120148,국회의사당역(국회의사당),CS100004,양식음식점,62486,53710.0,8776.0,9801.0,11046.0,10795.0,10954.0,11114.0,4363.0,4413.0,161.0,106.0,41955.0,3351.0,15202.0,1711.0,22694.0,24087.0,90.0,11225.0,17911.0,10635.0,4862.0,2056.0,36
998,1048.0,77886,2022,2,발달상권,2120145,영등포역(영등포),CS100004,양식음식점,129119,77458.0,51661.0,14401.0,13610.0,15916.0,15995.0,17536.0,26919.0,24742.0,2992.0,6075.0,31001.0,27018.0,51660.0,10373.0,58848.0,66608.0,1502.0,38542.0,44856.0,22924.0,12487.0,5147.0,35
999,1051.0,78115,2022,2,발달상권,2120138,당산2동(영등포우체국),CS100004,양식음식점,6449,6316.0,133.0,1326.0,1451.0,1296.0,1144.0,1099.0,133.0,0.0,0.0,0.0,4658.0,348.0,1428.0,15.0,2838.0,2385.0,19.0,1479.0,1904.0,1098.0,559.0,165.0,4
1000,1052.0,78180,2022,2,발달상권,2120136,영등포구청역,CS100004,양식음식점,1726,1667.0,58.0,319.0,349.0,327.0,329.0,343.0,55.0,3.0,6.0,0.0,1417.0,42.0,243.0,17.0,775.0,492.0,1.0,286.0,471.0,283.0,145.0,79.0,8
1001,1053.0,78313,2022,2,발달상권,2120132,독산동,CS100004,양식음식점,22044,18313.0,3669.0,3411.0,3675.0,3781.0,3653.0,3793.0,2246.0,1423.0,0.0,62.0,13519.0,2972.0,5235.0,256.0,9762.0,9166.0,41.0,4334.0,6702.0,4886.0,2384.0,579.0,11
1002,1054.0,78362,2022,2,발달상권,2120131,가산디지털단지,CS100004,양식음식점,80503,74577.0,5926.0,12879.0,16421.0,14701.0,14909.0,15667.0,3825.0,2101.0,609.0,159.0,54077.0,4739.0,14112.0,6807.0,34137.0,35424.0,58.0,20648.0,25977.0,14975.0,6013.0,1886.0,34
1003,1055.0,78401,2022,2,발달상권,2120130,구로디지털단지역,CS100004,양식음식점,22427,18523.0,3873.0,2882.0,3945.0,3786.0,3764.0,4146.0,2021.0,1852.0,39.0,31.0,12678.0,1660.0,7026.0,993.0,9932.0,11096.0,249.0,7841.0,7478.0,3521.0,1403.0,537.0,10
1004,1056.0,78443,2022,2,발달상권,2120129,구로디지털단지,CS100004,양식음식점,70671,67188.0,3483.0,12614.0,13752.0,13866.0,13307.0,13649.0,1921.0,1562.0,25.0,104.0,57034.0,3121.0,9607.0,780.0,29667.0,30907.0,154.0,17831.0,22806.0,13390.0,4977.0,1414.0,25
1005,1057.0,78486,2022,2,발달상권,2120128,신도림역,CS100004,양식음식점,43632,32257.0,11375.0,6059.0,7022.0,6706.0,6270.0,6200.0,6747.0,4628.0,0.0,822.0,19741.0,8518.0,14346.0,205.0,22266.0,20483.0,209.0,7037.0,11503.0,9994.0,7330.0,6675.0,15
1006,1058.0,78517,2022,2,발달상권,2120127,구로구청,CS100004,양식음식점,7304,5580.0,1724.0,869.0,1182.0,1253.0,1104.0,1172.0,962.0,762.0,0.0,78.0,3599.0,1134.0,2425.0,68.0,4049.0,2804.0,80.0,1281.0,2305.0,1633.0,1002.0,555.0,3
1007,1059.0,78577,2022,2,발달상권,2120125,구로역,CS100004,양식음식점,5903,4503.0,1400.0,829.0,923.0,980.0,882.0,889.0,584.0,816.0,0.0,198.0,3239.0,773.0,1691.0,2.0,2243.0,2493.0,48.0,906.0,1449.0,1379.0,655.0,303.0,12
1008,1060.0,78700,2022,2,발달상권,2120122,강서구청,CS100004,양식음식점,6137,3938.0,2161.0,633.0,738.0,717.0,806.0,1044.0,1356.0,805.0,1261.0,19.0,38.0,28.0,2000.0,2791.0,3828.0,1869.0,9.0,1351.0,2303.0,1165.0,639.0,228.0,12
1009,1061.0,78738,2022,2,발달상권,2120121,까치산역,CS100004,양식음식점,9670,6568.0,3102.0,1208.0,1253.0,1373.0,1516.0,1218.0,1419.0,1683.0,1597.0,1702.0,1841.0,1127.0,2448.0,955.0,6216.0,3454.0,40.0,1752.0,2735.0,2019.0,1560.0,1564.0,6
1010,1062.0,78814,2022,2,발달상권,2120119,발산역(마곡),CS100004,양식음식점,17641,12224.0,5417.0,2027.0,2415.0,2559.0,2730.0,2493.0,2778.0,2639.0,26.0,56.0,8099.0,3465.0,5425.0,570.0,6700.0,9781.0,303.0,2810.0,3945.0,5336.0,2776.0,1311.0,49
1011,1063.0,78904,2022,2,발달상권,2120114,목동신시가지,CS100004,양식음식점,60003,39923.0,20080.0,7567.0,7727.0,7953.0,8192.0,8484.0,10456.0,9624.0,0.0,1018.0,23124.0,12805.0,21347.0,1709.0,25448.0,28988.0,2025.0,7740.0,10848.0,17590.0,12669.0,3568.0,37
1012,1064.0,78946,2022,2,발달상권,2120113,오목교역,CS100004,양식음식점,976,583.0,278.0,98.0,75.0,103.0,121.0,186.0,148.0,130.0,57.0,0.0,5.0,115.0,409.0,390.0,331.0,377.0,0.0,75.0,241.0,246.0,103.0,42.0,6
1013,1065.0,79074,2022,2,발달상권,2120110,목동역 8번출구,CS100004,양식음식점,4177,3217.0,960.0,652.0,684.0,572.0,633.0,676.0,561.0,399.0,60.0,268.0,855.0,804.0,1603.0,587.0,1344.0,2833.0,5.0,550.0,1047.0,1131.0,897.0,547.0,7
1014,1066.0,79158,2022,2,발달상권,2120108,신정네거리역,CS100004,양식음식점,962,889.0,73.0,185.0,162.0,233.0,154.0,155.0,73.0,0.0,0.0,0.0,802.0,72.0,88.0,0.0,372.0,243.0,0.0,48.0,24.0,81.0,179.0,283.0,10
1015,1067.0,79192,2022,2,발달상권,2120107,공덕역(공덕오거리),CS100004,양식음식점,8693,5995.0,2698.0,1075.0,1121.0,1147.0,1224.0,1428.0,1475.0,1223.0,0.0,11.0,3268.0,1693.0,3545.0,176.0,2983.0,4236.0,6.0,1148.0,2428.0,1281.0,1424.0,932.0,14
1016,1068.0,79229,2022,2,발달상권,2120106,마포역,CS100004,양식음식점,2725,1979.0,329.0,346.0,373.0,394.0,413.0,453.0,259.0,70.0,56.0,417.0,1005.0,166.0,919.0,162.0,995.0,995.0,36.0,383.0,671.0,418.0,444.0,35.0,10
1017,1069.0,79262,2022,2,발달상권,2120105,상수역(홍대),CS100004,양식음식점,36035,23769.0,12259.0,3517.0,4420.0,5402.0,5121.0,5309.0,7346.0,4913.0,562.0,7.0,11230.0,5850.0,15153.0,3233.0,12152.0,22120.0,910.0,16559.0,9743.0,2979.0,3060.0,1020.0,34
1018,1070.0,79313,2022,2,발달상권,2120104,연남동(홍대),CS100004,양식음식점,141570,84158.0,57412.0,13504.0,15555.0,17343.0,16725.0,21031.0,32878.0,24534.0,1820.0,1467.0,35898.0,29602.0,57520.0,15263.0,50206.0,85860.0,3274.0,68994.0,37298.0,13238.0,10886.0,2371.0,122
1019,1071.0,79357,2022,2,발달상권,2120103,홍대입구역(홍대),CS100004,양식음식점,190280,110567.0,79713.0,16926.0,20591.0,22477.0,21706.0,28867.0,45936.0,33777.0,10205.0,3876.0,47227.0,33282.0,66942.0,28748.0,75133.0,106892.0,6382.0,85477.0,51774.0,20633.0,14150.0,3595.0,140
1020,1072.0,79394,2022,2,발달상권,2120102,서교동(홍대),CS100004,양식음식점,16442,12629.0,3813.0,2620.0,1732.0,2884.0,2618.0,2775.0,2114.0,1699.0,0.0,1549.0,9746.0,2812.0,1767.0,568.0,6032.0,8327.0,73.0,4391.0,5274.0,2250.0,1627.0,744.0,19
1021,1073.0,79437,2022,2,발달상권,2120101,합정역,CS100004,양식음식점,62958,43310.0,19648.0,8540.0,8652.0,8449.0,8418.0,9251.0,10830.0,8818.0,186.0,29.0,24166.0,12138.0,23621.0,2818.0,26510.0,30970.0,508.0,19654.0,19346.0,8845.0,6928.0,2198.0,28
1022,1074.0,79517,2022,2,발달상권,2120098,DMC(디지털미디어시티),CS100004,양식음식점,62772,53399.0,9373.0,10312.0,11771.0,10576.0,10443.0,10297.0,4841.0,4532.0,0.0,117.0,41804.0,5806.0,14066.0,979.0,25093.0,24300.0,212.0,13505.0,16813.0,11807.0,5643.0,1414.0,23
1023,1075.0,79535,2022,2,발달상권,2120097,충정로역,CS100004,양식음식점,5339,4459.0,880.0,863.0,966.0,916.0,836.0,878.0,559.0,321.0,70.0,30.0,2586.0,484.0,1572.0,597.0,1924.0,2518.0,46.0,940.0,1324.0,991.0,956.0,185.0,6
1024,1076.0,79566,2022,2,발달상권,2120096,"이화여대(이대역, 이대)",CS100004,양식음식점,10350,7491.0,2859.0,1448.0,1611.0,1524.0,1442.0,1466.0,1514.0,1345.0,0.0,95.0,3862.0,2080.0,4205.0,108.0,4131.0,5842.0,303.0,3767.0,1886.0,1568.0,1713.0,734.0,10
1025,1077.0,79609,2022,2,발달상권,2120095,홍제역,CS100004,양식음식점,6491,5105.0,1386.0,1152.0,867.0,905.0,1001.0,1180.0,809.0,577.0,76.0,32.0,2473.0,640.0,2808.0,462.0,2975.0,3440.0,477.0,1533.0,1354.0,1511.0,1047.0,494.0,5
1026,1078.0,79656,2022,2,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100004,양식음식점,116617,74830.0,41787.0,13596.0,13414.0,14619.0,15231.0,17970.0,23751.0,18036.0,436.0,82.0,30107.0,21678.0,52934.0,11380.0,47736.0,67680.0,3584.0,63463.0,22586.0,9733.0,13133.0,2910.0,69
1027,1079.0,79700,2022,2,발달상권,2120093,연희동,CS100004,양식음식점,20810,13235.0,7575.0,1884.0,2182.0,2907.0,2873.0,3389.0,4388.0,3187.0,142.0,195.0,7169.0,4235.0,8000.0,1069.0,7385.0,11488.0,62.0,4462.0,5889.0,4156.0,2763.0,1538.0,22
1028,1080.0,79768,2022,2,발달상권,2120091,본서부병원,CS100004,양식음식점,14931,10580.0,4351.0,2150.0,2326.0,1850.0,2179.0,2075.0,2163.0,2188.0,0.0,0.0,5796.0,2710.0,6188.0,237.0,7033.0,7070.0,174.0,2577.0,3216.0,3996.0,2315.0,1825.0,6
1029,1081.0,79811,2022,2,발달상권,2120090,연신내역,CS100004,양식음식점,1756,1036.0,710.0,96.0,233.0,236.0,214.0,257.0,468.0,242.0,170.0,10.0,11.0,76.0,730.0,759.0,967.0,748.0,0.0,420.0,560.0,439.0,218.0,78.0,10
1030,1083.0,79884,2022,2,발달상권,2120087,응암역,CS100004,양식음식점,6824,4661.0,2163.0,965.0,865.0,930.0,875.0,1026.0,1116.0,1047.0,0.0,18.0,2325.0,1578.0,2630.0,273.0,2755.0,4069.0,51.0,1070.0,2018.0,1953.0,1141.0,591.0,5
1031,1084.0,79953,2022,2,발달상권,2120085,은행사거리,CS100004,양식음식점,38192,24153.0,14039.0,4685.0,4004.0,5164.0,5048.0,5252.0,7603.0,6436.0,0.0,113.0,11240.0,7823.0,16571.0,2445.0,16633.0,19802.0,2593.0,3660.0,3971.0,15054.0,9859.0,1300.0,11
1032,1085.0,79988,2022,2,발달상권,2120084,공릉역,CS100004,양식음식점,3331,2009.0,1322.0,375.0,337.0,386.0,488.0,423.0,575.0,747.0,0.0,0.0,992.0,756.0,1395.0,188.0,1441.0,1762.0,157.0,1011.0,513.0,779.0,558.0,185.0,*
1033,1086.0,80030,2022,2,발달상권,2120083,등나무근린공원,CS100004,양식음식점,6752,5131.0,1621.0,957.0,988.0,987.0,1113.0,1086.0,1252.0,369.0,0.0,20.0,2412.0,1179.0,2917.0,224.0,2770.0,3904.0,186.0,928.0,1311.0,2324.0,1390.0,536.0,5
1034,1087.0,80112,2022,2,발달상권,2120081,노원역,CS100004,양식음식점,70983,47238.0,23745.0,9161.0,9246.0,9907.0,8674.0,10250.0,13276.0,10469.0,1585.0,1711.0,24271.0,13811.0,25181.0,4424.0,29349.0,38993.0,1148.0,16126.0,16180.0,16983.0,13369.0,4542.0,31
1035,1088.0,80153,2022,2,발달상권,2120080,마들역,CS100004,양식음식점,4348,3538.0,810.0,824.0,720.0,618.0,694.0,682.0,643.0,167.0,0.0,0.0,1697.0,540.0,1880.0,64.0,1934.0,2247.0,92.0,785.0,1516.0,914.0,599.0,275.0,*
1036,1089.0,80224,2022,2,발달상권,2120078,미아사거리역,CS100004,양식음식점,9014,4790.0,4224.0,842.0,963.0,896.0,1056.0,1033.0,2199.0,2025.0,22.0,5.0,2079.0,2321.0,3853.0,734.0,3929.0,4751.0,166.0,1346.0,2566.0,2760.0,1397.0,441.0,8
1037,1090.0,80306,2022,2,발달상권,2120076,수유역,CS100004,양식음식점,21349,15085.0,6264.0,2712.0,2969.0,3088.0,2983.0,3333.0,3271.0,2993.0,177.0,325.0,8747.0,3691.0,7156.0,1253.0,9206.0,11858.0,414.0,4942.0,5465.0,4723.0,3590.0,1930.0,21
1038,1091.0,80337,2022,2,발달상권,2120075,월곡역,CS100004,양식음식점,12429,11258.0,1171.0,2207.0,2343.0,2525.0,2132.0,2051.0,1171.0,0.0,0.0,107.0,6597.0,2131.0,3581.0,13.0,4276.0,8046.0,471.0,4948.0,2290.0,1992.0,2346.0,276.0,7
1039,1092.0,80357,2022,2,발달상권,2120074,안암역,CS100004,양식음식점,6514,4879.0,1629.0,205.0,1348.0,1080.0,1254.0,992.0,815.0,814.0,0.0,6.0,2643.0,1072.0,2710.0,83.0,2834.0,2899.0,337.0,2729.0,1119.0,501.0,885.0,163.0,8
1040,1093.0,80433,2022,2,발달상권,2120072,성신여대,CS100004,양식음식점,35120,24901.0,10219.0,4249.0,4997.0,5115.0,4691.0,5849.0,6289.0,3930.0,407.0,120.0,10251.0,7601.0,14116.0,2625.0,14263.0,20477.0,2144.0,14585.0,6671.0,5455.0,4896.0,987.0,36
1041,1094.0,80495,2022,2,발달상권,2120070,한성대입구역,CS100004,양식음식점,15068,10543.0,4525.0,1703.0,1654.0,1682.0,2731.0,2773.0,2966.0,1559.0,336.0,0.0,5191.0,1846.0,5796.0,1899.0,6264.0,7409.0,92.0,4131.0,3677.0,3011.0,2104.0,655.0,6
1042,1095.0,80534,2022,2,발달상권,2120069,상봉역,CS100004,양식음식점,2411,1341.0,749.0,228.0,235.0,314.0,278.0,286.0,406.0,343.0,0.0,199.0,906.0,620.0,564.0,122.0,803.0,1252.0,21.0,385.0,619.0,470.0,398.0,161.0,14
1043,1096.0,80615,2022,2,발달상권,2120067,장안동사거리,CS100004,양식음식점,2459,1592.0,867.0,368.0,269.0,247.0,362.0,346.0,357.0,510.0,0.0,0.0,852.0,549.0,1031.0,27.0,1235.0,1103.0,87.0,274.0,654.0,665.0,390.0,268.0,11
1044,1097.0,80687,2022,2,발달상권,2120065,회기역,CS100004,양식음식점,19930,13281.0,6649.0,0.0,3229.0,3281.0,2830.0,3941.0,3437.0,3212.0,0.0,0.0,6354.0,2570.0,10867.0,139.0,10996.0,8726.0,230.0,4022.0,5079.0,4626.0,4185.0,1580.0,*
1045,1098.0,80715,2022,2,발달상권,2120064,경희대학교(경희대),CS100004,양식음식점,18951,13637.0,5314.0,2594.0,2925.0,2557.0,2769.0,2792.0,3072.0,2242.0,462.0,52.0,7048.0,4089.0,5805.0,1495.0,7054.0,9951.0,594.0,8470.0,2895.0,2091.0,2518.0,429.0,17
1046,1099.0,80755,2022,2,발달상권,2120063,청량리역(청량리),CS100004,양식음식점,51332,32830.0,18502.0,6193.0,5937.0,6603.0,6843.0,7254.0,9291.0,9211.0,0.0,188.0,20000.0,10881.0,20246.0,17.0,22983.0,27597.0,902.0,10165.0,15571.0,13177.0,7288.0,3477.0,7
1047,1100.0,80803,2022,2,발달상권,2120062,신설동역,CS100004,양식음식점,7826,7272.0,554.0,1410.0,1515.0,1439.0,1388.0,1520.0,75.0,479.0,0.0,140.0,5133.0,1124.0,1425.0,4.0,3746.0,3634.0,69.0,1811.0,2083.0,1788.0,1046.0,582.0,3
1048,1101.0,80833,2022,2,발달상권,2120061,올림픽대교북단,CS100004,양식음식점,2848,1801.0,1042.0,284.0,403.0,285.0,360.0,469.0,503.0,539.0,5.0,0.0,1106.0,373.0,1242.0,122.0,1110.0,1536.0,123.0,332.0,552.0,941.0,549.0,150.0,4
1049,1102.0,80872,2022,2,발달상권,2120060,강변역(테크노마트),CS100004,양식음식점,9871,6963.0,2908.0,1211.0,1256.0,1493.0,1374.0,1629.0,1593.0,1315.0,0.0,23.0,5216.0,1752.0,2880.0,0.0,4760.0,4410.0,255.0,1934.0,2330.0,2490.0,1283.0,879.0,5
1050,1103.0,80912,2022,2,발달상권,2120059,구삼강변맛길,CS100004,양식음식점,3545,3008.0,537.0,327.0,565.0,607.0,676.0,833.0,527.0,10.0,30.0,218.0,884.0,805.0,596.0,1012.0,1469.0,1678.0,10.0,635.0,616.0,943.0,765.0,180.0,11
1051,1104.0,80983,2022,2,발달상권,2120057,아차산역,CS100004,양식음식점,27213,17995.0,9218.0,3902.0,3598.0,3364.0,3599.0,3532.0,4307.0,4911.0,0.0,34.0,10528.0,5920.0,10731.0,0.0,13109.0,13700.0,308.0,4549.0,7194.0,7432.0,4724.0,2602.0,3
1052,1105.0,81029,2022,2,발달상권,2120056,구의역,CS100004,양식음식점,223,183.0,40.0,45.0,20.0,24.0,54.0,40.0,32.0,8.0,16.0,0.0,98.0,4.0,61.0,44.0,118.0,94.0,0.0,32.0,119.0,36.0,16.0,8.0,11
1053,1106.0,81072,2022,2,발달상권,2120055,군자역,CS100004,양식음식점,5221,3583.0,1608.0,717.0,685.0,783.0,606.0,792.0,835.0,773.0,30.0,0.0,2030.0,668.0,2159.0,334.0,1775.0,2921.0,34.0,1692.0,1808.0,590.0,445.0,128.0,14
1054,1107.0,81155,2022,2,발달상권,2120053,건대입구역(건대),CS100004,양식음식점,72476,48381.0,24095.0,9030.0,9378.0,9434.0,9823.0,10716.0,12929.0,11166.0,1127.0,117.0,23123.0,13382.0,28904.0,5823.0,30064.0,38670.0,2979.0,31870.0,15563.0,9104.0,7283.0,1931.0,43
1055,1108.0,81204,2022,2,발달상권,2120052,성수역,CS100004,양식음식점,18122,16028.0,2094.0,3163.0,2740.0,3659.0,3162.0,3304.0,1121.0,973.0,11.0,118.0,13352.0,1483.0,2619.0,539.0,11565.0,4162.0,28.0,4070.0,5494.0,2361.0,2309.0,1465.0,18
1056,1109.0,81240,2022,2,발달상권,2120051,뚝섬역,CS100004,양식음식점,5526,3692.0,1834.0,620.0,691.0,577.0,781.0,1023.0,1241.0,593.0,58.0,0.0,1342.0,353.0,1964.0,1809.0,1857.0,3225.0,20.0,2200.0,1926.0,428.0,412.0,97.0,25
1057,1110.0,81297,2022,2,발달상권,2120049,왕십리역(왕십리),CS100004,양식음식점,34351,23394.0,10957.0,4275.0,4226.0,4829.0,4947.0,5117.0,5725.0,5232.0,5.0,87.0,13278.0,6527.0,14123.0,331.0,14153.0,17586.0,384.0,6269.0,8404.0,7815.0,5923.0,2942.0,19
1058,1112.0,81376,2022,2,발달상권,2120047,한남오거리,CS100004,양식음식점,45004,31682.0,13322.0,5730.0,6118.0,6218.0,6383.0,7233.0,8024.0,5298.0,753.0,1321.0,15546.0,5952.0,13249.0,8183.0,18625.0,18934.0,491.0,9153.0,14347.0,6940.0,4425.0,2210.0,28
1059,1113.0,81416,2022,2,발달상권,2120046,이태원(이태원역),CS100004,양식음식점,570434,262375.0,308059.0,37232.0,34866.0,44197.0,50964.0,95116.0,185663.0,122396.0,116544.0,5897.0,38105.0,50042.0,174280.0,185566.0,308651.0,249833.0,4688.0,249563.0,211616.0,50349.0,30501.0,11756.0,184
1060,1114.0,81447,2022,2,발달상권,2120045,남영동 먹자골목,CS100004,양식음식점,19908,15095.0,4813.0,1427.0,3159.0,3309.0,3436.0,3764.0,3322.0,1491.0,513.0,1183.0,10238.0,2492.0,2246.0,3236.0,8386.0,9710.0,102.0,5100.0,6841.0,3463.0,1764.0,828.0,12
1061,1115.0,81476,2022,2,발달상권,2120044,삼각지역,CS100004,양식음식점,12951,8654.0,4297.0,1886.0,1430.0,1598.0,1490.0,2250.0,2391.0,1906.0,0.0,0.0,3771.0,1329.0,5361.0,2490.0,5185.0,7100.0,28.0,5126.0,4611.0,1414.0,793.0,316.0,15
1062,1116.0,81512,2022,2,발달상권,2120043,서울역,CS100004,양식음식점,55903,51816.0,4087.0,10370.0,11417.0,10121.0,10280.0,9628.0,2238.0,1849.0,0.0,1458.0,40240.0,3273.0,10567.0,365.0,16627.0,19530.0,51.0,7970.0,15035.0,8142.0,3619.0,1340.0,24
1063,1117.0,81544,2022,2,발달상권,2120042,"숙대입구역(남영역, 남영동)",CS100004,양식음식점,6787,5988.0,799.0,1260.0,1161.0,1176.0,1270.0,1121.0,258.0,541.0,0.0,471.0,3597.0,1032.0,1657.0,30.0,2759.0,3801.0,159.0,2029.0,1901.0,1290.0,844.0,338.0,8
1064,1118.0,81585,2022,2,발달상권,2120041,신용산역(용산역),CS100004,양식음식점,88835,55916.0,32919.0,9660.0,9578.0,12602.0,12070.0,12006.0,17714.0,15205.0,41.0,4105.0,26438.0,22136.0,32927.0,3188.0,39973.0,44475.0,967.0,25182.0,28554.0,17413.0,8851.0,3482.0,35
1065,1119.0,81621,2022,2,발달상권,2120040,용산전자상가(용산역),CS100004,양식음식점,15539,15479.0,60.0,318.0,3753.0,4291.0,3341.0,3776.0,50.0,10.0,0.0,105.0,9825.0,4255.0,1354.0,0.0,9594.0,5178.0,186.0,4681.0,5818.0,1866.0,1190.0,1031.0,4
1066,1120.0,81703,2022,2,발달상권,2120038,약수역,CS100004,양식음식점,13853,10787.0,3066.0,2391.0,2099.0,1875.0,2210.0,2212.0,1959.0,1107.0,200.0,0.0,5567.0,2029.0,4456.0,1601.0,6358.0,7309.0,158.0,3386.0,3771.0,2151.0,2535.0,1665.0,9
1067,1121.0,81744,2022,2,발달상권,2120037,동대문역사문화공원역,CS100004,양식음식점,59533,33822.0,25711.0,6037.0,6340.0,7484.0,6430.0,7531.0,13985.0,11726.0,54.0,649.0,14719.0,14509.0,25186.0,4416.0,32850.0,24987.0,606.0,20880.0,21833.0,7375.0,4956.0,2188.0,40
1068,1122.0,81761,2022,2,발달상권,2120036,장충동족발거리(남소영길),CS100004,양식음식점,36914,27831.0,9083.0,5334.0,5876.0,6006.0,5397.0,5218.0,5474.0,3609.0,0.0,30.0,20969.0,5426.0,10416.0,73.0,16679.0,16600.0,630.0,8966.0,9531.0,6019.0,4768.0,3361.0,4
1069,1123.0,81774,2022,2,발달상권,2120035,퇴계로5가,CS100004,양식음식점,1669,1536.0,121.0,232.0,414.0,317.0,292.0,281.0,121.0,0.0,0.0,12.0,1327.0,122.0,196.0,12.0,1159.0,329.0,0.0,475.0,330.0,244.0,256.0,183.0,*
1070,1124.0,81787,2022,2,발달상권,2120034,중구청(퇴계로4가),CS100004,양식음식점,4284,3317.0,967.0,659.0,552.0,660.0,694.0,752.0,967.0,,,,15.0,2559.0,1705.0,5.0,682.0,3602.0,114.0,2998.0,816.0,114.0,187.0,55.0,*
1071,1125.0,81845,2022,2,발달상권,2120032,충무로역,CS100004,양식음식점,37054,32282.0,4772.0,6443.0,6918.0,6371.0,6017.0,6533.0,2898.0,1874.0,233.0,62.0,16699.0,4406.0,12262.0,3392.0,17197.0,14184.0,938.0,10012.0,6971.0,4909.0,6273.0,2279.0,19
