기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110942,염곡동 구룡사(포이동성당),CS100002,중식음식점,508849818,451311861,57537957,89906054,75027273,87835019,89467164,109076351,50072753,7465204,,2413762,314879899,52483729,130048542,9023886,225176353,80905186,1668523,27733429,86152273,75720374,71134384,43672554,4
2022,4,골목상권,2110939,양재역 8번(양재동우체국),CS100002,중식음식점,87627946,78849656,8778290,12046202,17348108,16057845,18441167,14956334,4389145,4389145,,,50770963,5304724,20903371,6259743,40389708,8471218,,5538548,11395436,17657996,9206498,5062447,3
2022,4,골목상권,2110938,바우뫼공원,CS100002,중식음식점,49542145,44028953,5513192,6845545,8740704,9797400,9448996,9196308,2756596,2756596,,153144,32508682,2902082,10387005,834636,23243459,4743641,279488,5126502,9946715,8197043,2787225,1650129,*
2022,4,골목상권,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),CS100002,중식음식점,42594796,37139042,5455754,4450747,6079068,6051052,6292676,14265499,2727877,2727877,,,36214576,2223622,1428721,,19669427,7118392,514760,5277163,7853763,6891478,5567810,682845,*
2022,4,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),CS100002,중식음식점,193900645,174100320,19800325,28825668,38067830,36559521,37313675,33333626,2262463,17537862,,361994,126639498,14381724,44975884,7541545,59099312,25850529,350682,11014426,22743412,27713290,16421713,6706318,3
2022,4,골목상권,2110934,우면주공아파트,CS100002,중식음식점,340076905,257849033,82227872,38708258,49625332,54528889,63824565,51161989,33018598,49209274,,826656,229475764,28447150,80135586,1191749,101425248,51597295,761508,10786500,25144306,43015773,37417100,35897357,3
2022,4,골목상권,2110931,삼성전자서울R&D(서울우면초등학교),CS100002,중식음식점,148867319,112148549,36718770,15361696,23374973,28635510,22509493,22266877,18359385,18359385,,361589,90091625,15128414,24926306,,57361997,37348635,,13448774,21331412,26372662,26232692,7325091,*
2022,4,골목상권,2110913,방현초등학교(방배119안전센터),CS100002,중식음식점,65949499,56700633,9248866,9995469,11520213,12531344,11539521,11114086,7594754,1654112,,,45656058,5605959,14687482,,36233414,9042907,,2728963,11475802,14588365,10207865,6275326,*
2022,4,골목상권,2110904,이수역 5번,CS100002,중식음식점,118089922,78181997,39907925,16026663,11595662,16597674,16026663,17935335,20993583,18914342,,,39712364,9565353,50645453,2140089,47720766,36555718,,7840971,23868568,22093553,15530628,14942762,*
2022,4,골목상권,2110903,방배아이파크아파트,CS100002,중식음식점,51000000,31424250,19575750,3558047,8537945,5645692,6427666,7254900,10211627,9364123,,,18047509,6636819,23064207,3251465,31131348,15578870,297418,3373474,4717810,16490155,14347053,7484306,*
2022,4,골목상권,2110902,사당역 4번,CS100002,중식음식점,130338547,83403191,46935356,10863955,17981230,16697599,20617003,17243404,22090261,24845095,,493154,60474232,28073844,38620556,2676761,73417752,38859976,190099,14322805,21996738,28473044,23296199,23998843,5
2022,4,골목상권,2110901,인헌고등학교(인헌중학교),CS100002,중식음식점,119673742,75367191,44306551,12996495,13921072,15257471,14099740,19092413,21283190,23023361,,1029810,48852206,21809004,47594678,388044,70110119,35709069,700939,13331322,25544676,23403369,22422739,20416142,3
2022,4,골목상권,2110896,관악우성아파트,CS100002,중식음식점,170279599,98760722,71518877,9257013,22468159,21172490,21851545,24011515,36479082,35039795,,,64793885,24078639,80028150,1378925,83554556,68208416,338227,11807765,29430952,49480007,40407198,20298824,*
2022,4,골목상권,2110895,샤로수길,CS100002,중식음식점,856993131,599394945,257598186,104659108,125595385,105564141,111102833,152473478,135510349,122087837,31896851,2238367,295519975,110415416,336450170,80472352,378503612,335917800,50424113,271393017,138524224,106236991,104602113,43240954,13
2022,4,골목상권,2110890,봉천역 1번(관악초등학교),CS100002,중식음식점,56311371,36510647,19800724,6235045,6451788,8052116,8194632,7577066,11077598,8723126,,2859214,26166409,8378714,18907034,,31326652,13681472,41567,4293274,7042633,10593640,14153554,8883456,3
2022,4,골목상권,2110889,봉천역 6번,CS100002,중식음식점,4744589,2793649,1950940,600288,865801,473304,248196,606060,975470,975470,,,1783549,1160173,825397,,1800793,1766306,,349969,559908,564845,693546,1398830,*
2022,4,골목상권,2110885,영락고등학교,CS100002,중식음식점,105934117,62850476,43083641,5135798,14917769,12606307,14976945,15213657,16372558,26711083,,257142,41766228,18653726,44408100,848921,67522326,34269336,296102,12700994,23525033,26570957,26370058,12328518,*
2022,4,골목상권,2110884,봉천역 4번(봉천110안전센터),CS100002,중식음식점,83339685,53889780,29449905,8976465,9227219,10185161,11675602,13825333,17236165,12213740,,893138,44093432,13990438,23844262,518415,47625414,23379379,183136,6299866,8897575,17431697,21741302,16451217,*
2022,4,골목상권,2110883,은천초등학교(은천교앞),CS100002,중식음식점,107235317,61052026,46183291,13152415,11121282,11078904,12038471,13660954,22587646,23595645,,287567,42880808,21882350,39902217,2282375,64756553,38931093,665797,7994084,16959227,33779531,22000573,22288434,*
2022,4,골목상권,2110882,신성초등학교,CS100002,중식음식점,42935425,29217214,13718211,230759,7392177,8927449,6166220,6500609,9044747,4673464,346138,157008,15490674,4460984,19803822,2676799,32264914,10271769,263513,7523137,10190630,11946324,8394372,4218707,3
2022,4,골목상권,2110881,구립대학경로당(관악산샘말공원),CS100002,중식음식점,461089436,312111238,148978198,55132519,64440419,67812564,51786355,72939381,68467671,80510527,1225447,905118,158788056,84008304,195439482,20723029,318386388,120346377,7646004,115148052,113472553,91605350,73508723,37352082,13
2022,4,골목상권,2110879,신림현대아파트,CS100002,중식음식점,13687953,9590465,4097488,1743721,2257632,1715596,2178373,1695143,2069965,2027523,,9204,6841931,1938035,4898783,,10040683,3279094,,645804,754420,5081206,3429147,3409200,*
2022,4,골목상권,2110878,미림여고,CS100002,중식음식점,131925423,82466452,49458971,17914428,20363538,20363538,7327739,16497209,19736566,29722405,,,51444383,21597890,38519612,,71970202,37155635,182867,5241579,14922854,26404647,41050564,21323326,*
2022,4,골목상권,2110877,신림역 8번,CS100002,중식음식점,48704833,39019783,9685050,5910729,7730632,8516621,9062593,7799208,6580664,3104386,,44838,26792143,10766442,10932608,168802,35859481,9825368,693674,8592581,11700132,8603659,9479850,6614953,*
2022,4,골목상권,2110873,당곡중학교,CS100002,중식음식점,26336626,17430162,8906464,4526283,2872392,2872392,3781185,3377910,4914919,3991545,,,6720755,4599363,11022043,1122073,15417179,6954201,251353,2938988,6889583,5700356,4923513,1667588,4
2022,4,골목상권,2110871,신원동주민센터,CS100002,중식음식점,6414266,3942387,2471879,584362,414266,790123,1108369,1045267,1347051,1124828,,137175,3539095,976680,1761316,,5073217,1341049,,828555,767444,1417945,1169550,2230772,3
2022,4,골목상권,2110870,신림주공2단지(광신고등학교),CS100002,중식음식점,47179052,26821163,20357889,4922907,5549305,4865963,4922907,6560081,11443127,8914762,,119585,19250305,7419953,15466302,,26063826,14270421,,1487559,9020972,12504625,10286908,7034183,*
2022,4,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS100002,중식음식점,41795359,26042303,15753056,5532394,6618846,5134361,5029221,3727481,7332300,8420756,,888688,16443978,10281240,13292766,888687,27984504,13810855,329037,18694638,12950512,5283317,2641620,1896235,*
2022,4,골목상권,2110867,국제신학대학원대학교(남서울중학교),CS100002,중식음식점,1895138,1523384,371754,145470,412162,420243,96979,448530,185877,185877,,,242448,739467,727346,,1123344,585917,48490,456611,303061,226285,335386,339428,*
2022,4,골목상권,2110865,남강고등학교(남강중학교),CS100002,중식음식점,187354264,118192742,69161522,24743092,16687402,25717512,23241792,27802944,36671595,32489927,,727705,81464292,27249676,76594299,1318292,109630175,71668825,3510329,17079110,26746618,48043392,54293867,31625683,4
2022,4,골목상권,2110861,관악구신사동주민센터,CS100002,중식음식점,302289239,184328389,117960850,7679476,35493554,47286260,41917188,51951911,58956126,59004724,,,127306349,30086628,131237907,13658355,163921060,114287892,6140968,54946223,61826431,68145142,60390723,26759466,7
2022,4,골목상권,2110858,신대방역 1번,CS100002,중식음식점,72609527,22416285,50193242,8805410,1128183,5372193,4161522,2948977,16433675,33759567,,,19493809,25570725,25380272,2164721,23676359,48809754,42013,1363082,8491757,9773321,28952860,23863080,3
2022,4,골목상권,2110856,미성초등학교,CS100002,중식음식점,57017150,41895155,15121995,5596082,6325458,11468822,11468822,7035971,9582503,5539492,,232646,12776671,6878778,18379040,7281193,21296547,15147145,94316,6444925,5784714,6576967,11003530,6539240,*
2022,4,골목상권,2110854,조원동주민센터,CS100002,중식음식점,182379070,118970335,63408735,21895445,23286275,21693199,29748807,22346609,32048185,31360550,,3130143,85108159,36830522,52960405,4349841,98611957,60935114,87121,13911402,29966610,37558607,36379359,41643972,3
2022,4,골목상권,2110853,KT구로지사,CS100002,중식음식점,57706101,36256630,21449471,9140553,9204885,7489355,2369573,8052264,17653863,3795608,,,14078058,7607298,25041361,10979384,26451310,25239719,69693,2943205,18265020,15627396,10593391,4192324,4
2022,4,골목상권,2110850,사당역 10번,CS100002,중식음식점,135802195,98876563,36925632,21290277,19230602,16954617,21902051,19499016,28694310,8231322,92395,122053,49276698,20219680,52350506,13740863,68980840,56526688,2967335,39772274,27853215,18698359,24610487,11605859,3
2022,4,골목상권,2110846,남성역 1번,CS100002,중식음식점,127637405,66528255,61109150,17578035,14439738,13147761,1447997,19914724,28077020,33032130,,,52340251,26965205,48296185,35764,67879554,49234278,413165,8427421,20223105,33261253,33738022,21050865,3
2022,4,골목상권,2110842,흑리단길,CS100002,중식음식점,119285579,87382018,31903561,14709994,11724149,15258583,19488787,26200505,17259953,14643608,3329614,,2719270,4372240,68932256,39932199,71935598,29432854,1224804,35242951,28937272,16336203,13819181,5808040,*
2022,4,골목상권,2110840,중앙대학교,CS100002,중식음식점,208291318,159799030,48492288,33752563,31261538,31747671,32911150,30126108,31880840,16611448,498269,4772134,82165116,32048830,85869987,2936982,92680416,103307605,11015970,94470217,21546104,30816299,29242156,8897276,10
2022,4,골목상권,2110839,숭실대입구역 4번,CS100002,중식음식점,190561103,153844987,36716116,29096142,32961505,33807159,30989086,26991095,23449681,13266435,,1904244,85028352,30058117,73309130,261260,94688505,65114955,9274956,67488842,17271612,26061541,29530644,10175865,5
2022,4,골목상권,2110837,숭실대입구역 1번,CS100002,중식음식점,266374284,210990983,55383301,27936794,28785733,49704327,48658104,55906025,43851471,11531830,3177592,,64046328,19543487,145468412,34138465,85089206,57726351,1248995,27848149,28558532,35250844,27915421,21993615,*
2022,4,골목상권,2110836,상도역 5번,CS100002,중식음식점,719964931,509702383,210262548,114011569,94604104,99919367,93628651,107538692,112691464,97571084,,9352147,292469094,108501135,305495792,4146763,310781206,164845373,5509024,70582467,74971147,112244426,122886000,89433516,6
2022,4,골목상권,2110834,동작구자원봉사센터,CS100002,중식음식점,17736958,11655352,6081606,145232,2593760,2636876,2782562,3496922,3424307,2657299,,258695,8393977,4452734,4445473,186079,12151280,1641711,178043,2979506,3687685,2263887,2587707,2096164,*
2022,4,골목상권,2110831,상도4동주민센터,CS100002,중식음식점,89746601,50427914,39318687,10296763,8680281,10140751,8498552,12811567,21247516,18071171,,1268223,37681067,13481411,37315900,,47382155,38866767,262439,6454805,16350501,25355742,25445170,12380265,3
2022,4,골목상권,2110828,노량진역 6번,CS100002,중식음식점,164708281,121148180,43560101,20212029,24874150,21618336,23241559,31202106,22667456,20892645,14953930,,33211349,11214459,65323381,40005162,95761220,43126423,,41866162,49568870,27613348,13713701,6125562,3
2022,4,골목상권,2110827,NH농협은행 상도동지점,CS100002,중식음식점,126505862,62545131,63960731,4017642,7312644,15515720,14551352,21147773,34446769,29513962,,93589,43289260,21465240,60401006,1256767,80320986,43771617,275933,13493149,21243148,28525082,25898332,34656959,*
2022,4,골목상권,2110825,신대방삼거리역 1번,CS100002,중식음식점,26621609,17040255,9581354,5486611,2899239,2899239,2157105,3598061,6035272,3546082,,600640,13794493,3029186,6298051,,12570112,7242326,202138,1374540,4418164,2289938,9194404,2333253,*
2022,4,골목상권,2110824,대방역 3번,CS100002,중식음식점,115969734,73266432,42703302,14779094,12228677,13303088,19028204,13927369,21359741,21343561,,875516,53852812,25513684,35375612,352110,81880150,21342258,414535,6260294,12802630,22740307,50947245,10057398,*
2022,4,골목상권,2110823,신대방삼거리역 3번,CS100002,중식음식점,32679417,21335476,11343941,2830801,3769216,4557278,5348711,4829470,5124994,6218947,,,13285580,5563093,13504113,326631,19866882,12812535,85639,4169080,7712797,9124832,6979103,4607966,*
2022,4,골목상권,2110820,성남고등학교,CS100002,중식음식점,58130169,34585071,23545098,8324787,4768961,7141309,7141309,7208705,10299303,13245795,,957028,18262847,11678427,20090558,,35877788,15111072,978673,5980338,4668894,12723422,12894527,13743006,*
2022,4,골목상권,2110819,신대방역 4번,CS100002,중식음식점,171010344,105303773,65706571,21972875,26235650,16144461,16491473,24459314,41287956,24418615,2009061,709080,24179614,29593215,94365357,20154017,131800745,35499116,,11711190,23383030,51932474,55662813,24610354,5
2022,4,골목상권,2110818,신대방역 3번,CS100002,중식음식점,199009014,112141608,86867406,25899249,17843137,22799685,15063647,30535890,50132112,36735294,106437,1716308,80268873,25430260,80214751,11272385,140074882,58934132,,23822851,44769454,41044100,47586655,41785954,3
2022,4,골목상권,2110816,대방역 6번,CS100002,중식음식점,85737982,59380838,26357144,12782313,14964004,11612960,10728714,9292847,13178572,13178572,,,28425616,12633562,28167781,3332451,40883569,17071320,57848,6857038,17711364,11197695,17594016,4536926,*
2022,4,골목상권,2110815,공군호텔,CS100002,중식음식점,537808472,316421648,221386824,61098126,53734518,33338491,73683515,94566998,114001520,107385304,29128587,,38513744,55738660,254471504,159955977,338166290,152616485,1232239,119536242,141299828,109568403,88744509,30401554,5
2022,4,골목상권,2110814,서울지방병무청,CS100002,중식음식점,143337109,75466441,67870668,15776529,13620961,11636352,14043898,20388701,27011499,40859169,,,65235670,25386647,52714792,,87044073,42802151,910542,7050195,11234970,33567399,40353724,36729395,*
2022,4,골목상권,2110812,신길6동주민센터,CS100002,중식음식점,115548336,101163684,14384652,14536195,20148611,18568753,21890785,26019340,7192326,7192326,,295772,66808606,6514213,33539900,1197519,51104468,26505610,668013,9883136,19546296,17140387,21232151,9140097,*
2022,4,골목상권,2110811,보라매역 4번,CS100002,중식음식점,37305428,26313965,10991463,8732666,3640292,4865487,3705837,5369683,6241940,4749523,,569741,18332550,8057045,10346092,,20727478,10169624,156301,2732740,6226815,7104115,8077212,6599919,*
2022,4,골목상권,2110810,영신초등학교,CS100002,중식음식점,674463308,378745609,295717699,61528151,83024766,93534430,50391934,90266328,203843611,91874088,67454987,2223467,21983726,51640396,184311541,346849191,510154903,153144383,,34248608,219714904,235392465,168656009,5287299,5
2022,4,골목상권,2110803,신길2동우편취급국,CS100002,중식음식점,203896264,104734655,99161609,22165886,8956959,14536461,38284594,20790755,64447280,34714329,2482899,543892,24547493,53601951,83558862,39161167,137079604,54229741,101095,3913344,30894477,35389800,95737691,25272938,8
2022,4,골목상권,2110802,신길동홍어거리,CS100002,중식음식점,56117028,17488859,38628169,2817968,3498365,1133075,4893703,5145748,13734362,24893807,1273917,9150449,13263185,12219236,19309178,901063,40571524,15545504,,,6121278,15043806,22422995,12528949,4
2022,4,골목상권,2110801,신풍역 6번(신길6동공영주차장),CS100002,중식음식점,74627651,32789114,41838537,5236140,3123977,3667827,9327666,11433504,16037262,25801275,,252954,28520525,17049076,21349288,7455808,53487049,17118639,,3035444,8739548,25118297,29058051,4654347,*
2022,4,골목상권,2110796,한림대학교한강성심병원,CS100002,중식음식점,26671604,25364558,1307046,4849145,4940638,4179937,4692299,6702539,653523,653523,,,17864721,2182769,5970591,,15867553,6922122,,2350071,6276441,6530008,3725084,3908071,*
2022,4,골목상권,2110794,영동초등학교,CS100002,중식음식점,278499436,180023042,98476394,35397077,39373975,33041661,34704594,37505735,47805684,50670710,,2218871,129774652,46645043,94303940,5556930,165907616,67122047,911932,25163452,43547890,60458121,66739230,36209037,*
2022,4,골목상권,2110792,영등포역 2번,CS100002,중식음식점,243605184,92693765,150911419,19700596,14257295,12934081,21350170,24451623,65552197,85359222,6382649,1111900,34405930,94916361,71285908,35502436,80081209,149705575,845951,15314187,41080923,66683659,90762571,15099493,14
2022,4,골목상권,2110791,신풍역 3번,CS100002,중식음식점,27476396,3890695,23585701,469054,507558,446301,455052,2012730,3654418,19931283,,,525060,18578378,6535248,1837710,11191439,16284957,,,2329961,3169733,1652708,20323994,3
2022,4,골목상권,2110790,대림1동주민센터,CS100002,중식음식점,45537135,25169651,20367484,3721977,2915747,5512786,5052164,7966977,13878352,6489132,,,5158183,8772557,24350972,7255423,34820313,10716822,,6334050,10624664,9145121,11296036,8137264,9
2022,4,골목상권,2110789,대림성모병원,CS100002,중식음식점,622254295,391700420,230553875,5191905,111193674,97049419,86706658,91558764,129722445,100831430,1965659,,242076457,79469875,264087796,34654508,299978638,160530950,184699,59491593,101856063,110735656,106241146,82000431,4
2022,4,골목상권,2110787,신길3동주민센터,CS100002,중식음식점,156133110,92633926,63499184,20726407,19606860,17602632,15970434,18727593,30966568,32532616,1345936,401772,66061343,24898809,63425250,,98900562,46696080,90399,6840167,22554470,35791850,53466187,26853570,4
2022,4,골목상권,2110784,신대림초등학교,CS100002,중식음식점,166566887,81149919,85416968,11079135,23703019,18309063,11902157,16156545,36732083,48684885,3773237,,7077985,32414385,97344448,25956832,99612805,66954082,,7178964,24262350,52002022,63921655,19201896,*
2022,4,골목상권,2110783,영등포시장역 1번,CS100002,중식음식점,112738344,101138983,11599361,17445303,21493797,21252332,22705073,18242478,5904052,5695309,,90267,69112674,13220225,28490084,1825094,56483698,29081336,183356,14160698,20535834,24248081,13633198,12803867,*
2022,4,골목상권,2110781,대림한신아파트,CS100002,중식음식점,74196921,51548955,22647966,5652366,9025303,12275027,14569857,10026402,7030804,15617162,17673267,,831683,2025303,25196920,28469748,40875688,13768977,,2941695,12506050,26305831,9641364,3249726,3
2022,4,골목상권,2110780,신길대성유니드아파트,CS100002,중식음식점,35840911,25146214,10694697,748485,1655303,10277274,10277274,2187878,5570455,5124242,,,1266666,5901515,15228789,3166667,18381061,4937121,,705303,10205303,1108333,7384091,3915152,*
2022,4,골목상권,2110778,구로디지털단지역 4번,CS100002,중식음식점,1405372868,826931139,578441729,162696960,148888233,213914910,137439119,163991917,270997483,307444246,42396286,7715710,159786715,250652194,623453542,321368421,804463005,477213609,6432296,58379594,323253268,297030568,412908936,183671953,40
2022,4,골목상권,2110776,도신초등학교,CS100002,중식음식점,51045684,32425270,18620414,6121230,6065072,6853291,6291710,7093967,10583792,8036622,,583643,25662236,7162159,17637646,,27228644,16574654,88248,2035731,6085128,10427351,16574655,8592186,*
2022,4,골목상권,2110775,대동초등학교,CS100002,중식음식점,1556620022,969570226,587049796,224915742,98816422,156280670,237316738,252240654,299019076,288030720,109201373,65500765,418694563,226708120,589767830,146747371,1127072396,417039558,4346048,75104462,309044141,360672454,655384377,139560473,21
2022,4,골목상권,2110774,당산반도유보라팰리스아파트,CS100002,중식음식점,53251396,36823465,16427931,1703499,6944084,12819608,6894528,8461746,9617030,6810901,,517245,23554752,3611419,24669771,898209,27509970,10366569,545120,4354763,6752053,8768376,7588317,9867908,*
2022,4,골목상권,2110771,대림역 11번,CS100002,중식음식점,28243744,14766324,13477420,3173219,3719601,2942057,3579503,1351944,5365751,8111669,,1604120,7488235,5575897,11333925,2241567,24451827,3791917,,953573,9195111,5630829,7126500,5337731,7
2022,4,골목상권,2110770,영등포구청역 6번,CS100002,중식음식점,148495536,103642869,44852667,16432275,22765475,19984905,24283258,20176956,22807867,22044800,,550461,65237091,18014932,64269126,423926,70160415,31470733,112405,10722119,17742593,21983780,30408991,20661260,*
2022,4,골목상권,2110769,대림차이나타운(대림역 12번),CS100002,중식음식점,719147907,382659670,336488237,59284882,70196975,76073185,82559647,94544981,153891145,182597092,24682949,4206332,142880595,88239160,282782456,176356415,434240533,231679581,1379819,110421704,172192625,126680609,177282947,77962408,15
2022,4,골목상권,2110766,대림역 5번,CS100002,중식음식점,794424344,412180143,382244201,90178602,46656032,94397116,81260513,99687880,177561334,204682867,5149191,8488531,145991212,149498590,369824018,115472802,487995792,292800598,1602834,95009663,272994151,166275648,165569819,79344272,17
2022,4,골목상권,2110765,문래동사거리,CS100002,중식음식점,34209597,27084423,7125174,3197567,6475440,5818406,4876657,6716353,3562587,3562587,,,18513773,2737644,8621752,773841,17250806,4358329,,3219469,4993463,5102968,5029964,3263271,*
2022,4,골목상권,2110763,영등포구청역 2번,CS100002,중식음식점,428090353,400973640,27116713,66700325,83650885,72810421,94649254,83162755,25265932,1850781,,1308222,278655731,24890936,121705855,1529609,156686941,200621159,10954651,69260906,106626056,95999420,54393658,20073410,4
2022,4,골목상권,2110762,선유도역 1번,CS100002,중식음식점,300388591,220453950,79934641,39588647,42319089,45575677,43411021,49559516,40797591,39137050,,3337038,153550790,45244409,96720380,1535974,164356359,63418943,2183200,27096666,55791845,62558337,44286438,35858814,5
2022,4,골목상권,2110759,문래예술촌(문래창작촌),CS100002,중식음식점,163699228,120878769,42820459,18545715,23540210,27053101,25639920,26099823,24308312,18512147,876131,41161,80744550,22929290,53229366,5878730,101317298,39063270,533321,14460135,23484923,38730003,32245755,30926434,8
2022,4,골목상권,2110757,양평역 2번,CS100002,중식음식점,124742408,101623149,23119259,17125272,21890109,20582970,19497051,22527747,14479070,8640189,,204767,58709289,15740449,48844636,1243267,61378186,30630532,,7126020,23581078,26101942,22910164,12289515,*
2022,4,골목상권,2110752,한울중학교,CS100002,중식음식점,56206330,36998267,19208063,7288003,6902979,7759314,5526959,9521012,10880691,8327372,,372604,27758343,7216097,20859286,,31481115,15926532,78443,2189866,4588912,11570334,15651982,13328110,*
2022,4,골목상권,2110751,난곡중학교,CS100002,중식음식점,78191772,44857386,33334386,5175927,10258122,9270529,8714002,11438806,17280597,16053789,,879636,36802891,14821932,25398895,288418,46140395,29229577,94585,7429334,9331717,15783653,25204480,17526203,4
2022,4,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),CS100002,중식음식점,13772935,7262359,6510576,1732261,1430575,2055844,788276,1255403,2943871,3566705,,403870,5800155,2783295,4727224,58391,6823904,6102365,184904,516119,1494501,3500647,4470238,2759858,*
2022,4,골목상권,2110749,금산초등학교(금천고등학교),CS100002,중식음식점,142409786,95868110,46541676,7914618,18555048,20921237,20894559,27582648,24982520,21559156,,260085,74712910,19409521,43679444,4347826,85042524,32046218,317884,6210454,12513589,32641772,35853299,29551741,3
2022,4,골목상권,2110748,백산초등학교,CS100002,중식음식점,86846687,53610024,33236663,11263748,12156625,12290043,7311556,10588052,14980084,18256579,,1708367,41606832,15445424,28086064,,47722912,33705001,427226,4001859,9805232,18742854,28174269,20276474,*
2022,4,골목상권,2110746,금천금빛공원(은행나무사거리서측),CS100002,중식음식점,56904591,29331238,27573353,7272560,4582563,5667067,5667067,6141981,12840393,14732960,,623767,19329699,10557971,20726087,,29517709,20748723,347368,2688456,6739588,16636375,15225208,8629436,*
2022,4,골목상권,2110744,독산동성당,CS100002,중식음식점,113740670,48323996,65416674,12015168,11429921,5570514,8791625,10516768,31303727,34112947,,878852,38653835,17978196,49669599,6560188,58260411,48326206,,3734438,13807302,20270411,42313669,26460799,7
2022,4,골목상권,2110738,문성초등학교,CS100002,중식음식점,499907096,299506106,200400990,52956040,69340128,58022158,55392236,63795544,120374334,80026656,11596526,1222000,51289587,73994794,277177047,84627142,332556712,166972835,,14297668,109329685,121326053,181289660,73286484,18
2022,4,골목상권,2110736,독산119안전센터,CS100002,중식음식점,221713808,136857276,84856532,30677536,25192846,27017911,23694710,30274273,39784880,45071652,5558538,2705890,78612095,34066581,91750023,9020681,133041984,66795054,351994,19798508,32778915,44418401,59283536,43205684,6
2022,4,골목상권,2110735,말미고개,CS100002,중식음식점,75921828,37432328,38489500,189845,264784,11565957,12318880,13092862,17036994,21452506,,2235249,28884785,17725117,26979693,96984,40838675,31882683,189350,8118096,14039382,19036163,18971949,12366418,4
2022,4,골목상권,2110732,가산초등학교(세일중학교),CS100002,중식음식점,168502410,116410283,52092127,10043161,24372736,28735568,23811458,29447360,26575615,25516512,17892099,5550705,70284575,14228198,48766252,11780581,91897980,41661171,299161,11054027,26238090,39680880,37957340,18329653,9
2022,4,골목상권,2110731,금천구청역 1번 출입구,CS100002,중식음식점,27000000,17361377,9638623,2998827,3016560,3401637,3763596,4180757,5320736,4317887,,14758,11379407,4347447,9943063,1315325,11770516,7231636,336956,1847918,3746019,4604445,4742885,3723930,5
2022,4,골목상권,2110730,서울축산농협 독산역지점(독산파출소),CS100002,중식음식점,189923980,128773944,61150036,26221324,24752778,27831529,18448894,31519419,32704645,28445391,,1331607,92079203,19124142,73771968,3617060,107822385,57202433,500533,11007005,37889411,52447369,42493371,20687127,*
2022,4,골목상권,2110728,두산초등학교,CS100002,중식음식점,152146220,108873972,43272248,14925824,24857937,24857937,15230031,29002243,22104285,21167963,,2078080,70891738,26817495,27500970,,51509501,25545363,,10011128,14040863,20729434,18532832,13740607,*
2022,4,골목상권,2110725,가산동주민센터,CS100002,중식음식점,841847111,565171996,276675115,84946389,97544875,95119997,143139678,144421057,140375253,136299862,21032199,12085796,251237671,116726775,329904343,110860327,340655860,242123429,598227,170754236,177976638,114613708,82589038,36247441,4
2022,4,골목상권,2110720,대림역 2번,CS100002,중식음식점,576187684,299376968,276810716,61649056,71874591,55456029,49313544,61083748,107979103,168831613,27318461,4579394,89300084,115922696,255282859,83784190,380699225,191890404,1072415,43151754,152762723,122222414,177440439,75939883,18
2022,4,골목상권,2110718,한국SGI본부,CS100002,중식음식점,962114663,599304668,362809995,80763405,113010568,140574763,109482535,155473397,192132147,170677848,33945364,,32621777,79777228,450153443,365616851,595785743,306134701,271834,249912333,334510638,145484225,111584043,60157374,5
2022,4,골목상권,2110717,남구로역 2번,CS100002,중식음식점,403041728,235030943,168010785,38332041,56291097,40307886,48197520,51902399,81412254,86598531,2322440,6889860,112454394,46400105,181041006,53933923,234495896,115612021,,21053064,79195590,92540077,116050114,41269071,15
2022,4,골목상권,2110716,구로나눔길,CS100002,중식음식점,40978118,31486031,9492087,6540690,7459111,4273371,4029155,9183704,4892837,4599250,,,5079786,2502512,18997659,14398161,16695490,22222874,,4714523,22845349,1986085,8556468,815940,5
2022,4,골목상권,2110714,구로4동주민센터,CS100002,중식음식점,766793039,462895408,303897631,92843519,81063319,96556739,84435479,107996352,171216676,132680955,2404416,53942534,213889685,161240959,283048490,52266955,425973662,327755420,1935925,41776718,196757926,197655539,194493420,121109555,21
2022,4,골목상권,2110713,구로보건소,CS100002,중식음식점,502351215,302401711,199949504,42086323,57414817,69384474,51854055,81662042,104533663,95415841,6500688,2888406,184451125,73895656,201478119,33137221,271624611,172337072,1300317,25947679,99766964,129194292,126437097,61315334,9
2022,4,골목상권,2110712,남구로역 5번,CS100002,중식음식점,218655583,100647660,118007923,24089030,20326147,14319916,22204226,19708341,56721776,61286147,6462874,2282316,24281616,33630601,96294070,55704106,131421165,84212187,,13142636,77351921,54380214,50382750,20375829,10
2022,4,골목상권,2110711,구로초등학교,CS100002,중식음식점,291035303,137168245,153867058,29241766,21078626,32036006,28111309,26700538,72332463,81534595,4484681,710384,47166317,77434239,137186469,24053213,215576600,74100653,,7566545,36454047,67745583,142979280,34931798,22
