기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,2,발달상권,2120090,연신내역,CS100009,호프-간이주점,1286,792,494,164,142,203,106,177,322,172,37,,,114,639,496,1059,204,,14,108,211,436,494,12
2022,2,발달상권,2120088,구산역,CS100009,호프-간이주점,2178,1599,579,304,274,331,314,376,383,196,404,36,22,108,495,1113,1324,854,8,489,271,446,525,439,7
2022,2,발달상권,2120086,태릉입구역,CS100009,호프-간이주점,6557,4493,2064,700,933,936,864,1060,1154,910,1253,,,43,1684,3577,4597,1811,11,1375,1223,1186,1471,1143,7
2022,2,발달상권,2120085,은행사거리,CS100009,호프-간이주점,7945,5797,2148,991,1013,1269,1012,1512,1279,869,2392,,11,89,1480,3973,4740,2549,134,1136,947,2493,2158,423,6
2022,2,발달상권,2120084,공릉역,CS100009,호프-간이주점,19261,13388,5873,2010,2639,2510,2446,3783,3654,2219,5336,32,21,77,3466,10329,12123,6966,299,7137,4043,2998,3274,1337,22
2022,2,발달상권,2120083,등나무근린공원,CS100009,호프-간이주점,7451,5365,2086,862,1020,1025,935,1523,1232,854,1013,,126,391,2444,3477,3829,3622,76,540,896,2986,2215,738,8
2022,2,발달상권,2120082,상계백병원,CS100009,호프-간이주점,438,309,129,89,50,60,60,50,89,40,80,,,,90,268,308,120,,119,50,119,80,60,*
2022,2,발달상권,2120081,노원역,CS100009,호프-간이주점,101738,64834,36904,10748,10959,13211,12594,17322,21583,15321,24363,984,1568,2596,23282,48945,61810,39256,6137,41628,20932,14815,13233,4323,75
2022,2,발달상권,2120080,마들역,CS100009,호프-간이주점,7106,5827,1279,1252,1153,1062,1072,1288,1052,227,363,136,2387,880,2306,1034,3905,3010,82,743,1364,1607,1845,1275,3
2022,2,발달상권,2120079,창동역,CS100009,호프-간이주점,32511,22374,10137,3773,4437,4538,4455,5171,5835,4302,4787,,401,1295,10714,15314,21809,10031,251,6153,7453,6434,7099,4450,25
2022,2,발달상권,2120078,미아사거리역,CS100009,호프-간이주점,36573,23094,13479,4148,4039,4775,4525,5607,7651,5828,11202,416,51,491,6900,17513,23266,13300,347,11740,11318,7541,4300,1321,41
2022,2,발달상권,2120077,미아역,CS100009,호프-간이주점,17826,12288,5538,2313,2399,1950,2512,3114,3132,2406,3568,11,275,327,3952,9693,11484,6150,219,4592,4730,3319,2847,1926,27
2022,2,발달상권,2120076,수유역,CS100009,호프-간이주점,209491,134121,75370,19289,26219,27020,26891,34702,43028,32342,42695,662,1992,7116,63705,93321,130259,78487,2232,65921,51974,36288,31852,20477,111
2022,2,발달상권,2120075,월곡역,CS100009,호프-간이주점,12566,8642,3924,1877,1672,1729,1533,1831,2388,1536,1589,,,181,3972,6824,8227,4042,68,1799,2696,2980,3903,824,6
2022,2,발달상권,2120074,안암역,CS100009,호프-간이주점,15987,12106,3881,1985,2243,2574,2421,2883,2205,1676,4315,7,,89,3763,7813,9724,6226,903,8216,2959,1658,1833,379,12
2022,2,발달상권,2120072,성신여대,CS100009,호프-간이주점,64210,41233,22977,6856,7450,8352,8235,10340,13211,9766,16785,82,344,445,15395,31159,35769,28253,2066,31904,14581,7867,6084,1521,43
2022,2,발달상권,2120071,성북구청,CS100009,호프-간이주점,704,517,187,82,121,124,63,127,112,75,104,,,,181,419,483,202,,36,61,104,350,134,4
2022,2,발달상권,2120070,한성대입구역,CS100009,호프-간이주점,10005,6578,3427,1181,1032,1340,1399,1626,1792,1635,3102,,,154,1861,4888,6769,3043,90,2631,2110,2199,1887,896,20
2022,2,발달상권,2120069,상봉역,CS100009,호프-간이주점,24134,15731,8403,3028,3347,2917,2677,3762,4790,3613,6036,139,39,234,5531,12155,15194,8872,210,10158,6823,2720,2333,1822,18
2022,2,발달상권,2120068,사가정역,CS100009,호프-간이주점,19712,12419,7293,2428,2143,2542,2296,3010,4080,3213,6103,19,,18,3186,10386,12685,6960,248,7528,5828,3038,2143,860,21
2022,2,발달상권,2120067,장안동사거리,CS100009,호프-간이주점,22394,15157,7237,2877,2495,2822,3177,3786,4413,2824,5654,,,268,4569,11903,13150,8489,148,4204,6256,5997,3880,1150,28
2022,2,발달상권,2120066,장한평역(장한평),CS100009,호프-간이주점,27828,20632,7196,3421,4161,4313,4199,4538,3917,3279,4660,11,2323,1186,6768,12880,17872,8221,102,5779,7842,6101,4356,1911,17
2022,2,발달상권,2120065,회기역,CS100009,호프-간이주점,15052,10321,4731,1734,1984,2025,2051,2527,3080,1651,2312,,,297,5193,7250,9632,5298,86,5455,3812,2271,2432,873,11
2022,2,발달상권,2120064,경희대학교(경희대),CS100009,호프-간이주점,43219,28352,14867,5193,4920,5560,5754,6925,8315,6552,14723,696,388,150,7479,19783,23774,19388,1808,27873,6689,2501,3607,684,31
2022,2,발달상권,2120063,청량리역(청량리),CS100009,호프-간이주점,13643,9020,4623,1612,1738,1907,1610,2153,2385,2238,460,48,2118,1893,5264,3860,9177,4302,75,2289,1956,1782,2551,4825,19
2022,2,발달상권,2120062,신설동역,CS100009,호프-간이주점,17622,14003,3619,2360,2466,2692,2378,4107,2337,1282,2645,,473,149,4635,9720,9407,6470,40,3794,4134,3601,2640,1662,20
2022,2,발달상권,2120059,구삼강변맛길,CS100009,호프-간이주점,5344,4208,1136,595,811,929,811,1062,827,309,529,,126,20,1300,3369,3029,1898,31,1219,1022,1046,1153,457,9
2022,2,발달상권,2120058,구의사거리,CS100009,호프-간이주점,2607,2013,594,407,468,449,344,345,356,238,280,78,308,94,740,1107,1932,479,,180,647,309,634,640,7
2022,2,발달상권,2120057,아차산역,CS100009,호프-간이주점,14902,10081,4821,1740,1579,2507,1920,2335,2571,2250,3013,,61,459,4123,7246,8427,6166,153,4397,4082,2219,2285,1458,17
2022,2,발달상권,2120056,구의역,CS100009,호프-간이주점,39475,28253,11222,5227,5175,5489,5620,6742,7416,3806,6348,,20,631,12523,19953,22859,14978,234,8047,10518,9248,7244,2551,28
2022,2,발달상권,2120055,군자역,CS100009,호프-간이주점,87759,61810,25949,10509,11679,12980,11618,15024,14615,11334,15690,10,3877,1140,26066,40976,56776,28772,339,23301,26053,12752,15682,7415,59
2022,2,발달상권,2120054,어린이대공원역,CS100009,호프-간이주점,33885,24387,9498,3828,4459,4748,5483,5869,5664,3834,6525,,1798,975,8220,16367,20390,11824,467,16071,7516,3114,3749,1302,34
2022,2,발달상권,2120053,건대입구역(건대),CS100009,호프-간이주점,171307,104246,67061,16795,18706,19765,20917,28063,39364,27697,47069,280,1492,1738,34538,86190,95186,75604,8342,105859,32600,10664,10313,3014,97
2022,2,발달상권,2120052,성수역,CS100009,호프-간이주점,52571,39470,13101,6818,7776,7906,8203,8767,7956,5145,9114,,3165,863,12796,26633,30157,18381,456,16782,14225,7826,6369,2882,17
2022,2,발달상권,2120051,뚝섬역,CS100009,호프-간이주점,6389,4126,2263,538,907,937,777,967,1176,1087,847,,,60,1683,3799,3050,2951,90,2561,1774,787,607,180,11
2022,2,발달상권,2120049,왕십리역(왕십리),CS100009,호프-간이주점,33416,23277,10139,3912,4143,4387,4944,5891,5557,4582,4200,14,2941,1884,10992,13385,18772,14517,1837,18768,6504,2758,2612,811,14
2022,2,발달상권,2120048,금호역,CS100009,호프-간이주점,11957,8346,3611,1494,1195,1846,1652,2159,2223,1388,2472,,142,657,3705,4981,8532,3173,,2448,1979,2524,2834,1920,14
2022,2,발달상권,2120047,한남오거리,CS100009,호프-간이주점,49392,32397,16995,5164,6157,6566,6563,7947,9758,7237,11794,88,1398,1108,12314,22690,25440,19994,221,15553,15267,6382,5519,2495,31
2022,2,발달상권,2120046,이태원(이태원역),CS100009,호프-간이주점,255907,91461,164446,13511,10291,17043,16615,34001,90663,73783,117661,2335,1303,2337,37696,94575,181363,72226,1650,110450,109089,18848,9855,3697,84
2022,2,발달상권,2120045,남영동 먹자골목,CS100009,호프-간이주점,44193,36490,7703,5962,7121,8020,7514,7873,5211,2492,3266,,1731,207,9666,29323,25719,13178,98,9210,12578,8972,5741,2295,8
2022,2,발달상권,2120044,삼각지역,CS100009,호프-간이주점,22972,18075,4897,3142,3839,3221,3672,4201,3618,1279,2678,190,1473,661,5182,12788,13545,6062,10,4181,6416,3874,3123,2002,13
2022,2,발달상권,2120043,서울역,CS100009,호프-간이주점,9713,9225,488,1768,1807,1941,1869,1840,340,148,154,,3255,155,2490,3659,3598,2655,6,1100,2271,1610,909,360,11
2022,2,발달상권,2120042,"숙대입구역(남영역, 남영동)",CS100009,호프-간이주점,42418,28761,13657,4921,5527,5767,5808,6738,7531,6126,9332,21,603,616,11786,20060,23434,18201,1019,19006,11146,4721,4202,1539,17
2022,2,발달상권,2120041,신용산역(용산역),CS100009,호프-간이주점,33693,27894,5799,4573,6718,5394,5299,5910,3576,2223,3740,,8243,129,6262,15319,13682,7804,81,6551,7919,3809,2446,677,17
2022,2,발달상권,2120040,용산전자상가(용산역),CS100009,호프-간이주점,9394,8223,1171,1543,1703,1567,1526,1884,942,229,484,9,2464,93,2225,4119,5743,1516,,986,2355,2185,1187,546,11
2022,2,발달상권,2120039,신당역,CS100009,호프-간이주점,25196,19003,6193,3110,3954,4040,3788,4111,3640,2553,3566,2518,5074,1710,6612,5716,14741,8559,204,6327,7511,3900,3551,1801,27
2022,2,발달상권,2120038,약수역,CS100009,호프-간이주점,18277,12563,5714,2237,2359,2351,2662,2954,3452,2262,3907,552,1452,780,4520,7066,10917,5971,132,4052,4791,3207,3242,1466,23
2022,2,발달상권,2120037,동대문역사문화공원역,CS100009,호프-간이주점,31528,26822,4706,4502,5800,5368,5356,5796,3026,1680,2602,4,10352,1985,5838,10747,17211,12011,113,7345,8046,8037,3708,1972,30
2022,2,발달상권,2120036,장충동족발거리(남소영길),CS100009,호프-간이주점,2573,1773,800,199,366,484,303,421,552,248,296,,,21,539,1717,1497,800,14,462,628,420,477,296,3
2022,2,발달상권,2120032,충무로역,CS100009,호프-간이주점,55106,46315,8791,8763,9014,9217,9150,10171,6658,2133,5263,45,8113,1281,16131,24273,32546,17089,1114,16671,9516,8447,9242,4647,56
2022,2,발달상권,2120031,을지로3가역,CS100009,호프-간이주점,112910,80564,32346,13046,15477,15477,15412,21152,21931,10415,8380,8,8845,3978,36361,55338,56412,45170,515,34959,31270,16261,12559,6017,41
2022,2,발달상권,2120030,중부경찰서(영화인의거리),CS100009,호프-간이주점,4464,3567,897,588,641,796,633,909,820,77,558,,,5,999,2902,2564,1316,,758,1332,934,647,210,10
2022,2,발달상권,2120028,명동(명동거리),CS100009,호프-간이주점,44830,35872,8958,6174,7444,7440,7479,7335,5617,3341,1449,14,11744,1767,11770,18086,24467,13963,268,10233,13463,6997,5196,2271,22
2022,2,발달상권,2120027,명동역(명동재미로),CS100009,호프-간이주점,3892,3591,301,670,700,694,835,692,224,77,213,,1831,15,481,1352,1691,1707,62,835,1030,900,430,144,7
2022,2,발달상권,2120026,을지로입구역,CS100009,호프-간이주점,36909,34313,2596,6413,7319,6868,7149,6564,1952,644,1120,28,13571,1072,7961,13157,18298,10176,50,4391,8306,8182,5484,2061,19
2022,2,발달상권,2120024,회현역,CS100009,호프-간이주점,12611,11341,1270,1997,2175,2508,2209,2452,1201,69,625,14,3111,280,2758,5823,7778,3455,27,1055,2725,3073,3136,1221,8
2022,2,발달상권,2120023,서울시청,CS100009,호프-간이주점,21245,20557,688,3844,3838,3808,4843,4224,580,108,1316,141,6306,66,2290,11126,13572,3356,,1312,4577,3770,4964,2306,3
2022,2,발달상권,2120022,북창동(시청역_6번),CS100009,호프-간이주점,29107,25518,3589,4285,5797,5330,5314,4792,2368,1221,1645,,4271,664,6151,16376,16156,7572,29,4363,7178,6826,3761,1569,12
2022,2,발달상권,2120021,시청역_8번,CS100009,호프-간이주점,28506,28466,40,5413,6093,5910,5881,5169,20,20,60,,18609,648,4136,5033,14355,9469,,3603,7278,6844,4954,1146,7
2022,2,발달상권,2120020,시청역_1번,CS100009,호프-간이주점,17014,16966,48,3077,3859,3634,3769,2627,24,24,189,3764,8061,557,1196,3223,7602,7172,58,3077,5172,3843,2278,348,4
2022,2,발달상권,2120018,중림동,CS100009,호프-간이주점,9606,7667,1939,1909,1327,1736,1269,1426,1242,697,311,,2090,945,2332,3928,5152,3399,,1852,1269,1292,2733,1405,8
2022,2,발달상권,2120017,동묘앞역(동묘),CS100009,호프-간이주점,7990,6582,1408,1051,1267,1308,1524,1432,841,567,1359,1492,1587,477,1156,1919,4481,3509,17,1707,2883,1774,1142,467,11
2022,2,발달상권,2120016,동대문역,CS100009,호프-간이주점,8931,6127,2804,914,960,1417,1244,1592,1583,1221,798,,12,290,2733,5098,5505,3426,30,1696,2249,1862,2064,1030,6
2022,2,발달상권,2120015,종로6가,CS100009,호프-간이주점,2003,1722,281,328,404,297,349,344,197,84,91,,,63,742,1107,1433,392,3,190,688,483,357,104,4
2022,2,발달상권,2120014,종로5가역,CS100009,호프-간이주점,10951,9257,1694,1441,2084,1892,1778,2062,1234,460,679,,3035,902,2539,3796,6973,2913,11,1037,1609,2251,1968,3010,17
2022,2,발달상권,2120013,이화사거리,CS100009,호프-간이주점,6022,4623,1399,698,926,887,1042,1070,979,420,1295,8,389,105,1118,3107,3199,2224,40,1519,1685,1082,833,263,3
2022,2,발달상권,2120012,대학로(혜화역),CS100009,호프-간이주점,95292,60255,35037,10099,9864,11858,12733,15701,20241,14796,16581,56,4209,4470,26507,43469,44910,49759,3260,44527,23373,11274,9700,2538,63
2022,2,발달상권,2120011,종로4가,CS100009,호프-간이주점,2078,1632,446,287,274,373,274,424,223,223,46,,,51,784,974,1157,343,,121,280,429,441,229,3
2022,2,발달상권,2120009,종로3가역,CS100009,호프-간이주점,210731,128317,82414,21908,21028,25180,24888,35313,50844,31570,25494,440,11107,17420,70436,85834,132229,69981,1533,63287,59660,29558,26424,21745,113
2022,2,발달상권,2120008,인사동,CS100009,호프-간이주점,32248,24251,7997,4405,4947,4858,4858,5183,4783,3214,840,1599,7188,2459,9019,11143,17158,11327,30,3962,6442,6852,6298,4900,30
2022,2,발달상권,2120007,북촌(안국역),CS100009,호프-간이주점,33383,23732,9651,4057,4901,4604,4979,5191,6279,3372,680,,8195,2597,10911,11000,14813,15171,182,8559,9245,5756,4403,1845,10
2022,2,발달상권,2120006,종각역,CS100009,호프-간이주점,177871,132362,45509,21332,25526,26539,25648,33317,29816,15693,15941,2367,16885,5733,47350,89595,95990,60891,548,47675,53379,27943,18127,9211,79
2022,2,발달상권,2120003,광화문역,CS100009,호프-간이주점,46035,39191,6844,6577,7754,8136,8530,8194,4489,2355,3891,137,9345,2013,10558,20091,20847,17175,89,7160,11329,8339,7473,3631,39
2022,2,발달상권,2120002,서촌(경복궁역),CS100009,호프-간이주점,11625,7539,4086,1288,1254,1528,1535,1934,2418,1668,724,11,1028,1955,3317,4590,6412,4248,87,2811,2910,1814,1895,1138,14
2022,2,발달상권,2120001,서대문역,CS100009,호프-간이주점,32459,26888,5571,4839,5078,5522,5723,5726,3547,2024,4794,30,1460,326,6823,19026,20281,8250,202,5317,6367,7374,5833,3443,28
2022,2,골목상권,2111089,상일여고(상일초등학교),CS100009,호프-간이주점,30352,22105,8247,4162,4182,4717,3843,5201,5435,2812,1436,5,337,418,10576,17580,19423,9405,157,5117,6892,8921,5380,2360,15
2022,2,골목상권,2111088,고덕동성당,CS100009,호프-간이주점,413,310,103,81,104,56,23,46,92,11,,,,22,300,91,218,195,,,23,92,114,184,*
2022,2,골목상권,2111087,고덕중학교(고덕2동주민센터),CS100009,호프-간이주점,1144,795,349,104,152,184,189,166,214,135,61,,,,386,697,668,476,31,137,301,238,174,263,4
2022,2,골목상권,2111086,한영중고,CS100009,호프-간이주점,2256,1588,668,147,388,312,397,344,411,257,539,,,28,316,1373,1584,576,14,547,399,713,355,131,9
2022,2,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),CS100009,호프-간이주점,6305,4694,1611,984,876,764,1165,905,842,769,1210,,,113,1681,3301,4480,1520,,239,459,2373,2248,683,7
2022,2,골목상권,2111083,GS강동자이아파트,CS100009,호프-간이주점,2787,2016,771,372,394,392,415,443,307,464,381,,,40,936,1430,1596,864,18,142,392,582,957,375,7
2022,2,골목상권,2111080,굽은다리역 3번,CS100009,호프-간이주점,1208,905,303,82,149,217,212,245,253,50,196,,,,401,611,835,255,20,173,128,113,274,380,3
2022,2,골목상권,2111078,굽은다리역 4번,CS100009,호프-간이주점,14490,9826,4664,1955,1841,2007,2009,2014,2587,2077,2690,5,77,361,4643,6714,9229,4848,65,2623,3128,3124,3330,1804,16
2022,2,골목상권,2111077,길동주민센터(강동도서관),CS100009,호프-간이주점,5939,4232,1707,769,830,524,873,1236,1205,502,912,,,36,1315,3676,4099,1554,,422,1086,1514,1741,890,13
2022,2,골목상권,2111076,둔촌2동주민센터,CS100009,호프-간이주점,2328,1644,684,267,401,298,302,376,343,341,309,,42,164,774,1039,1564,569,7,220,262,361,515,770,7
2022,2,골목상권,2111075,굽은다리역 2번,CS100009,호프-간이주점,1004,829,175,160,184,177,145,163,133,42,67,,,,283,654,674,252,,74,151,169,376,157,4
2022,2,골목상권,2111074,명일역 1번,CS100009,호프-간이주점,4874,3112,1762,562,445,629,676,800,1062,700,1093,,10,39,1271,2461,2907,1702,24,1033,1265,1080,843,366,4
2022,2,골목상권,2111073,둔촌동역 1번(한산중학교),CS100009,호프-간이주점,1715,1141,574,209,185,309,217,221,279,295,222,,,,621,872,989,603,,111,270,258,708,245,8
2022,2,골목상권,2111072,굽은다리역 1번(십자성마을),CS100009,호프-간이주점,2014,1802,212,278,422,388,357,357,161,51,7,10,832,113,788,264,1114,478,,96,97,492,721,189,4
2022,2,골목상권,2111068,강동성심병원,CS100009,호프-간이주점,6657,4131,2526,752,761,961,733,924,1421,1105,2743,200,,,857,2857,4531,2126,,2066,2306,1513,553,219,*
2022,2,골목상권,2111067,강동구립성내도서관,CS100009,호프-간이주점,3983,3319,664,580,707,609,583,840,539,125,260,,605,349,1186,1583,2405,1446,,277,413,899,1302,962,16
2022,2,골목상권,2111064,둔촌동역 4번,CS100009,호프-간이주점,2805,1908,897,402,371,340,392,403,413,484,1000,,,41,670,1094,1744,988,84,406,843,748,467,185,*
2022,2,골목상권,2111063,강동구립 천호도서관,CS100009,호프-간이주점,4320,2794,1526,448,543,684,491,628,859,667,233,2,417,395,1543,1730,3226,1017,16,652,650,465,1563,896,7
2022,2,골목상권,2111062,둔촌동역 3번(성내3동주민센터),CS100009,호프-간이주점,1666,1087,579,117,206,304,196,264,403,176,118,10,30,166,539,803,705,873,29,578,412,166,334,59,5
2022,2,골목상권,2111061,암사역 1번,CS100009,호프-간이주점,7567,5002,2565,916,851,1125,1024,1086,1500,1065,527,,6,334,3361,3339,4999,2395,14,959,1328,1279,1943,1873,14
2022,2,골목상권,2111060,암사역 2번(서울강동초등학교),CS100009,호프-간이주점,16266,11701,4565,2260,2322,2594,2240,2285,2781,1784,3245,,,111,4476,8434,11494,4514,35,2162,3748,3230,4378,2459,21
2022,2,골목상권,2111059,강동역 4번(강풀만화거리),CS100009,호프-간이주점,18263,12331,5932,2184,2069,2317,2887,2874,3434,2498,1440,,756,637,6838,8592,12055,5974,,3216,5188,4469,3301,1854,28
2022,2,골목상권,2111057,천호공원(해공체육문화센터),CS100009,호프-간이주점,1675,1199,476,372,265,107,236,219,184,292,190,153,281,298,370,383,1311,347,,,83,219,684,672,9
2022,2,골목상권,2111056,천호태영아파트,CS100009,호프-간이주점,1733,1069,664,185,193,188,178,325,423,241,419,12,,18,515,769,1116,617,,620,520,297,163,133,3
2022,2,골목상권,2111052,암사역 3번(천호동자전거거리),CS100009,호프-간이주점,3023,2064,959,353,485,420,302,504,545,414,164,,41,175,1131,1512,1955,895,,219,392,885,949,405,7
2022,2,골목상권,2111051,천호역 6번,CS100009,호프-간이주점,10619,7320,3299,991,1500,1820,1332,1677,2241,1058,2180,,,161,2584,5694,5877,4593,20,3548,3319,1777,1297,509,8
2022,2,골목상권,2111049,천호지구대(천호동자전거거리),CS100009,호프-간이주점,7369,5298,2071,1065,990,1033,931,1279,1160,911,1061,,,178,2850,3280,4323,2702,40,1348,1968,1720,1264,684,8
2022,2,골목상권,2111048,천호역 1번(천호문구완구거리),CS100009,호프-간이주점,4378,2773,1605,521,476,502,604,670,882,723,437,,235,250,1425,2031,2697,1277,,376,914,755,957,971,3
2022,2,골목상권,2111047,마천1치안센터,CS100009,호프-간이주점,562,333,229,73,42,73,104,41,103,126,83,10,31,21,199,218,478,84,10,31,,41,199,281,5
2022,2,골목상권,2111046,마천역(마천초등학교),CS100009,호프-간이주점,7388,5120,2268,1104,1088,1161,927,840,1311,957,1151,16,301,250,2467,3203,5164,2131,55,928,1582,1714,1945,1069,25
2022,2,골목상권,2111044,남천초등학교,CS100009,호프-간이주점,3435,2535,900,467,555,441,508,564,558,342,126,4,185,142,1655,1323,2193,1142,14,285,641,659,964,769,10
2022,2,골목상권,2111042,거여역 1번(거여공원),CS100009,호프-간이주점,3427,2139,1288,400,445,344,373,577,698,590,410,,33,94,1230,1660,2420,920,10,452,633,640,1146,458,5
2022,2,골목상권,2111040,거여초등학교,CS100009,호프-간이주점,868,525,343,104,79,147,83,112,220,123,67,,17,38,432,314,633,221,,114,171,192,167,209,3
2022,2,골목상권,2111039,벌말어린이공원,CS100009,호프-간이주점,614,518,96,83,130,107,124,74,73,23,16,,260,24,157,157,367,190,,,101,66,305,86,8
2022,2,골목상권,2111038,보인중학교,CS100009,호프-간이주점,4788,3178,1610,596,624,598,766,594,780,830,528,,17,51,1836,2356,3154,1319,17,454,741,891,1755,616,*
2022,2,골목상권,2111035,오금공원(오주중학교),CS100009,호프-간이주점,1541,1036,505,175,258,208,181,214,253,252,379,,,32,433,697,1086,395,5,280,330,318,367,180,4
2022,2,골목상권,2111034,오동나무공원(송파레미니스1단지),CS100009,호프-간이주점,1550,1036,514,187,214,229,171,235,250,264,321,,,93,500,636,1177,250,,99,221,307,536,264,*
2022,2,골목상권,2111032,방이역 1번,CS100009,호프-간이주점,1869,1231,638,208,267,219,250,287,324,314,283,,5,43,431,1107,1246,489,26,527,469,319,261,133,4
2022,2,골목상권,2111031,장지동주민센터(한림연예예술고교),CS100009,호프-간이주점,2287,1565,722,308,312,289,295,361,460,262,503,11,143,43,436,1151,1400,681,10,279,503,508,451,330,4
2022,2,골목상권,2111030,방이역 2번,CS100009,호프-간이주점,2512,1807,705,351,372,352,340,392,444,261,30,,10,80,1326,1066,1216,995,,170,140,603,653,643,*
2022,2,골목상권,2111028,문현중학교(장지역 1번),CS100009,호프-간이주점,2817,2295,522,424,480,424,476,491,298,224,269,,485,55,1010,998,1939,671,10,294,428,522,960,397,4
2022,2,골목상권,2111027,문정초등학교,CS100009,호프-간이주점,789,565,224,93,108,137,110,117,154,70,263,,,,105,421,570,197,,259,148,134,87,139,4
2022,2,골목상권,2111026,문정역 2번,CS100009,호프-간이주점,153,99,54,27,9,18,9,36,36,18,,,,,54,99,117,36,,,18,27,36,72,*
2022,2,골목상권,2111025,경찰병원역 3번,CS100009,호프-간이주점,323,267,56,14,77,49,56,71,28,28,14,,,,28,253,217,35,,35,28,42,63,84,*
2022,2,골목상권,2111021,방이역 4번,CS100009,호프-간이주점,16961,12236,4725,2189,2316,2248,2530,2953,2923,1802,3914,,1241,344,3543,7919,9295,5648,377,3196,3171,3531,3315,1359,18
2022,2,골목상권,2111020,방이동고분군(방산고등학교),CS100009,호프-간이주점,1022,721,301,99,133,88,167,234,268,33,266,,,,144,612,442,501,,192,216,285,249,,*
2022,2,골목상권,2111019,한성백제역 3번,CS100009,호프-간이주점,4224,2813,1411,419,530,735,586,543,1127,284,1561,385,,,560,1718,2422,930,,394,812,691,797,658,11
2022,2,골목상권,2111015,석촌역 3번,CS100009,호프-간이주점,5950,3925,2025,471,741,837,764,1112,1190,835,527,,,73,2313,3037,3355,2308,,1121,1810,1016,915,799,7
2022,2,골목상권,2111014,송파나루역 2번,CS100009,호프-간이주점,7732,5342,2390,789,943,1145,982,1483,1544,846,1400,14,641,56,1472,4149,4660,2965,8,2719,2843,870,578,607,8
2022,2,골목상권,2111013,송파나루역 1번(송리단길),CS100009,호프-간이주점,23916,15118,8798,1820,2778,3270,2892,4358,4891,3907,3444,8,1157,128,6223,12956,11599,11700,223,9356,8071,2773,1866,1012,16
2022,2,골목상권,2111012,석촌역 6번,CS100009,호프-간이주점,1124,780,344,126,98,153,209,194,247,97,388,,,,195,541,875,222,,,139,181,263,513,8
2022,2,골목상권,2111010,석촌역 7번,CS100009,호프-간이주점,9613,6494,3119,1205,1156,1305,1268,1560,1757,1362,3134,,,,1565,4914,5767,3141,37,2021,3384,1305,1286,875,11
2022,2,골목상권,2111009,송파책박물관,CS100009,호프-간이주점,526,335,191,57,86,48,76,68,67,124,277,,,,48,201,497,29,,,19,10,77,420,*
2022,2,골목상권,2111007,석촌고분역 4번,CS100009,호프-간이주점,2708,2026,682,478,271,580,184,513,502,180,494,,,12,395,1807,1752,913,,404,810,636,409,404,4
2022,2,골목상권,2111006,석촌고분역 1번,CS100009,호프-간이주점,4258,3082,1176,705,610,558,634,575,681,495,925,,,36,982,2315,2997,1173,9,674,932,624,1093,837,8
2022,2,골목상권,2111005,삼전역 3번,CS100009,호프-간이주점,5591,3983,1608,747,801,751,813,871,789,819,1636,14,20,39,1074,2808,3331,2106,23,1306,2049,1156,642,261,10
2022,2,골목상권,2111004,삼전역 1번,CS100009,호프-간이주점,12042,8177,3865,1136,1616,1695,1861,1869,1930,1935,3168,12,668,369,3434,4391,7816,4018,79,2394,3283,2733,2340,1004,12
2022,2,골목상권,2111003,삼전역 4번,CS100009,호프-간이주점,1912,1410,502,205,234,326,349,296,307,195,305,,239,6,413,949,1192,612,6,282,424,534,258,304,4
2022,2,골목상권,2110999,윗방죽마을공원,CS100009,호프-간이주점,4609,3329,1280,550,756,729,581,713,736,544,1312,,,27,831,2439,2642,1711,88,1169,1449,864,539,243,3
2022,2,골목상권,2110997,대청초등학교,CS100009,호프-간이주점,31347,21744,9603,3742,3989,4420,4408,5185,5973,3630,6970,78,946,342,8676,14335,18687,11605,501,9494,8151,5110,5032,2007,27
2022,2,골목상권,2110995,봉은사역 4번,CS100009,호프-간이주점,3488,2684,804,391,549,665,456,623,402,402,,,,,1416,1670,1300,952,,412,634,559,455,190,*
2022,2,골목상권,2110994,개포고등학교,CS100009,호프-간이주점,156,87,69,45,12,13,4,13,32,37,4,,,4,104,44,137,9,,,13,31,58,44,*
2022,2,골목상권,2110989,대치동아우편취급국,CS100009,호프-간이주점,1512,1082,430,230,198,152,295,207,223,207,486,,,,295,731,812,517,8,294,533,303,191,,*
2022,2,골목상권,2110987,영동대교남단,CS100009,호프-간이주점,522,397,125,58,62,51,83,143,83,42,83,,,,88,351,206,155,,47,150,78,72,15,*
2022,2,골목상권,2110981,국악고교사거리,CS100009,호프-간이주점,2291,1801,490,296,384,247,429,445,436,54,452,,,,420,1419,1375,572,18,235,635,481,518,59,*
2022,2,골목상권,2110971,선정릉역 4번,CS100009,호프-간이주점,2613,1724,889,295,322,334,369,404,605,284,817,,,,244,1552,1429,676,31,848,539,459,177,51,3
2022,2,골목상권,2110968,강남구청역 2번,CS100009,호프-간이주점,1365,1153,212,187,179,268,252,267,106,106,81,,,,228,950,626,447,,325,414,220,81,32,*
