기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110939,양재역 8번(양재동우체국),CS100001,한식음식점,9655934811,7941074687,1714860124,1279734214,1591876162,1614036415,1719947702,1735480194,1093088887,621771237,309963218,101672840,2727442520,663479735,4084304015,1769072483,4447631541,2045429033,4007703,804387138,1537496152,1468459320,1296211401,1382498859,83
2022,4,골목상권,2110938,바우뫼공원,CS100001,한식음식점,581762135,458665046,123097089,85397131,77036727,109856130,97191984,89183074,49697661,73399428,,1746563,269686709,45112729,200342255,64873879,258258220,112472140,697816,27601494,75930056,104280299,82070865,80149828,7
2022,4,골목상권,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),CS100001,한식음식점,793803643,640807375,152996268,92692730,132980307,166491698,117320739,131321901,13257117,139739151,,790569,539030971,59846917,193138274,996912,248862408,305750951,780571,65497300,136276668,143839183,113015412,95204222,3
2022,4,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),CS100001,한식음식점,32425820,29137848,3287972,4583233,4848927,8817741,7577834,3310113,1643986,1643986,,,17574595,3265830,8950589,990820,8590794,3525991,,221412,398542,5219793,1693803,4583232,3
2022,4,골목상권,2110934,우면주공아파트,CS100001,한식음식점,826829600,725551771,101277829,127956167,131776525,168050775,166837635,130930669,58064709,43213120,,6727343,389639063,47359307,328645212,54458675,242997816,106777080,1030745,25214057,56996114,82624305,89793240,94116429,17
2022,4,골목상권,2110933,한국상담대학원대학교,CS100001,한식음식점,807000000,522777922,284222078,109349055,97381529,102074611,101458296,112514431,131714808,152507270,,21914324,363859530,126614851,263300616,31310679,394335047,232230447,2420563,38147923,115871875,185217520,175180462,109727153,*
2022,4,골목상권,2110932,서울시인재개발원,CS100001,한식음식점,204519034,172383216,32135818,29212327,39490501,40143069,35418833,28118486,16067909,16067909,,2340079,97624872,8038372,76709920,3737882,81768378,27428434,55968,15772915,23730996,29065759,17445130,23126044,5
2022,4,골목상권,2110930,서초동성당,CS100001,한식음식점,82786642,66523062,16263580,12133387,14008822,14641428,12696370,13043055,13096834,3166746,3768668,1030917,27659355,2324553,29650134,18353015,43539502,14842036,,3385461,15023591,13702978,14690599,11578909,5
2022,4,골목상권,2110929,남부터미널역 1번,CS100001,한식음식점,407710714,355866475,51844239,71441097,84090223,67394922,63913949,69026284,39801664,12042575,,496245,212017635,33259745,126338086,35599003,152660430,100005317,445377,33174327,42426616,43929733,77455963,55233731,5
2022,4,골목상권,2110928,서초우방유쉘아파트,CS100001,한식음식점,295382114,276059603,19322511,47225212,56386433,62497318,53682515,56268125,3331967,15990544,,957117,193405494,14744615,75814518,10460370,124182804,65175031,230311,27631579,61703794,52652919,30718422,16420814,4
2022,4,골목상권,2110927,잠원역,CS100001,한식음식점,509092873,326247785,182845088,72988571,56281744,72805892,65440274,58731304,113028489,69816599,,,52844058,49431281,334999770,71817764,251548674,129868174,,21954696,81184216,120833535,91762992,65681410,*
2022,4,골목상권,2110926,신중초등학교,CS100001,한식음식점,287629365,206876773,80752592,34948604,47733477,42892347,37496185,43806160,40376296,40376296,,6474820,163191119,9777284,48138794,19671052,111961854,58864449,1596037,24758324,40187653,38733142,45844639,19706508,12
2022,4,골목상권,2110925,서초중학교,CS100001,한식음식점,549347207,496105671,53241536,80591947,98071923,117769498,108421836,91250467,37298085,15943451,9602542,3401684,319561978,24584287,140253120,51943596,262646876,145883298,273349,56914633,110564479,91365626,85686635,63725448,12
2022,4,골목상권,2110924,반포4동주민센터(몽마르뜨공원),CS100001,한식음식점,1740596828,1514988966,225607862,322970829,294830412,285646325,301125109,310416291,168050735,57557127,8379785,,613432528,146934759,680418046,291431710,614299066,266715493,290932,24969502,119096966,190568819,248298153,297790186,9
2022,4,골목상권,2110923,방배역 1번,CS100001,한식음식점,178852533,131425587,47426946,27795247,24617024,26657912,27283446,25071958,23713473,23713473,,,77901252,19638016,49853264,7746528,69794569,54314152,442297,8188825,15486737,20996501,33962142,45032219,*
2022,4,골목상권,2110921,서울프랑스학교,CS100001,한식음식점,191913625,148626155,43287470,25540191,34437198,30768570,28881680,28998516,38719211,4568259,,502392,55601908,19190194,91896787,24722344,75072506,44093632,81785,5847605,13383481,23466365,48311386,28075518,4
2022,4,골목상권,2110919,내방역 8번,CS100001,한식음식점,153447342,117350419,36096923,22902101,19474619,19539906,25134861,30298932,23300995,12795928,,,42311436,17079301,69842268,24214337,58111144,33589313,,169741,8487096,13984122,30338756,38720741,3
2022,4,골목상권,2110916,내방역 4번,CS100001,한식음식점,891198733,721620953,169577780,136054863,138484784,147559178,141983562,157538566,104734866,64842914,18971740,9499014,388457518,85636714,263851032,124782715,451645386,225414729,1105392,69934892,123561261,151902654,165484800,165071116,12
2022,4,골목상권,2110913,방현초등학교(방배119안전센터),CS100001,한식음식점,578441589,501862199,76579390,95471116,99246351,94429835,103148210,109566687,66590026,9989364,,12773839,312913509,44672984,151255486,56825771,302157747,147624773,368348,34278977,73318521,130170656,116376778,95269237,9
2022,4,골목상권,2110912,방배동사이길,CS100001,한식음식점,501722369,369477759,132244610,60077058,102203680,64148728,64710998,78337295,62355992,69888618,2021285,4793097,201645456,68532350,159553874,65176307,216918466,186318825,1215863,20658297,90333138,96644474,88491999,105893518,5
