,index,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
76,76,2022,4,발달상권,2120242,강동구청역,CS100003,일식음식점,602546101,502882804.0,99227626.0,73243264.0,102506040.0,99765661.0,110438154.0,116929685.0,96719927.0,2507699.0,489783.0,435671.0,190635621.0,27975452.0,285147501.0,97862073.0,285547471.0,184352073.0,896785.0,84417007.0,98527252.0,98818123.0,104167418.0,83072962.0,20
77,77,2022,4,발달상권,2120241,거여역,CS100003,일식음식점,130976208,101762332.0,29213876.0,12691658.0,18378130.0,15308381.0,26265042.0,29119121.0,21151253.0,8062623.0,803165.0,0.0,27914240.0,11005031.0,62535536.0,28718236.0,69026970.0,40634668.0,4009644.0,17099475.0,19638575.0,29710290.0,30829118.0,8374534.0,8
78,78,2022,4,발달상권,2120240,개롱역,CS100003,일식음식점,213809103,145902829.0,67906274.0,9552889.0,26678317.0,30700481.0,34258244.0,44712898.0,42233878.0,25672396.0,1155035.0,589115.0,52238365.0,17860845.0,113211977.0,28753766.0,88742439.0,97257618.0,1590659.0,21562784.0,47498366.0,45632531.0,36500662.0,33215055.0,8
79,79,2022,4,발달상권,2120239,오금역,CS100003,일식음식점,196800071,157923639.0,38228996.0,17964573.0,35520254.0,34892076.0,26664828.0,42881908.0,25790645.0,12438351.0,0.0,0.0,56472768.0,29870835.0,80684538.0,29124494.0,95576153.0,31137562.0,647436.0,679808.0,8954629.0,16711218.0,37559242.0,62808819.0,6
80,80,2022,4,발달상권,2120236,장지역(가든파이브),CS100003,일식음식점,188584758,160256227.0,27851835.0,36873688.0,34149511.0,29382199.0,30565920.0,29284909.0,5053065.0,22798770.0,0.0,382482.0,132187470.0,26139131.0,24728396.0,94214.0,91940990.0,60483226.0,632398.0,35689968.0,51013467.0,35673753.0,24290583.0,5124048.0,3
81,81,2022,4,발달상권,2120235,문정역,CS100003,일식음식점,813933544,762375329.0,51558215.0,127832149.0,151904772.0,158092231.0,168318952.0,156227225.0,37854050.0,13704165.0,6410844.0,1253560.0,469906761.0,34194378.0,204520700.0,97647301.0,326093468.0,192680971.0,1648894.0,146960718.0,204360036.0,100172885.0,49304579.0,16327325.0,50
82,82,2022,4,발달상권,2120234,가락시장역,CS100003,일식음식점,273347103,205161419.0,68185684.0,39956410.0,22302094.0,46280815.0,56451621.0,40170479.0,36732883.0,31452801.0,19837892.0,0.0,77551913.0,12672723.0,91507077.0,71777498.0,194519668.0,59862418.0,2113015.0,69210581.0,77886469.0,40915731.0,34541604.0,29714684.0,23
83,83,2022,4,발달상권,2120230,송파사거리(송파역),CS100003,일식음식점,190883059,124473292.0,66409767.0,16114204.0,27797815.0,24823753.0,21712304.0,34025216.0,31760323.0,34649444.0,0.0,307838.0,51594243.0,18915477.0,104432436.0,15633065.0,96316390.0,75777121.0,735392.0,15650736.0,27448932.0,43731705.0,52835345.0,31691401.0,4
84,84,2022,4,발달상권,2120229,방이동먹자골목,CS100003,일식음식점,1129169655,782872089.0,345804381.0,139885968.0,144783628.0,152455065.0,152244254.0,193503174.0,224459670.0,121344711.0,93754387.0,493185.0,106721882.0,33942299.0,437749659.0,456508243.0,565386064.0,315159827.0,2980011.0,287626348.0,269770620.0,113238049.0,115786031.0,91144834.0,23
85,85,2022,4,발달상권,2120228,석촌역(석촌호수),CS100003,일식음식점,934027810,588510431.0,345517379.0,101289816.0,105496278.0,118840967.0,113390004.0,149493366.0,173108615.0,172408764.0,5824153.0,265904.0,244686346.0,117893550.0,459352933.0,106004924.0,425298016.0,437430572.0,6783971.0,330689250.0,283441763.0,99519736.0,98525787.0,43768079.0,11
86,86,2022,4,발달상권,2120227,잠실역,CS100003,일식음식점,1535399558,1248292074.0,287107484.0,189002546.0,230308449.0,246978616.0,255846591.0,326155872.0,168275277.0,118832207.0,3451057.0,0.0,557073086.0,113169515.0,548564668.0,313141232.0,698281363.0,450859561.0,8462235.0,190625144.0,317551846.0,296336723.0,200367674.0,135797303.0,26
87,87,2022,4,발달상권,2120226,석촌고분역,CS100003,일식음식점,79674954,68948766.0,10726188.0,14512593.0,10193650.0,15442966.0,14652188.0,14147369.0,9366045.0,1360143.0,0.0,0.0,40477457.0,6674590.0,25578976.0,6943931.0,47902639.0,25513648.0,585363.0,22389894.0,26096959.0,15128481.0,7427806.0,1787782.0,4
88,88,2022,4,발달상권,2120225,잠실새내역(신천),CS100003,일식음식점,3118739855,2163307880.0,955431975.0,382951741.0,395351669.0,436269788.0,442377892.0,506356790.0,630003247.0,325428728.0,112593564.0,6308475.0,784699284.0,317317978.0,1340203459.0,557617095.0,1484804213.0,1227019054.0,51910071.0,596037189.0,654282735.0,668674106.0,466914783.0,274004393.0,30
89,89,2022,4,발달상권,2120224,수서역,CS100003,일식음식점,1779794005,1586699939.0,193094066.0,291350719.0,306123052.0,287490960.0,350256789.0,351478419.0,124128536.0,68965530.0,0.0,11365572.0,812750206.0,150519759.0,693531710.0,111626758.0,760575749.0,538637857.0,10170461.0,240941200.0,414818878.0,265954380.0,208571853.0,158756831.0,11
90,90,2022,4,발달상권,2120222,삼성역,CS100003,일식음식점,4727051994,3458595316.0,1268456678.0,577973611.0,612091127.0,725980792.0,771764923.0,770784863.0,708650250.0,559806428.0,103539047.0,5951575.0,1576964358.0,734863828.0,1811396543.0,494336643.0,1688064072.0,1744748638.0,41631017.0,897574702.0,1165589270.0,668008471.0,410741883.0,249267369.0,24
91,91,2022,4,발달상권,2120220,대치역,CS100003,일식음식점,513293887,389511014.0,123782873.0,63570763.0,82584408.0,93380437.0,71454474.0,78520932.0,80553878.0,43228995.0,0.0,634818.0,207844720.0,76756299.0,221599877.0,6458173.0,206095524.0,203906714.0,34950218.0,42060670.0,49111834.0,128199505.0,100884152.0,54795856.0,5
92,92,2022,4,발달상권,2120219,은마아파트,CS100003,일식음식점,177925255,114053014.0,63872241.0,20123224.0,27776160.0,27259958.0,19528692.0,19364980.0,32648932.0,31223309.0,1292461.0,234993.0,68858007.0,18762028.0,67546159.0,21231607.0,68855658.0,54670508.0,4124125.0,2899812.0,6710222.0,37419679.0,34461510.0,37910814.0,11
93,93,2022,4,발달상권,2120218,코엑스,CS100003,일식음식점,665451040,541363700.0,124087340.0,76559638.0,106098873.0,125349256.0,121280175.0,112075758.0,72061991.0,52025349.0,0.0,96704.0,348412400.0,63787738.0,209512151.0,43642047.0,198976695.0,119047842.0,5087875.0,57796633.0,76636681.0,92958885.0,46032680.0,39511782.0,10
94,94,2022,4,발달상권,2120217,대치사거리,CS100003,일식음식점,6475276,5176567.0,1298709.0,479186.0,1057549.0,1849409.0,1506983.0,283440.0,527209.0,771500.0,0.0,91348.0,4830488.0,667102.0,886338.0,0.0,2097352.0,1000652.0,78298.0,760016.0,766802.0,519379.0,840402.0,133107.0,5
95,95,2022,4,발달상권,2120216,경기고교사거리(경기고교앞사거리),CS100003,일식음식점,193749740,162008980.0,31740760.0,32043717.0,36521044.0,30585234.0,31190612.0,31668373.0,31740760.0,0.0,0.0,2235982.0,62255752.0,13598204.0,88760989.0,26898813.0,67733640.0,50526228.0,85793.0,5587274.0,8970203.0,36199320.0,35346750.0,32070527.0,5
96,96,2022,4,발달상권,2120215,포스코사거리,CS100003,일식음식점,7692823632,6943844915.0,748978717.0,1156958441.0,1397275209.0,1281208431.0,1503317345.0,1605085489.0,688257966.0,60720751.0,56505699.0,2324405.0,2498220478.0,308134708.0,2086755447.0,2740882895.0,3024972104.0,1675261493.0,13215586.0,940039397.0,1889371315.0,1158293501.0,453016761.0,246297043.0,39
97,97,2022,4,발달상권,2120214,영동대교남단교차로,CS100003,일식음식점,135809230,121792527.0,14016703.0,37316141.0,30851792.0,16401047.0,14676449.0,22547098.0,14016703.0,0.0,0.0,0.0,51188164.0,462980.0,26482424.0,57675662.0,51442803.0,25139783.0,0.0,16024875.0,36517503.0,12430998.0,6030307.0,5578902.0,6
98,98,2022,4,발달상권,2120213,삼성중앙역,CS100003,일식음식점,1172950625,992775012.0,179560967.0,147156237.0,217072240.0,200893383.0,195476819.0,232176333.0,178403514.0,1157453.0,17000303.0,307323.0,77912467.0,17729462.0,378150896.0,681542851.0,453541062.0,312215541.0,307323.0,169912777.0,335808678.0,156373429.0,69606583.0,34055140.0,13
99,99,2022,4,발달상권,2120212,한티역,CS100003,일식음식점,591751353,382737288.0,209014065.0,68321874.0,72822655.0,82057188.0,74791203.0,84744368.0,117435831.0,91578234.0,0.0,2460274.0,213865968.0,93198248.0,259515835.0,22711028.0,254349946.0,244039364.0,25245580.0,74313141.0,66234733.0,163902885.0,128823988.0,39868982.0,10
100,100,2022,4,발달상권,2120211,도성초등학교,CS100003,일식음식점,337623914,249475745.0,88148169.0,42788900.0,57522503.0,47991090.0,50850709.0,50322543.0,60359417.0,27788752.0,0.0,309704.0,161821109.0,46682564.0,128017508.0,793029.0,148619764.0,147122419.0,25832461.0,39200180.0,44567168.0,97541094.0,78627820.0,9973456.0,8
101,101,2022,4,발달상권,2120210,선릉역,CS100003,일식음식점,3560223350,2922563685.0,637659665.0,476332772.0,580411526.0,598039843.0,632967702.0,634811842.0,402940548.0,234719117.0,309196595.0,14641444.0,1130118942.0,221077430.0,993880914.0,891308025.0,1546825638.0,936312752.0,33960257.0,600743738.0,799649870.0,521415290.0,353951357.0,173417874.0,34
102,102,2022,4,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",CS100003,일식음식점,312259220,285838291.0,25034995.0,50284694.0,59052648.0,61813654.0,51931075.0,62756220.0,25034995.0,0.0,0.0,1385934.0,191548509.0,22705939.0,90421066.0,6197772.0,100466255.0,131962550.0,669060.0,49069928.0,70821417.0,52479096.0,26759435.0,32629867.0,9
103,103,2022,4,발달상권,2120208,청담사거리(청담동명품거리),CS100003,일식음식점,3337071621,2619652335.0,717419286.0,318102270.0,587680963.0,531892566.0,452767587.0,729208949.0,536063169.0,181356117.0,205906668.0,370464.0,254727191.0,146370112.0,955811930.0,1773885256.0,1240153153.0,710986186.0,4426818.0,340325879.0,702896002.0,484042630.0,296704090.0,122743914.0,34
104,104,2022,4,발달상권,2120207,선정릉역,CS100003,일식음식점,733484052,689341173.0,44035665.0,101044512.0,155440387.0,140037541.0,135482508.0,157336225.0,44035665.0,0.0,7369401.0,107214.0,365098966.0,37262109.0,195380817.0,128265545.0,307293023.0,226559056.0,2159747.0,158323895.0,204782476.0,83433923.0,59292099.0,25859940.0,14
105,105,2022,4,발달상권,2120206,개나리아파트,CS100003,일식음식점,255866978,198566195.0,57300783.0,37759067.0,36213977.0,33697687.0,58625146.0,32270318.0,20704212.0,36596571.0,0.0,3590496.0,81683783.0,32417469.0,98120600.0,40054630.0,103182611.0,54122311.0,0.0,3163756.0,15112457.0,37008595.0,60258527.0,41761588.0,9
106,106,2022,4,발달상권,2120205,매봉역,CS100003,일식음식점,1753083810,1408537259.0,344546551.0,215035153.0,269923060.0,265702385.0,313285577.0,344591084.0,289590668.0,54955883.0,86779350.0,8095244.0,508630669.0,62801811.0,629140598.0,457636138.0,842843429.0,326621661.0,6072376.0,184467555.0,369143392.0,275056940.0,151524486.0,183200337.0,16
107,107,2022,4,발달상권,2120204,르네상스호텔사거리,CS100003,일식음식점,1685921585,1548316713.0,137604872.0,246026272.0,340259411.0,366235909.0,298585924.0,297209197.0,74041555.0,63563317.0,2826400.0,10408727.0,597501498.0,85453756.0,694253598.0,295477606.0,576735021.0,248425656.0,1055370.0,102644653.0,240188476.0,212166424.0,154569945.0,114535808.0,11
108,108,2022,4,발달상권,2120203,강남구청역,CS100003,일식음식점,2399787466,1941547799.0,458239667.0,305442348.0,391756540.0,394813206.0,419983707.0,429551998.0,321510152.0,136729515.0,49873626.0,1013298.0,492625200.0,184022699.0,1054371544.0,617881099.0,988463287.0,684794901.0,5539223.0,486542039.0,562996218.0,277205147.0,227296120.0,113679440.0,19
109,109,2022,4,발달상권,2120202,압구정로데오역(압구정로데오),CS100003,일식음식점,3009150695,1838481280.0,1170669415.0,228882836.0,303200226.0,436806532.0,365669768.0,503921918.0,772704746.0,397964669.0,556472520.0,255602.0,255077686.0,95452625.0,795410476.0,1306481786.0,1455293177.0,1002381334.0,7816552.0,921306951.0,1025260883.0,266384729.0,166869175.0,70036220.0,40
110,110,2022,4,발달상권,2120200,학동사거리,CS100003,일식음식점,4936609495,3606492715.0,1330116780.0,550677870.0,678259770.0,782917082.0,742879463.0,851758530.0,862708894.0,467407886.0,320366914.0,0.0,455404169.0,326300538.0,1698221113.0,2136316761.0,1925748005.0,1136663385.0,7109147.0,540456935.0,1143641388.0,635584520.0,440472289.0,295147113.0,42
111,111,2022,4,발달상권,2120199,경복아파트교차로,CS100003,일식음식점,92634289,72432492.0,20201797.0,1255420.0,13616075.0,16126914.0,6585723.0,34848360.0,17481721.0,2720076.0,,,30804864.0,5021679.0,47622258.0,9185488.0,63710365.0,23002527.0,6204370.0,45843571.0,27400455.0,5312218.0,1952279.0,,5
112,112,2022,4,발달상권,2120198,구역삼세무서,CS100003,일식음식점,636486451,602287473.0,33045967.0,104459865.0,109559003.0,111901796.0,156865562.0,119501247.0,32189366.0,856601.0,18220325.0,0.0,214773712.0,46967676.0,221318031.0,134053696.0,160639455.0,89885584.0,1153011.0,38769468.0,69876373.0,59093780.0,54470212.0,28315207.0,15
113,113,2022,4,발달상권,2120197,역삼역,CS100003,일식음식점,5429562408,4936925492.0,492636916.0,824607417.0,1001113961.0,1066777045.0,1133755327.0,910671742.0,421881497.0,70755419.0,123349208.0,45693328.0,1801217188.0,274767655.0,1782027970.0,1402507059.0,2039160050.0,1034776852.0,5229594.0,575052175.0,1019324440.0,677569426.0,397596109.0,399165157.0,62
114,114,2022,4,발달상권,2120196,서울세관,CS100003,일식음식점,811293350,639579486.0,171713864.0,100455660.0,135603126.0,144407279.0,132243204.0,126870217.0,113775926.0,57937938.0,0.0,0.0,223222118.0,88549520.0,374357926.0,125163786.0,260432709.0,129376138.0,427366.0,31941646.0,82338748.0,102025772.0,99300569.0,73774746.0,8
115,115,2022,4,발달상권,2120195,성수대교남단,CS100003,일식음식점,678850448,549915706.0,128934742.0,105230985.0,87979690.0,96634586.0,106921159.0,153149286.0,116195690.0,12739052.0,0.0,0.0,176947276.0,31355460.0,337042036.0,120766624.0,253847957.0,126539490.0,0.0,29957834.0,88270922.0,68395673.0,75782728.0,117980292.0,17
116,116,2022,4,발달상권,2120194,언주역(차병원),CS100003,일식음식점,148885375,143281596.0,5603779.0,16370255.0,35834254.0,30689598.0,31885582.0,28501907.0,5603779.0,0.0,5603779.0,0.0,86634831.0,5761021.0,28156130.0,22729614.0,39660231.0,17062171.0,0.0,8775793.0,14573181.0,17966076.0,11328355.0,4078995.0,11
117,117,2022,4,발달상권,2120193,도산공원교차로,CS100003,일식음식점,1469367415,1058252779.0,409094758.0,221227715.0,187694486.0,190652941.0,248453867.0,210223770.0,268427371.0,140667387.0,13286150.0,2019878.0,194544500.0,90020703.0,612525296.0,556970888.0,617371202.0,264846547.0,300256.0,136347041.0,286734528.0,191149485.0,136682774.0,131003672.0,14
118,118,2022,4,발달상권,2120192,뱅뱅사거리,CS100003,일식음식점,645124428,566686147.0,75468243.0,97904563.0,115644602.0,131078988.0,132030565.0,90027429.0,50231344.0,25236899.0,9204615.0,2667805.0,210270239.0,38140503.0,216878813.0,167660220.0,250534333.0,85330547.0,302233.0,49292715.0,92594562.0,77308532.0,82194416.0,34474658.0,23
119,119,2022,4,발달상권,2120191,학동역,CS100003,일식음식점,803747401,712644279.0,91103122.0,117903690.0,140749415.0,151245035.0,145547203.0,157198936.0,84920047.0,6183075.0,46798091.0,718146.0,293946651.0,23885020.0,223555303.0,214844190.0,345923344.0,235838348.0,2694634.0,136261670.0,206161964.0,139363211.0,57887541.0,39392670.0,16
120,120,2022,4,발달상권,2120190,강남을지병원,CS100003,일식음식점,1517562404,1228526644.0,288955007.0,187147650.0,235705729.0,258563268.0,228222751.0,318887246.0,239889898.0,49065109.0,76691055.0,80753.0,159752793.0,51522321.0,512835822.0,716679660.0,664468247.0,390471685.0,0.0,237431988.0,473191916.0,190213794.0,82655234.0,71447001.0,25
121,121,2022,4,발달상권,2120189,강남역,CS100003,일식음식점,9675561101,7479954126.0,2195606975.0,1224872047.0,1495235116.0,1425292432.0,1564673772.0,1769880759.0,1538399458.0,657207517.0,141890334.0,65581314.0,2680209629.0,1158750099.0,3603010325.0,2026119400.0,4261013817.0,3153500022.0,110949719.0,2595325996.0,2216987910.0,1185430191.0,917624360.0,388195665.0,82
122,122,2022,4,발달상권,2120188,압구정역,CS100003,일식음식점,3038641280,2185946996.0,852694284.0,341600967.0,419173622.0,411073848.0,508219676.0,505878883.0,528357849.0,324336435.0,108462024.0,6750014.0,821925315.0,375920854.0,1020607501.0,704975572.0,1334868906.0,953055765.0,42211521.0,455784899.0,627560706.0,531201287.0,307497978.0,323668281.0,27
123,123,2022,4,발달상권,2120187,신논현역,CS100003,일식음식점,3678952415,2710821478.0,968130937.0,394882145.0,519025044.0,544375841.0,576722890.0,675815558.0,646374150.0,321756787.0,242372916.0,208810.0,937440731.0,319584487.0,1269023979.0,910321492.0,1692770236.0,1261568227.0,21924483.0,952536020.0,984394217.0,472214438.0,310569153.0,212700150.0,39
124,124,2022,4,발달상권,2120186,가로수길,CS100003,일식음식점,8270816250,5251278990.0,3019537260.0,761022848.0,969166464.0,1064464915.0,1054048981.0,1402575782.0,1783152541.0,1236384719.0,1147166462.0,480721.0,834653305.0,461186971.0,2404623978.0,3422704813.0,3832526827.0,3248963947.0,82161260.0,3137877664.0,2478121170.0,705856729.0,496741854.0,180732097.0,45
125,125,2022,4,발달상권,2120185,논현역,CS100003,일식음식점,1703016640,1287164322.0,415852318.0,162257765.0,228355508.0,283138687.0,284840306.0,328572056.0,293997097.0,121855221.0,204168642.0,9958430.0,309030328.0,54566124.0,536346701.0,588946415.0,867658406.0,452044388.0,3887799.0,356392045.0,518417431.0,245865546.0,144463189.0,50676787.0,21
126,126,2022,4,발달상권,2120184,포이사거리(삼호물산),CS100003,일식음식점,450361867,385660697.0,64701170.0,69360069.0,68189400.0,104522801.0,78501964.0,65086463.0,42186806.0,22514364.0,24470864.0,1568640.0,122715077.0,25129766.0,168665548.0,107811972.0,188043714.0,50192899.0,951694.0,25378529.0,50645676.0,60337568.0,68732244.0,32190902.0,12
127,127,2022,4,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS100003,일식음식점,852474275,762436635.0,90037640.0,84279135.0,138524386.0,131063170.0,166074327.0,242495617.0,84232612.0,5805028.0,68380733.0,0.0,124645566.0,9393095.0,198493457.0,451561424.0,419759316.0,124387067.0,608592.0,58254283.0,239713708.0,112172486.0,97617216.0,35780098.0,9
128,128,2022,4,발달상권,2120180,양재화물트럭터미널앞,CS100003,일식음식점,313807096,276373870.0,37341062.0,55257310.0,57223601.0,53345849.0,60968755.0,49578355.0,37341062.0,0.0,0.0,14440474.0,231475808.0,19795452.0,48003198.0,0.0,123405662.0,60564013.0,92164.0,24774827.0,56416992.0,63290943.0,26522846.0,12964070.0,*
