,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
799,2022,3,골목상권,2110942,염곡동 구룡사(포이동성당),CS100003,일식음식점,631,614,17,90.0,79.0,186.0,146.0,113.0,17.0,0.0,0.0,0.0,366.0,0.0,146.0,119.0,288,202,0.0,84.0,175.0,175.0,51.0,6.0,*
800,2022,3,골목상권,2110941,언남고등학교,CS100003,일식음식점,2506,2381,125,381.0,512.0,472.0,537.0,479.0,125.0,0.0,0.0,7.0,1809.0,132.0,558.0,0.0,1252,597,7.0,288.0,544.0,578.0,198.0,236.0,*
801,2022,3,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),CS100003,일식음식점,805,729,76,104.0,104.0,159.0,182.0,180.0,76.0,0.0,0.0,0.0,390.0,22.0,224.0,169.0,302,88,0.0,5.0,43.0,153.0,109.0,76.0,*
802,2022,3,골목상권,2110925,서초중학교,CS100003,일식음식점,536,513,23,65.0,93.0,73.0,139.0,143.0,23.0,0.0,32.0,0.0,147.0,0.0,111.0,246.0,273,217,0.0,124.0,166.0,101.0,50.0,46.0,*
803,2022,3,골목상권,2110924,반포4동주민센터(몽마르뜨공원),CS100003,일식음식점,4867,3353,1514,539.0,527.0,704.0,726.0,857.0,750.0,764.0,458.0,0.0,0.0,0.0,1419.0,2990.0,2134,1489,12.0,528.0,985.0,1115.0,798.0,200.0,3
804,2022,3,골목상권,2110923,방배역 1번,CS100003,일식음식점,2229,1960,269,350.0,363.0,402.0,323.0,522.0,188.0,81.0,0.0,0.0,1048.0,282.0,778.0,121.0,779,685,13.0,53.0,67.0,349.0,443.0,550.0,*
805,2022,3,골목상권,2110921,서울프랑스학교,CS100003,일식음식점,1846,1278,568,322.0,199.0,237.0,208.0,312.0,256.0,312.0,0.0,0.0,634.0,284.0,739.0,189.0,870,492,9.0,341.0,360.0,228.0,275.0,151.0,*
806,2022,3,골목상권,2110916,내방역 4번,CS100003,일식음식점,811,691,120,80.0,179.0,119.0,124.0,189.0,105.0,15.0,125.0,0.0,0.0,0.0,220.0,466.0,409,285,0.0,140.0,284.0,185.0,75.0,10.0,*
807,2022,3,골목상권,2110902,사당역 4번,CS100003,일식음식점,5734,3884,1850,234.0,865.0,887.0,1058.0,1074.0,917.0,933.0,0.0,0.0,2387.0,435.0,2674.0,238.0,2442,2779,28.0,1290.0,1229.0,877.0,883.0,915.0,3
808,2022,3,골목상권,2110900,낙성대역 1번(관악구민 종합체육센터),CS100003,일식음식점,17412,14322,3090,3111.0,2803.0,2936.0,2745.0,2727.0,1850.0,1240.0,0.0,0.0,6884.0,1507.0,8201.0,820.0,10794,5722,343.0,6732.0,5187.0,2250.0,1545.0,457.0,5
809,2022,3,골목상권,2110895,샤로수길,CS100003,일식음식점,13906,9762,4144,1011.0,1826.0,2318.0,2191.0,2416.0,2271.0,1873.0,255.0,13.0,3533.0,991.0,7183.0,1944.0,6235,6762,207.0,6551.0,3654.0,1018.0,1197.0,372.0,21
810,2022,3,골목상권,2110892,관악구 중앙길,CS100003,일식음식점,3912,2934,978,550.0,504.0,613.0,582.0,685.0,484.0,494.0,11.0,0.0,947.0,456.0,2010.0,488.0,1778,1865,27.0,1200.0,796.0,516.0,697.0,406.0,10
811,2022,3,골목상권,2110883,은천초등학교(은천교앞),CS100003,일식음식점,2037,1735,302,260.0,364.0,419.0,350.0,342.0,219.0,83.0,7.0,14.0,899.0,186.0,787.0,144.0,1132,720,14.0,501.0,337.0,253.0,445.0,302.0,4
812,2022,3,골목상권,2110882,신성초등학교,CS100003,일식음식점,3045,2080,965,321.0,634.0,45.0,589.0,491.0,509.0,456.0,45.0,0.0,867.0,357.0,1660.0,161.0,1902,982,18.0,401.0,375.0,536.0,812.0,759.0,4
813,2022,3,골목상권,2110881,구립대학경로당(관악산샘말공원),CS100003,일식음식점,15967,11465,4502,1964.0,1596.0,2889.0,2315.0,2701.0,2572.0,1930.0,126.0,18.0,6539.0,684.0,7623.0,977.0,8945,6739,423.0,4625.0,4311.0,2648.0,2812.0,864.0,15
814,2022,3,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS100003,일식음식점,974,558,416,150.0,133.0,15.0,117.0,143.0,193.0,223.0,12.0,0.0,322.0,179.0,442.0,31.0,731,243,10.0,502.0,302.0,40.0,110.0,10.0,4
815,2022,3,골목상권,2110865,남강고등학교(남강중학교),CS100003,일식음식점,1478,983,495,212.0,233.0,0.0,283.0,255.0,245.0,250.0,0.0,0.0,340.0,260.0,851.0,27.0,798,680,34.0,320.0,255.0,371.0,320.0,178.0,4
816,2022,3,골목상권,2110861,관악구신사동주민센터,CS100003,일식음식점,402,258,144,42.0,54.0,54.0,36.0,72.0,108.0,36.0,36.0,0.0,0.0,0.0,186.0,180.0,330,60,0.0,18.0,90.0,96.0,108.0,78.0,*
817,2022,3,골목상권,2110855,신대방역 2번,CS100003,일식음식점,3585,2680,905,535.0,378.0,590.0,505.0,672.0,559.0,346.0,18.0,,1386.0,623.0,1546.0,12.0,2031,1541,28.0,1331.0,1188.0,386.0,502.0,138.0,3
818,2022,3,골목상권,2110852,이수역 9번,CS100003,일식음식점,7024,4532,2492,91.0,1032.0,1210.0,1095.0,1195.0,1236.0,1256.0,0.0,0.0,2087.0,1329.0,3191.0,417.0,3261,3330,36.0,1768.0,1677.0,1108.0,1121.0,880.0,*
819,2022,3,골목상권,2110850,사당역 10번,CS100003,일식음식점,274,221,53,40.0,52.0,58.0,40.0,31.0,53.0,0.0,0.0,0.0,98.0,35.0,96.0,45.0,154,67,0.0,66.0,97.0,36.0,17.0,4.0,6
820,2022,3,골목상권,2110840,중앙대학교,CS100003,일식음식점,19743,16838,2905,2660.0,3076.0,3534.0,3828.0,3740.0,1814.0,1091.0,0.0,16.0,7785.0,2722.0,8358.0,862.0,9557,7978,290.0,7082.0,2706.0,2029.0,3886.0,1546.0,8
821,2022,3,골목상권,2110839,숭실대입구역 4번,CS100003,일식음식점,19365,17187,2178,3030.0,3789.0,3620.0,3736.0,3012.0,1521.0,657.0,0.0,179.0,9080.0,3271.0,6666.0,169.0,9625,8709,1165.0,8500.0,2217.0,2335.0,3474.0,642.0,7
822,2022,3,골목상권,2110838,상도1동주민센터앞,CS100003,일식음식점,2018,1758,260,275.0,349.0,295.0,423.0,416.0,260.0,0.0,0.0,5.0,845.0,83.0,1041.0,49.0,830,873,35.0,403.0,299.0,309.0,437.0,221.0,*
823,2022,3,골목상권,2110831,상도4동주민센터,CS100003,일식음식점,2742,1453,1289,269.0,211.0,173.0,187.0,613.0,887.0,402.0,0.0,123.0,237.0,537.0,1743.0,102.0,1497,986,41.0,734.0,921.0,392.0,286.0,149.0,*
824,2022,3,골목상권,2110828,노량진역 6번,CS100003,일식음식점,746,707,39,97.0,170.0,146.0,120.0,174.0,35.0,4.0,0.0,0.0,499.0,108.0,139.0,0.0,366,278,8.0,190.0,189.0,72.0,155.0,30.0,13
825,2022,3,골목상권,2110823,신대방삼거리역 3번,CS100003,일식음식점,4239,3611,628,687.0,608.0,780.0,746.0,790.0,628.0,,,,1305.0,460.0,2449.0,25.0,2090,1966,45.0,1487.0,1300.0,662.0,474.0,89.0,*
826,2022,3,골목상권,2110821,보라매역 2번,CS100003,일식음식점,439,326,113,56.0,24.0,74.0,68.0,104.0,113.0,0.0,0.0,0.0,404.0,0.0,259.0,180.0,232,195,6.0,171.0,195.0,43.0,12.0,31.0,*
827,2022,3,골목상권,2110815,공군호텔,CS100003,일식음식점,2776,2442,334,358.0,501.0,512.0,524.0,547.0,334.0,0.0,0.0,0.0,1275.0,345.0,1132.0,24.0,1262,1394,24.0,506.0,590.0,635.0,564.0,337.0,3
828,2022,3,골목상권,2110812,신길6동주민센터,CS100003,일식음식점,1724,1466,258,195.0,252.0,288.0,330.0,401.0,227.0,31.0,5.0,5.0,803.0,143.0,602.0,171.0,854,577,10.0,180.0,206.0,304.0,463.0,268.0,*
829,2022,3,골목상권,2110783,영등포시장역 1번,CS100003,일식음식점,576,525,51,97.0,59.0,118.0,97.0,154.0,51.0,0.0,0.0,0.0,172.0,14.0,257.0,133.0,185,162,0.0,81.0,88.0,118.0,36.0,22.0,*
830,2022,3,골목상권,2110777,구로세무서,CS100003,일식음식점,1602,1583,19,159.0,402.0,272.0,309.0,441.0,19.0,9.0,0.0,9.0,1266.0,9.0,243.0,84.0,722,636,0.0,140.0,206.0,365.0,413.0,234.0,*
831,2022,3,골목상권,2110762,선유도역 1번,CS100003,일식음식점,1353,886,467,116.0,138.0,207.0,226.0,199.0,282.0,185.0,421.0,0.0,175.0,6.0,194.0,738.0,781,384,10.0,457.0,420.0,208.0,51.0,19.0,*
832,2022,3,골목상권,2110760,선유도역 6번,CS100003,일식음식점,3930,3786,144,534.0,804.0,930.0,750.0,768.0,144.0,0.0,0.0,0.0,2874.0,144.0,912.0,0.0,2076,1362,42.0,1350.0,1356.0,408.0,252.0,30.0,*
833,2022,3,골목상권,2110759,문래예술촌(문래창작촌),CS100003,일식음식점,348,243,105,32.0,41.0,48.0,52.0,70.0,76.0,29.0,48.0,0.0,0.0,26.0,123.0,177.0,161,176,2.0,154.0,135.0,27.0,15.0,4.0,12
834,2022,3,골목상권,2110753,시흥동 은행나무사거리,CS100003,일식음식점,10567,7641,2926,1606.0,1392.0,1442.0,1708.0,1493.0,1524.0,1402.0,0.0,10.0,4521.0,1770.0,4266.0,10.0,4565,5848,345.0,1720.0,1599.0,2577.0,2477.0,1696.0,*
835,2022,3,골목상권,2110744,독산동성당,CS100003,일식음식점,1636,1128,508,207.0,179.0,182.0,259.0,301.0,244.0,264.0,0.0,9.0,291.0,297.0,926.0,113.0,827,757,9.0,254.0,274.0,209.0,548.0,289.0,*
836,2022,3,골목상권,2110736,독산119안전센터,CS100003,일식음식점,90,69,21,16.0,9.0,16.0,22.0,6.0,18.0,3.0,3.0,0.0,0.0,12.0,47.0,40.0,74,12,0.0,3.0,9.0,25.0,24.0,25.0,*
837,2022,3,골목상권,2110731,금천구청역 1번 출입구,CS100003,일식음식점,388,265,123,32.0,45.0,44.0,87.0,57.0,37.0,86.0,,6.0,94.0,75.0,150.0,63.0,268,83,,39.0,71.0,70.0,89.0,83.0,*
838,2022,3,골목상권,2110729,가산동우체국,CS100003,일식음식점,5058,3389,1669,602.0,538.0,648.0,750.0,851.0,769.0,900.0,593.0,0.0,232.0,417.0,1963.0,1853.0,3268,1522,18.0,1034.0,1210.0,908.0,1018.0,621.0,5
839,2022,3,골목상권,2110725,가산동주민센터,CS100003,일식음식점,2021,1498,523,212.0,302.0,302.0,349.0,333.0,405.0,118.0,0.0,4.0,895.0,94.0,718.0,310.0,918,781,0.0,376.0,486.0,309.0,404.0,121.0,3
840,2022,3,골목상권,2110722,G타워,CS100003,일식음식점,5201,4872,329,634.0,918.0,939.0,1146.0,1235.0,290.0,39.0,131.0,21.0,2514.0,142.0,912.0,1481.0,2592,1676,7.0,1094.0,1922.0,826.0,277.0,149.0,5
841,2022,3,골목상권,2110718,한국SGI본부,CS100003,일식음식점,458,359,99,82.0,42.0,53.0,47.0,135.0,81.0,18.0,12.0,0.0,0.0,23.0,176.0,247.0,282,105,0.0,58.0,111.0,124.0,69.0,24.0,6
842,2022,3,골목상권,2110716,구로나눔길,CS100003,일식음식점,3113,2846,267,499.0,572.0,486.0,632.0,657.0,267.0,0.0,0.0,0.0,1788.0,304.0,778.0,243.0,1762,741,0.0,255.0,438.0,535.0,1045.0,231.0,*
843,2022,3,골목상권,2110710,남구로역 3번,CS100003,일식음식점,456,268,188,71.0,45.0,71.0,36.0,45.0,63.0,125.0,,,117.0,117.0,186.0,36.0,304,152,,45.0,63.0,125.0,151.0,72.0,*
844,2022,3,골목상권,2110706,그라운드 고척,CS100003,일식음식점,575,417,158,36.0,75.0,98.0,73.0,135.0,110.0,48.0,0.0,0.0,0.0,0.0,195.0,380.0,367,97,0.0,123.0,85.0,208.0,37.0,12.0,3
845,2022,3,골목상권,2110699,덕의초등학교,CS100003,일식음식점,464,349,115,47.0,63.0,67.0,57.0,115.0,115.0,0.0,0.0,0.0,192.0,43.0,219.0,10.0,153,224,15.0,57.0,125.0,100.0,62.0,19.0,*
846,2022,3,골목상권,2110695,개봉1동주민센터,CS100003,일식음식점,2105,1479,626,318.0,15.0,399.0,445.0,302.0,384.0,242.0,0.0,0.0,934.0,156.0,1010.0,5.0,1207,872,20.0,386.0,685.0,508.0,346.0,134.0,3
847,2022,3,골목상권,2110690,오류2동버들시장,CS100003,일식음식점,2974,2003,971,474.0,411.0,161.0,420.0,537.0,626.0,345.0,0.0,10.0,368.0,386.0,1715.0,495.0,1584,1202,25.0,357.0,494.0,630.0,709.0,569.0,3
848,2022,3,골목상권,2110664,강서구청옆,CS100003,일식음식점,738,464,274,98.0,20.0,46.0,117.0,183.0,162.0,112.0,176.0,0.0,0.0,0.0,111.0,451.0,464,241,0.0,234.0,379.0,79.0,7.0,7.0,*
849,2022,3,골목상권,2110660,등촌3동주민센터,CS100003,일식음식점,4487,3325,1162,630.0,612.0,709.0,617.0,757.0,572.0,590.0,0.0,10.0,2294.0,527.0,1433.0,223.0,1870,1381,64.0,573.0,596.0,870.0,774.0,371.0,3
850,2022,3,골목상권,2110659,화곡역 4번,CS100003,일식음식점,2670,2369,301,393.0,481.0,387.0,595.0,513.0,301.0,0.0,0.0,5.0,1360.0,240.0,955.0,110.0,1436,1086,10.0,465.0,491.0,623.0,491.0,442.0,4
851,2022,3,골목상권,2110657,양천향교역 5번,CS100003,일식음식점,409,210,199,,50.0,28.0,51.0,81.0,119.0,80.0,,5.0,175.0,84.0,94.0,51.0,176,228,5.0,152.0,157.0,38.0,24.0,28.0,4
852,2022,3,골목상권,2110656,까치산역 3번,CS100003,일식음식점,812,626,186,122.0,135.0,134.0,102.0,133.0,128.0,58.0,128.0,0.0,36.0,21.0,389.0,274.0,560,242,7.0,129.0,312.0,178.0,116.0,68.0,10
853,2022,3,골목상권,2110655,발산역 5번,CS100003,일식음식점,1223,1047,176,120.0,246.0,176.0,249.0,256.0,76.0,100.0,0.0,0.0,519.0,84.0,330.0,290.0,383,201,12.0,188.0,197.0,96.0,80.0,20.0,4
854,2022,3,골목상권,2110654,까치산역 4번,CS100003,일식음식점,562,443,119,79.0,81.0,79.0,91.0,113.0,119.0,0.0,0.0,0.0,250.0,11.0,301.0,15.0,233,317,0.0,180.0,165.0,107.0,58.0,41.0,4
855,2022,3,골목상권,2110645,우장산역 4번,CS100003,일식음식점,10555,7553,3002,1357.0,1399.0,1644.0,1497.0,1656.0,1521.0,1481.0,0.0,6.0,4162.0,1352.0,4954.0,81.0,4829,5575,336.0,889.0,1265.0,3216.0,3035.0,1663.0,4
856,2022,3,골목상권,2110640,방화역 1번,CS100003,일식음식점,6640,5697,943,1177.0,1264.0,1299.0,993.0,964.0,,943.0,,59.0,2608.0,956.0,2944.0,73.0,3338,2557,175.0,775.0,1446.0,1154.0,1271.0,1074.0,*
857,2022,3,골목상권,2110636,방화역 2번,CS100003,일식음식점,553,364,189,87.0,45.0,84.0,45.0,103.0,111.0,78.0,20.0,0.0,5.0,15.0,302.0,216.0,475,63,0.0,5.0,79.0,240.0,107.0,107.0,3
858,2022,3,골목상권,2110635,공항시장역 3번,CS100003,일식음식점,1425,907,518,190.0,216.0,,222.0,279.0,225.0,293.0,,,708.0,239.0,460.0,18.0,960,352,14.0,338.0,298.0,307.0,163.0,194.0,3
859,2022,3,골목상권,2110634,송정역 3번,CS100003,일식음식점,332,239,93,41.0,31.0,42.0,41.0,84.0,83.0,10.0,51.0,,,10.0,73.0,198.0,249,83,,20.0,94.0,52.0,104.0,62.0,*
860,2022,3,골목상권,2110632,방화역 3번,CS100003,일식음식점,1272,1028,244,166.0,189.0,137.0,216.0,320.0,177.0,67.0,4.0,0.0,472.0,71.0,451.0,274.0,807,453,48.0,266.0,389.0,286.0,195.0,76.0,*
861,2022,3,골목상권,2110619,목4동주민센터,CS100003,일식음식점,568,462,106,48.0,93.0,110.0,94.0,117.0,53.0,53.0,0.0,0.0,6.0,18.0,340.0,210.0,326,207,0.0,36.0,84.0,129.0,154.0,129.0,*
862,2022,3,골목상권,2110601,신월1동우편취급국,CS100003,일식음식점,939,673,266,60.0,164.0,123.0,143.0,183.0,184.0,82.0,61.0,0.0,0.0,20.0,470.0,388.0,715,163,0.0,102.0,143.0,245.0,225.0,164.0,*
863,2022,3,골목상권,2110586,서울서부지방법원,CS100003,일식음식점,5286,4800,486,833.0,870.0,987.0,974.0,1136.0,421.0,65.0,6.0,0.0,2734.0,376.0,1587.0,583.0,2210,1567,6.0,642.0,1230.0,838.0,714.0,345.0,7
864,2022,3,골목상권,2110572,서강대역 1번,CS100003,일식음식점,5236,4019,1217,700.0,754.0,884.0,937.0,744.0,543.0,674.0,0.0,26.0,2485.0,990.0,1690.0,45.0,2816,2288,325.0,1548.0,916.0,1322.0,844.0,151.0,4
865,2022,3,골목상권,2110569,홍대땡땡거리,CS100003,일식음식점,4285,2864,1421,583.0,553.0,572.0,632.0,524.0,819.0,602.0,0.0,5.0,1700.0,1278.0,1307.0,0.0,1109,3176,431.0,2084.0,552.0,461.0,706.0,51.0,3
866,2022,3,골목상권,2110566,경의선책거리,CS100003,일식음식점,6051,3372,2679,677.0,605.0,458.0,852.0,780.0,1385.0,1294.0,69.0,5.0,2300.0,956.0,2234.0,487.0,2035,3764,389.0,2598.0,1173.0,741.0,763.0,136.0,9
867,2022,3,골목상권,2110564,홍대입구역 3번,CS100003,일식음식점,20958,13581,7377,2508.0,2583.0,2363.0,2510.0,3617.0,3688.0,3689.0,253.0,47.0,6664.0,4562.0,8527.0,905.0,7230,12712,1310.0,11245.0,3713.0,1357.0,2037.0,281.0,5
868,2022,3,골목상권,2110563,상수역 3번,CS100003,일식음식점,558,490,68,93.0,87.0,121.0,97.0,92.0,68.0,0.0,0.0,0.0,227.0,81.0,201.0,49.0,154,92,0.0,6.0,55.0,62.0,79.0,42.0,*
869,2022,3,골목상권,2110562,연트럴파크(연남동주민센터),CS100003,일식음식점,7582,4857,2725,440.0,1020.0,957.0,1061.0,1379.0,1435.0,1290.0,0.0,0.0,672.0,268.0,4701.0,1941.0,2730,4852,160.0,4413.0,2071.0,401.0,484.0,53.0,4
870,2022,3,골목상권,2110561,상수역 4번,CS100003,일식음식점,4606,3703,903,674.0,739.0,700.0,791.0,799.0,818.0,85.0,128.0,66.0,2145.0,475.0,1088.0,704.0,2351,1936,103.0,1703.0,1365.0,536.0,413.0,166.0,3
871,2022,3,골목상권,2110559,성산중학교,CS100003,일식음식점,30546,21063,9483,4235.0,4051.0,4082.0,4070.0,4625.0,4732.0,4751.0,0.0,329.0,11929.0,6093.0,12055.0,140.0,15849,13491,871.0,13753.0,8262.0,2699.0,2945.0,816.0,7
872,2022,3,골목상권,2110554,망원역 1번,CS100003,일식음식점,1184,621,563,194.0,17.0,91.0,91.0,228.0,281.0,282.0,217.0,0.0,0.0,0.0,280.0,687.0,612,554,6.0,467.0,472.0,111.0,99.0,12.0,3
873,2022,3,골목상권,2110552,성미산체육관,CS100003,일식음식점,292,227,65,32.0,32.0,78.0,52.0,33.0,59.0,6.0,31.0,,,,83.0,178.0,162,123,,58.0,149.0,58.0,19.0,,3
874,2022,3,골목상권,2110550,합정역 8번,CS100003,일식음식점,11338,7690,3648,1409.0,1283.0,1377.0,1538.0,2083.0,2079.0,1569.0,637.0,0.0,2288.0,646.0,4641.0,3126.0,5472,5162,92.0,4690.0,4109.0,939.0,684.0,120.0,17
875,2022,3,골목상권,2110547,KB국민은행 망원동지점,CS100003,일식음식점,869,732,137,125.0,125.0,147.0,136.0,199.0,137.0,0.0,0.0,0.0,0.0,0.0,649.0,220.0,561,235,0.0,63.0,204.0,387.0,98.0,42.0,4
876,2022,3,골목상권,2110545,마포구청역 1번,CS100003,일식음식점,13584,10000,3584,1826.0,1960.0,2044.0,2070.0,2100.0,1820.0,1764.0,0.0,7.0,4835.0,1773.0,6187.0,782.0,5973,6554,101.0,3268.0,3014.0,2473.0,2467.0,1203.0,4
877,2022,3,골목상권,2110539,미근동,CS100003,일식음식점,6063,6019,44,846.0,1315.0,1161.0,1482.0,1215.0,44.0,0.0,0.0,0.0,5238.0,92.0,517.0,216.0,2302,2806,0.0,1409.0,1991.0,1071.0,492.0,148.0,4
878,2022,3,골목상권,2110537,충정로현대아파트,CS100003,일식음식점,2788,2715,73,448.0,644.0,488.0,572.0,563.0,73.0,0.0,0.0,21.0,2351.0,52.0,281.0,83.0,624,770,0.0,42.0,156.0,375.0,521.0,301.0,*
879,2022,3,골목상권,2110527,홍제역 2번,CS100003,일식음식점,1156,838,318,21.0,238.0,170.0,196.0,213.0,164.0,154.0,0.0,5.0,509.0,186.0,451.0,10.0,537,571,5.0,134.0,165.0,198.0,303.0,303.0,*
880,2022,3,골목상권,2110520,경의중앙 신촌역,CS100003,일식음식점,145,133,12,11.0,30.0,22.0,29.0,41.0,12.0,0.0,0.0,0.0,0.0,4.0,63.0,78.0,70,15,0.0,26.0,18.0,11.0,26.0,4.0,*
881,2022,3,골목상권,2110517,서대문소방서,CS100003,일식음식점,2449,1896,553,317.0,272.0,345.0,527.0,435.0,308.0,245.0,0.0,9.0,1070.0,173.0,1080.0,117.0,870,753,9.0,272.0,435.0,336.0,345.0,236.0,*
882,2022,3,골목상권,2110514,서대문우체국,CS100003,일식음식점,4010,3536,474,497.0,766.0,765.0,850.0,658.0,459.0,15.0,0.0,0.0,1845.0,528.0,1637.0,0.0,2681,1260,47.0,1783.0,982.0,312.0,685.0,132.0,3
883,2022,3,골목상권,2110513,연희파출소,CS100003,일식음식점,3887,2837,1050,285.0,480.0,630.0,671.0,771.0,723.0,327.0,273.0,0.0,784.0,329.0,1279.0,1222.0,1700,1314,19.0,435.0,709.0,670.0,625.0,557.0,5
884,2022,3,골목상권,2110509,연희대우아파트앞,CS100003,일식음식점,282,197,85,30.0,20.0,30.0,35.0,82.0,55.0,30.0,65.0,0.0,0.0,0.0,95.0,122.0,155,85,0.0,65.0,145.0,5.0,20.0,5.0,*
885,2022,3,골목상권,2110508,서연중학교,CS100003,일식음식점,2060,1319,741,286.0,270.0,50.0,382.0,331.0,370.0,371.0,175.0,0.0,0.0,0.0,832.0,1053.0,846,1214,6.0,953.0,823.0,160.0,79.0,39.0,*
886,2022,3,골목상권,2110507,명지대학교,CS100003,일식음식점,2377,2209,168,398.0,523.0,500.0,488.0,300.0,168.0,0.0,0.0,27.0,1279.0,316.0,580.0,175.0,915,1352,145.0,901.0,293.0,327.0,522.0,83.0,8
887,2022,3,골목상권,2110506,연희임광아파트,CS100003,일식음식점,245,213,32,24.0,70.0,24.0,55.0,40.0,24.0,8.0,24.0,0.0,40.0,8.0,102.0,71.0,102,56,0.0,24.0,16.0,64.0,40.0,79.0,*
888,2022,3,골목상권,2110503,명지대학교교회,CS100003,일식음식점,2759,1979,780,232.0,376.0,514.0,498.0,359.0,387.0,393.0,9.0,0.0,1836.0,319.0,554.0,50.0,1281,1464,120.0,994.0,672.0,475.0,426.0,59.0,6
889,2022,3,골목상권,2110502,남가좌파출소,CS100003,일식음식점,509,344,165,6.0,90.0,89.0,51.0,108.0,63.0,102.0,25.0,0.0,0.0,6.0,191.0,287.0,368,97,0.0,25.0,45.0,77.0,245.0,72.0,*
890,2022,3,골목상권,2110498,증산역 1번,CS100003,일식음식점,449,312,137,94.0,45.0,54.0,36.0,83.0,101.0,36.0,45.0,0.0,9.0,18.0,184.0,202.0,357,92,0.0,36.0,18.0,54.0,110.0,231.0,*
891,2022,3,골목상권,2110488,우리은행응암동지점,CS100003,일식음식점,1001,602,399,45.0,120.0,129.0,149.0,204.0,217.0,182.0,0.0,0.0,144.0,75.0,529.0,253.0,648,353,5.0,91.0,120.0,200.0,293.0,292.0,*
892,2022,3,골목상권,2110486,은평구청,CS100003,일식음식점,1432,938,494,189.0,156.0,156.0,219.0,218.0,270.0,224.0,0.0,5.0,453.0,291.0,564.0,119.0,621,541,0.0,68.0,239.0,240.0,417.0,198.0,*
893,2022,3,골목상권,2110485,연신내우체국,CS100003,일식음식점,1811,1253,558,30.0,249.0,327.0,321.0,326.0,243.0,315.0,12.0,6.0,588.0,66.0,1006.0,139.0,1074,663,12.0,213.0,220.0,329.0,499.0,475.0,*
894,2022,3,골목상권,2110477,은평세무서,CS100003,일식음식점,2045,1337,708,276.0,81.0,304.0,362.0,395.0,385.0,323.0,10.0,0.0,785.0,276.0,708.0,266.0,979,757,19.0,295.0,541.0,376.0,342.0,161.0,6
895,2022,3,골목상권,2110472,연신내역 4번,CS100003,일식음식점,567,404,163,163.0,120.0,97.0,72.0,115.0,86.0,77.0,0.0,0.0,130.0,63.0,278.0,96.0,376,161,15.0,25.0,69.0,156.0,132.0,155.0,3
896,2022,3,골목상권,2110471,응암동우체국,CS100003,일식음식점,404,284,120,43.0,62.0,55.0,39.0,85.0,104.0,16.0,53.0,0.0,0.0,10.0,99.0,252.0,257,120,0.0,102.0,126.0,69.0,60.0,20.0,4
897,2022,3,골목상권,2110468,응암역 3번,CS100003,일식음식점,1085,664,421,123.0,137.0,108.0,107.0,189.0,269.0,152.0,514.0,0.0,194.0,78.0,128.0,443.0,698,372,20.0,332.0,361.0,217.0,115.0,25.0,5
898,2022,3,골목상권,2110465,연신내역 7번,CS100003,일식음식점,1861,1236,625,257.0,8.0,336.0,277.0,358.0,364.0,261.0,0.0,0.0,596.0,301.0,861.0,103.0,1105,756,124.0,845.0,400.0,220.0,211.0,61.0,4
899,2022,3,골목상권,2110464,연신내역 5번,CS100003,일식음식점,1904,1155,749,268.0,44.0,209.0,249.0,385.0,399.0,350.0,248.0,0.0,322.0,10.0,735.0,911.0,982,922,10.0,847.0,755.0,224.0,63.0,5.0,*
900,2022,3,골목상권,2110461,새절역 2번,CS100003,일식음식점,277,199,78,63.0,40.0,40.0,28.0,28.0,67.0,11.0,12.0,0.0,0.0,6.0,129.0,130.0,186,68,0.0,6.0,85.0,85.0,69.0,11.0,3
901,2022,3,골목상권,2110459,응암역 2번,CS100003,일식음식점,291,213,78,0.0,65.0,38.0,59.0,51.0,37.0,41.0,5.0,0.0,0.0,0.0,184.0,102.0,225,66,0.0,19.0,97.0,76.0,48.0,51.0,5
902,2022,3,골목상권,2110455,역촌노인복지관,CS100003,일식음식점,1046,854,192,214.0,136.0,185.0,141.0,178.0,180.0,12.0,0.0,0.0,418.0,68.0,461.0,99.0,418,492,0.0,36.0,136.0,178.0,302.0,259.0,*
903,2022,3,골목상권,2110451,증산역 4번,CS100003,일식음식점,146,85,61,18.0,0.0,25.0,24.0,18.0,6.0,55.0,0.0,0.0,60.0,12.0,68.0,6.0,91,55,6.0,6.0,30.0,49.0,55.0,30.0,*
904,2022,3,골목상권,2110438,경춘선숲길 우측,CS100003,일식음식점,10047,8288,1759,1744.0,1344.0,1784.0,1810.0,1606.0,1188.0,571.0,0.0,46.0,4221.0,1603.0,3763.0,414.0,4534,4476,126.0,2700.0,1488.0,1742.0,2121.0,834.0,6
905,2022,3,골목상권,2110433,공릉역 2번,CS100003,일식음식점,2542,2096,446,429.0,383.0,384.0,398.0,502.0,446.0,0.0,0.0,0.0,1017.0,278.0,1242.0,5.0,896,1509,52.0,1232.0,445.0,272.0,331.0,73.0,*
