,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
1013,4,전통시장,2130234,푸른터시장(기능상실),1,,,,,1.0,,,,
1014,4,전통시장,2130261,성대전통시장(성대시장),30,1.0,2.0,,,1.0,,,,
1015,4,골목상권,2110847,예술인마을,4,,,1.0,,,,,,
1016,4,발달상권,2120186,가로수길,42,2.0,4.0,,,,,,,
1017,4,발달상권,2120191,학동역,65,4.0,6.0,,,,,,,
1018,4,전통시장,2130303,영동전통시장,5,,,,,,,,,
1019,4,발달상권,2120012,대학로(혜화역),62,1.0,5.0,4.0,,,,,,
1020,4,발달상권,2120039,신당역,55,3.0,5.0,,,,,,,
1021,4,발달상권,2120237,경찰병원역,57,2.0,3.0,,,,,,,
1022,4,골목상권,2110200,동대문경찰서,8,,,,,,,,,
1023,4,발달상권,2120063,청량리역(청량리),84,3.0,4.0,,,,,,,
1024,4,발달상권,2120224,수서역,40,,3.0,,,,,,,
1025,4,골목상권,2111015,석촌역 3번,18,2.0,,,,,,,,
1026,4,골목상권,2111006,석촌고분역 1번,18,,,,,,,,,
1027,4,골목상권,2110619,목4동주민센터,1,,,,,,,,,
1028,4,발달상권,2120228,석촌역(석촌호수),81,,6.0,,,,,,,
1029,4,발달상권,2120225,잠실새내역(신천),175,4.0,11.0,,,,,,,
1030,4,전통시장,2130312,석촌시장,9,,,,,,,,,
1031,4,골목상권,2111089,상일여고(상일초등학교),23,1.0,,,,,,,,
1032,4,발달상권,2120002,서촌(경복궁역),44,3.0,2.0,,,,,,,
1033,4,전통시장,2130321,장신구 특화거리 상점가,7,1.0,,,,,,,,
1034,4,골목상권,2111071,천동초등학교,2,,,,,,,,,
1035,4,골목상권,2111083,GS강동자이아파트,8,1.0,,,,,,,,
1036,4,골목상권,2110094,오산중학교,3,,,,,,,,,
1037,4,골목상권,2110064,효창공원앞역 2번,16,,1.0,4.0,,,,,,
1038,4,발달상권,2120040,용산전자상가(용산역),52,2.0,7.0,,,6.0,,,,
1039,4,발달상권,2120143,당산역,83,1.0,2.0,,,,,,,
1040,4,전통시장,2130294,관악중부시장,12,,2.0,,,,,,,
1041,4,전통시장,2130065,무학봉상점가,15,2.0,,,,,,,,
1042,4,관광특구,1001494,종로?청계 관광특구,243,5.0,18.0,,,6.0,,,,
1043,4,골목상권,2110125,사근동살곶이상점가,15,1.0,,2.0,,,,,,
1044,4,발달상권,2120057,아차산역,65,1.0,1.0,,,,,,,
1045,4,골목상권,2110136,경수초등학교,11,,2.0,,,,,,,
1046,4,골목상권,2110118,왕십리역 9번,15,1.0,,,,,,,,
1047,4,전통시장,2130007,광장시장(광장전통시장),22,1.0,3.0,,,,,,,
1048,4,골목상권,2110134,성수119안전센터,38,,,,,,,,,
1049,4,전통시장,2130024,남대문시장(자유상가),41,,4.0,,,2.0,,,,
1050,4,발달상권,2120024,회현역,34,3.0,,,,,,,,
1051,4,골목상권,2110053,청구역 1번,7,3.0,,,,,,,,
1052,4,골목상권,2110147,능동우편취급국,10,1.0,,,,,,,,
1053,4,골목상권,2110117,성동구보건소,5,,,,,,,,,
1054,4,전통시장,2130052,서울중앙시장(신중앙시장),15,,2.0,,,,,,,
1055,4,골목상권,2110260,면목역 3번,23,,1.0,,,2.0,,,,
1056,4,골목상권,2110081,해방촌 남동측,21,3.0,,,,,,,,
1057,4,골목상권,2110179,광나루역 1번,11,1.0,1.0,,,,,,,
1058,4,발달상권,2120069,상봉역,78,1.0,2.0,,,,,,,
1059,4,골목상권,2110100,옥수동우편취급국,6,1.0,,,,,,,,
1060,4,전통시장,2130078,화양제일골목시장,4,,,,,,,,,
1061,4,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",18,,,,,1.0,,,,
1062,4,골목상권,2110153,중곡1동주민센터,3,1.0,,,,,,,,
1063,4,골목상권,2110176,해오름공원,15,,,,,,,,,
1064,4,발달상권,2120061,올림픽대교북단,30,,2.0,,,,,,,
1065,4,발달상권,2120060,강변역(테크노마트),27,1.0,3.0,,,,,,,
1066,4,골목상권,2110159,구의역 4번,29,2.0,,,,,,,,
1067,4,전통시장,2130081,자양골목전통시장(자양골목시장),3,,,1.0,,,,,,
1068,4,골목상권,2110163,성자초등학교,10,,,,,,,,,
1069,4,골목상권,2110334,석관중앙교회,13,,,,,,,,,
1070,4,골목상권,2110262,상봉역 3번,11,,1.0,,,,,,,
1071,4,골목상권,2110521,홍제역 4번,7,,,,,,,,,
1072,4,골목상권,2110286,한성대입구역 5번,21,2.0,,1.0,,,,,,
1073,4,골목상권,2110297,경동고등학교,15,1.0,,,,,,,,
1074,4,골목상권,2110291,한성대입구역 3번,21,1.0,1.0,,,,,,,
1075,4,골목상권,2110331,돌곶이역 8번,21,1.0,,,,,,,,
1076,4,골목상권,2110336,석관고등학교,6,,,,,,,,,
1077,4,골목상권,2110535,영천시장입구,12,,,,,,,,,
1078,4,골목상권,2110529,홍제3동주민센터,27,1.0,1.0,,,,,,,
1079,4,전통시장,2130177,인왕시장(홍제골목형상점가),15,,1.0,,,4.0,,,,
1080,4,전통시장,2130137,"수유전통시장(수유시장, 수유골목시장)",16,,,,,1.0,,,,
1081,4,골목상권,2110372,강북중학교,7,1.0,1.0,,,,,,,
1082,4,전통시장,2130140,숭인시장,24,1.0,1.0,,,2.0,,,,
1083,4,골목상권,2110519,서대문구보건소별관,18,1.0,,,,,,,,
1084,4,골목상권,2110534,경기대학교,12,,,2.0,,,,,,
1085,4,발달상권,2120101,합정역,77,4.0,6.0,,,,,,,
1086,4,골목상권,2110527,홍제역 2번,4,,,,,,,,,
1087,4,골목상권,2110499,연가초등학교,15,,,,,,,,,
1088,4,골목상권,2110496,모래내우체국,22,1.0,2.0,,,,,,,
1089,4,골목상권,2110547,KB국민은행 망원동지점,15,1.0,1.0,,,,,,,
1090,4,골목상권,2110558,경성고등학교,25,2.0,1.0,,,,,,,
1091,4,골목상권,2110565,홍익대,5,,,,,,,,,
1092,4,발달상권,2120150,63빌딩,7,1.0,3.0,,,,,,,
1093,4,골목상권,2110533,충정로역 7번,1,,,,,,,,,
1094,4,전통시장,2130181,아현가구거리상점가,12,,,,,,,,,
1095,4,골목상권,2110514,서대문우체국,3,1.0,,,,,,,,
1096,4,골목상권,2110554,망원역 1번,6,1.0,,,,,,,,
1097,4,전통시장,2130195,도화동 상점가,42,2.0,,,,,,,,
1098,4,발달상권,2120141,영등포청과시장교차로,12,,,,,,,,,
1099,4,골목상권,2110756,문래중학교,7,,,,,,,,,
1100,4,골목상권,2110823,신대방삼거리역 3번,11,,,,,,,,,
1101,4,골목상권,2110777,구로세무서,4,1.0,,,,,,,,
1102,4,골목상권,2110788,영등포시장역 3번,4,1.0,,,,,,,,
1103,4,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",13,1.0,,,,,,,,
1104,4,골목상권,2110890,봉천역 1번(관악초등학교),13,,1.0,,,,,,,
1105,4,전통시장,2130308,청담삼익시장,3,1.0,,,,,,,,
1106,4,발달상권,2120212,한티역,58,1.0,6.0,,1.0,,,,,
1107,4,발달상권,2120016,동대문역,35,,1.0,,,,,,,
1108,4,골목상권,2110428,상계5동주민센터,26,1.0,,,,,,,,
1109,4,발달상권,2120079,창동역,64,4.0,3.0,,,,,,,
1110,4,골목상권,2111013,송파나루역 1번(송리단길),8,,,,,,,,,
1111,4,골목상권,2110030,동대문역 3번,9,,,,,,,,,
1112,4,골목상권,2110375,서울북부고용노동지청,17,,,,,,,,,
1113,4,골목상권,2110398,쌍문2동우체국,21,1.0,1.0,,,,,,,
1114,4,발달상권,2120084,공릉역,31,1.0,1.0,1.0,,,,,,
1115,4,골목상권,2110641,공항고등학교,11,,,,,,,,,
1116,4,골목상권,2110007,사직공원(한국사회과학도서관),11,1.0,,,,,,,,
1117,4,골목상권,2110020,서울국제고등학교,16,,,1.0,,,,,,
1118,4,골목상권,2110195,동대문구청,15,,,,,,,,,
1119,4,골목상권,2110441,영신여고,10,,,,,,,,,
1120,4,발달상권,2120217,대치사거리,11,,2.0,,,,,,,
1121,4,골목상권,2110189,제기동역 1번,8,1.0,,,,,,,,
1122,4,전통시장,2130307,도곡시장,9,,,,,,,,,
1123,4,골목상권,2110036,동묘앞역 3번,4,,,,,,,,,
1124,4,골목상권,2110385,효문고등학교,1,,,,,,,,,
1125,4,골목상권,2110192,동의보감타워,9,,,,,,,,,
1126,4,골목상권,2110203,떡전교사거리,3,,,,,,,,,
1127,4,골목상권,2110411,도봉역 3번,7,,,,,,,,,
1128,4,발달상권,2120080,마들역,50,,6.0,,,,,,,
1129,4,발달상권,2120099,월드컵경기장역(월드컵경기장),12,,,,,,,,,
1130,4,전통시장,2130323,둔촌역전통시장,6,,,,,,,,,
1131,4,발달상권,2120128,신도림역,63,1.0,4.0,,,,,,,
1132,4,골목상권,2110898,청림동주민센터(상도중학교),12,1.0,,,,,,,,
1133,4,골목상권,2110088,오산고등학교,10,8.0,,,,,,,,
1134,4,골목상권,2110476,역촌역 2번,3,,,,,,,,,
1135,4,골목상권,2110479,연신내역 2번,9,,,,,1.0,,,,
1136,4,발달상권,2120116,송정역,23,,2.0,,,,,,,
1137,4,골목상권,2110709,구로119안전센터,8,,,,,,,,,
1138,4,골목상권,2110724,금천구립가산도서관,5,1.0,,,,,,,,
1139,4,골목상권,2110710,남구로역 3번,52,,1.0,,,,,,,
1140,4,골목상권,2110740,금천해태공원,11,,,,,,,,,
1141,4,골목상권,2110731,금천구청역 1번 출입구,20,1.0,,,,,,,,
1142,4,골목상권,2110826,장승배기역 4번,13,,,,,,,,,
1143,4,전통시장,2130267,본동인정시장(기능상실),8,1.0,,,,,,,,
1144,4,골목상권,2111039,벌말어린이공원,4,,,,,,,,,
1145,4,골목상권,2111027,문정초등학교,7,,,,,,,,,
1146,4,골목상권,2110096,한남힐사이드아파트,6,3.0,,,,,,,,
1147,4,골목상권,2110043,충무초등학교,16,1.0,,1.0,,,,,,
1148,4,전통시장,2130058,이촌종합시장,4,1.0,,,,,,,,
1149,4,전통시장,2130048,동평화시장,2,,,,,,,,,
1150,4,골목상권,2110591,충정로역 6번,12,,,,,,,,,
1151,4,골목상권,2110144,어린이대공원역 4번,3,1.0,,,,,,,,
1152,4,골목상권,2110251,장안중학교,18,,,,,,,,,
1153,4,골목상권,2110268,망우3동주민센터,4,,,,,,,,,
1154,4,골목상권,2110318,KT월곡지사,5,,,,,,,,,
1155,4,골목상권,2110373,수유역 2번,7,2.0,,,,,,,,
1156,4,골목상권,2110347,구세군강북종합사회복지관,8,,,,,,,,,
1157,4,골목상권,2110768,도림2동유수지내체육시설,4,,,,,,,,,
1158,4,골목상권,2110886,관악해태어린이공원,12,,,,,,,,,
1159,4,전통시장,2130207,신정1동 골목시장(신정제일시장),6,,,,,,,,,
1160,4,골목상권,2110839,숭실대입구역 4번,7,,,1.0,,,,,,
1161,4,전통시장,2130100,답십리시장,7,,,,,,,,,
1162,4,전통시장,2130144,백운시장,5,,,,,,,,,
1163,4,골목상권,2110631,방화초등학교,2,,,,,,,,,
1164,4,골목상권,2110962,도산공원북측,1,,,,,,,,,
1165,4,전통시장,2130057,만리시장,2,,,,,1.0,,,,
1166,4,골목상권,2110253,중곡초등학교,10,,,,,,,,,
1167,4,전통시장,2130115,우림골목시장,23,,2.0,,,1.0,,,,
1168,4,골목상권,2110301,성신여대입구역 7번,8,,,,,,,,,
1169,4,전통시장,2130141,강북북부골목시장,5,,,,,,,,,
1170,4,전통시장,2130134,"솔샘시장(미아6,7동골목시장)",6,,,,,,,,,
1171,4,전통시장,2130176,유진상가,3,,,,,,,,,
1172,4,골목상권,2110165,국립정신건강센터,8,,,,,,,,,
1173,4,골목상권,2110391,샘말어린이공원,12,,,,,,,,,
1174,4,골목상권,2110916,내방역 4번,5,,,,,1.0,,,,
1175,4,전통시장,2130231,독산동 우시장,4,,,,,,,,,
1176,4,골목상권,2110951,신사은행나무공원,1,,,,,,,,,
1177,4,전통시장,2130011,충신시장,3,,,,,,,,,
1178,4,골목상권,2110607,금빛새마을금고본점,4,,,,,,,,,
1179,4,전통시장,2130091,청량종합도매시장,4,,,,,,,,,
1180,4,골목상권,2110427,노원 을지대학교병원,4,,,,,,,,,
1181,4,골목상권,2110436,상계제일중학교,8,,1.0,,,,,,,
1182,4,골목상권,2110444,수색성당,7,,,,,,,,,
1183,4,골목상권,2110592,서울금융고등학교,4,,,,,,,,,
1184,4,골목상권,2110156,군자역 5번,3,1.0,,,,,,,,
1185,4,전통시장,2130044,에리어식스(벨포스트),1,,,,,,,,,
1186,4,전통시장,2130032,인현시장,1,,,,,,,,,
1187,4,전통시장,2130233,남문시장,2,,,,,,,,,
1188,4,전통시장,2130260,신대방1동골목상권,6,,,,,,,,,
1189,4,전통시장,2130080,자양종합시장(기능상실),2,,,,,1.0,,,,
1190,4,전통시장,2130005,세운상가가동,1,,,,,,,,,
1191,4,골목상권,2110884,봉천역 4번(봉천110안전센터),2,,,,,,,,,
1192,4,골목상권,2110915,서래초등학교,1,,,,,,,,,
1193,4,골목상권,2111055,선사초등학교,1,,,,,,,,,
1194,4,골목상권,2110799,영등포본동주민센터,1,,,,,,,,,
1195,4,전통시장,2130275,강남골목시장,1,,,,,,,,,
1196,4,골목상권,2110011,청운초등학교,1,,,,,,,,,
1197,4,전통시장,2130123,꿈의숲 장곡 골목형상점가,4,,,,,,,,,
1198,4,골목상권,2110368,송천초등학교,1,,,,,,,,,
1199,4,골목상권,2110870,신림주공2단지(광신고등학교),2,,,,,,,,,
1200,4,골목상권,2111009,송파책박물관,1,,,,,,,,,
1201,4,골목상권,2110278,망우본동주민센터,36,5.0,,,,1.0,,,,
1202,4,전통시장,2130167,연신내상점가(연빛거리),40,,1.0,,,,,,,
1203,4,발달상권,2120091,본서부병원,56,1.0,2.0,,,,,,,
1204,4,골목상권,2110471,응암동우체국,22,2.0,,,,,,,,
1205,4,골목상권,2110485,연신내우체국,9,2.0,,,,,,,,
1206,4,전통시장,2130208,목동깨비시장(목3동시장),28,,1.0,,,,,,,
1207,4,골목상권,2110469,응암정보도서관,48,2.0,1.0,,,,,,,
1208,4,전통시장,2130163,응암오거리상점가,15,,1.0,,,,,,,
1209,4,골목상권,2110597,신월1동주민센터,16,2.0,2.0,,,,,,,
1210,4,발달상권,2120109,서울남부지방법원,33,1.0,1.0,,,,,,,
1211,4,전통시장,2130204,경창시장,10,,,,,,,,,
1212,4,골목상권,2110604,신월4동주민센터,12,2.0,,,,,,,,
1213,4,골목상권,2110659,화곡역 4번,18,1.0,,,,,,,,
1214,4,골목상권,2110632,방화역 3번,15,,,,,,,,,
1215,4,전통시장,2130219,까치산시장,29,,3.0,,,,,,,
1216,4,골목상권,2110646,푸른들청소년도서관,22,2.0,,,,,,,,
1217,4,발달상권,2120120,화곡역,88,,3.0,,,,,,,
1218,4,골목상권,2110700,고척초등학교,16,1.0,,,,,,,,
1219,4,골목상권,2110652,양천향교역 2번,16,1.0,,,,,,,,
1220,4,골목상권,2110653,화곡역 2번,10,1.0,,,,,,,,
1221,4,발달상권,2120131,가산디지털단지,212,7.0,25.0,,,,,,,
1222,4,전통시장,2130230,가리봉시장,5,,,,,,,,,
1223,4,골목상권,2110721,가리봉파출소,14,,,,,,,,,
1224,4,골목상권,2110691,개봉중학교,17,,,,,,,,,
1225,4,골목상권,2110735,말미고개,13,,1.0,,,,,,,
1226,4,골목상권,2110738,문성초등학교,20,2.0,1.0,,,,,,,
1227,4,발달상권,2120169,서초역,52,5.0,8.0,,,,,,,
1228,4,발달상권,2120190,강남을지병원,72,,3.0,,,,,,,
1229,4,골목상권,2110749,금산초등학교(금천고등학교),19,,,,,,,,,
1230,4,골목상권,2110747,석수역 1번 출입구,11,,,,,,,,,
1231,4,발달상권,2120153,노량진역(노량진),73,2.0,6.0,,,,,,,
1232,4,골목상권,2110828,노량진역 6번,23,2.0,1.0,,,,,,,
1233,4,발달상권,2120154,장승배기역,52,3.0,2.0,,,1.0,,,,
1234,4,골목상권,2110827,NH농협은행 상도동지점,14,,1.0,,,,,,,
1235,4,골목상권,2110852,이수역 9번,5,2.0,,,,,,,,
1236,4,골목상권,2110850,사당역 10번,31,1.0,1.0,,,,,,,
1237,4,골목상권,2110824,대방역 3번,8,,,,,,,,,
1238,4,골목상권,2110819,신대방역 4번,30,1.0,1.0,1.0,,,,,,
1239,4,골목상권,2110935,한전아트센터,6,,,,,,,,,
1240,4,골목상권,2110834,동작구자원봉사센터,5,,,,,,,,,
1241,4,발달상권,2120156,"총신대입구역(이수, 총신대)",142,2.0,7.0,,,,,,,
1242,4,골목상권,2110912,방배동사이길,15,1.0,2.0,,,,,,,
1243,4,발달상권,2120215,포스코사거리,92,,17.0,,,,,,,
1244,4,발달상권,2120164,내방역,75,2.0,6.0,3.0,,,,,,
1245,4,골목상권,2110913,방현초등학교(방배119안전센터),21,,,,,,,,,
1246,4,발달상권,2120184,포이사거리(삼호물산),70,1.0,9.0,,,,,,,
1247,4,골목상권,2110230,장안현대홈타운1차아파트,10,,,,,,,,,
1248,4,골목상권,2110820,성남고등학교,15,1.0,,,,,,,,
1249,4,발달상권,2120066,장한평역(장한평),94,1.0,9.0,,,1.0,,,,
1250,4,골목상권,2110218,답십리사거리,21,,,,,,,,,
1251,4,골목상권,2110387,쌍문초등학교,23,,,,,,,,,
1252,4,발달상권,2120247,굽은다리역,48,1.0,5.0,,,,,,,
1253,4,골목상권,2111041,거여역 8번,1,,,,,,,,,
1254,4,발달상권,2120230,송파사거리(송파역),59,,5.0,,,,,,,
1255,4,전통시장,2130326,고덕 골목형상점가,11,,,,,,,,,
1256,4,골목상권,2111068,강동성심병원,9,,1.0,1.0,,,,,,
1257,4,골목상권,2110039,회현역 1번,5,,,,,,,,,
1258,4,전통시장,2130051,동화동 골목형상점가,16,,,,,,,,,
1259,4,골목상권,2110254,오거리공원,19,1.0,,,,,,,,
1260,4,골목상권,2110066,서울역 15번,12,2.0,,,,,,,,
1261,4,전통시장,2130056,용산용문시장,20,,,,,1.0,,,,
1262,4,발달상권,2120015,종로6가,35,,,,,,,,,
1263,4,발달상권,2120014,종로5가역,94,2.0,3.0,,,,,,,
1264,4,골목상권,2110995,봉은사역 4번,5,,,,,,,,,
1265,4,골목상권,2110167,용마초등학교,22,,1.0,,,,,,,
1266,4,골목상권,2110058,성심여자고등학교,14,,,,,1.0,,,,
1267,4,발달상권,2120041,신용산역(용산역),90,8.0,11.0,,,,,,,
1268,4,전통시장,2130022,숭례문수입상가(남대문시장),3,1.0,2.0,,,,,,,
1269,4,골목상권,2110041,남산케이블카,12,1.0,,1.0,,,,,,
1270,4,발달상권,2120037,동대문역사문화공원역,125,2.0,5.0,1.0,,,,,,
1271,4,전통시장,2130036,중부시장(신중부시장),18,,2.0,,,1.0,,,,
1272,4,전통시장,2130070,뚝섬역상점가,16,1.0,2.0,,,,,,,
1273,4,발달상권,2120053,건대입구역(건대),85,1.0,4.0,,1.0,,,,,
1274,4,전통시장,2130055,"황학시장(서울중앙시장, 신중앙시장)",6,1.0,,,,,,,,
1275,4,골목상권,2110054,청구역 3번,5,1.0,,,,,,,,
1276,4,발달상권,2120054,어린이대공원역,38,1.0,1.0,,,,,,,
1277,4,골목상권,2110660,등촌3동주민센터,51,2.0,,,,,13.0,,,
1278,4,골목상권,2110115,상왕십리역 3번,20,1.0,,,,,,,,
1279,4,골목상권,2110102,옥수역 6번,16,1.0,,,,,,,,
1280,4,골목상권,2110157,자양동우체국,12,1.0,1.0,,,,,,,
1281,4,골목상권,2110151,자양한강도서관,13,,,,,,,,,
1282,4,골목상권,2110270,혜원여고,10,1.0,1.0,,,2.0,,,,
1283,4,전통시장,2130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",45,,,,,4.0,,,,
1284,4,골목상권,2110305,보문역 5번,18,2.0,1.0,,,,,,,
1285,4,전통시장,2130117,정릉시장,22,,1.0,,,,,,,
1286,4,발달상권,2120075,월곡역,33,1.0,1.0,,,,,,,
1287,4,골목상권,2110349,화계역 2번,6,,,,,,,,,
1288,4,전통시장,2130182,영천시장,25,,1.0,,,,,,,
1289,4,골목상권,2110379,KT&G 북부지사,5,,,,,,,,,
1290,4,골목상권,2110354,삼각산119안전센터,11,,,,,,,,,
1291,4,골목상권,2110352,수유1동주민센터,31,3.0,,,,,,,,
1292,4,골목상권,2110366,광산사거리,9,,,,,,,,,
1293,4,골목상권,2110526,봉원사,17,,,1.0,,,,,,
1294,4,골목상권,2110504,명지전문대,1,,,,,,,,,
1295,4,전통시장,2130172,모래내시장(서중시장),19,,1.0,,,1.0,,,,
1296,4,골목상권,2110569,홍대땡땡거리,10,,,,,,,,,
1297,4,골목상권,2110509,연희대우아파트앞,16,,,,,,,,,
1298,4,골목상권,2110572,서강대역 1번,37,,,,,,,,,
1299,4,골목상권,2110512,연희지하차도,5,1.0,,,,,,,,
1300,4,골목상권,2110562,연트럴파크(연남동주민센터),10,,,,,,,,,
1301,4,발달상권,2120102,서교동(홍대),50,2.0,6.0,,,,,,,
1302,4,발달상권,2120100,망원역,41,,3.0,,,,,,,
1303,4,전통시장,2130186,망원시장,12,1.0,,,,,,,,
1304,4,골목상권,2110549,새터산,16,,,,,,,,,
1305,4,골목상권,2110794,영동초등학교,8,1.0,,,,,,,,
1306,4,골목상권,2110802,신길동홍어거리,6,,1.0,,,,,,,
1307,4,골목상권,2110868,남부초등학교,5,,,,,,,,,
1308,4,골목상권,2110759,문래예술촌(문래창작촌),34,3.0,2.0,,,,,,,
1309,4,골목상권,2110856,미성초등학교,27,1.0,2.0,,,,,,,
1310,4,전통시장,2130278,미성동 도깨비시장 골목형상점가,12,,,,,,,,,
1311,4,발달상권,2120210,선릉역,150,1.0,11.0,,,,,,,
1312,4,골목상권,2110972,강남세브란스병원미래의학연구센터,2,,,1.0,,,,,,
1313,4,전통시장,2130206,신정3동 골목시장,5,,,,,,,,,
1314,4,골목상권,2110992,도곡초등학교,3,3.0,,,,,,,,
1315,4,발달상권,2120151,보라매공원,39,1.0,6.0,,,,,,,
1316,4,골목상권,2110397,도봉산입구,27,2.0,1.0,,,,,,,
1317,4,골목상권,2110403,방학1동주민센터,10,2.0,,,,,,,,
1318,4,전통시장,2130018,동대문문구완구거리(동대문문구완구시장),13,,,,,,,,,
1319,4,골목상권,2110024,혜회동주민센터,9,2.0,,,,,,,,
1320,4,골목상권,2110215,회기역 1번,8,1.0,,,,,,,,
1321,4,전통시장,2130094,청량리청과물시장,12,,2.0,,,,,,,
1322,4,골목상권,2110191,고려대역 6번,9,,,1.0,,,,,,
1323,4,골목상권,2110478,응암1동주민센터,10,1.0,,,,,,,,
1324,4,골목상권,2110012,성곡미술관,11,2.0,,,,,,,,
1325,4,골목상권,2110994,개포고등학교,18,1.0,,,,,,,,
1326,4,골목상권,2110420,광운대역 1번,18,1.0,,1.0,,,,,,
1327,4,골목상권,2110396,쌍문역1번(쌍리단길),20,,,,,,,,,
1328,4,골목상권,2110406,도봉산역 1번,11,,,,,,,,,
1329,4,골목상권,2110426,상계2동주민센터,26,1.0,,,,,,,,
1330,4,골목상권,2110648,양천향교역 7번,21,,1.0,,,,,,,
1331,4,골목상권,2110098,서울독일학교,7,3.0,,,,,,,,
1332,4,골목상권,2110097,한남초등학교,10,3.0,1.0,,,,,,,
1333,4,전통시장,2130203,서서울 골목형상점가,9,,1.0,,,,,,,
1334,4,골목상권,2110598,신월문화체육센터,17,2.0,,,,,,,,
1335,4,골목상권,2110227,답십리공원,8,,,,,,,,,
1336,4,골목상권,2110468,응암역 3번,23,2.0,,,,,,,,
1337,4,골목상권,2110466,구산역 2번,7,,,,,,,,,
1338,4,골목상권,2110663,우장산롯데캐슬아파트앞,5,,,,,,,,,
1339,4,전통시장,2130222,오류시장,11,,,,,,,,,
1340,4,골목상권,2110737,금천세무서,7,1.0,1.0,,,,,,,
1341,4,전통시장,2130272,사당시장,4,,,,,1.0,,,,
1342,4,골목상권,2110910,내방역 5번,5,,,,,,,,,
1343,4,골목상권,2110004,대신고등학교,8,,,,,,,,,
1344,4,골목상권,2110434,태릉입구역 4번,4,,1.0,,,,,,,
1345,4,골목상권,2111040,거여초등학교,4,,,,,,,,,
1346,4,골목상권,2111008,석촌고분역 3번,9,,,,,,,,,
1347,4,골목상권,2110116,청계천박물관,11,3.0,1.0,,,,,,,
1348,4,골목상권,2110177,동의초등학교,1,,,,,,,,,
1349,4,골목상권,2110040,중구회현체육센터(정화예술대남산캠퍼스),9,,,2.0,,,,,,
1350,4,골목상권,2110588,한겨레신문사,6,,1.0,,,,,,,
1351,4,골목상권,2110061,효창동주민센터,16,,,1.0,,,,,,
1352,4,전통시장,2130136,수유재래시장,1,,,,,,,,,
1353,4,골목상권,2110326,장위동성당,14,,,,,,,,,
1354,4,골목상권,2110381,번동주공2단지,5,,,,,,,,,
1355,4,골목상권,2110568,광흥창역 1번,7,,,,,,,,,
1356,4,골목상권,2110493,북가좌초등학교,2,,,,,,,,,
1357,4,골목상권,2110508,서연중학교,10,,,,,,,,,
1358,4,골목상권,2110803,신길2동우편취급국,7,1.0,,,,,,,,
1359,4,골목상권,2110887,서울산업정보학교(서울삼성초등학교),12,1.0,,,,,,,,
1360,4,골목상권,2110575,대흥동주민센터,6,1.0,,,,,,,,
1361,4,골목상권,2110570,KB국민은행 서강지점,7,,1.0,,,,,,,
1362,4,골목상권,2110548,마포구청역 4번,7,,,,,,,,,
1363,4,골목상권,2110789,대림성모병원,27,,2.0,,,,,,,
1364,4,골목상권,2110182,용두희망어린이공원,13,,,,,,,,,
1365,4,골목상권,2110989,대치동아우편취급국,1,1.0,,,,,,,,
1366,4,골목상권,2110388,도봉우체국,3,,,,,,,,,
1367,4,골목상권,2110186,종암초등학교,2,,,,,,,,,
1368,4,골목상권,2110440,상계3동4동주민센터,6,,1.0,,,,,,,
1369,4,전통시장,2130160,수일시장,6,,,,,,,,,
1370,4,골목상권,2110461,새절역 2번,7,,,,,,,,,
1371,4,골목상권,2110637,송정역 2번,5,1.0,,,,,,,,
1372,4,골목상권,2110701,고척동성당,8,,,,,,,,,
1373,4,골목상권,2110725,가산동주민센터,10,1.0,,,,,,,,
1374,4,골목상권,2110090,한국폴리텍대학서울정수캠퍼스,8,7.0,,,,,,,,
1375,4,골목상권,2110123,마장역 3번,10,1.0,,,,,,,,
1376,4,골목상권,2110173,구남초등학교,3,,,,,,,,,
1377,4,골목상권,2110104,신금호역 4번,6,,,,,,,,,
1378,4,골목상권,2110143,뚝섬유원지역 1번,2,,,,,,,,,
1379,4,골목상권,2110238,배꽃어린이공원,1,,,,,,,,,
1380,4,전통시장,2130180,포방터시장,8,,,,,,,,,
1381,4,골목상권,2110807,신길역 3번,1,,,,,,,,,
1382,4,골목상권,2110976,언북초등학교,2,1.0,,,,,,,,
1383,4,전통시장,2130306,강남언주로,4,,,,,,,,,
1384,4,전통시장,2130200,"신월7동 골목시장(약수시장, 우성상가)",5,,,,,,,,,
1385,4,골목상권,2110402,도봉구 정병원,11,,,,,,,,,
1386,4,전통시장,2130311,새마을시장,17,,2.0,,,,,,,
1387,4,골목상권,2110106,금북초등학교,2,,,,,,,,,
1388,4,골목상권,2110131,성수동카페거리,5,,1.0,,,,,,,
1389,4,골목상권,2110051,한양공고앞 교차로,2,,,,,,,,,
1390,4,골목상권,2110574,서강대학교,5,,,1.0,,,,,,
1391,4,골목상권,2110197,세종대왕기념관교차로,3,,,,,,,,,
1392,4,골목상권,2110414,장석교회,5,,,,,,,,,
1393,4,전통시장,2130103,이경시장,2,,,,,,,,,
1394,4,전통시장,2130298,강남터미널지하도상점가2구역,2,,,,,,,,,
