기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,2,발달상권,2120159,서울대입구역,CS100002,중식음식점,37212,25697,11515,4796,4304,5376,5208,6013,6319,5196,491,178,8349,4916,18218,5060,18064,16339,1756,11530,9241,4392,5046,2440,16
2022,2,발달상권,2120158,녹두거리(대학동),CS100002,중식음식점,5528,3838,1690,1008,605,619,863,743,910,780,,36,2401,811,2130,150,3282,2026,120,1717,1271,857,930,412,7
2022,2,발달상권,2120157,신림역(신림),CS100002,중식음식점,7278,4736,2542,815,889,1011,1004,1017,1263,1279,,12,1949,1619,3433,265,2936,4194,678,2807,1592,1118,748,186,14
2022,2,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100002,중식음식점,58362,39222,19140,3917,7517,8808,9127,9853,8750,10390,15,77,20892,10168,23177,4033,36427,18558,855,8874,10228,13101,12175,9751,15
2022,2,발달상권,2120154,장승배기역,CS100002,중식음식점,3530,2468,1062,592,404,458,374,640,492,570,,66,1732,682,1050,,1905,1186,12,208,469,801,931,670,3
2022,2,발달상권,2120153,노량진역(노량진),CS100002,중식음식점,29111,22053,7058,4362,4299,3933,4551,4908,3772,3286,,63,13779,3589,10621,1059,14668,13979,778,11312,5442,3195,5835,2086,14
2022,2,발달상권,2120152,신대방삼거리역,CS100002,중식음식점,21411,14789,6622,2287,2909,3126,2958,3509,3292,3330,118,40,6057,4007,9549,1640,9426,11803,2132,5388,3909,5096,3105,1598,4
2022,2,발달상권,2120151,보라매공원,CS100002,중식음식점,42391,34180,8211,6102,6730,7246,7379,6723,4443,3768,,234,24427,5390,12122,218,22440,17027,880,7890,11526,10033,5616,3520,11
2022,2,발달상권,2120149,여의도역(여의도),CS100002,중식음식점,132089,109608,22481,20584,22541,21736,22294,22453,13117,9364,3,114,72558,13312,40960,5142,53453,38134,436,20808,30948,20266,13085,6045,45
2022,2,발달상권,2120148,국회의사당역(국회의사당),CS100002,중식음식점,45319,38544,6775,6773,8235,7902,7620,8014,2885,3890,,196,31010,3543,9437,1133,22796,12817,68,6650,12128,8567,5567,2635,20
2022,2,발달상권,2120147,보라매역,CS100002,중식음식점,30319,21784,8535,3253,4488,4594,4734,4715,4266,4269,4306,1869,8950,4039,6486,4669,21232,8538,495,5151,8006,7628,5622,2869,3
2022,2,발달상권,2120146,한강성심병원,CS100002,중식음식점,4267,4055,212,676,820,937,827,795,106,106,,12,3201,211,626,111,2796,841,6,300,799,1109,952,468,*
2022,2,발달상권,2120145,영등포역(영등포),CS100002,중식음식점,101665,64660,37005,11230,11627,13467,13107,15229,19583,17422,740,172,36332,21400,37626,5395,50224,45879,1471,25547,28875,19214,13301,7693,39
2022,2,발달상권,2120143,당산역,CS100002,중식음식점,14614,11375,3239,1871,2265,2151,2424,2664,2071,1168,240,33,4905,1249,5387,2800,8827,4822,268,3514,4250,2545,1966,1108,10
2022,2,발달상권,2120142,대림역,CS100002,중식음식점,165814,103941,61873,21518,20264,20198,20282,21679,29162,32711,12760,8925,28855,26799,57362,31113,93189,69573,1335,24650,59977,36293,27859,12640,102
2022,2,발달상권,2120140,문래동주민센터,CS100002,중식음식점,4497,4373,124,807,920,851,879,916,62,62,,3,3841,109,434,48,1607,2277,10,944,1255,1118,462,96,3
2022,2,발달상권,2120139,대림3동사거리,CS100002,중식음식점,5522,4025,1497,810,777,824,693,921,714,783,,116,3257,782,1360,7,3778,1346,89,886,1023,1085,1579,460,5
2022,2,발달상권,2120138,당산2동(영등포우체국),CS100002,중식음식점,14821,12464,2357,2288,2517,2590,2590,2479,1832,525,,38,8422,1879,4170,312,8343,3417,42,1308,3428,2721,2521,1738,4
2022,2,발달상권,2120137,문래역(문래로데오거리),CS100002,중식음식점,3501,2690,811,124,596,554,664,752,403,408,57,,1367,211,1132,734,2172,844,,507,1041,767,453,246,4
2022,2,발달상권,2120136,영등포구청역,CS100002,중식음식점,12711,11045,1666,1940,2404,2311,2069,2321,1307,359,,84,7883,1510,2971,263,8183,3325,63,1750,2782,3080,2367,1465,10
2022,2,발달상권,2120135,양평역,CS100002,중식음식점,4499,3688,811,666,703,769,804,746,322,489,,,3033,452,910,104,2353,1154,4,648,1150,844,648,215,4
2022,2,발달상권,2120134,구로전화국,CS100002,중식음식점,5120,3116,2004,723,96,754,717,826,1045,959,16,10,1318,893,2318,565,3463,1657,,686,1110,1232,1193,899,4
2022,2,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),CS100002,중식음식점,5011,3481,1530,749,626,626,714,766,701,829,,24,2012,882,1737,356,3158,1380,129,632,917,1157,883,818,4
2022,2,발달상권,2120132,독산동,CS100002,중식음식점,39920,27245,12675,4739,6088,5687,5195,5536,6066,6609,211,502,15601,6316,14278,3012,22511,16252,570,5210,10359,9294,9092,4239,17
2022,2,발달상권,2120131,가산디지털단지,CS100002,중식음식점,208031,186135,21896,33633,36717,37839,38242,39704,12360,9536,127,1167,142181,17146,42722,4688,108822,64560,431,45112,57864,37902,23744,8326,57
2022,2,발달상권,2120130,구로디지털단지역,CS100002,중식음식점,39524,29909,9615,5519,5642,6092,6084,6572,4979,4636,1346,201,12601,4686,15029,5661,20314,17833,1291,13497,11845,5907,3898,1712,11
2022,2,발달상권,2120129,구로디지털단지,CS100002,중식음식점,95476,91427,4049,16603,18932,19220,18483,18189,3035,1014,8,62,75354,4766,14037,1249,52387,28598,163,22209,28551,17774,9411,2878,28
2022,2,발달상권,2120128,신도림역,CS100002,중식음식점,9178,7266,1912,1250,1273,1530,1616,1597,958,954,,35,5898,1709,1516,20,4096,4062,5,1302,2624,2101,1307,819,9
2022,2,발달상권,2120127,구로구청,CS100002,중식음식점,44477,33433,11044,5556,6270,7152,6851,7604,6000,5044,3390,1075,19522,6475,10227,3788,28697,11882,203,5279,11529,10995,8192,4384,8
2022,2,발달상권,2120126,디지털단지오거리,CS100002,중식음식점,20845,11651,9194,1793,2474,2798,2210,2376,3971,5223,1577,2715,3883,3676,7237,1757,13600,6978,4,1844,5177,4782,6677,2093,25
2022,2,발달상권,2120125,구로역,CS100002,중식음식점,4834,4130,704,616,911,811,794,998,352,352,,13,3017,636,807,9,2307,541,,226,342,753,1013,513,7
2022,2,발달상권,2120124,개봉동 현대아파트,CS100002,중식음식점,10214,7213,3001,1501,1334,1466,1411,1501,1661,1340,,6,4239,2207,3762,,6697,3517,122,1101,1815,2594,2290,2292,3
2022,2,발달상권,2120123,오류동역,CS100002,중식음식점,14324,9944,4380,1621,1828,2119,2245,2131,2160,2220,,184,5208,3057,5515,360,8024,5613,826,2229,2415,3004,2754,2406,4
2022,2,발달상권,2120122,강서구청,CS100002,중식음식점,6865,4621,2244,807,810,934,1070,1000,1109,1135,408,60,2413,907,2434,643,4243,2129,59,1133,1655,1538,1279,706,12
2022,2,발달상권,2120121,까치산역,CS100002,중식음식점,5658,3786,1872,925,25,891,990,955,836,1036,,,1920,1164,2484,90,3835,1823,71,1356,1679,1048,805,699,3
2022,2,발달상권,2120120,화곡역,CS100002,중식음식점,13149,8946,4203,1886,1684,1754,1678,1944,2234,1969,128,9,3320,2144,5345,2203,8297,4634,278,2829,2995,2921,2243,1664,11
2022,2,발달상권,2120119,발산역(마곡),CS100002,중식음식점,6070,4103,1967,822,763,973,795,750,1036,931,,94,2499,1437,2027,13,2038,3634,434,964,1147,1823,1049,257,42
2022,2,발달상권,2120116,송정역,CS100002,중식음식점,1624,980,644,174,69,270,227,240,303,341,,9,562,269,545,239,1091,339,13,132,402,372,297,213,*
2022,2,발달상권,2120114,목동신시가지,CS100002,중식음식점,68844,50947,17897,8339,10598,10944,9965,11101,9187,8710,,154,38205,10387,18991,1107,39376,19888,1069,7869,13645,17058,13448,6173,18
2022,2,발달상권,2120113,오목교역,CS100002,중식음식점,22190,14697,7493,2869,2181,3156,3297,3194,4102,3391,107,65,8989,3892,7942,1195,12535,8027,617,2466,3244,6342,5576,2319,13
2022,2,발달상권,2120112,등촌역,CS100002,중식음식점,8120,5862,2258,1308,1071,1205,1118,1160,1240,1018,,49,2750,1085,3304,932,3774,3075,70,887,1847,1630,1466,950,7
2022,2,발달상권,2120111,목동사거리,CS100002,중식음식점,3535,2467,1068,490,428,545,490,514,514,554,,63,1548,748,686,,1754,1104,,213,576,1050,624,395,3
2022,2,발달상권,2120110,목동역 8번출구,CS100002,중식음식점,8272,5879,2393,427,1430,1191,1364,1467,1241,1152,96,38,3284,1483,2572,799,5299,2437,89,926,1537,2133,2016,1034,8
2022,2,발달상권,2120109,서울남부지방법원,CS100002,중식음식점,1544,1025,519,200,173,176,256,220,268,251,,,283,207,821,233,765,693,89,193,195,486,407,90,4
2022,2,발달상권,2120108,신정네거리역,CS100002,중식음식점,10886,7335,3551,1041,1484,1519,1571,1720,1618,1933,551,342,3991,1924,3527,551,7045,3470,47,840,1937,3002,2827,1862,7
2022,2,발달상권,2120106,마포역,CS100002,중식음식점,12610,10428,2182,1954,1967,2236,2138,2133,1228,954,23,,7549,726,3666,646,5828,3819,37,1757,2610,2442,1856,946,12
2022,2,발달상권,2120105,상수역(홍대),CS100002,중식음식점,31997,22756,9241,4614,4342,3210,5270,5320,5668,3573,167,69,11359,4288,11742,4372,16707,12804,800,11176,7119,4403,4015,2002,9
2022,2,발달상권,2120104,연남동(홍대),CS100002,중식음식점,35859,24158,11701,3355,4881,5177,5087,5658,6489,5212,396,,10615,5647,13791,5410,19039,13228,365,10114,10274,5311,4133,2072,36
2022,2,발달상권,2120103,홍대입구역(홍대),CS100002,중식음식점,27819,20147,7672,3189,4001,3945,3809,5203,5568,2104,1028,93,7582,2648,10540,5928,14065,11044,579,11202,7068,3039,2434,785,31
2022,2,발달상권,2120102,서교동(홍대),CS100002,중식음식점,18001,14723,3278,2536,3284,2805,3049,3049,2058,1220,259,188,10786,2415,3822,531,10184,4721,62,3141,4063,3794,2401,1448,12
2022,2,발달상권,2120101,합정역,CS100002,중식음식점,27606,20288,7318,3153,4106,4133,4488,4408,3832,3486,1395,665,11335,3825,8497,1889,15178,9304,361,5299,5845,5492,4652,2834,16
2022,2,발달상권,2120100,망원역,CS100002,중식음식점,10330,7094,3236,596,1820,1767,1398,1513,1774,1462,,7,4764,1812,3282,465,5225,4088,21,1709,2325,2309,1739,1209,5
2022,2,발달상권,2120098,DMC(디지털미디어시티),CS100002,중식음식점,32400,29066,3334,5740,6295,5789,5945,5297,2043,1291,,154,23229,2492,6326,199,15369,8727,227,6205,7611,5737,3489,825,17
