기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,전통시장,2130136,수유재래시장,CS100005,제과점,3931,2857,1074,627,586,653,544,447,537,537,,303,709,1322,1060,,1453,1673,,171,585,606,620,1143,*
2022,4,전통시장,2130135,수유중앙골목시장(수유중앙시장),CS100005,제과점,862,581,281,153,88,131,107,102,167,114,,85,189,231,311,46,362,487,,111,118,147,251,222,*
2022,4,전통시장,2130132,삼양골목시장(삼양시장),CS100005,제과점,2026,1624,402,307,269,352,265,431,353,49,,218,488,569,670,81,898,1110,21,193,350,478,461,504,*
2022,4,전통시장,2130131,동북프라자,CS100005,제과점,7172,4719,2453,983,1087,874,804,971,1278,1175,,702,1571,2012,2312,575,3720,3400,40,498,1043,1579,1792,2169,*
2022,4,전통시장,2130129,장미원골목시장,CS100005,제과점,8727,6147,2580,1225,1145,1347,1162,1268,1365,1215,,1461,2186,2064,2728,288,3620,4827,43,875,1548,2152,1784,2046,*
2022,4,전통시장,2130128,돌곶이시장(석관황금시장),CS100005,제과점,1036,688,348,101,165,93,129,200,174,174,,74,257,302,229,,270,592,,56,55,176,242,333,*
2022,4,전통시장,2130125,장위전통시장,CS100005,제과점,2563,1842,721,322,312,366,377,465,432,289,,433,578,621,931,,1164,1355,,133,370,403,728,885,*
2022,4,전통시장,2130121,길음시장,CS100005,제과점,2585,1831,754,342,413,288,323,465,439,315,,108,763,682,1014,18,915,1517,36,162,324,609,645,655,*
2022,4,전통시장,2130119,정릉아리랑시장,CS100005,제과점,14499,9666,4833,2104,1602,1995,1996,1969,2417,2416,,2566,3339,3557,4426,611,5580,8471,217,2322,2634,3476,3530,1874,*
2022,4,전통시장,2130117,정릉시장,CS100005,제과점,19386,13370,6016,2975,2284,2788,2369,2954,3643,2373,,1008,3871,4524,7287,2696,8690,10649,720,4169,3295,4510,3633,3014,3
