,상권코드,상권코드명,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
834,2110447,구산초등학교,39682,394228,180321,213094,288178,117832
835,2110996,대치2동주민센터,24680,472186,270755,386735,569083,296037
836,2110299,정릉역 1번,120125,1113579,567624,656564,836832,299696
837,2110489,불광역 3번,109216,1531191,877134,1053322,1482526,489782
838,2110251,장안중학교,143518,1355160,619812,719233,1208122,436775
839,2110478,응암1동주민센터,47502,488031,278460,339331,462876,178633
840,2110308,길음역 8번,140233,1047117,530409,622125,843059,298483
841,2110278,망우본동주민센터,26904,320334,138986,185450,217762,71270
842,2110335,석계역 7번,153330,1721901,862570,1013550,1728395,640116
843,2110336,석관고등학교,31392,192026,102993,124254,175031,61226
844,2110440,상계3동4동주민센터,43812,556119,245540,272648,414128,156805
845,2110112,행당역 2번,92712,877322,439054,525857,789189,300110
846,2110466,구산역 2번,85969,1081674,498542,587268,875921,329041
847,2110250,화랑대역 7번,34541,550018,278837,314657,444869,183764
848,2110432,대진고등학교,30618,315497,168398,202224,284615,128276
849,2110442,화랑대철도공원,11322,175794,112612,114009,138739,51223
850,2110414,장석교회,49563,410017,195278,242994,307119,117702
851,2110010,평창동서측,10652,163617,90360,112050,134672,47631
852,2110272,신내1동주민센터,51401,538837,281496,352093,508297,180954
853,2110316,숭곡초등학교,92377,837285,522899,619152,799605,263903
854,2110382,솔밭공원역 1번,33807,383302,210721,249986,310961,107032
855,2110003,세검정초등학교,22092,389972,258892,312799,359134,120506
856,2110477,은평세무서,63411,685137,373827,441471,651463,242811
857,2110221,의릉,26189,154322,84668,106339,147734,62075
858,2110310,길음역 10번,249270,2618163,1347383,1599363,2483782,943418
859,2110417,월계역 3번,50868,692406,372665,420528,540763,176345
860,2110462,갈현건영아파트,38864,329352,141983,167871,233882,98272
861,2110953,학동근린공원,57506,2046160,620468,789246,1757274,436644
862,2110429,공릉동 국수거리,115247,993791,504637,583645,948124,348936
863,2110983,국립국악고등학교,16102,527477,227559,286667,481472,164204
864,2110491,불광중학교,20738,286438,115746,139617,215694,80207
865,2110420,광운대역 1번,63638,716046,375889,416709,568152,214503
866,2110190,고대앞사거리,78063,534463,368380,410265,521917,242781
867,2110301,성신여대입구역 7번,196013,1113497,674126,872157,1224073,578168
868,2110329,우리은행체육관,48300,500734,234024,279317,396551,143240
869,2110454,선정중학교,38787,420915,193686,244151,320243,130603
870,2110105,금동어린이공원,19706,350439,219617,277794,358674,128286
871,2110984,포이초등학교(개포목련어린이공원),10772,230886,104656,124389,191951,69860
872,2110899,낙성대역 5번(관악중학교),45610,628917,346482,404692,644547,308817
873,2110901,인헌고등학교(인헌중학교),17710,249902,116655,140429,217171,100524
874,2110943,법제교육센터(버들어린이공원),20445,470945,199529,236594,400364,132378
875,2110937,방아다리근린공원(횃불트리니티신학대학원대학교),27263,467766,200304,237594,457006,112431
876,2110876,서원동주민센터(신관중학교),71220,908616,410709,467349,780326,350695
877,2110920,방배역 2번(백석예술대학교),51280,1392692,650140,776736,1192918,400194
878,2110913,방현초등학교(방배119안전센터),19440,229900,96126,146137,164333,56513
879,2110732,가산초등학교(세일중학교),105729,964775,344046,401917,760265,260889
880,2110893,관악소방서(문영여고),16010,233371,123488,153210,218137,71259
881,2110900,낙성대역 1번(관악구민 종합체육센터),51267,687856,368480,429589,672570,325666
882,2110328,상월곡역 3번,15091,120655,70747,85801,118560,44801
883,2110371,삼양입구사거리,273989,2844997,1575670,1944981,2888033,1037917
884,2110481,불광역 7번,118543,1507132,859901,1044425,1442288,472473
885,2110368,송천초등학교,175884,2130102,1109261,1346062,2007293,677333
886,2110424,상계초등학교,150667,2208307,1382032,1636047,2547104,924268
887,2110374,송중초등학교,61103,509157,238491,268542,360884,129989
888,2110479,연신내역 2번,75348,618055,328724,403456,528129,209228
889,2110364,미아역 8번,126445,815694,519466,606059,726098,235571
890,2110467,은평요양병원,37247,304033,132172,155204,213267,88677
891,2110482,연신초등학교,27121,270060,126249,157605,200121,80759
892,2110194,홍파초등학교,34181,296287,207392,239913,239802,78494
893,2110433,공릉역 2번,41034,319657,176749,207551,306015,123641
894,2110369,성신여대운정그린캠퍼스,103790,673334,475530,536403,629140,197386
895,2110474,세명컴퓨터고등학교,34985,264764,114852,135283,180161,72505
896,2110359,수유시장옆,248058,2967908,1525144,1815874,3085062,1174488
897,2110409,창동역 2번,135598,1658041,890502,1076431,1647409,569852
898,2110346,4.19민주묘지역 2번,31452,385691,271197,304497,368918,119146
899,2110385,효문고등학교,26378,362883,191142,230957,294322,106687
900,2110345,솔밭공원역 2번,34870,366703,201335,234727,297164,104461
901,2110341,북한산우이역 2번,23105,325621,205167,222023,210929,62182
902,2110349,화계역 2번,77219,691074,355547,407428,533779,193623
903,2110344,화계중학교,44455,490574,244909,282320,363842,132940
904,2110357,가오리역 1번,77640,753726,392448,444028,637425,228954
905,2110426,상계2동주민센터,33546,471281,232715,253525,367661,155355
906,2110404,신창초등학교,35627,345493,195673,231476,331569,119077
907,2110348,강북문화예술회관,46855,511160,274271,311155,425697,148388
908,2110492,하나고등학교,2377,41359,39995,53709,47647,14415
909,2110525,홍은종합사회복지관,52709,545403,303338,369633,493588,194739
910,2110366,광산사거리,58789,634180,344974,398173,557470,197952
911,2110408,가인초등학교,54959,373077,207974,240849,345617,126442
912,2110430,중계초등학교,99624,1578905,694316,789238,1319696,528392
913,2110419,수락산디자인거리,65812,877690,421151,481692,783274,275143
914,2110410,방학역 2번,125094,989384,527235,613507,895639,294322
915,2110406,도봉산역 1번,91858,1273545,634470,721249,914168,305319
916,2110415,수락산역 4번,78449,990765,478030,549122,878785,310404
917,2110403,방학1동주민센터,109184,913693,492946,567958,833159,273036
918,2110413,누원고등학교,22035,163875,83416,99528,137602,53215
919,2110392,발바닥공원,65921,604356,309197,373782,557233,220988
920,2110425,계상초등학교,107230,1649103,747116,847885,1417841,566507
921,2110431,상계역,92129,1498281,666609,758915,1279184,511802
922,2110233,중랑역 1번,77515,628130,325398,391116,622068,221383
923,2110220,외대앞역 1번,76800,724296,465225,545027,715922,299073
924,2110378,송중동주민센터,259640,3014617,1679969,2101279,3151379,1158291
925,2110568,광흥창역 1번,9092,274024,123760,146485,257989,79218
926,2110574,서강대학교,24300,428319,260605,297934,408120,171660
927,2110138,송정체육공원,38843,385278,167316,200067,346228,139334
928,2110865,남강고등학교(남강중학교),76242,542798,275205,325186,480037,190931
929,2110942,염곡동 구룡사(포이동성당),10877,226732,83113,94674,146466,45234
930,2111001,아래방죽마을공원(율현초등학교),9258,123385,54342,74257,113922,47029
931,2110940,양재근린공원(양재2동주민센터),28828,429525,169288,202998,342505,109897
932,2110862,난곡초등학교(난곡동벽화마을),74835,524205,259105,304749,458550,180715
933,2110898,청림동주민센터(상도중학교),43207,625114,283089,316654,488933,206419
934,2111042,거여역 1번(거여공원),78398,1037715,446857,552457,877389,316871
935,2110407,도봉역 2번,31914,210757,116697,133588,194171,66217
936,2110163,성자초등학교,31194,338032,148976,177400,285008,113669
937,2110416,노원초등학교,23145,254875,136180,169792,256367,111882
938,2110418,광운대학교 남단,16783,210699,122301,142640,170884,61303
939,2110124,뚝섬역교차로,57642,1387723,595894,775263,1503419,397755
940,2110230,장안현대홈타운1차아파트,42449,594400,273696,319122,516899,186470
941,2110241,먹골역 5번,62778,735510,347286,395490,688592,249250
942,2110239,중랑역 2번,92768,700263,364706,431694,675179,241914
943,2110322,장위1동주민센터,35711,377762,183265,215961,319989,128799
944,2110327,상월곡역 2번,15929,144851,79825,96974,138626,52145
945,2111031,장지동주민센터(한림연예예술고교),15895,196134,81722,110146,149770,54872
946,2111050,강동구청(강동구청역 2번),54690,902322,367316,447370,771786,266403
947,2110062,한강로동땡땡거리(은행나무길),44300,582171,331939,409250,594361,215789
948,2110562,연트럴파크(연남동주민센터),79421,518215,349816,433598,631919,269424
949,2110007,사직공원(한국사회과학도서관),60742,523161,306942,393735,457582,165231
950,2111024,경찰병원역 4번(건너말공원),98192,1653514,773299,903570,1523035,499571
951,2110008,배화여자대학교(박노수미술관),9722,189374,126694,164597,185045,59178
952,2110202,전농1동주민센터(전농시장),122306,914317,675393,826361,1035951,344763
953,2110421,석계역 1번,151452,1753898,877010,1027334,1746857,647397
954,2110680,온수역 5번(온수산업단지),19191,302826,102619,121609,160967,56585
955,2110875,보라매동주민센터(당곡고등학교),76741,768337,380059,457411,743108,304540
956,2110884,봉천역 4번(봉천110안전센터),150326,1908828,866475,1019364,1694221,659993
957,2110707,구로창업지원센터,685,61701,24639,30271,43484,16444
958,2110108,성동구립금호도서관,29879,719832,349030,436588,665909,233448
959,2110281,길상사,3396,73194,54452,62050,56273,17312
960,2110515,홍은중학교,2239,143401,69560,87207,116855,50688
961,2110280,북정마을,4777,93454,53628,65606,81849,36605
962,2110529,홍제3동주민센터,24071,423394,212380,243175,300563,107590
963,2110317,종암중학교,35104,331072,161432,206087,272208,115662
964,2110009,자하문터널,5302,102635,97662,121961,117248,34214
965,2110883,은천초등학교(은천교앞),65750,463254,261648,314940,450252,193742
966,2111057,천호공원(해공체육문화센터),20105,217229,112018,131261,184632,75705
967,2110769,대림차이나타운(대림역 12번),58613,458114,256373,282338,421400,165726
968,2110851,경문고등학교(동작동성당),30040,383622,229322,314156,436783,186320
969,2110860,호림박물관(성보고등학교),95707,755170,327632,388609,601613,243204
970,2110867,국제신학대학원대학교(남서울중학교),98838,1012303,408915,456672,730926,284900
971,2110905,방배노인종합복지관(이수중학교),53487,345501,197413,237883,346123,139993
972,2111028,문현중학교(장지역 1번),99334,1499990,643366,813360,1382035,433083
973,2110894,관악동부센트레빌아파트(은천로35라길),60059,682943,329822,393648,601842,246471
974,2110113,응봉산,18754,344608,163923,202964,288506,105682
975,2110583,공덕래미안3차아파트,87225,2414875,990769,1128600,2396875,759444
976,2110679,염창역 2번,110320,1397492,566041,663336,1356793,546691
977,2111075,굽은다리역 2번,57080,815070,422131,504753,764459,281978
978,2110178,장로회신학대학교,16250,157997,81460,105718,140606,55124
979,2111086,한영중고,10958,185629,95228,125973,150254,62872
980,2110172,광진초등학교,42301,394175,194300,243990,364025,137979
981,2110578,대흥역 2번,22648,338537,204326,247145,326083,140234
982,2110405,방학역 1번,106340,868364,460155,532263,788132,258986
983,2110939,양재역 8번(양재동우체국),62649,1299062,551115,679860,1139273,372830
984,2110924,반포4동주민센터(몽마르뜨공원),3163,157983,89157,113144,132083,52899
985,2111022,석촌중학교(방이육교),39409,727483,277106,334737,583231,201193
986,2110822,신대방삼거리역 4번(대림초등학교),122863,1700816,764876,916454,1505060,586102
987,2110801,신풍역 6번(신길6동공영주차장),107183,1094083,449051,525789,906106,311133
988,2111035,오금공원(오주중학교),22369,261985,122994,154105,225571,91136
989,2111046,마천역(마천초등학교),64161,728899,295518,369480,571433,215012
990,2110117,성동구보건소,47425,376900,194711,236839,370428,149638
991,2110046,버티고개,75467,1155205,587685,690758,1120921,388833
992,2111074,명일역 1번,58234,891336,428757,508560,768303,277169
993,2110930,서초동성당,14485,236849,123494,153814,204694,71896
994,2110934,우면주공아파트,5385,186728,85045,105945,158038,47438
995,2110929,남부터미널역 1번,16536,333906,142557,179219,279800,88842
996,2110928,서초우방유쉘아파트,61611,1701008,722759,814090,1288332,360918
997,2110927,잠원역,30272,480552,275134,335115,441549,165134
998,2110048,장충동주민센터,86463,1331520,700117,796488,1246585,409406
999,2111052,암사역 3번(천호동자전거거리),86479,1359171,492414,578181,1058594,355358
1000,2111089,상일여고(상일초등학교),20376,268191,103965,146580,242294,85172
1001,2110743,시흥초등학교(시흥1동우체국),98443,716691,437090,534961,773354,275406
1002,2110396,쌍문역1번(쌍리단길),212071,2564571,1087567,1234994,2180687,838617
1003,2110291,한성대입구역 3번,94895,614438,420126,530803,687853,301989
1004,2110029,동대문역 1번,228730,1919228,1539190,1713521,1868718,641974
1005,2110293,삼선중학교,130504,968627,649204,816477,1097358,488810
1006,2110296,성신여대입구역 4번,137744,928312,625026,789769,1158079,562722
1007,2110295,정릉우체국,90089,1001621,600656,714000,943078,365931
1008,2110188,용두동신동아아파트,45142,458450,208885,237317,369997,128097
1009,2110191,고려대역 6번,61652,503163,276147,316779,446061,197073
1010,2110187,제기동역 6번,103219,1385756,1103579,1151187,1081251,312344
1011,2110390,방학초등학교,47937,436511,233087,269740,370871,140144
1012,2110391,샘말어린이공원,15594,170946,89147,101839,140302,57877
1013,2110400,도봉구보건소,79740,577225,325915,384120,565923,208694
1014,2110380,강북문화정보도서관,29566,435224,242009,294095,395746,149467
1015,2110290,북한산보국문역 1번,50563,766695,407085,464949,692968,263535
1016,2110746,금천금빛공원(은행나무사거리서측),108318,909923,523451,637011,921124,336206
1017,2111018,풍납초등학교(풍납백제문화공원),3442,42365,12764,16500,19272,9026
1018,2111054,암사역 4번(삼성광나루아파트),90550,1424136,526713,619654,1113855,378059
1019,2111000,대왕초등학교(세곡동사거리서남측),12633,147032,58508,78039,106953,39289
1020,2110978,도곡2동주민센터(대치중학교),24591,952733,354155,437462,871840,238183
1021,2111073,둔촌동역 1번(한산중학교),45497,430688,221681,268616,388865,156020
1022,2111079,둔촌고등학교(둔촌중학교),41331,1057633,395348,456512,717581,257393
1023,2111053,성내천어린이공원(하니사랑길),9255,152973,65165,78827,145509,51694
1024,2111062,둔촌동역 3번(성내3동주민센터),9986,156940,82013,97129,165914,62108
1025,2111049,천호지구대(천호동자전거거리),19225,170290,90799,109442,154112,65110
1026,2111048,천호역 1번(천호문구완구거리),33818,223192,104382,120340,168167,76663
1027,2111059,강동역 4번(강풀만화거리),90288,1312922,569254,662015,1131211,390175
1028,2111077,길동주민센터(강동도서관),59574,696197,382728,449020,651170,226788
1029,2110294,서경대학교,64673,876845,460301,542213,801012,315795
1030,2110351,수유북부시장옆,59621,589764,305500,342138,445433,159773
1031,2110350,가오리역 2번,50737,511930,273067,310794,437375,157256
1032,2110375,서울북부고용노동지청,32180,295810,145466,159775,226831,79256
1033,2110367,강북구청,375510,3666710,1911298,2270046,3759380,1432961
1034,2110365,미아역 5번,87751,650230,378129,458933,635850,235377
1035,2110360,수유초등학교,121379,889650,577308,652146,807220,264019
1036,2110307,길음역 7번,215808,2440744,1233122,1472251,2322910,911971
1037,2110361,삼양사거리역 1번,52965,437605,267845,323843,421053,144048
1038,2110300,삼선동주민센터,157939,1397564,813896,1009685,1541295,703310
1039,2110303,성신여대입구역 1번,140053,769711,535988,725270,1056256,526113
1040,2110304,보문역 4번,80248,1100746,529272,605987,901065,356591
1041,2110297,경동고등학교,104402,853664,525673,609178,767987,305842
1042,2110181,신설동역 9번,122956,1576397,844612,965452,1420004,431851
1043,2110182,용두희망어린이공원,92013,532788,317448,375440,555956,231195
1044,2110056,신당역 3번,113235,1586958,895546,1036774,1685397,665815
1045,2110402,도봉구 정병원,75302,506604,284148,335815,486634,180245
1046,2110325,장곡초등학교,45984,492595,255131,305463,441959,163676
1047,2110315,종암아이파크2차,109277,850131,460091,545654,757965,308563
1048,2110372,강북중학교,114682,827624,437077,508513,769668,288853
1049,2110376,수송초등학교,76346,500355,246315,289056,453856,176612
1050,2110323,상월곡역 1번,19504,177558,111595,137285,201538,79678
1051,2110971,선정릉역 4번,57537,1367197,509611,576101,1190725,318478
1052,2110394,방학중학교,36180,323493,178051,206693,288369,108893
1053,2110356,덕수교,57226,609507,353083,383654,499091,184582
1054,2110397,도봉산입구,0,0,0,0,0,0
1055,2110362,우이천 계성교,46364,497064,260003,297585,432245,172455
1056,2110358,인수동 우편취급국,147681,1238363,719856,837354,1283644,515610
1057,2110353,수유동우체국,63631,572308,332802,358708,459431,156576
1058,2110980,개포지구대옆,8065,276735,133645,170481,289297,84241
1059,2110955,논현초등학교,24593,828962,309330,368395,725292,183477
1060,2110958,역삼역 4번,114578,4265064,1370219,1634928,3633136,897654
1061,2110957,언북중학교,55520,2163587,647910,803292,1758453,432546
1062,2110116,청계천박물관,50835,448090,206966,242095,376706,130977
1063,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",385590,4933920,2127300,2543925,4786165,2051597
1064,2110235,세화어린이공원,72445,677640,324600,382783,637258,237351
1065,2111034,오동나무공원(송파레미니스1단지),8699,110422,47311,57588,92745,37659
1066,2111013,송파나루역 1번(송리단길),113848,1602115,880512,1001297,1697727,660838
1067,2110909,남태령역(서울전자고등학교),7126,168036,57780,60897,93600,22790
1068,2110759,문래예술촌(문래창작촌),52347,1480505,541835,645275,1382846,408351
1069,2111060,암사역 2번(서울강동초등학교),91531,1470943,544761,637765,1142346,390784
1070,2111087,고덕중학교(고덕2동주민센터),1984,62452,28275,44312,40203,13082
1071,2111066,암사동성당(효정하나플러스아파트),973,134225,64867,75415,100757,35604
1072,2110945,본마을노인복지센터(서초구립내곡도서관),340,7130,4314,5123,6850,2256
1073,2110931,삼성전자서울R&D(서울우면초등학교),15629,217163,92645,125975,167942,62626
1074,2111085,묘곡초등학교(고덕아이파크아파트),3244,88275,38527,57202,60211,23511
1075,2110726,금천철쭉어린이공원(금하마을),53374,823560,338149,391004,743460,242102
1076,2111072,굽은다리역 1번(십자성마을),22760,161146,89363,109710,156988,72456
1077,2110754,삼성산자연공원(서울금천초등학교),68587,568090,299140,358528,485288,178983
1078,2110750,시흥4동주민센터(서울신흥초등학교),51413,286153,146113,168771,237696,84027
1079,2110936,더케이호텔(양재리본타워2단지아파트),10128,193777,72706,88969,129350,45473
1080,2110742,KT금천빌딩(금천구시설관리공단),26530,277165,117742,144741,212275,73143
1081,2110947,청계산입구역 2번(내곡동주민센터),967,37650,24454,29601,41133,10669
1082,2110749,금산초등학교(금천고등학교),20844,157964,64549,79654,131494,41259
1083,2110730,서울축산농협 독산역지점(독산파출소),81313,1595769,474862,563039,1333195,360310
1084,2110998,은곡마을(은곡마을공원),18464,215376,89732,126371,180612,69691
1085,2110881,구립대학경로당(관악산샘말공원),66907,525941,291004,341778,522870,255590
1086,2110874,원신초등학교(구세군관악영문교회),32439,345234,191551,238518,297005,122121
1087,2110887,서울산업정보학교(서울삼성초등학교),54856,567312,331793,369592,482524,233216
1088,2110944,서울나래학교(염곡어린이공원),2103,29553,13056,15738,18064,3811
1089,2110870,신림주공2단지(광신고등학교),33945,338518,151488,195067,236971,92568
1090,2120234,가락시장역,116277,1243967,630646,742674,1203336,419701
1091,2120175,남부터미널역,31033,441105,192841,236766,387183,129080
1092,2120137,문래역(문래로데오거리),61927,1623656,599565,712540,1504240,442327
1093,2120035,퇴계로5가,54479,371004,222987,249788,326574,122079
1094,2120073,미아사거리,100804,763158,490281,589981,794937,260434
1095,2120010,원남동사거리,92214,994021,575317,673611,775700,226716
1096,2120013,이화사거리,75816,1600145,1214668,1366559,1666450,425712
1097,2120196,서울세관,44724,1991122,561594,700569,1575474,366003
1098,2120203,강남구청역,51556,1972658,743631,877932,1743529,495501
1099,2120143,당산역,160694,2664085,1161364,1353314,2778043,1091092
1100,2120127,구로구청,35377,574579,262168,312411,492143,190540
1101,2120150,63빌딩,10487,235477,99214,123627,209444,58392
1102,2120008,인사동,269071,5807697,4123190,4914031,7021583,2142342
1103,2120021,시청역_8번,166808,3757809,1781534,2207830,3825567,980422
1104,2120006,종각역,333716,5491855,2623961,3183976,6109337,1876165
1105,2120118,마곡역(마곡),41698,778863,313715,391940,738309,198472
1106,2120100,망원역,49464,936977,635968,761679,1139222,390841
1107,2120111,목동사거리,65783,535024,263896,319851,497138,203741
1108,2120075,월곡역,25896,227803,144695,173462,247261,95316
1109,2120198,구역삼세무서,20543,415043,166676,202534,376674,131737
1110,2120045,남영동 먹자골목,74393,1415617,690226,806082,1296340,494738
1111,2120147,보라매역,69584,1176280,538367,665806,1128712,399638
1112,2120061,올림픽대교북단,6000,124107,61668,75545,111414,48735
1113,2120056,구의역,34833,462836,228604,279659,431856,179788
1114,2120029,을지로2가,275591,6551988,3398529,4085163,7659647,2245313
1115,2120048,금호역,45478,788364,408180,492303,743259,265593
1116,2120174,논현역 5번,177600,3061881,1404291,1751099,3332694,1149376
1117,2120071,성북구청,141062,989312,680293,878106,1296196,632729
1118,2120162,방배동카페골목,27117,492230,239479,302004,462319,177715
1119,2120057,아차산역,76066,553753,288103,357689,519215,196726
1120,2120146,한강성심병원,51406,846703,483919,565210,901628,286773
1121,2120095,홍제역,78584,1688783,874759,1006598,1488661,492293
1122,2120176,논현역 4번,127938,1517216,575465,711370,1486373,552510
1123,2120154,장승배기역,105669,1242824,642714,731688,1103423,416016
1124,2120179,양재역,92051,1395372,603168,740721,1206889,413511
1125,2120113,오목교역,44887,517959,351926,465910,663197,300491
1126,2120089,구파발역,107318,1637428,757590,914143,1352130,469103
1127,2120058,구의사거리,23578,334778,156802,210434,292852,116354
1128,2120019,경찰청앞교차로,159015,4774008,1865565,2304239,4432044,1110377
1129,2120139,대림3동사거리,11749,194397,85739,96878,155053,53004
1130,2120082,상계백병원,103878,1351393,612615,679925,1013883,384845
1131,2120248,명일역,63223,862067,430920,512689,763891,282342
1132,2120134,구로전화국,108526,589420,267886,316399,523993,193349
1133,2120241,거여역,62878,892118,362645,446482,742746,262104
1134,2120023,서울시청,271199,6316606,2816742,3454142,6693494,1793599
1135,2120067,장안동사거리,46274,614785,287878,344200,565244,209432
1136,2120044,삼각지역,84362,1092891,600021,716344,1229518,477790
1137,2120168,서울고교교차로,18377,419917,175308,236949,324058,104227
1138,2120235,문정역,60117,1524186,451525,571994,1387445,341202
1139,2120124,개봉동 현대아파트,76705,569916,286550,334467,517835,204540
1140,2120189,강남역,385436,4659181,2459805,3066174,5664491,2314129
1141,2120080,마들역,74026,1074185,439813,509443,828187,307106
1142,2120144,영중로,39371,870793,434828,492619,845245,266431
1143,2120206,개나리아파트,25003,482955,220033,271541,410672,147815
1144,2120009,종로3가역,181900,2288401,2198572,2491474,3226440,1082088
1145,2120215,포스코사거리,41959,492927,163394,195089,383434,126201
1146,2120207,선정릉역,34016,1254128,462615,522957,1085496,279373
1147,2120178,신사역,154696,1894029,1030146,1287252,2312347,826010
1148,2120017,동묘앞역(동묘),354031,2838014,2489430,2793367,2704249,905384
1149,2120042,"숙대입구역(남영역, 남영동)",73991,1427067,707545,822109,1322078,505309
1150,2120074,안암역,48229,375456,258360,292088,370414,177860
1151,2120180,양재화물트럭터미널앞,2073,83192,44922,58813,74773,16355
1152,2120164,내방역,36781,1169592,450295,533558,999739,272694
1153,2120199,경복아파트교차로,67051,2172769,790341,915745,1852940,478084
1154,2120170,삼호가든사거리,11585,375056,204685,260059,351973,134100
1155,2120088,구산역,72451,917363,424615,502340,692954,258899
1156,2120218,코엑스,89090,1676848,823801,1005519,1686533,476087
1157,2120018,중림동,232352,5269307,2877967,3164060,5501810,1669419
1158,2120079,창동역,122781,1774613,975303,1183554,1799541,638435
1159,2120129,구로디지털단지,6958,247208,98942,114980,212356,60904
1160,2120052,성수역,74047,2171337,825110,1092708,2366164,598854
1161,2120171,서초3동사거리,35721,465332,237364,299524,456624,179640
1162,2120047,한남오거리,100145,1052127,561604,654885,1049328,433536
1163,2120136,영등포구청역,70482,1732588,715442,849363,1630981,478222
1164,2120055,군자역,104007,479586,254250,306882,495478,214122
1165,2120205,매봉역,26136,994232,372140,460754,912451,249755
1166,2120185,논현역,159165,1653092,627021,774374,1595536,582890
1167,2120246,길동역,75460,740575,408258,480306,710491,265070
1168,2120142,대림역,61115,517075,267920,295082,453643,182948
1169,2120081,노원역,198830,2575908,1688380,2013342,3009067,1105276
1170,2120016,동대문역,350432,2756588,2442182,2732215,2662462,907808
1171,2120070,한성대입구역,107174,875070,543143,668033,881994,383586
1172,2120004,종로구청,159906,3162440,1692638,2087060,3429729,1119613
1173,2120086,태릉입구역,130009,1174220,629665,719476,1146040,438307
1174,2120117,강서농산물도매시장,7453,138372,67309,76950,94631,34698
1175,2120077,미아역,61537,399371,213243,260480,367699,143197
1176,2120097,충정로역,53239,493739,244791,301120,468580,185198
1177,2120231,가락시장,44326,244348,116644,138438,204884,98141
1178,2120068,사가정역,125194,1522230,706278,838094,1437673,489150
1179,2120001,서대문역,193570,2690920,1080593,1290399,2141189,601057
1180,2120085,은행사거리,35434,488329,280034,353017,530648,262130
1181,2120135,양평역,53108,952315,401829,464289,827313,250863
1182,2120141,영등포청과시장교차로,144613,3278166,1296742,1530427,3037901,887520
1183,2120224,수서역,108441,2383551,1135882,1356495,2264806,746168
1184,2120169,서초역,57791,1692127,720073,809357,1266790,359271
1185,2120011,종로4가,129015,2746061,2013221,2258820,2872793,650416
1186,2120092,불광역,131745,1654378,967054,1162150,1612650,537462
1187,2120211,도성초등학교,63173,1355632,746995,896699,1356587,538919
1188,2120214,영동대교남단교차로,66275,453814,182355,232899,458464,159637
1189,2120015,종로6가,218165,3015731,2525377,2797953,3001104,804404
1190,2120249,고덕역,45705,739665,429545,541858,689510,252254
1191,2120083,등나무근린공원,99276,1386941,734761,859237,1246597,462212
1192,2120116,송정역,108701,1809041,1254468,1389096,1905129,603631
1193,2120020,시청역_1번,141214,3625669,1693720,2106906,3663763,929851
1194,2120050,서울숲역,26431,759271,406732,540927,879908,229285
1195,2120024,회현역,96171,730855,639348,748373,804528,234317
1196,2120239,오금역,36711,704008,263395,315536,557549,190560
1197,2120177,신논현역 1번,148557,2026562,1104012,1352714,2456813,951752
1198,2120026,을지로입구역,369658,5602367,2740873,3348910,6396989,2001576
1199,2120087,응암역,122533,1543277,722773,860721,1471639,548937
1200,2120140,문래동주민센터,74229,1674574,601069,723281,1540579,440986
1201,2120210,선릉역,162247,4424387,1690752,2011870,3895205,1114202
1202,2120037,동대문역사문화공원역,135342,405179,317060,379502,493685,205004
1203,2120039,신당역,133333,1405555,810450,913478,1468816,588882
1204,2120195,성수대교남단,90554,683782,409353,510522,741771,286927
1205,2120222,삼성역,76582,711568,316359,391042,622423,225951
1206,2120243,천호역,77565,434496,275407,347551,519093,227179
1207,2120229,방이동먹자골목,47215,360361,221652,266071,406239,204778
1208,2120145,영등포역(영등포),303505,3542424,2452082,3015448,4676637,1498716
1209,2120238,방이역,23468,491647,251920,308900,523676,197006
1210,2120028,명동(명동거리),186640,4485684,2601009,3139061,5530828,1581226
1211,2120130,구로디지털단지역,346924,4577633,1570743,1865606,4228963,1462078
1212,2120221,봉은사역,56097,1465046,728735,890661,1522477,408304
1213,2120193,도산공원교차로,32671,321420,171518,214057,350984,146412
1214,2120106,마포역,54836,1190372,550012,612824,1236992,410228
1215,2120054,어린이대공원역,45839,344058,191906,221871,337985,149214
1216,2120187,신논현역,246256,2343455,1376263,1681147,2961017,1232514
1217,2120151,보라매공원,60270,1115412,534276,630030,979415,277976
1218,2120043,서울역,328273,5786100,3208133,3506458,5955984,1904209
1219,2120123,오류동역,77135,935801,463461,526778,822463,298784
1220,2120036,장충동족발거리(남소영길),30561,719057,426816,485803,717845,224980
1221,2120032,충무로역,80572,1699106,826876,945022,1677774,522504
1222,2120244,암사역,90581,1433025,529984,624191,1119104,379627
1223,2120128,신도림역,355526,3719601,1805666,2135178,3861886,1524423
1224,2120063,청량리역(청량리),147285,1039655,680252,804734,1087993,388777
1225,2120012,대학로(혜화역),153710,2201713,1675835,2044339,2729950,1242802
1226,2120007,북촌(안국역),36848,1663550,1175190,1481789,1762546,391475
1227,2120022,북창동(시청역_6번),183904,3797815,1994931,2476171,4103617,1089606
1228,2120103,홍대입구역(홍대),355709,3289825,2834051,3569358,5977716,2807662
1229,2120138,당산2동(영등포우체국),66180,1745077,705373,836545,1620616,477223
1230,2120202,압구정로데오역(압구정로데오),100734,1512254,882833,1120531,1978680,636966
1231,2120186,가로수길,37509,412308,240680,316084,477511,191759
1232,2120109,서울남부지방법원,36992,386054,204162,262549,360673,147381
1233,2120197,역삼역,138301,3724599,1173909,1388225,3136683,804892
