,상권코드,상권코드명,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
417,2110517,서대문소방서,14315,192029,120627,142477,186964,80147
418,2110439,당고개역 5번,40111,540166,235647,256963,401187,147926
419,2110209,답십리 장령당공원,79419,1402523,541584,624431,1152911,369214
420,2110518,서대문구청,25424,380385,227244,246852,315418,109562
421,2110637,송정역 2번,68819,703406,354452,396532,629745,224214
422,2111061,암사역 1번,87334,1393338,513025,584749,1080462,357997
423,2110631,방화초등학교,40588,445058,208828,231288,373697,118033
424,2110716,구로나눔길,47776,597668,279783,321554,519170,196588
425,2110657,양천향교역 5번,43000,784267,295131,352116,687230,224405
426,2110526,봉원사,4374,117107,65358,85628,95279,39854
427,2111033,문정동성당,9451,138036,53832,68537,97334,34292
428,2110330,돌곶이역 1번,77471,911005,384631,433122,750129,257532
429,2110693,오류동역 4번,90677,944787,446454,504022,847056,314249
430,2110917,서초소방서,6972,246894,135258,154916,223820,75588
431,2110615,신서초등학교,27486,345846,185644,228884,333941,145281
432,2110994,개포고등학교,20389,360087,158669,234474,274084,97288
433,2110698,개웅초등학교(개웅중학교),34812,386166,209936,240997,355346,133001
434,2111088,고덕동성당,34663,369507,151971,175977,264590,97604
435,2110078,이촌동점보아파트,4548,88678,76434,94670,100800,33331
436,2110973,강남구청역 4번,56088,2051832,772962,899597,1841253,535240
437,2110988,청담역 3번,69888,1863542,540718,664805,1414665,360658
438,2110966,논현2동주민센터,73659,2182172,830614,985331,2007583,605078
439,2110799,영등포본동주민센터,166374,2191850,1490362,1766829,2900215,941861
440,2110970,학동초등학교,40657,1341311,470135,527708,1135862,302026
441,2110211,전곡마을마당공원,28867,425125,225172,275040,397634,140647
442,2110974,언주중학교,64930,2855962,1005001,1144632,2476006,653086
443,2110216,전농중학교,26654,374657,189173,233046,329765,112663
444,2110205,경희대삼거리,70834,553882,329081,391234,457442,183130
445,2110825,신대방삼거리역 1번,63741,771167,398982,459652,711394,296452
446,2110834,동작구자원봉사센터,14271,408254,243274,278970,420572,176204
447,2110689,오류동역 3번,119532,1181450,556150,626654,1032333,385748
448,2110861,관악구신사동주민센터,97058,756268,321269,378248,640566,271100
449,2110690,오류2동버들시장,72079,883289,406612,448102,736848,260028
450,2110625,신정2동주민센터,15688,303157,163690,194971,254970,110030
451,2110782,영등포시장역 4번,92806,1086989,639507,723636,1131966,359536
452,2110089,서빙고동주민센터,14196,185246,95770,114580,167171,71258
453,2110806,서울시립영등포장애인복지관,78420,919724,325870,378101,824782,295783
454,2110609,신정네거리역 2번,105342,1249666,586182,675646,1140693,405130
455,2110758,문래소공원,37955,501022,204086,238554,423926,141591
456,2110954,국기원,214543,2117641,1222899,1474119,2680509,1126510
457,2110995,봉은사역 4번,42167,1296566,621132,749170,1353813,346983
458,2110616,양목초등학교,100971,1383418,616402,740876,1380322,514248
459,2110968,강남구청역 2번,53286,1950326,704415,813899,1684902,478660
460,2110071,한강미주맨션아파트,7210,133046,84312,94799,121749,45255
461,2110607,금빛새마을금고본점,49850,456324,233069,267484,396544,148737
462,2110613,신정네거리역 4번,60831,885145,439484,508886,855482,302152
463,2110206,텃골근린공원,39593,461388,228426,255655,352165,121511
464,2110670,신곡초등학교,21841,283279,135090,162327,240194,103115
465,2110646,푸른들청소년도서관,79915,1237833,583936,676240,1031493,365954
466,2110647,화곡역 5번,187561,2276556,909080,1040654,1944260,703750
467,2110597,신월1동주민센터,36673,292425,140362,148481,221364,86765
468,2110596,서서울호수공원,20487,181902,85527,95304,151362,60475
469,2110256,면목2동체육관,129810,1490706,634939,742839,1278361,420968
470,2110982,강남구보훈회관,17828,669230,265075,312232,605991,166179
471,2110695,개봉1동주민센터,46531,390843,208701,233367,351508,135781
472,2110997,대청초등학교,29882,806779,340876,450689,716801,249936
473,2110835,상도역 1번,85846,1348835,675858,770527,1231438,498273
474,2110952,논현목련공원,42600,1278772,408259,494323,1122936,383655
475,2110208,시조사삼거리,158362,1764593,951023,1090610,1662401,722409
476,2111064,둔촌동역 4번,33240,670845,326948,381377,654015,208960
477,2110219,삼육보건대학교,127932,1887048,1019497,1145465,1720166,717415
478,2110258,면동초등학교,112387,1439254,618811,723607,1253325,415080
479,2110833,상도역 2번,93029,1405690,716553,816029,1300397,520930
480,2110780,신길대성유니드아파트,20742,284638,141381,160296,242566,90633
481,2110989,대치동아우편취급국,158109,4431548,1618392,1919629,3927355,1134777
482,2110175,푸른동산공원,8727,205002,100194,120199,190509,81145
483,2110083,서빙고역 1번,24892,347564,172967,219376,322747,117955
484,2110706,그라운드 고척,44727,407210,223987,275027,415196,176490
485,2110692,큰굴다리,62926,513386,279790,317780,477870,186086
486,2110831,상도4동주민센터,29050,409885,180058,208626,330926,136234
487,2111005,삼전역 3번,42159,603333,251940,291285,560777,221958
488,2110167,용마초등학교,74304,498009,261060,305335,458388,178441
489,2110156,군자역 5번,75411,351672,198462,237229,380672,162458
490,2111025,경찰병원역 3번,43240,727861,315361,353410,616450,211981
491,2111038,보인중학교,54261,757601,345587,427880,667520,251925
492,2110823,신대방삼거리역 3번,50134,960112,436862,508670,812020,259058
493,2110720,대림역 2번,47060,538797,287723,318890,485573,185940
494,2110686,수궁동주민센터,25457,302750,137263,166032,252944,99776
495,2110713,구로보건소,183628,1197933,492167,582815,1041992,320874
496,2110691,개봉중학교,57008,451421,220434,249731,387688,153370
497,2110772,신우어린이공원,16698,351067,164997,186369,287639,109076
498,2110808,신길역 1번,110725,1170496,417016,483236,973156,352391
499,2110605,목동센트럴아이파크앞,37142,331951,188522,218631,333305,129718
500,2110768,도림2동유수지내체육시설,32534,713835,296586,338834,599864,246633
501,2110839,숭실대입구역 4번,51405,735203,372804,446405,744248,330549
502,2110703,개봉역,154042,2050871,951621,1120027,1916431,657235
503,2111036,투구봉어린이공원,39200,587362,266357,329492,543056,199399
504,2111014,송파나루역 2번,61190,641427,360342,408226,708978,305719
505,2110915,서래초등학교,9587,306951,170285,194992,280624,95494
506,2110714,구로4동주민센터,97526,707337,443287,492218,614136,209217
507,2110603,지향초등학교,33200,312450,146296,190561,259426,103404
508,2110765,문래동사거리,236762,2751097,1280545,1500592,2922619,1110687
509,2110951,신사은행나무공원,50046,518378,301367,401339,677770,264792
510,2110682,온수역 8번,28687,437021,162140,198092,346665,122387
511,2110617,등촌역 4번,87722,771423,422798,498203,734023,299014
512,2110912,방배동사이길,10150,356107,195661,226509,321576,112196
513,2110125,사근동살곶이상점가,19661,296572,151274,181663,268212,117267
514,2110856,미성초등학교,97155,724025,355438,417488,626784,250402
515,2110828,노량진역 6번,86154,775776,383760,455266,729973,333197
516,2110961,언주역 3번,57583,2483766,720497,881641,2049451,472331
517,2110809,장훈고등학교,81945,503803,239911,284526,452787,185758
518,2110666,KC대학교,40836,458970,230673,258898,391153,160437
519,2111019,한성백제역 3번,17301,278338,129846,152447,262383,96187
520,2110658,화곡초등학교,50458,553381,258755,299461,446430,175171
521,2110672,백석중학교,25380,215052,116207,151072,236300,100483
522,2110654,까치산역 4번,181416,2251601,878574,998395,1884614,724112
523,2110673,뜸부기어린이공원,70252,624026,287923,325765,498307,194245
524,2110645,우장산역 4번,51899,1111038,559412,669415,959545,328209
525,2110762,선유도역 1번,37643,817020,270067,323350,720187,199410
526,2110659,화곡역 4번,50749,486279,254131,310229,487824,199571
527,2110595,메디힐병원,54912,433152,203237,245825,343314,134829
528,2110664,강서구청옆,73287,715685,351857,399491,642332,265555
529,2110207,시립대앞사거리,86958,654079,338976,376254,527992,216443
530,2110665,곰달래도서관,31738,287993,137703,155072,244928,102972
531,2110708,화원어린이공원,33935,230709,122624,143688,216291,87897
532,2110668,화곡2동주민센터,40838,419613,202357,233280,354891,145349
533,2110606,신한은행 신월동지점,83470,673383,331642,377758,561855,212765
534,2110662,까치산역 1번,178060,2245225,906090,1038647,1969286,766794
535,2110620,목동보건지소,40735,489417,230171,280894,428394,193220
536,2110701,고척동성당,40583,431606,229865,267737,400854,160719
537,2110542,마포구청역 7번,67246,1082312,469848,523639,952120,347039
538,2110090,한국폴리텍대학서울정수캠퍼스,25398,332818,193939,232585,316111,129918
539,2110614,목동로데오거리,116039,1371008,611782,739343,1454180,545169
540,2110656,까치산역 3번,187960,2214718,855211,976873,1892851,727145
541,2110987,영동대교남단,49305,296531,130763,156844,308458,126578
542,2111029,오금역 4번,55175,1175287,442321,513459,937830,300559
543,2110611,신정역 1번,33295,338872,119107,141802,242359,102862
544,2110763,영등포구청역 2번,62904,1669007,649095,746909,1521042,436203
545,2110859,난향초등학교,26249,212417,103684,121906,165845,61303
546,2110685,금강수목원아파트,19414,261174,111496,137353,190765,69770
547,2110212,답십리초등학교,99202,1466190,601302,684111,1209854,391879
548,2110979,청담초등학교,39493,402577,182834,223723,409478,162728
549,2110816,대방역 6번,141547,2078151,743494,844930,1738281,595210
550,2110872,신림초등학교,46334,709106,315355,347520,556064,235077
551,2110740,금천해태공원,81876,596353,331426,391520,599594,210677
552,2110857,미성동주민센터,50734,442882,243498,298874,421634,152064
553,2110748,백산초등학교,60034,531420,283607,332177,495891,186329
554,2110747,석수역 1번 출입구,59272,683198,228301,271174,564242,180238
555,2110741,독산2동주민센터,83159,561471,283387,329359,538078,214818
556,2111044,남천초등학교,35821,317982,174572,213560,278087,112561
557,2110465,연신내역 7번,204215,2681706,1295560,1489595,2417059,911736
558,2110446,내를건너서숲으로도서관,11033,140751,66876,90487,112767,48728
559,2110052,장충초등학교,55958,714944,336374,381607,652604,242754
560,2110049,장충단 고개,103629,1987160,964559,1091718,1891272,646970
561,2110639,신방화역 8번,53937,658786,314419,365587,584726,202848
562,2110109,금호삼성래미안아파트,25196,366475,219959,262765,360001,131538
563,2110683,오류고등학교,12348,224042,91846,129105,150158,54798
564,2110592,서울금융고등학교,48211,382418,180263,202909,276509,102466
565,2110681,온수역 1번,25295,391831,142438,175417,308230,107707
566,2110688,오류지구대,34603,332425,182866,204616,306720,121853
567,2110610,계남근린공원,47290,725955,333011,382791,698641,242290
568,2110635,공항시장역 3번,92330,1071753,510642,573758,934121,324660
569,2110634,송정역 3번,29387,459876,214795,236567,383090,133497
570,2110638,신방화역 2번,50916,566495,281556,326250,493078,163114
571,2110630,공항시장역 1번,48256,340830,191114,214913,332614,119539
572,2110608,신월2동주민센터,45252,384483,173646,206698,315341,127167
573,2110627,신정롯데캐슬아파트,18368,242933,138574,159013,225986,98308
574,2110895,샤로수길,35267,366180,206771,255763,397637,162884
575,2110794,영동초등학교,21226,293108,127264,141869,260598,99520
576,2110651,화원중학교,39371,343765,157048,178673,261889,103056
577,2110551,성서초등학교,41887,832579,543951,642669,995028,347133
578,2110547,KB국민은행 망원동지점,70111,1099905,499794,564219,991751,357356
579,2110800,영등포동성당,62389,891377,497916,556871,899552,303984
580,2110807,신길역 3번,119207,1222785,448080,521286,1040441,386353
581,2110283,성북초등학교앞,7135,206057,108416,128725,151558,52511
582,2110792,영등포역 2번,156732,2158001,1439834,1672884,2721414,849229
583,2110785,영등포푸르지오아파트,20213,360774,167401,190091,314055,131882
584,2110458,선일여고,10614,168476,76444,100609,117038,45274
585,2110675,화곡4동주민센터,45316,402429,183180,223080,347690,146239
586,2110694,세곡초등학교,55641,451234,224984,255871,384143,152026
587,2110696,오류동역 1번,67248,479153,256714,301670,461353,187351
588,2110544,망리단길,55512,994465,627289,740177,1167665,426852
589,2110715,구로구민회관,44853,505942,237402,272914,414086,141853
590,2110718,한국SGI본부,36204,604871,257547,294662,504339,202081
591,2110733,금천어울림복지센터,94704,1261571,546546,628646,1122477,356669
592,2110727,독산역 1번 출입구,54370,1527461,419109,494848,1268093,321028
593,2110731,금천구청역 1번 출입구,85181,1246102,577765,679930,1224860,391829
594,2110735,말미고개,93555,600602,283036,331162,542126,212960
595,2110819,신대방역 4번,154722,2023832,796890,922649,1698501,721013
596,2110495,북가좌2동주민센터,41600,392105,218105,264865,384314,159674
597,2110496,모래내우체국,40475,377127,209245,247852,339570,137659
598,2110549,새터산,30842,313763,170263,201314,326567,132667
599,2110552,성미산체육관,32410,336256,177715,208209,336951,132151
600,2110837,숭실대입구역 1번,46388,640492,336407,410401,702229,313511
601,2110836,상도역 5번,81725,1393499,717752,813137,1268946,525140
602,2110513,연희파출소,29502,420132,278046,312246,403164,150747
603,2110892,관악구 중앙길,130450,1320660,739152,841712,1292396,597790
604,2110896,관악우성아파트,79678,837476,427613,494874,765869,323961
605,2110897,서울대입구역 8번,131096,1099444,629416,746461,1185418,527043
606,2110485,연신내우체국,47167,516165,236712,276668,392755,146911
607,2110916,내방역 4번,39550,1176777,456518,528163,1027355,289182
608,2110464,연신내역 5번,224824,2735277,1350149,1565627,2577881,1006592
609,2110455,역촌노인복지관,65159,514446,260061,306144,483046,210492
610,2110456,구산보건지소,45520,413819,203406,236610,332111,143051
611,2110137,성수초등학교,37753,312159,126045,155696,303172,92343
612,2110717,남구로역 2번,190705,1570377,531358,614713,1348384,357190
613,2110622,달마을공원,46101,535023,313185,364679,559967,229735
614,2110711,구로초등학교,69794,531844,269394,312515,481823,176976
615,2110802,신길동홍어거리,70732,487861,240935,281140,424154,175314
616,2110710,남구로역 3번,198483,1619792,642494,731303,1368314,369598
617,2110712,남구로역 5번,198869,1614170,662925,754226,1380202,374572
618,2110728,두산초등학교,53899,1558074,418859,497575,1287632,322513
619,2110671,등촌1동주민센터,51566,748689,297866,352602,682442,213100
620,2110676,등촌역 7번,48566,808775,354580,404343,728154,235245
621,2110463,응암3동주민센터,64342,673043,400074,472347,665497,247295
622,2110752,한울중학교,65489,453075,231193,252541,360340,134919
623,2110766,대림역 5번,41727,519385,261722,289011,463950,180533
624,2110744,독산동성당,48266,307954,161362,175143,271882,102173
625,2110444,수색성당,116323,2424901,719322,849252,2160684,613772
626,2110736,독산119안전센터,99036,694943,386108,465985,809733,296410
627,2110737,금천세무서,101272,724896,290674,343730,614660,236603
628,2110738,문성초등학교,123186,884938,396907,474666,827139,303623
629,2110024,혜회동주민센터,67321,732448,475918,555856,729428,344805
630,2110776,도신초등학교,24232,297268,137443,150269,226398,83765
631,2110767,도림동주민센터,240971,2957993,1372215,1585987,3065073,1186157
632,2110546,양화대교북단,12492,130453,74916,84863,137137,55876
633,2110550,합정역 8번,191643,2440005,1451564,1732136,3361587,1375477
634,2110803,신길2동우편취급국,63097,447395,230700,273570,404837,170393
635,2110260,면목역 3번,121389,1527229,646651,759243,1342934,447722
636,2110787,신길3동주민센터,42081,492452,245230,285000,436474,173866
637,2110804,신풍역 1번,95828,1164052,466822,546773,963471,342614
638,2110812,신길6동주민센터,64693,1078912,472074,577235,1013197,355083
639,2110781,대림한신아파트,45010,339139,174225,192315,288588,112475
640,2110210,서울시립대,88030,595196,311630,361502,526380,226387
641,2110789,대림성모병원,50078,490802,266340,298975,428344,165172
642,2110855,신대방역 2번,212131,2284590,883075,1015237,1893362,798603
643,2110270,혜원여고,47576,409514,195238,231111,348759,119900
644,2110014,경복고등학교,6063,210261,117389,159111,128790,33657
645,2110778,구로디지털단지역 4번,288105,4295654,1366327,1554291,3620475,1169533
646,2110864,신림우방아파트,15081,205008,78372,89951,157227,72748
647,2110468,응암역 3번,35757,300606,202618,230454,311203,120027
648,2110459,응암역 2번,131517,1580837,699258,796032,1403471,519879
649,2110448,상신초등학교입구,39141,351651,165242,189386,268209,111228
650,2110450,시립서북병원,37281,325918,153581,172218,239401,95384
651,2110453,신사1동주민센터,130615,1686441,742403,863594,1575940,597120
652,2110891,구암초등학교,33582,535588,264483,326111,468533,191530
653,2110506,연희임광아파트,89837,597010,420097,504747,763206,330753
654,2110452,새절역 3번,40348,460575,239762,294646,442867,175163
655,2110128,성원중학교,13878,161332,86738,108411,170247,60276
656,2110512,연희지하차도,30514,450378,264550,287124,365362,127494
657,2110519,서대문구보건소별관,23040,369051,212595,246884,336719,137395
658,2110535,영천시장입구,83228,800029,405573,471889,624280,220727
659,2110538,충정로역 3번,80415,731537,321167,397747,708119,252349
660,2110012,성곡미술관,69682,673026,336774,400538,610135,191889
661,2110016,평창동동측,5069,66601,37440,45845,57213,20293
662,2110005,세검정,25030,303098,172322,220562,302839,109775
663,2110451,증산역 4번,16154,219236,105790,130023,197173,82120
664,2110130,답십리역 6번,102208,1436631,568194,648019,1170456,390630
665,2110261,사가정역 4번,108880,1350063,608614,706307,1281976,431764
666,2110309,대광초등학교,93305,1235520,658039,719155,1089089,338604
667,2110018,중앙고등학교,60,73545,46065,55809,59316,12311
668,2110266,면목동우체국,106935,1351023,611289,715962,1277211,428813
669,2110021,성균관대학교,38703,334926,206364,234165,311666,164786
670,2110242,면목5동주민센터,36564,316232,137419,156331,248639,90193
671,2110302,보문역 8번,65010,899574,401861,452476,745970,294142
672,2110471,응암동우체국,60275,714175,407135,471997,664130,239995
673,2110449,증산역 3번,24800,259108,129080,153315,227459,90247
674,2110498,증산역 1번,42643,427682,251347,296454,397801,157975
675,2110815,공군호텔,113379,1609431,647512,744672,1327870,470515
676,2110820,성남고등학교,21486,444096,213737,264019,359334,140429
677,2110817,대방역 4번,149639,2222879,806225,906874,1814181,619652
678,2110824,대방역 3번,88488,1604099,667794,783670,1388878,492777
679,2110558,경성고등학교,45536,488493,261398,322132,487401,198358
680,2110509,연희대우아파트앞,354911,3308618,2728176,3380409,5640402,2640024
681,2110469,응암정보도서관,55516,531082,314477,373023,444881,161251
682,2110503,명지대학교교회,46609,502100,285511,383533,452901,201893
683,2110484,역촌역 3번,48794,480155,280940,330145,511573,190126
684,2110490,녹번동근린공원,85424,693744,394435,485406,753581,299794
685,2110473,구산역 1번,75142,860415,402283,482852,663461,251649
686,2110472,연신내역 4번,250933,2875078,1439890,1675678,2724870,1059778
687,2110584,아현역 4번,85586,1168411,607411,728434,1101061,412273
688,2110571,신수동주민센터,11820,214532,125520,146643,215894,84341
689,2110480,연신내역 3번,245651,2845885,1414787,1633400,2619585,997347
690,2110572,서강대역 1번,31206,586561,377608,437800,703189,270137
691,2110829,장승배기역 5번,90698,1052944,527006,584601,900976,343056
692,2110847,예술인마을,42878,247468,102430,110614,172621,77799
693,2110885,영락고등학교,24137,284398,133095,151396,252071,124745
694,2110832,노량진초등학교,210811,2816890,1355998,1503203,2773998,1248525
695,2110830,상도초등학교,47610,553371,288218,334321,524959,220638
696,2110827,NH농협은행 상도동지점,47072,465589,285214,325288,490905,197625
697,2110877,신림역 8번,317875,4070990,1724009,2043038,3946035,1739159
698,2110589,애오개역 3번,36712,657604,282202,334658,561969,193418
699,2110590,만리재,24635,364313,176518,210603,320570,143082
700,2110873,당곡중학교,54992,694511,347555,401391,645610,229552
701,2110879,신림현대아파트,95867,1023266,547888,624344,992481,417826
702,2110013,체부동홍종문가옥,40802,716776,441558,535174,703535,248681
703,2110821,보라매역 2번,101174,1819236,801450,949110,1632741,541703
704,2110886,관악해태어린이공원,63999,625134,316250,354537,569395,285694
705,2110813,보라매역 6번,63122,1048852,453994,560014,978123,359507
706,2110810,영신초등학교,69539,447087,211327,243954,376824,154482
707,2110528,서울여자간호대학교,13432,295498,154666,171887,229517,87293
708,2110001,이북5도청사,7786,124471,76341,90769,109186,39480
709,2110587,공덕동주민센터,34873,522434,249725,294718,460520,193382
710,2110068,남영역 1번,62249,1655970,714891,838229,1517985,509114
711,2110586,서울서부지방법원,27316,430695,198438,216814,358666,138203
712,2110588,한겨레신문사,31866,476761,228030,267094,414966,181446
713,2110840,중앙대학교,27680,426634,276084,334538,460662,209248
714,2110060,효창공원앞역 6번,52857,1052264,481678,559092,976967,337094
715,2110533,충정로역 7번,92453,1205268,624608,762632,1209403,462920
716,2110069,숙대입구,54935,666677,380307,427274,629739,272248
717,2110846,남성역 1번,40245,891913,396337,446692,746668,281686
718,2110848,양지어린이공원,9170,208713,118809,130484,177622,62349
719,2110338,인수초등학교,13538,149670,96317,109600,135761,43682
720,2110902,사당역 4번,111067,572643,260683,302306,503147,255202
721,2110850,사당역 10번,244053,3381068,1719343,1995567,3908055,1689488
722,2110064,효창공원앞역 2번,41510,962983,440915,502931,849101,295937
723,2110237,메가박스 상봉,104470,787214,398669,460377,739818,256908
724,2110273,장스여성병원,75033,625852,370562,428252,614702,202557
725,2110334,석관중앙교회,39029,259097,138606,165412,234158,88230
726,2110445,덕산중학교,38369,348493,161467,183998,254715,101623
727,2110265,망우역 1번,86736,836310,524131,598142,902921,283578
728,2110486,은평구청,79885,854276,399371,472892,743367,285323
729,2110333,돌곶이역 5번,83033,903087,375687,426349,746922,255948
730,2110027,혜화역 1번,104207,1728504,1326517,1671372,2356643,1078540
731,2110313,안암역 3번,43065,345990,226849,258406,336718,157883
732,2110017,정독도서관,11,124758,89971,102166,106153,21037
733,2110443,수색역 1번,24000,434884,154047,193259,339885,92466
734,2110203,떡전교사거리,74733,560399,283983,309393,414602,168461
735,2110252,장안제일시장,46928,370441,160739,187636,317810,114771
736,2110521,홍제역 4번,62491,1539403,794989,900635,1382456,455928
737,2110142,화양사거리,55989,481103,226014,265719,471688,185680
738,2110215,회기역 1번,179694,2181572,1223476,1396663,2024563,849973
739,2110006,부암동주민센터,4797,93853,82517,99589,110247,34293
740,2110457,예일여고,94300,1144646,537736,622780,877091,339425
741,2110274,서일대학교,34461,400233,184386,221424,320129,110947
742,2110197,세종대왕기념관교차로,20368,258049,115407,137641,240354,94356
743,2110222,회기역 2번,157360,2068740,1131841,1283290,1913725,795464
744,2110213,청량초등학교,151781,2182573,1230816,1402711,1971937,806132
745,2110286,한성대입구역 5번,73034,715465,453070,565477,772318,338833
746,2110841,중대부중,36474,499934,289841,355184,490267,207413
747,2110063,효창공원앞역 5번,51329,1079613,502030,577114,985609,326873
748,2110061,효창동주민센터,43406,909730,397604,450871,793663,278877
749,2110269,용마문화복지센터,38075,394239,183694,230397,316701,104529
750,2110067,배문고등학교,25377,389011,223319,272449,407400,163526
751,2110066,서울역 15번,142671,4434757,2360553,2540322,4462161,1374847
752,2110532,아현역 2번,88596,1201721,636141,772645,1165410,439994
753,2110922,내방역 1번,36308,1126405,433676,501033,992675,276525
754,2110904,이수역 5번,135803,2324992,1317975,1552279,2598265,918555
755,2110907,방배초등학교,107543,2212164,1212480,1430507,2391924,827990
756,2110084,경리단길북측,15519,258202,155907,175753,262745,105513
757,2110085,경리단길남측,123114,663268,445962,575143,1070950,585094
758,2110253,중곡초등학교,46590,283590,131929,152796,254300,100374
759,2110031,창신역 1번,16634,399056,198140,234253,337468,136301
760,2110081,해방촌 남동측,18839,323942,193500,243268,372266,151107
761,2110080,해방촌예술마을,15118,317825,174267,227507,330635,130474
762,2110079,후암동주민센터,13823,308205,165962,198134,291259,112355
763,2110074,서울역 12번,162408,4583496,2407023,2569191,4529078,1393414
764,2110077,삼광초등학교,45313,576980,272635,319660,491320,187955
765,2110849,이수역 10번,75531,1977431,1090183,1274027,2217864,776680
766,2110292,정릉역 2번,82487,890391,527176,607234,838028,310501
767,2110289,북한산보국문역 2번,65307,789394,414637,480301,704806,273113
768,2110123,마장역 3번,23889,483433,202276,226709,404348,135927
769,2110355,삼양사거리역 2번,101501,916977,490771,566297,843880,295435
770,2110284,정릉북한산국립공원입구,15303,142715,85982,94072,132758,51181
771,2110339,국립4.19민주묘지,22295,199673,123263,139592,182454,63822
772,2110022,경신고등학교,30977,540410,284272,305072,345144,121511
773,2110285,홍대부중,6261,150471,79641,96734,115085,38889
774,2110135,성동세무서,8049,110671,39293,47909,96010,23879
775,2110042,남산골공원옆,2438,16875,4913,4754,8228,3454
776,2111047,마천1치안센터,50996,613510,224160,266249,448636,168376
777,2110196,홍릉근린공원,36854,330702,152830,174868,275726,107274
778,2110527,홍제역 2번,84718,1717563,887091,1014790,1546651,522759
779,2110277,러스크서울병원,35923,282280,151105,165825,224943,69453
780,2110314,종암경찰서,84607,643783,350857,400592,586150,234410
781,2110522,홍제역 3번,70324,1464647,738054,846407,1337389,449060
782,2110263,면목역 1번,127884,1576511,672062,792389,1385245,458818
783,2110516,정원여중,29378,446578,249774,280214,376020,148305
784,2110199,홍릉시장,26965,222020,140142,159689,186577,62241
785,2110228,장안근린공원,49834,575749,290801,341674,560295,206009
786,2110632,방화역 3번,62066,809830,361303,403147,651739,213640
787,2110493,북가좌초등학교,109503,2213894,670720,795529,1994632,579751
788,2110201,전농119안전센터,112216,812396,521390,614225,871199,304396
789,2110487,불광역 8번,128595,1621852,935678,1087324,1578768,528095
790,2110510,홍연시장,26611,311675,166764,181154,241373,97554
791,2110035,동묘앞역 2번,241940,2306326,1646975,1784179,2119664,689971
792,2110282,국민대학교앞,22885,323453,189969,225827,257471,105213
793,2110428,상계5동주민센터,71074,1304124,559499,626190,1095212,427863
794,2110399,창2동주민센터,29335,358840,188794,209775,307145,106795
795,2110411,도봉역 3번,73339,575878,296433,334364,485241,153671
796,2110441,영신여고,8236,113817,44443,54816,66159,25652
797,2110255,상봉역 4번,82745,526850,263243,303779,516161,187095
798,2110276,신내IC북측,3170,55660,22498,28806,52061,16789
799,2110387,쌍문초등학교,15603,294076,149619,169425,244525,99503
800,2110384,문이교,34253,358715,193364,215500,284106,97339
801,2110247,먹골역 1번,63075,722722,344571,380105,675652,244613
802,2110422,노원역 9번,172242,2329979,1440778,1686766,2663825,981162
803,2110326,장위동성당,19318,215736,120408,139338,201871,75312
804,2110324,월곡역 4번,23264,190975,118276,143522,215291,83829
805,2110157,자양동우체국,27733,339372,155850,181471,291924,114266
806,2110352,수유1동주민센터,53256,598105,301838,345294,457799,160435
807,2110363,송천동주민센터,62398,496714,299873,353916,484464,179518
808,2110370,도봉세무서,82332,569080,301614,336781,462277,168433
809,2110002,독립문역 1번,67926,791178,440039,491655,633549,230423
810,2110227,답십리공원,49102,558005,284328,335687,537881,193521
811,2110642,정곡초등학교,4551,52384,25846,31199,40882,14772
812,2110502,남가좌파출소,45159,478775,280544,339273,475149,208773
813,2110028,이화달팽이길,35408,336398,182729,220831,316098,126457
814,2110507,명지대학교,61100,618626,356155,451894,587847,261373
815,2110033,창신역 4번,141129,1295223,1065263,1164527,1191092,411798
816,2110254,오거리공원,47091,343683,157115,177207,274852,93587
817,2110311,종암아이파크2차후문,23491,233506,109317,113418,151481,61780
818,2110232,동대부고,24710,345884,155730,193184,298544,111373
819,2110019,창덕궁,57887,1863888,1701807,1834497,2493329,804733
820,2110257,상봉역 7번,51390,404156,250255,287857,422229,140686
821,2110377,미아사거리역 3번,248857,2870381,1641660,2009792,3073248,1111051
822,2110214,경희대후문,32187,228393,154611,185425,232636,98536
823,2110306,미아초등학교,53510,539115,267983,335461,525514,205481
824,2110318,KT월곡지사,84505,646513,365442,418254,610120,223795
825,2110531,홍지문,12575,236491,145724,175596,215495,70657
826,2110470,신진과학기술고등학교,120971,1562120,734392,848905,1487635,548322
827,2110037,신설동역 12번,223364,1803533,986034,1074543,1574665,523573
828,2110192,동의보감타워,160319,1748313,1477657,1540839,1443655,372109
829,2110640,방화역 1번,30585,431052,189174,213971,327919,110494
830,2110319,종암동주민센터,89762,658569,366564,416942,603823,234997
831,2110354,삼각산119안전센터,89866,886819,456794,530280,803845,286850
832,2110020,서울국제고등학교,5711,204998,120549,130258,158752,66532
833,2110321,동덕여대,21756,230333,145905,170559,255283,97879
834,2110447,구산초등학교,38117,380829,178819,209757,290406,118983
835,2110996,대치2동주민센터,24694,505384,292484,377723,598389,332278
836,2110299,정릉역 1번,116757,1073762,546020,608240,806728,288120
837,2110489,불광역 3번,97054,1424972,815830,943816,1399093,457656
838,2110251,장안중학교,138981,1303343,593819,668737,1160683,418801
839,2110478,응암1동주민센터,47278,490119,282674,334398,463343,174833
840,2110308,길음역 8번,140490,1015983,524629,603051,842613,294780
841,2110278,망우본동주민센터,26680,309005,139877,183561,220710,70763
