,상권코드,상권코드명,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
417,2110517,서대문소방서,13085,183654,117375,145525,186128,81075
418,2110439,당고개역 5번,43703,525946,240486,261981,404031,152398
419,2110209,답십리 장령당공원,79179,1383208,550066,635860,1177866,376492
420,2110518,서대문구청,23933,350265,218095,246141,310711,109417
421,2110637,송정역 2번,65855,671150,343025,387745,622383,222233
422,2111061,암사역 1번,87947,1381533,511075,591220,1087441,371102
423,2110631,방화초등학교,40171,437509,205089,230747,375832,116986
424,2110716,구로나눔길,49303,557994,261988,301637,488321,189951
425,2110657,양천향교역 5번,45752,783206,289053,349461,699746,232656
426,2110526,봉원사,3981,111308,71762,84325,100648,41121
427,2111033,문정동성당,9362,131619,48282,63738,94517,34150
428,2110330,돌곶이역 1번,80333,918199,390404,439550,766533,267603
429,2110693,오류동역 4번,86306,899032,445049,507834,837681,315455
430,2110917,서초소방서,7169,235581,129167,146281,208875,72109
431,2110615,신서초등학교,25270,324203,177262,217585,317783,140623
432,2110994,개포고등학교,17363,340876,147315,223740,264268,92860
433,2110698,개웅초등학교(개웅중학교),31187,354903,185758,218690,330289,126028
434,2111088,고덕동성당,34580,312963,136881,162136,256063,99678
435,2110078,이촌동점보아파트,4982,88901,73080,92768,96223,31108
436,2110973,강남구청역 4번,54706,2082242,796791,935694,1880787,556883
437,2110988,청담역 3번,68162,1853342,546123,666032,1406484,347510
438,2110966,논현2동주민센터,69566,2184849,834773,991207,2008068,610312
439,2110799,영등포본동주민센터,155582,2144092,1493256,1795180,2896478,916221
440,2110970,학동초등학교,40946,1343691,485695,539488,1143394,305014
441,2110211,전곡마을마당공원,29964,394390,215258,258244,385121,143201
442,2110974,언주중학교,64998,2890104,1046048,1195417,2542001,679261
443,2110216,전농중학교,27581,348190,180885,218443,320300,114077
444,2110205,경희대삼거리,68486,531441,317288,370293,442564,179291
445,2110825,신대방삼거리역 1번,60243,698597,353374,419583,663343,279209
446,2110834,동작구자원봉사센터,13281,381993,220865,253955,396376,167100
447,2110689,오류동역 3번,112958,1116159,545593,618785,1011883,383890
448,2110861,관악구신사동주민센터,92255,711256,303904,353314,613110,265635
449,2110690,오류2동버들시장,67158,836551,404322,448789,725486,261935
450,2110625,신정2동주민센터,14842,297033,159475,185892,245707,108430
451,2110782,영등포시장역 4번,87491,1084137,651781,749606,1145479,349956
452,2110089,서빙고동주민센터,11409,176078,93054,107369,145445,58733
453,2110806,서울시립영등포장애인복지관,71970,921324,333722,390596,842203,297174
454,2110609,신정네거리역 2번,102323,1207757,575591,670229,1147347,415506
455,2110758,문래소공원,35858,466731,186130,218823,389685,134221
456,2110954,국기원,199179,2038747,1216167,1471070,2621181,1071422
457,2110995,봉은사역 4번,41685,1342720,636857,763906,1370520,347276
458,2110616,양목초등학교,100120,1334429,611435,733731,1378328,514145
459,2110968,강남구청역 2번,52676,1980870,728016,847902,1731845,499815
460,2110071,한강미주맨션아파트,6446,123836,78654,88161,113119,40062
461,2110607,금빛새마을금고본점,47913,434670,228259,257071,391770,149976
462,2110613,신정네거리역 4번,58429,858964,431028,507498,855674,307545
463,2110206,텃골근린공원,39603,436149,220807,241096,338437,122861
464,2110670,신곡초등학교,19507,259343,123816,148239,224167,101440
465,2110646,푸른들청소년도서관,81571,1206802,576646,667145,1031420,374209
466,2110647,화곡역 5번,189015,2249485,907302,1044213,1969166,716212
467,2110597,신월1동주민센터,35851,276265,130547,143831,217597,84483
468,2110596,서서울호수공원,20722,169510,80633,94460,148579,58781
469,2110256,면목2동체육관,137031,1485112,641308,760736,1291383,433581
470,2110982,강남구보훈회관,16991,674282,269002,312933,608905,167505
471,2110695,개봉1동주민센터,45062,365429,194334,218694,338043,134707
472,2110997,대청초등학교,32961,784081,340856,448573,727955,255167
473,2110835,상도역 1번,81923,1317318,671983,762340,1231151,494101
474,2110952,논현목련공원,40588,1207487,402380,494367,1129563,376030
475,2110208,시조사삼거리,151407,1740629,979561,1118882,1685194,732030
476,2111064,둔촌동역 4번,35409,688816,337611,414457,679515,221162
477,2110219,삼육보건대학교,119846,1851728,1047375,1171672,1738339,726930
478,2110258,면동초등학교,116393,1419645,619087,734267,1254722,423043
479,2110833,상도역 2번,88941,1367334,703160,801342,1294620,515711
480,2110780,신길대성유니드아파트,25990,301868,149714,171581,261526,99486
481,2110989,대치동아우편취급국,160550,4429563,1607422,1941370,3997459,1137999
482,2110175,푸른동산공원,9804,196346,97710,118639,189777,82952
483,2110083,서빙고역 1번,21741,336001,169070,215446,292485,97429
484,2110706,그라운드 고척,44313,414654,224972,275163,406705,160087
485,2110692,큰굴다리,61322,481948,262723,302476,463529,181647
486,2110831,상도4동주민센터,26780,389448,167675,192644,318507,130303
487,2111005,삼전역 3번,42771,610866,258104,297944,572015,226286
488,2110167,용마초등학교,69650,455880,245054,290191,435743,170787
489,2110156,군자역 5번,74893,329194,186306,228974,365969,157242
490,2111025,경찰병원역 3번,43552,729644,316016,360103,629198,217766
491,2111038,보인중학교,53937,723446,344710,421792,669741,255174
492,2110823,신대방삼거리역 3번,46689,902869,403908,473932,751251,234185
493,2110720,대림역 2번,45818,490168,269735,297598,450874,172965
494,2110686,수궁동주민센터,24557,284347,128473,151773,243167,99695
495,2110713,구로보건소,166278,1152521,503609,600806,1033620,310350
496,2110691,개봉중학교,55527,427783,211014,238630,378543,150876
497,2110772,신우어린이공원,16445,316516,152746,173248,274044,103635
498,2110808,신길역 1번,102138,1157910,421723,485349,981598,348360
499,2110605,목동센트럴아이파크앞,34387,318578,183322,210964,328601,130915
500,2110768,도림2동유수지내체육시설,30096,661647,274400,314521,573964,239478
501,2110839,숭실대입구역 4번,48895,698403,365730,428164,727827,318389
502,2110703,개봉역,149935,2044245,971186,1155164,2000924,683487
503,2111036,투구봉어린이공원,39640,571510,267509,330174,548808,203218
504,2111014,송파나루역 2번,63679,635672,357412,414021,723449,320012
505,2110915,서래초등학교,9509,290852,159328,180776,261527,90950
506,2110714,구로4동주민센터,93462,643302,416472,470524,571127,190035
507,2110603,지향초등학교,32835,293936,141231,171954,250404,102541
508,2110765,문래동사거리,230625,2820163,1349946,1596938,3024328,1124993
509,2110951,신사은행나무공원,43869,496431,287685,369273,618702,228682
510,2110682,온수역 8번,26670,408723,149300,177546,332039,118841
511,2110617,등촌역 4번,84508,740610,409041,477606,713528,293487
512,2110912,방배동사이길,10014,334962,183764,209102,299595,106930
513,2110125,사근동살곶이상점가,18696,280987,145362,177219,262326,114865
514,2110856,미성초등학교,93977,674481,335514,389974,607240,244304
515,2110828,노량진역 6번,81159,715178,349903,422858,703961,307043
516,2110961,언주역 3번,55194,2535707,748845,918377,2108036,477353
517,2110809,장훈고등학교,77454,492440,233398,273590,441323,179450
518,2110666,KC대학교,40305,450680,225685,256318,391882,161717
519,2111019,한성백제역 3번,17760,278940,128912,150731,253936,94020
520,2110658,화곡초등학교,48585,525428,241259,277258,427968,171088
521,2110672,백석중학교,25381,207330,114557,142458,233968,100538
522,2110654,까치산역 4번,178664,2211396,871130,1007892,1911464,737461
523,2110673,뜸부기어린이공원,68061,588094,278572,314846,480295,191230
524,2110645,우장산역 4번,52704,1075774,553112,659378,961386,338313
525,2110762,선유도역 1번,37632,810823,268296,319447,712990,199032
526,2110659,화곡역 4번,50011,439902,228448,277822,447720,188287
527,2110595,메디힐병원,51845,404887,189529,228039,334140,129297
528,2110664,강서구청옆,73329,709394,348155,399584,652067,270067
529,2110207,시립대앞사거리,85702,628019,329793,361937,512002,215632
530,2110665,곰달래도서관,30408,266094,129020,146772,230089,101925
531,2110708,화원어린이공원,32523,220110,118016,140386,208689,82452
532,2110668,화곡2동주민센터,37131,386205,186733,216194,331161,143577
533,2110606,신한은행 신월동지점,79252,649858,325027,364089,555190,213240
534,2110662,까치산역 1번,176029,2191203,898206,1045002,1987111,777249
535,2110620,목동보건지소,39539,471428,222002,261949,418177,191108
536,2110701,고척동성당,36740,408515,214680,255133,389074,159600
537,2110542,마포구청역 7번,63182,1052023,467664,528039,946104,339901
538,2110090,한국폴리텍대학서울정수캠퍼스,21241,302231,176512,215251,292789,115747
539,2110614,목동로데오거리,114313,1326551,608247,734424,1464116,547324
540,2110656,까치산역 3번,187266,2177978,858255,990074,1925222,742848
541,2110987,영동대교남단,47979,296417,124215,154120,307881,115773
542,2111029,오금역 4번,56202,1181091,453703,527315,965229,317651
543,2110611,신정역 1번,34085,322955,113353,133193,235271,102532
544,2110763,영등포구청역 2번,63896,1658078,665732,788286,1572933,459218
545,2110859,난향초등학교,24215,190891,97103,115166,159891,59487
546,2110685,금강수목원아파트,18932,243086,102138,121712,180571,67436
547,2110212,답십리초등학교,97619,1441409,604670,693612,1234869,400339
548,2110979,청담초등학교,36254,401311,175914,219664,401010,148105
549,2110816,대방역 6번,132363,2074729,773229,883391,1786322,608885
550,2110872,신림초등학교,48310,681728,296795,331510,550327,243200
551,2110740,금천해태공원,76831,557998,314676,381895,581662,205201
552,2110857,미성동주민센터,48578,402653,225057,276162,408465,147162
553,2110748,백산초등학교,55247,485502,258095,305485,470517,177651
554,2110747,석수역 1번 출입구,54040,665458,236580,285814,563173,180379
555,2110741,독산2동주민센터,79837,519803,264480,315709,519502,207909
556,2111044,남천초등학교,33432,289993,163892,201515,263591,109879
557,2110465,연신내역 7번,196418,2437236,1231261,1423758,2302476,874440
558,2110446,내를건너서숲으로도서관,10633,122698,58679,78429,107904,47711
559,2110052,장충초등학교,53733,690190,326960,382042,643089,234152
560,2110049,장충단 고개,101408,1961549,983057,1140372,1926669,631043
561,2110639,신방화역 8번,53808,641421,305470,352229,586677,207075
562,2110109,금호삼성래미안아파트,22490,333767,202652,247781,338351,125360
563,2110683,오류고등학교,11315,199810,81768,109635,142184,52774
564,2110592,서울금융고등학교,50493,426810,209739,235225,312814,113401
565,2110681,온수역 1번,23200,370670,132119,157256,297624,104724
566,2110688,오류지구대,32989,306462,167746,186455,287446,118229
567,2110610,계남근린공원,46153,713081,331563,389848,711765,249519
568,2110635,공항시장역 3번,90414,1040089,501419,564669,937093,328644
569,2110634,송정역 3번,27559,439742,210697,237208,382382,133704
570,2110638,신방화역 2번,51217,552387,273222,315236,495109,167429
571,2110630,공항시장역 1번,45975,319403,177432,201510,318687,115057
572,2110608,신월2동주민센터,44220,359122,166124,193670,306487,127098
573,2110627,신정롯데캐슬아파트,16890,240482,130235,151758,219281,97412
574,2110895,샤로수길,33899,330541,199350,237396,407681,162970
575,2110794,영동초등학교,19749,305729,127926,141363,277039,102945
576,2110651,화원중학교,37984,326354,144823,168189,252953,101634
577,2110551,성서초등학교,40944,809711,559350,668153,1012311,343111
578,2110547,KB국민은행 망원동지점,65996,1070353,497139,566840,984705,351278
579,2110800,영등포동성당,59427,891455,513414,591682,927457,296765
580,2110807,신길역 3번,110066,1210409,450247,524921,1046111,379023
581,2110283,성북초등학교앞,6125,188852,96398,111220,140748,52053
582,2110792,영등포역 2번,148128,2114494,1452648,1706969,2725420,835738
583,2110785,영등포푸르지오아파트,19610,338279,159924,184037,304544,126568
584,2110458,선일여고,7234,117228,56742,72837,91088,35088
585,2110675,화곡4동주민센터,44120,379990,180790,212197,342672,145351
586,2110694,세곡초등학교,54505,424595,213487,242335,375060,149654
587,2110696,오류동역 1번,64257,466825,247839,290955,453460,182052
588,2110544,망리단길,52795,958549,632357,756033,1165840,411075
589,2110715,구로구민회관,43180,467003,222241,251142,384354,136079
590,2110718,한국SGI본부,32794,559974,240188,274039,481225,197431
591,2110733,금천어울림복지센터,88959,1205390,544194,635671,1115923,351709
592,2110727,독산역 1번 출입구,53933,1499863,415817,495679,1263111,326849
593,2110731,금천구청역 1번 출입구,79898,1184903,572266,688337,1218771,388114
594,2110735,말미고개,89928,567490,269763,318940,524450,206732
595,2110819,신대방역 4번,146176,1989619,813156,939324,1696703,737509
596,2110495,북가좌2동주민센터,41255,363984,204870,250912,368078,150309
597,2110496,모래내우체국,40635,366787,212234,254745,374309,154765
598,2110549,새터산,29161,299401,163712,192668,315911,127494
599,2110552,성미산체육관,31368,322495,171775,200670,326141,126764
600,2110837,숭실대입구역 1번,44367,606873,329349,396506,688068,299742
601,2110836,상도역 5번,78519,1362845,715866,802142,1267003,520083
602,2110513,연희파출소,26879,402794,269473,315071,398622,152162
603,2110892,관악구 중앙길,123156,1217693,692579,793125,1227539,586647
604,2110896,관악우성아파트,75511,783235,400041,467733,729584,310421
605,2110897,서울대입구역 8번,125009,1022583,582060,700257,1134218,513823
606,2110485,연신내우체국,44166,480490,220203,251423,378468,143779
607,2110916,내방역 4번,38770,1176424,462261,539811,1040174,286328
608,2110464,연신내역 5번,217821,2522767,1297697,1518483,2491687,976540
609,2110455,역촌노인복지관,65822,493791,247480,298249,476528,213561
610,2110456,구산보건지소,45703,389206,192730,224908,325153,142970
611,2110137,성수초등학교,35857,293815,118408,150188,286728,90660
612,2110717,남구로역 2번,185855,1529547,530592,621974,1324721,350763
613,2110622,달마을공원,43125,514580,292958,342882,534470,225677
614,2110711,구로초등학교,68469,504898,259713,304436,458775,168839
615,2110802,신길동홍어거리,67196,469325,233500,273869,410270,165828
616,2110710,남구로역 3번,193366,1565043,631909,727285,1341865,354096
617,2110712,남구로역 5번,193110,1557999,650647,749045,1354418,360416
618,2110728,두산초등학교,53060,1530715,416822,499781,1279665,328426
619,2110671,등촌1동주민센터,51933,754672,267633,313231,672762,206488
620,2110676,등촌역 7번,50013,798259,349246,409516,730049,238798
621,2110463,응암3동주민센터,63484,615495,371237,450785,639356,243091
622,2110752,한울중학교,63563,419169,213226,240512,344527,130517
623,2110766,대림역 5번,40881,480900,250138,272090,435935,169339
624,2110744,독산동성당,42929,279861,149119,163752,259264,97690
625,2110444,수색성당,118805,2458075,743432,884634,2239908,632826
626,2110736,독산119안전센터,91756,657832,365370,454734,785976,289196
627,2110737,금천세무서,95155,684837,281711,332945,595825,230335
628,2110738,문성초등학교,113940,833618,384460,459968,807017,295572
629,2110024,혜회동주민센터,61524,688779,445111,518678,694689,333385
630,2110776,도신초등학교,28435,305233,144158,159481,240214,92273
631,2110767,도림동주민센터,235459,3018035,1437858,1678941,3170652,1202463
632,2110546,양화대교북단,11969,124846,68516,76679,129788,53607
633,2110550,합정역 8번,190896,2411683,1451511,1754672,3445042,1403685
634,2110803,신길2동우편취급국,59855,424766,218455,260007,386703,159217
635,2110260,면목역 3번,126313,1521754,651186,774517,1351221,458844
636,2110787,신길3동주민센터,42804,465834,233623,278260,421301,164166
637,2110804,신풍역 1번,97412,1113455,456757,535314,938460,333846
638,2110812,신길6동주민센터,61693,1022715,467151,563319,1006536,349732
639,2110781,대림한신아파트,48485,336872,183398,204035,299102,116812
640,2110210,서울시립대,88384,573234,303861,348109,515357,226475
641,2110789,대림성모병원,48094,472398,265690,293920,422959,170294
642,2110855,신대방역 2번,201408,2232200,889596,1024423,1881088,807961
643,2110270,혜원여고,45963,389227,186582,222224,337345,120953
644,2110014,경복고등학교,5911,162287,87755,111752,110143,32971
645,2110778,구로디지털단지역 4번,275647,4312831,1437839,1624324,3690544,1224854
646,2110864,신림우방아파트,13482,181648,70156,81786,145274,71661
647,2110468,응암역 3번,37399,279670,183974,220928,294094,113825
648,2110459,응암역 2번,132216,1552588,695656,812815,1419723,529686
649,2110448,상신초등학교입구,37836,329772,152866,174795,254105,109522
650,2110450,시립서북병원,35947,311136,143360,165702,235319,96023
651,2110453,신사1동주민센터,132633,1639837,733429,870799,1584411,605719
652,2110891,구암초등학교,33260,489776,239618,296867,447471,187383
653,2110506,연희임광아파트,83942,592811,433431,528744,804927,349619
654,2110452,새절역 3번,40729,424111,224265,277666,430812,173139
655,2110128,성원중학교,13702,151180,77202,97266,156384,56011
656,2110512,연희지하차도,28897,413211,251354,281670,358547,127190
657,2110519,서대문구보건소별관,20831,341564,199936,237034,326755,131073
658,2110535,영천시장입구,75496,756759,386885,459184,594733,208513
659,2110538,충정로역 3번,71464,694665,300725,370892,663750,231351
660,2110012,성곡미술관,64712,659958,326489,380646,588905,175188
661,2110016,평창동동측,4489,64753,34872,41737,53542,19106
662,2110005,세검정,23135,290332,171336,214601,301124,106398
663,2110451,증산역 4번,17617,206789,101057,124468,191351,78600
664,2110130,답십리역 6번,98144,1423411,581949,670087,1201084,395909
665,2110261,사가정역 4번,107317,1327151,608979,723407,1300939,446151
666,2110309,대광초등학교,92337,1242638,675062,758651,1133721,349201
667,2110018,중앙고등학교,64,63373,39489,47339,51326,10522
668,2110266,면목동우체국,108220,1351041,624780,744875,1314709,450245
669,2110021,성균관대학교,37069,331462,202685,230644,305979,159231
670,2110242,면목5동주민센터,39510,299083,127257,149767,246965,92515
671,2110302,보문역 8번,65607,880517,404899,454033,750986,297442
672,2110471,응암동우체국,58989,654780,379305,450015,641668,237316
673,2110449,증산역 3번,25396,245224,124168,147787,219319,84911
674,2110498,증산역 1번,43311,395162,234073,282000,379426,150059
675,2110815,공군호텔,106118,1587545,655857,750466,1329523,465234
676,2110820,성남고등학교,22262,426744,207766,248264,354137,139558
677,2110817,대방역 4번,140699,2209286,829767,938145,1851300,629667
678,2110824,대방역 3번,82201,1546887,659869,769900,1374652,477200
679,2110558,경성고등학교,41871,452524,243749,301159,464310,188029
680,2110509,연희대우아파트앞,367878,3356393,2885518,3608054,5987390,2794333
681,2110469,응암정보도서관,54437,498519,304404,363346,436636,160166
682,2110503,명지대학교교회,49040,492993,296480,382493,464862,207169
683,2110484,역촌역 3번,46597,446948,264639,319167,493077,188601
684,2110490,녹번동근린공원,91944,750499,421618,533505,812512,329393
685,2110473,구산역 1번,75005,821390,395666,467275,653829,253438
686,2110472,연신내역 4번,242223,2650149,1384708,1621695,2626969,1026993
687,2110584,아현역 4번,80823,1125616,595129,703496,1086767,408516
688,2110571,신수동주민센터,11131,195352,115544,134522,199504,80781
689,2110480,연신내역 3번,235030,2624839,1361206,1581781,2519013,960165
690,2110572,서강대역 1번,26607,542617,348183,411563,661675,246395
691,2110829,장승배기역 5번,88478,1010084,502484,572455,889616,329168
692,2110847,예술인마을,41688,239252,97032,104437,161667,73669
693,2110885,영락고등학교,23725,254531,116834,133375,230708,116059
694,2110832,노량진초등학교,219117,2910184,1425559,1587569,2946962,1325622
695,2110830,상도초등학교,45625,515206,261835,307250,502726,208393
696,2110827,NH농협은행 상도동지점,46581,440262,261180,308360,476310,193113
697,2110877,신림역 8번,351412,4067741,1766403,2123457,4143938,1849864
698,2110589,애오개역 3번,36145,639582,276061,319569,557290,191003
699,2110590,만리재,24465,338440,163407,190720,299763,136336
700,2110873,당곡중학교,67451,779251,397128,467847,752311,273180
701,2110879,신림현대아파트,100053,1038455,536474,621039,1003510,427367
702,2110013,체부동홍종문가옥,39379,675543,412597,496437,664250,228966
703,2110821,보라매역 2번,96247,1732008,777099,916228,1580910,517062
704,2110886,관악해태어린이공원,65397,558292,287598,318024,532863,277594
705,2110813,보라매역 6번,58812,962839,441229,532834,957102,347853
706,2110810,영신초등학교,64421,441951,205374,234027,368656,150300
707,2110528,서울여자간호대학교,25122,355223,187285,218318,296889,119264
708,2110001,이북5도청사,7196,120567,76459,96002,109188,37317
709,2110587,공덕동주민센터,34085,489734,230263,269443,430387,182798
710,2110068,남영역 1번,56887,1646618,711806,842500,1532513,505510
711,2110586,서울서부지방법원,26004,412277,186597,205814,341686,130298
712,2110588,한겨레신문사,31244,448156,212263,245802,389448,171152
713,2110840,중앙대학교,23946,389718,258813,316821,433144,190995
714,2110060,효창공원앞역 6번,48556,1034256,470503,549598,959713,326014
715,2110533,충정로역 7번,83969,1137142,597782,726338,1169807,448978
716,2110069,숙대입구,45410,637272,359619,399986,588583,249179
717,2110846,남성역 1번,40591,868804,390062,436085,744487,277785
718,2110848,양지어린이공원,8871,191139,106799,117601,161645,56624
719,2110338,인수초등학교,13326,140823,90828,104127,132739,45278
720,2110902,사당역 4번,101406,531830,249198,288304,475013,234829
721,2110850,사당역 10번,237880,3367957,1820290,2132396,4129403,1738745
722,2110064,효창공원앞역 2번,38830,960938,441900,500303,846247,287584
723,2110237,메가박스 상봉,102982,754470,388024,454577,736780,260834
724,2110273,장스여성병원,73733,587417,348926,406614,595495,198648
725,2110334,석관중앙교회,40720,245176,131499,158864,231139,87484
726,2110445,덕산중학교,37014,334095,152112,174694,247889,101591
727,2110265,망우역 1번,80073,801049,501268,595446,878759,273274
728,2110486,은평구청,76887,828756,386776,462778,737623,290986
729,2110333,돌곶이역 5번,86229,908218,380477,433832,766286,265862
730,2110027,혜화역 1번,101009,1712642,1361401,1700022,2410492,1093180
731,2110313,안암역 3번,41272,347421,231540,266426,344216,163691
732,2110017,정독도서관,9,108399,73574,86873,90396,17370
733,2110443,수색역 1번,21064,422051,153354,190201,335129,91934
734,2110203,떡전교사거리,73978,534950,273043,294192,396326,165482
735,2110252,장안제일시장,50359,357672,153642,183813,315250,117761
736,2110521,홍제역 4번,64400,1488980,785883,911773,1401135,473534
737,2110142,화양사거리,54075,456855,214855,256699,452143,182597
738,2110215,회기역 1번,174803,2131031,1245898,1412617,2032730,857632
739,2110006,부암동주민센터,5058,86404,71997,86481,96386,30638
740,2110457,예일여고,97523,1088633,517989,601499,862333,339941
741,2110274,서일대학교,34082,384445,176360,215433,307650,112560
742,2110197,세종대왕기념관교차로,19362,244862,106611,129302,228292,90851
743,2110222,회기역 2번,148311,2017824,1154562,1303375,1926477,803962
744,2110213,청량초등학교,148785,2136214,1249582,1412732,1976218,811072
745,2110286,한성대입구역 5번,63984,657012,416174,524359,732121,325066
746,2110841,중대부중,31688,449655,269845,332885,460191,187574
747,2110063,효창공원앞역 5번,48210,1064044,494340,571716,971506,317261
748,2110061,효창동주민센터,41063,900511,395768,448295,790163,272971
749,2110269,용마문화복지센터,38746,396079,183529,230674,317017,111597
750,2110067,배문고등학교,23985,361394,206196,246284,376275,147353
751,2110066,서울역 15번,148372,4642725,2545817,2745628,4813895,1439413
752,2110532,아현역 2번,82321,1137399,614207,738029,1141871,431850
753,2110922,내방역 1번,35758,1129011,441402,514722,1009232,274074
754,2110904,이수역 5번,130564,2247295,1290239,1571618,2577760,910006
755,2110907,방배초등학교,106338,2142596,1197065,1454120,2382043,825624
756,2110084,경리단길북측,13564,238922,142482,161957,228689,89693
757,2110085,경리단길남측,60212,609733,412178,533291,888142,371314
758,2110253,중곡초등학교,46114,267274,123476,144973,244465,96253
759,2110031,창신역 1번,16999,373792,198032,226322,329968,130773
760,2110081,해방촌 남동측,17289,303729,180193,224148,330247,131287
761,2110080,해방촌예술마을,13642,292995,159683,201921,293005,116417
762,2110079,후암동주민센터,12675,289217,156541,186510,269270,100521
763,2110074,서울역 12번,165738,4800174,2599138,2785907,4886959,1452321
764,2110077,삼광초등학교,41622,543105,254655,295709,458438,172267
765,2110849,이수역 10번,79103,1933878,1071106,1298926,2227660,779433
766,2110292,정릉역 2번,80326,835801,509967,589844,813197,302474
767,2110289,북한산보국문역 2번,66202,757269,408426,470846,703408,274158
768,2110123,마장역 3번,23711,475134,220055,241428,419977,143331
769,2110355,삼양사거리역 2번,95738,872949,471807,554090,820905,294501
770,2110284,정릉북한산국립공원입구,14376,127143,77719,87160,125893,49247
771,2110339,국립4.19민주묘지,22173,183616,113183,129545,172335,63647
772,2110022,경신고등학교,28645,512016,263578,272728,319498,117905
773,2110285,홍대부중,5273,135274,69894,81835,105117,37894
774,2110135,성동세무서,7651,106691,38456,48505,91366,24219
775,2110042,남산골공원옆,2488,16231,5256,4999,8173,3012
776,2111047,마천1치안센터,50397,609132,227355,267540,457952,174725
777,2110196,홍릉근린공원,34250,311515,144458,165966,263458,103685
778,2110527,홍제역 2번,84638,1649999,873318,1020366,1557387,536968
779,2110277,러스크서울병원,34979,265324,144588,154637,216239,69887
780,2110314,종암경찰서,78758,608975,338492,386750,572912,229560
781,2110522,홍제역 3번,71891,1424742,742397,865640,1365345,469409
782,2110263,면목역 1번,129459,1553868,670625,798339,1383280,469726
783,2110516,정원여중,27350,410534,234088,270143,368230,142795
784,2110199,홍릉시장,24598,200497,130914,157501,177917,61878
785,2110228,장안근린공원,50901,557858,287117,344775,565494,208426
786,2110632,방화역 3번,63733,800132,362639,408583,662746,218217
787,2110493,북가좌초등학교,110946,2237908,687820,826164,2078450,599098
788,2110201,전농119안전센터,103387,755172,489632,589139,823242,288568
789,2110487,불광역 8번,124840,1572991,912720,1101461,1574934,533753
790,2110510,홍연시장,24755,290790,161062,176617,230833,96814
791,2110035,동묘앞역 2번,236786,2253014,1690225,1950465,2164307,688618
792,2110282,국민대학교앞,22899,310640,198329,222524,257504,104301
793,2110428,상계5동주민센터,75254,1270276,558760,628831,1097623,434938
794,2110399,창2동주민센터,29167,338096,175720,197986,296019,107435
795,2110411,도봉역 3번,68516,554100,302241,346085,483231,155983
796,2110441,영신여고,7958,109105,43030,50233,63712,27232
797,2110255,상봉역 4번,86328,530493,260080,304680,525477,191286
798,2110276,신내IC북측,3466,52776,21786,28220,51088,17282
799,2110387,쌍문초등학교,15295,277956,138111,157249,233262,102216
800,2110384,문이교,34474,339191,189270,211959,274078,96378
801,2110247,먹골역 1번,70460,746973,358621,408408,718704,262466
802,2110422,노원역 9번,185298,2279387,1453061,1718444,2718521,1023131
803,2110326,장위동성당,19404,205952,117777,136629,204366,77919
804,2110324,월곡역 4번,23958,175434,111205,131828,205130,82362
805,2110157,자양동우체국,26639,317491,146247,169805,279130,109765
806,2110352,수유1동주민센터,58460,607873,327001,362297,487480,177176
807,2110363,송천동주민센터,58140,457153,280134,339142,461554,175182
808,2110370,도봉세무서,77646,527088,278468,319138,437887,162521
809,2110002,독립문역 1번,60128,760470,445539,497466,616231,219220
810,2110227,답십리공원,49700,541474,280284,337290,540039,195742
811,2110642,정곡초등학교,4205,46203,21988,26826,35846,13433
812,2110502,남가좌파출소,50336,531956,317923,374009,511737,225790
813,2110028,이화달팽이길,32868,314067,168087,202612,297070,113721
814,2110507,명지대학교,66197,649906,394590,481994,625572,278342
815,2110033,창신역 4번,139733,1232520,1094979,1285409,1192950,408608
816,2110254,오거리공원,47615,328374,146238,169478,264749,92237
817,2110311,종암아이파크2차후문,21636,223039,104995,106775,145428,60402
818,2110232,동대부고,25753,335057,153307,191976,304087,114211
819,2110019,창덕궁,58718,1853245,1795305,1996646,2662794,850078
820,2110257,상봉역 7번,49861,391013,239836,281211,419134,141432
821,2110377,미아사거리역 3번,247028,2760083,1602125,1978520,3063214,1120804
822,2110214,경희대후문,35532,219055,148486,176500,224390,96724
823,2110306,미아초등학교,50596,520304,249922,317034,506051,208576
824,2110318,KT월곡지사,77687,599756,344205,392080,578411,213131
825,2110531,홍지문,11438,231436,146788,171009,217813,68875
826,2110470,신진과학기술고등학교,122643,1520998,722049,858634,1493784,555627
827,2110037,신설동역 12번,216323,1781534,995231,1114913,1603372,519769
828,2110192,동의보감타워,147892,1571533,1511767,1694765,1421914,369784
829,2110640,방화역 1번,31736,420435,188547,214996,328701,113358
830,2110319,종암동주민센터,84337,622660,352964,403440,591557,232262
831,2110354,삼각산119안전센터,85227,845635,441664,520308,786157,289651
832,2110020,서울국제고등학교,4695,203642,117742,120246,152345,66262
833,2110321,동덕여대,20840,213749,137661,159840,245413,96810
834,2110447,구산초등학교,39033,347264,166558,192827,275739,114786
835,2110996,대치2동주민센터,24883,458263,295150,355021,561013,322649
836,2110299,정릉역 1번,113493,1012629,525704,582653,779534,283037
837,2110489,불광역 3번,108464,1487468,844434,1017457,1473674,497191
838,2110251,장안중학교,140252,1282796,586638,676281,1183869,430256
839,2110478,응암1동주민센터,46063,458973,262773,316447,451667,176174
840,2110308,길음역 8번,131925,960016,496996,569368,802144,291595
841,2110278,망우본동주민센터,26679,278517,131854,159527,208389,70815
